policy,seed,episode,phase,steps,reward,success,time_s
sarsa,0,140,,39,905.010000,1,0.001
sarsa,0,141,,40,601.300000,0,0.001
sarsa,0,142,,40,807.500000,0,0.001
sarsa,0,143,,40,748.600000,0,0.001
sarsa,0,144,,40,698.300000,0,0.001
sarsa,0,145,,19,577.810000,1,0.000
sarsa,0,146,,16,748.040000,1,0.000
sarsa,0,147,,23,710.170000,1,0.001
sarsa,0,148,,16,637.040000,1,0.000
sarsa,0,149,,40,665.900000,0,0.001
sarsa,0,150,,33,770.270000,1,0.001
sarsa,0,151,,25,697.450000,1,0.001
sarsa,0,152,,31,756.290000,1,0.001
sarsa,0,153,,20,692.100000,1,0.001
sarsa,0,154,,40,747.900000,0,0.001
sarsa,0,155,,40,805.400000,0,0.001
sarsa,0,156,,21,710.790000,1,0.001
sarsa,0,157,,13,522.270000,1,0.000
sarsa,0,158,,17,578.830000,1,0.000
sarsa,0,159,,18,580.720000,1,0.000
sarsa,0,160,,40,505.400000,0,0.001
sarsa,0,161,,31,866.490000,1,0.001
sarsa,0,162,,35,721.550000,1,0.001
sarsa,0,163,,40,953.900000,0,0.001
sarsa,0,164,,40,777.500000,0,0.001
sarsa,0,165,,40,753.100000,0,0.001
sarsa,0,166,,40,544.000000,0,0.001
sarsa,0,167,,40,1010.500000,0,0.001
sarsa,0,168,,40,1057.500000,0,0.001
sarsa,0,169,,32,753.780000,1,0.001
sarsa,0,170,,26,651.740000,1,0.001
sarsa,0,171,,40,668.800000,0,0.001
sarsa,0,172,,40,981.200000,0,0.001
sarsa,0,173,,40,634.800000,0,0.001
sarsa,0,174,,36,1295.040000,1,0.001
sarsa,0,175,,21,806.390000,1,0.001
sarsa,0,176,,40,667.100000,0,0.001
sarsa,0,177,,40,962.900000,0,0.001
sarsa,0,178,,27,767.030000,1,0.001
sarsa,0,179,,30,692.900000,1,0.001
sarsa,0,180,,26,613.640000,1,0.001
sarsa,0,181,,40,794.400000,0,0.001
sarsa,0,182,,40,978.600000,0,0.001
sarsa,0,183,,40,986.300000,0,0.001
sarsa,0,184,,18,579.120000,1,0.000
sarsa,0,185,,40,1003.600000,1,0.001
sarsa,0,186,,40,582.200000,0,0.001
sarsa,0,187,,40,975.900000,0,0.001
sarsa,0,188,,16,597.240000,1,0.000
sarsa,0,189,,40,839.000000,0,0.001
sarsa,0,190,,38,999.520000,1,0.001
sarsa,0,191,,17,467.530000,1,0.000
sarsa,0,192,,30,1105.600000,1,0.001
sarsa,0,193,,40,821.200000,0,0.001
sarsa,0,194,,27,994.930000,1,0.001
sarsa,0,195,,26,836.840000,1,0.001
sarsa,0,196,,40,710.800000,0,0.001
sarsa,0,197,,40,764.600000,0,0.001
sarsa,0,198,,39,1151.910000,1,0.001
sarsa,0,199,,38,758.420000,1,0.001
sarsa,0,200,,40,538.400000,0,0.001
sarsa,0,201,,19,653.610000,1,0.001
sarsa,0,202,,30,911.300000,1,0.001
sarsa,0,203,,21,746.590000,1,0.001
sarsa,0,204,,24,712.860000,1,0.001
sarsa,0,205,,24,692.660000,1,0.001
sarsa,0,206,,32,1106.380000,1,0.001
sarsa,0,207,,40,1016.400000,0,0.001
sarsa,0,208,,37,958.130000,1,0.001
sarsa,0,209,,32,868.580000,1,0.001
sarsa,0,210,,38,912.620000,1,0.001
sarsa,0,211,,40,940.300000,0,0.001
sarsa,0,212,,33,787.670000,1,0.001
sarsa,0,213,,40,785.600000,0,0.001
sarsa,0,214,,40,885.400000,0,0.001
sarsa,0,215,,21,921.090000,1,0.001
sarsa,0,216,,40,729.000000,0,0.001
sarsa,0,217,,40,714.000000,0,0.001
sarsa,0,218,,40,961.500000,1,0.001
sarsa,0,219,,31,921.790000,1,0.001
sarsa,0,220,,29,744.310000,1,0.001
sarsa,0,221,,23,748.470000,1,0.001
sarsa,0,222,,40,904.600000,0,0.001
sarsa,0,223,,40,819.100000,0,0.001
sarsa,0,224,,39,1011.010000,1,0.001
sarsa,0,225,,22,709.780000,1,0.001
sarsa,0,226,,40,573.800000,0,0.001
sarsa,0,227,,26,808.940000,1,0.001
sarsa,0,228,,40,860.200000,0,0.001
sarsa,0,229,,29,819.710000,1,0.001
sarsa,0,230,,16,636.740000,1,0.000
sarsa,0,231,,32,923.480000,1,0.001
sarsa,0,232,,40,1015.400000,0,0.001
sarsa,0,233,,40,870.300000,1,0.001
sarsa,0,234,,40,490.300000,0,0.001
sarsa,0,235,,26,656.940000,1,0.001
sarsa,0,236,,31,867.590000,1,0.001
sarsa,0,237,,40,713.000000,0,0.001
sarsa,0,238,,40,881.500000,0,0.001
sarsa,0,239,,34,1107.960000,1,0.001
sarsa,0,240,,12,578.880000,1,0.000
sarsa,0,241,,24,557.960000,1,0.001
sarsa,0,242,,40,602.500000,0,0.001
sarsa,0,243,,40,846.100000,0,0.001
sarsa,0,244,,40,815.000000,0,0.001
sarsa,0,245,,14,633.660000,1,0.000
sarsa,0,246,,38,1052.420000,1,0.001
sarsa,0,247,,24,706.560000,1,0.001
sarsa,0,248,,22,906.580000,1,0.001
sarsa,0,249,,33,714.170000,1,0.001
sarsa,0,250,,40,888.400000,0,0.001
sarsa,0,251,,40,734.200000,0,0.001
sarsa,0,252,,40,1151.600000,1,0.001
sarsa,0,253,,40,966.700000,0,0.001
sarsa,0,254,,14,411.160000,1,0.000
sarsa,0,255,,40,835.000000,0,0.001
sarsa,0,256,,40,1030.900000,0,0.001
sarsa,0,257,,27,922.630000,1,0.001
sarsa,0,258,,28,981.820000,1,0.001
sarsa,0,259,,40,1200.300000,0,0.001
sarsa,0,260,,22,821.980000,1,0.001
sarsa,0,261,,40,764.400000,0,0.001
sarsa,0,262,,40,693.500000,0,0.001
sarsa,0,263,,40,1311.600000,0,0.001
sarsa,0,264,,40,766.000000,0,0.001
sarsa,0,265,,29,783.010000,1,0.001
sarsa,0,266,,38,924.520000,1,0.001
sarsa,0,267,,20,653.300000,1,0.001
sarsa,0,268,,29,992.510000,1,0.001
sarsa,0,269,,40,293.100000,0,0.001
sarsa,0,270,,36,1013.440000,1,0.001
sarsa,0,271,,27,807.930000,1,0.001
sarsa,0,272,,38,1305.320000,1,0.001
sarsa,0,273,,40,1013.600000,0,0.001
sarsa,0,274,,40,781.900000,0,0.001
sarsa,0,275,,40,564.200000,0,0.001
sarsa,0,276,,26,531.740000,1,0.001
sarsa,0,277,,40,572.600000,0,0.001
sarsa,0,278,,38,999.220000,1,0.001
sarsa,0,279,,26,768.440000,1,0.001
sarsa,0,280,,40,1045.300000,0,0.001
sarsa,0,281,,40,620.800000,0,0.001
sarsa,0,282,,33,697.470000,1,0.001
sarsa,0,283,,39,1203.610000,1,0.001
sarsa,0,284,,35,898.050000,1,0.001
sarsa,0,285,,40,845.900000,0,0.001
sarsa,0,286,,40,637.000000,0,0.001
sarsa,0,287,,13,803.170000,1,0.000
sarsa,0,288,,40,607.000000,0,0.001
sarsa,0,289,,40,645.200000,0,0.001
sarsa,0,290,,17,690.630000,1,0.001
sarsa,0,291,,36,857.540000,1,0.001
sarsa,0,292,,18,578.920000,1,0.000
sarsa,0,293,,40,539.500000,0,0.001
sarsa,0,294,,40,976.300000,0,0.001
sarsa,0,295,,40,618.400000,0,0.001
sarsa,0,296,,40,861.300000,0,0.001
sarsa,0,297,,13,635.870000,1,0.000
sarsa,0,298,,24,764.360000,1,0.001
sarsa,0,299,,34,884.960000,1,0.001
sarsa,0,300,,40,1088.200000,0,0.001
sarsa,0,301,,29,698.110000,1,0.001
sarsa,0,302,,40,874.200000,0,0.001
sarsa,0,303,,23,863.670000,1,0.001
sarsa,0,304,,40,919.600000,0,0.001
sarsa,0,305,,40,803.600000,0,0.001
sarsa,0,306,,40,945.100000,0,0.001
sarsa,0,307,,17,694.030000,1,0.000
sarsa,0,308,,40,1147.400000,0,0.001
sarsa,0,309,,40,845.500000,0,0.001
sarsa,0,310,,40,972.700000,0,0.001
sarsa,0,311,,20,763.300000,1,0.001
sarsa,0,312,,40,998.100000,0,0.001
sarsa,0,313,,28,880.220000,1,0.001
sarsa,0,314,,40,934.300000,0,0.001
sarsa,0,315,,30,932.900000,1,0.001
sarsa,0,316,,40,830.100000,0,0.001
sarsa,0,317,,40,736.000000,0,0.001
sarsa,0,318,,40,863.000000,0,0.001
sarsa,0,319,,22,920.980000,1,0.001
sarsa,0,320,,39,995.310000,1,0.001
sarsa,0,321,,23,823.770000,1,0.001
sarsa,0,322,,40,902.300000,0,0.001
sarsa,0,323,,32,868.180000,1,0.001
sarsa,0,324,,35,602.050000,1,0.001
sarsa,0,325,,35,1084.550000,1,0.001
sarsa,0,326,,33,864.670000,1,0.001
sarsa,0,327,,40,1111.400000,1,0.001
sarsa,0,328,,40,837.200000,0,0.001
sarsa,0,329,,30,976.400000,1,0.001
sarsa,0,330,,40,868.300000,0,0.001
sarsa,0,331,,32,1051.680000,1,0.001
sarsa,0,332,,30,808.700000,1,0.001
sarsa,0,333,,40,787.800000,0,0.001
sarsa,0,334,,25,977.150000,1,0.001
sarsa,0,335,,40,975.200000,0,0.001
sarsa,0,336,,40,837.600000,0,0.001
sarsa,0,337,,24,935.760000,1,0.001
sarsa,0,338,,38,943.020000,1,0.001
sarsa,0,339,,40,560.100000,1,0.001
sarsa,0,340,,32,937.380000,1,0.001
sarsa,0,341,,40,663.700000,0,0.001
sarsa,0,342,,40,822.100000,0,0.001
sarsa,0,343,,22,694.680000,1,0.001
sarsa,0,344,,31,1667.890000,1,0.001
sarsa,0,345,,17,636.630000,1,0.000
sarsa,0,346,,24,1048.060000,1,0.001
sarsa,0,347,,38,1504.120000,1,0.001
sarsa,0,348,,34,921.660000,1,0.001
sarsa,0,349,,40,903.400000,0,0.001
sarsa,0,350,,23,821.070000,1,0.001
sarsa,0,351,,28,811.120000,1,0.001
sarsa,0,352,,40,635.500000,0,0.001
sarsa,0,353,,32,1038.780000,1,0.001
sarsa,0,354,,40,803.700000,0,0.001
sarsa,0,355,,40,955.800000,0,0.001
sarsa,0,356,,40,675.200000,0,0.001
sarsa,0,357,,40,848.000000,0,0.001
sarsa,0,358,,19,595.510000,1,0.001
sarsa,0,359,,40,1071.800000,0,0.001
sarsa,0,360,,40,904.100000,0,0.001
sarsa,0,361,,40,787.700000,0,0.001
sarsa,0,362,,25,1030.150000,1,0.001
sarsa,0,363,,40,761.000000,0,0.001
sarsa,0,364,,40,520.800000,0,0.001
sarsa,0,365,,40,920.000000,0,0.001
sarsa,0,366,,28,823.920000,1,0.001
sarsa,0,367,,40,1135.500000,0,0.001
sarsa,0,368,,37,928.530000,1,0.001
sarsa,0,369,,27,882.330000,1,0.001
sarsa,0,370,,40,880.200000,0,0.001
sarsa,0,371,,23,709.970000,1,0.001
sarsa,0,372,,37,968.730000,1,0.001
sarsa,0,373,,40,740.400000,0,0.001
sarsa,0,374,,40,722.200000,0,0.001
sarsa,0,375,,40,858.600000,0,0.001
sarsa,0,376,,39,884.910000,1,0.001
sarsa,0,377,,30,771.100000,1,0.001
sarsa,0,378,,36,1105.440000,1,0.001
sarsa,0,379,,40,790.300000,0,0.001
sarsa,0,380,,36,1057.040000,1,0.001
sarsa,0,381,,34,781.460000,1,0.001
sarsa,0,382,,32,1163.380000,1,0.001
sarsa,0,383,,40,860.900000,0,0.001
sarsa,0,384,,22,525.280000,1,0.001
sarsa,0,385,,16,522.140000,1,0.001
sarsa,0,386,,40,590.800000,0,0.001
sarsa,0,387,,40,1030.100000,0,0.001
sarsa,0,388,,19,805.910000,1,0.000
sarsa,0,389,,40,1009.300000,1,0.001
sarsa,0,390,,40,1084.000000,0,0.001
sarsa,0,391,,25,988.850000,1,0.001
sarsa,0,392,,40,915.400000,1,0.001
sarsa,0,393,,40,789.500000,0,0.001
sarsa,0,394,,40,1073.800000,1,0.001
sarsa,0,395,,33,694.170000,1,0.001
sarsa,0,396,,24,709.960000,1,0.001
sarsa,0,397,,36,1055.940000,1,0.001
sarsa,0,398,,40,1000.600000,0,0.001
sarsa,0,399,,31,1032.490000,1,0.001
sarsa,0,400,,38,1035.820000,1,0.001
sarsa,0,401,,36,713.240000,1,0.001
sarsa,0,402,,40,956.400000,0,0.001
sarsa,0,403,,37,998.130000,1,0.001
sarsa,0,404,,26,822.840000,1,0.001
sarsa,0,405,,31,979.290000,1,0.001
sarsa,0,406,,40,1406.100000,1,0.001
sarsa,0,407,,33,826.070000,1,0.001
sarsa,0,408,,34,712.360000,1,0.001
sarsa,0,409,,14,635.260000,1,0.000
sarsa,0,410,,34,1264.460000,1,0.001
sarsa,0,411,,40,553.000000,0,0.001
sarsa,0,412,,24,599.960000,1,0.001
sarsa,0,413,,40,1000.300000,0,0.001
sarsa,0,414,,20,747.800000,1,0.001
sarsa,0,415,,40,845.200000,0,0.001
sarsa,0,416,,23,864.170000,1,0.001
sarsa,0,417,,23,935.270000,1,0.001
sarsa,0,418,,25,709.850000,1,0.001
sarsa,0,419,,19,917.510000,1,0.000
sarsa,0,420,,40,711.500000,0,0.001
sarsa,0,421,,40,624.400000,0,0.001
sarsa,0,422,,35,841.050000,1,0.001
sarsa,0,423,,21,973.490000,1,0.001
sarsa,0,424,,30,1007.600000,1,0.001
sarsa,0,425,,39,834.310000,1,0.001
sarsa,0,426,,40,681.800000,0,0.001
sarsa,0,427,,26,781.640000,1,0.001
sarsa,0,428,,27,923.530000,1,0.001
sarsa,0,429,,23,806.270000,1,0.001
sarsa,0,430,,40,582.600000,0,0.001
sarsa,0,431,,40,1006.100000,0,0.001
sarsa,0,432,,22,527.980000,1,0.001
sarsa,0,433,,23,1031.970000,1,0.001
sarsa,0,434,,33,770.570000,1,0.001
sarsa,0,435,,39,999.710000,1,0.001
sarsa,0,436,,40,715.600000,0,0.001
sarsa,0,437,,20,864.300000,1,0.001
sarsa,0,438,,23,863.670000,1,0.001
sarsa,0,439,,40,764.400000,0,0.001
sarsa,0,440,,35,969.250000,1,0.001
sarsa,0,441,,40,844.200000,0,0.001
sarsa,0,442,,40,837.800000,0,0.001
sarsa,0,443,,33,923.670000,1,0.001
sarsa,0,444,,30,864.400000,1,0.001
sarsa,0,445,,40,728.900000,0,0.001
sarsa,0,446,,27,807.530000,1,0.001
sarsa,0,447,,36,1277.840000,1,0.001
sarsa,0,448,,40,1015.600000,0,0.001
sarsa,0,449,,27,695.730000,1,0.001
sarsa,0,450,,23,1027.970000,1,0.001
sarsa,0,451,,40,916.800000,0,0.001
sarsa,0,452,,24,594.960000,1,0.001
sarsa,0,453,,40,1390.600000,1,0.001
sarsa,0,454,,30,670.100000,1,0.001
sarsa,0,455,,40,959.600000,0,0.001
sarsa,0,456,,40,873.700000,0,0.001
sarsa,0,457,,40,696.500000,0,0.001
sarsa,0,458,,35,846.150000,1,0.001
sarsa,0,459,,26,752.040000,1,0.001
sarsa,0,460,,30,707.800000,1,0.001
sarsa,0,461,,40,737.000000,0,0.001
sarsa,0,462,,17,522.230000,1,0.001
sarsa,0,463,,25,710.750000,1,0.001
sarsa,0,464,,21,751.890000,1,0.001
sarsa,0,465,,40,876.000000,0,0.001
sarsa,0,466,,40,775.500000,0,0.001
sarsa,0,467,,40,547.100000,0,0.001
sarsa,0,468,,40,863.100000,0,0.001
sarsa,0,469,,37,1449.030000,1,0.001
sarsa,0,470,,40,746.300000,0,0.001
sarsa,0,471,,40,1166.800000,1,0.001
sarsa,0,472,,40,1028.700000,0,0.001
sarsa,0,473,,23,1048.270000,1,0.001
sarsa,0,474,,24,864.660000,1,0.001
sarsa,0,475,,40,631.800000,0,0.001
sarsa,0,476,,34,967.960000,1,0.001
sarsa,0,477,,40,1073.300000,0,0.001
sarsa,0,478,,40,789.500000,0,0.001
sarsa,0,479,,15,749.850000,1,0.000
sarsa,0,480,,27,751.730000,1,0.001
sarsa,0,481,,18,637.220000,1,0.000
sarsa,0,482,,37,779.130000,1,0.001
sarsa,0,483,,40,792.200000,0,0.001
sarsa,0,484,,30,866.100000,1,0.001
sarsa,0,485,,22,752.480000,1,0.001
sarsa,0,486,,40,764.500000,0,0.001
sarsa,0,487,,37,1047.430000,1,0.001
sarsa,0,488,,40,888.900000,0,0.001
sarsa,0,489,,40,971.600000,0,0.001
sarsa,0,490,,40,841.700000,0,0.001
sarsa,0,491,,40,878.700000,0,0.001
sarsa,0,492,,30,975.900000,1,0.001
sarsa,0,493,,40,863.100000,0,0.001
sarsa,0,494,,26,1216.440000,1,0.001
sarsa,0,495,,22,861.180000,1,0.001
sarsa,0,496,,40,630.200000,0,0.001
sarsa,0,497,,40,690.000000,0,0.001
sarsa,0,498,,24,1033.060000,1,0.001
sarsa,0,499,,35,808.950000,1,0.001
sarsa,0,500,,29,921.910000,1,0.001
sarsa,0,501,,22,539.080000,1,0.001
sarsa,0,502,,40,574.500000,0,0.001
sarsa,0,503,,40,703.200000,0,0.001
sarsa,0,504,,17,579.930000,1,0.000
sarsa,0,505,,40,908.600000,0,0.001
sarsa,0,506,,40,1125.700000,0,0.001
sarsa,0,507,,40,566.400000,0,0.001
sarsa,0,508,,40,762.900000,0,0.001
sarsa,0,509,,33,728.370000,1,0.001
sarsa,0,510,,18,695.420000,1,0.000
sarsa,0,511,,31,545.090000,1,0.001
sarsa,0,512,,34,937.360000,1,0.001
sarsa,0,513,,38,860.420000,1,0.001
sarsa,0,514,,25,863.650000,1,0.001
sarsa,0,515,,40,721.000000,0,0.001
sarsa,0,516,,38,829.620000,1,0.001
sarsa,0,517,,40,903.700000,0,0.001
sarsa,0,518,,39,842.510000,1,0.001
sarsa,0,519,,40,581.100000,0,0.001
sarsa,0,520,,40,820.000000,0,0.001
sarsa,0,521,,40,802.900000,0,0.001
sarsa,0,522,,26,783.040000,1,0.001
sarsa,0,523,,30,1107.900000,1,0.001
sarsa,0,524,,23,1086.770000,1,0.001
sarsa,0,525,,20,859.500000,1,0.001
sarsa,0,526,,34,1192.560000,1,0.001
sarsa,0,527,,26,978.940000,1,0.001
sarsa,0,528,,23,636.870000,1,0.001
sarsa,0,529,,40,914.700000,0,0.001
sarsa,0,530,,34,1076.360000,1,0.001
sarsa,0,531,,18,1029.320000,1,0.000
sarsa,0,532,,27,897.330000,1,0.001
sarsa,0,533,,22,862.580000,1,0.001
sarsa,0,534,,40,1194.800000,0,0.001
sarsa,0,535,,35,1010.150000,1,0.001
sarsa,0,536,,26,879.940000,1,0.001
sarsa,0,537,,25,710.250000,1,0.001
sarsa,0,538,,25,470.250000,1,0.001
sarsa,0,539,,40,692.100000,0,0.001
sarsa,0,540,,35,929.050000,1,0.001
sarsa,0,541,,32,938.280000,1,0.001
sarsa,0,542,,32,770.080000,1,0.001
sarsa,0,543,,23,525.570000,1,0.001
sarsa,0,544,,36,752.540000,1,0.001
sarsa,0,545,,24,804.260000,1,0.001
sarsa,0,546,,33,964.670000,1,0.001
sarsa,0,547,,22,974.780000,1,0.001
sarsa,0,548,,40,1157.400000,0,0.001
sarsa,0,549,,28,838.920000,1,0.001
sarsa,0,550,,39,867.410000,1,0.001
sarsa,0,551,,40,735.600000,0,0.001
sarsa,0,552,,13,523.270000,1,0.000
sarsa,0,553,,25,948.250000,1,0.001
sarsa,0,554,,32,1011.780000,1,0.001
sarsa,0,555,,40,836.200000,0,0.001
sarsa,0,556,,22,638.180000,1,0.001
sarsa,0,557,,40,636.800000,0,0.001
sarsa,0,558,,40,901.600000,1,0.001
sarsa,0,559,,40,1092.800000,0,0.001
sarsa,0,560,,27,1161.530000,1,0.001
sarsa,0,561,,38,985.620000,1,0.001
sarsa,0,562,,40,539.700000,0,0.001
sarsa,0,563,,19,581.110000,1,0.000
sarsa,0,564,,30,710.800000,1,0.001
sarsa,0,565,,19,707.110000,1,0.000
sarsa,0,566,,25,810.950000,1,0.001
sarsa,0,567,,34,898.860000,1,0.001
sarsa,0,568,,35,895.950000,1,0.001
sarsa,0,569,,40,1061.800000,0,0.001
sarsa,0,570,,31,809.490000,1,0.001
sarsa,0,571,,40,596.700000,0,0.001
sarsa,0,572,,40,824.900000,0,0.001
sarsa,0,573,,40,759.400000,0,0.001
sarsa,0,574,,40,1031.100000,0,0.001
sarsa,0,575,,28,1050.620000,1,0.001
sarsa,0,576,,23,1031.870000,1,0.001
sarsa,0,577,,36,1402.540000,1,0.001
sarsa,0,578,,28,919.920000,1,0.001
sarsa,0,579,,26,633.740000,1,0.001
sarsa,0,580,,40,856.800000,0,0.001
sarsa,0,581,,29,864.510000,1,0.001
sarsa,0,582,,30,755.900000,1,0.001
sarsa,0,583,,40,1201.700000,0,0.001
sarsa,0,584,,25,598.050000,1,0.001
sarsa,0,585,,39,1051.610000,1,0.001
sarsa,0,586,,40,712.000000,0,0.001
sarsa,0,587,,40,637.900000,0,0.001
sarsa,0,588,,40,920.300000,0,0.001
sarsa,0,589,,40,776.300000,0,0.001
sarsa,0,590,,29,1145.410000,1,0.001
sarsa,0,591,,32,1149.380000,1,0.001
sarsa,0,592,,19,521.610000,1,0.000
sarsa,0,593,,25,808.150000,1,0.001
sarsa,0,594,,40,1209.400000,1,0.001
sarsa,0,595,,34,992.260000,1,0.001
sarsa,0,596,,40,846.700000,0,0.001
sarsa,0,597,,30,922.300000,1,0.001
sarsa,0,598,,31,673.090000,1,0.001
sarsa,0,599,,40,666.200000,0,0.001
sarsa,0,600,,40,820.700000,0,0.001
sarsa,0,601,,40,676.300000,0,0.001
