episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,44.20000000000006,120,1.0,0,0,0.34825
1,108.79999999999993,120,2.3333333333333335,0,0,0.34650875
2,36.49999999999996,120,1.3333333333333333,0,0,0.34477620625
3,105.60000000000008,120,1.6666666666666667,0,0,0.34305232521875
4,55.400000000000105,120,2.0,0,0,0.34133706359265625
5,79.60000000000014,120,2.0,0,0,0.33963037827469295
6,53.90000000000006,120,2.0,0,0,0.3379322263833195
7,68.30000000000003,120,1.3333333333333333,0,0,0.3362425652514029
8,55.44999999999999,61,3.0,1,1,0.3345613524251459
9,64.3999999999999,120,2.3333333333333335,0,0,0.3328885456630202
10,82.30000000000005,120,1.3333333333333333,0,0,0.33122410293470506
11,99.40000000000015,120,1.0,0,0,0.32956798242003155
12,95.09999999999994,120,1.0,0,0,0.3279201425079314
13,53.40000000000003,120,1.6666666666666667,0,0,0.32628054179539173
14,47.30000000000015,120,1.0,0,0,0.3246491390864148
15,78.4,120,2.0,0,0,0.3230258933909827
16,114.40000000000006,120,2.0,0,0,0.3214107639240278
17,123.09999999999997,120,2.6666666666666665,1,0,0.31980371010440767
18,154.09999999999985,120,1.3333333333333333,0,0,0.31820469155388564
19,80.30000000000004,120,1.0,0,0,0.31661366809611624
20,125.00000000000016,120,1.0,0,0,0.31503059975563563
21,111.30000000000001,120,2.3333333333333335,0,0,0.31345544675685744
22,109.10000000000007,120,1.3333333333333333,0,0,0.31188816952307313
23,82.34999999999991,111,3.0,1,1,0.31032872867545774
24,100.30000000000015,120,1.3333333333333333,0,0,0.30877708503208046
25,123.60000000000018,120,1.6666666666666667,0,0,0.30723319960692
26,53.10000000000004,120,1.0,0,0,0.30569703360888545
27,163.7999999999999,120,1.0,0,0,0.304168548440841
28,162.69999999999973,120,1.0,0,0,0.3026477056986368
29,88.69999999999997,96,3.0,1,1,0.30113446717014364
30,85.49999999999982,120,2.3333333333333335,0,0,0.29962879483429294
31,109.30000000000008,120,1.3333333333333333,0,0,0.29813065086012147
32,72.00000000000017,120,1.3333333333333333,0,0,0.2966399976058209
33,154.99999999999991,120,1.6666666666666667,0,0,0.2951567976177918
34,127.40000000000002,120,1.0,0,0,0.29368101362970284
35,118.40000000000012,120,1.0,0,0,0.29221260856155434
36,134.59999999999994,120,1.3333333333333333,0,0,0.29075154551874655
37,144.60000000000008,120,1.6666666666666667,0,0,0.28929778779115284
38,153.80000000000044,120,2.3333333333333335,0,0,0.28785129885219707
39,143.90000000000006,120,1.3333333333333333,0,0,0.2864120423579361
40,163.29999999999964,120,1.0,0,0,0.28497998214614645
41,110.50000000000013,120,1.0,0,0,0.2835550822354157
42,133.6,120,2.0,0,0,0.2821373068242386
43,170.69999999999973,120,1.0,0,0,0.2807266202901174
44,110.20000000000009,120,1.0,0,0,0.2793229871886668
45,176.09999999999965,120,1.0,0,0,0.2779263722527235
46,65.79999999999987,120,2.0,0,0,0.27653674039145987
47,80.19999999999999,120,1.3333333333333333,0,0,0.27515405668950255
48,144.09999999999994,120,1.3333333333333333,0,0,0.273778286406055
49,141.84999999999997,89,3.0,1,1,0.2724093949740247
50,126.00000000000009,120,1.3333333333333333,0,0,0.2710473479991546
51,154.2999999999999,120,1.6666666666666667,0,0,0.2696921112591588
52,212.5999999999995,120,1.3333333333333333,0,0,0.26834365070286303
53,189.69999999999942,120,1.3333333333333333,0,0,0.2670019324493487
54,193.8999999999998,120,1.0,0,0,0.26566692278710197
55,109.49999999999994,120,2.3333333333333335,0,0,0.26433858817316647
56,145.69999999999993,120,2.0,0,0,0.26301689523230065
57,154.59999999999985,120,1.0,0,0,0.26170181075613913
58,198.1999999999995,120,1.3333333333333333,0,0,0.2603933017023584
59,153.6000000000002,120,2.0,0,0,0.25909133519384664
60,124.69999999999997,120,1.0,0,0,0.2577958785178774
61,177.1999999999998,120,1.3333333333333333,0,0,0.256506899125288
62,177.79999999999993,120,2.0,0,0,0.2552243646296616
63,165.99999999999977,120,1.0,0,0,0.2539482428065133
64,178.55000000000015,93,3.0,1,1,0.25267850159248073
65,213.69999999999956,120,1.3333333333333333,0,0,0.2514151090845183
66,176.49999999999972,120,1.0,0,0,0.2501580335390957
67,224.2999999999997,120,1.3333333333333333,0,0,0.24890724337140024
68,165.20000000000005,120,2.0,0,0,0.24766270715454325
69,160.6000000000001,120,2.0,0,0,0.24642439361877053
70,140.8,120,2.3333333333333335,0,0,0.24519227165067667
71,176.19999999999973,120,1.0,0,0,0.24396631029242327
72,124.70000000000017,120,1.0,0,0,0.24274647874096114
73,184.59999999999988,120,1.0,0,0,0.24153274634725633
74,169.09999999999965,120,1.3333333333333333,0,0,0.24032508261552005
75,130.1999999999999,120,1.6666666666666667,0,0,0.23912345720244244
76,223.2999999999997,120,1.0,0,0,0.2379278399164302
77,202.9999999999997,120,1.3333333333333333,0,0,0.23673820071684806
78,183.2999999999998,120,1.0,0,0,0.23555450971326383
79,164.2999999999996,120,1.0,0,0,0.2343767371646975
80,131.29999999999995,120,1.6666666666666667,0,0,0.233204853478874
81,242.29999999999953,120,2.0,0,0,0.23203882921147964
