episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,56.399999999999835,120,1.0,0,0,0.34825
1,125.99999999999996,120,2.3333333333333335,0,0,0.34650875
2,48.79999999999992,120,1.3333333333333333,0,0,0.34477620625
3,126.89999999999995,120,1.6666666666666667,0,0,0.34305232521875
4,73.29999999999988,120,2.0,0,0,0.34133706359265625
5,94.19999999999993,120,2.0,0,0,0.33963037827469295
6,68.39999999999993,120,2.0,0,0,0.3379322263833195
7,83.79999999999998,120,1.3333333333333333,0,0,0.3362425652514029
8,65.07999999999996,61,3.0,1,1,0.3345613524251459
9,80.59999999999998,120,2.3333333333333335,0,0,0.3328885456630202
10,98.6000000000001,120,1.3333333333333333,0,0,0.33122410293470506
11,118.00000000000009,120,1.0,0,0,0.32956798242003155
12,110.89999999999996,120,1.0,0,0,0.3279201425079314
13,64.99999999999996,120,1.6666666666666667,0,0,0.32628054179539173
14,64.09999999999998,120,1.0,0,0,0.3246491390864148
15,95.79999999999994,120,2.0,0,0,0.3230258933909827
16,133.80000000000013,120,2.0,0,0,0.3214107639240278
17,143.40000000000003,120,2.6666666666666665,1,0,0.31980371010440767
18,175.79999999999978,120,1.3333333333333333,0,0,0.31820469155388564
19,99.89999999999999,120,1.0,0,0,0.31661366809611624
20,145.79999999999987,120,1.0,0,0,0.31503059975563563
21,133.10000000000005,120,2.3333333333333335,0,0,0.31345544675685744
22,129.30000000000007,120,1.3333333333333333,0,0,0.31188816952307313
23,98.87999999999995,111,3.0,1,1,0.31032872867545774
24,118.80000000000008,120,1.3333333333333333,0,0,0.30877708503208046
25,144.09999999999988,120,1.6666666666666667,0,0,0.30723319960692
26,58.99999999999993,120,1.0,0,0,0.30569703360888545
27,188.1999999999999,120,1.0,0,0,0.304168548440841
28,184.79999999999976,120,1.0,0,0,0.3026477056986368
29,106.27999999999997,96,3.0,1,1,0.30113446717014364
30,100.9999999999999,120,2.3333333333333335,0,0,0.29962879483429294
31,128.19999999999996,120,1.3333333333333333,0,0,0.29813065086012147
32,90.50000000000001,120,1.3333333333333333,0,0,0.2966399976058209
33,176.99999999999997,120,1.6666666666666667,0,0,0.2951567976177918
34,153.7999999999997,120,1.0,0,0,0.29368101362970284
35,141.19999999999987,120,1.0,0,0,0.29221260856155434
36,154.0000000000002,120,1.3333333333333333,0,0,0.29075154551874655
37,166.90000000000015,120,1.6666666666666667,0,0,0.28929778779115284
38,175.0000000000004,120,2.3333333333333335,0,0,0.28785129885219707
39,163.60000000000008,120,1.3333333333333333,0,0,0.2864120423579361
40,183.6999999999997,120,1.0,0,0,0.28497998214614645
41,144.7999999999999,120,1.0,0,0,0.2835550822354157
42,139.0,120,2.0,0,0,0.2821373068242386
43,194.29999999999973,120,1.0,0,0,0.2807266202901174
44,151.59999999999977,120,1.0,0,0,0.2793229871886668
45,202.69999999999973,120,1.0,0,0,0.2779263722527235
46,82.39999999999984,120,2.0,0,0,0.27653674039145987
47,94.49999999999999,120,1.3333333333333333,0,0,0.27515405668950255
48,178.49999999999972,120,1.3333333333333333,0,0,0.273778286406055
49,163.92,89,3.0,1,1,0.2724093949740247
50,134.99999999999997,120,1.3333333333333333,0,0,0.2710473479991546
51,190.1000000000002,120,1.6666666666666667,0,0,0.2696921112591588
52,245.29999999999959,120,1.3333333333333333,0,0,0.26834365070286303
53,193.69999999999953,120,1.6666666666666667,0,0,0.2670019324493487
54,218.79999999999984,120,1.0,0,0,0.26566692278710197
55,122.69999999999987,120,2.3333333333333335,0,0,0.26433858817316647
56,161.19999999999985,120,2.0,0,0,0.26301689523230065
57,176.29999999999976,120,1.0,0,0,0.26170181075613913
58,231.79999999999953,120,1.3333333333333333,0,0,0.2603933017023584
59,203.3999999999998,120,1.6666666666666667,0,0,0.25909133519384664
60,138.20000000000007,120,1.0,0,0,0.2577958785178774
61,202.1999999999998,120,1.3333333333333333,0,0,0.256506899125288
62,254.69999999999968,120,1.3333333333333333,0,0,0.2552243646296616
63,219.89999999999975,120,1.0,0,0,0.2539482428065133
64,188.62000000000006,84,3.0,1,1,0.25267850159248073
65,175.59999999999962,120,1.0,0,0,0.2514151090845183
66,203.5999999999997,120,1.0,0,0,0.2501580335390957
67,341.19999999999993,120,1.0,0,0,0.24890724337140024
68,144.49999999999997,120,1.0,0,0,0.24766270715454325
69,228.59999999999954,120,1.0,0,0,0.24642439361877053
70,200.39999999999995,120,2.3333333333333335,0,0,0.24519227165067667
71,193.2999999999997,120,1.6666666666666667,0,0,0.24396631029242327
72,244.59999999999988,120,1.6666666666666667,0,0,0.24274647874096114
73,254.79999999999959,120,1.6666666666666667,0,0,0.24153274634725633
