episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,57.199999999999804,120,1.0,0,0,0.34825
1,128.30000000000004,120,2.3333333333333335,0,0,0.34650875
2,49.049999999999876,120,1.3333333333333333,0,0,0.34477620625
3,127.4499999999999,120,1.6666666666666667,0,0,0.34305232521875
4,74.39999999999984,120,2.0,0,0,0.34133706359265625
5,95.6999999999999,120,2.0,0,0,0.33963037827469295
6,69.49999999999991,120,2.0,0,0,0.3379322263833195
7,86.24999999999999,120,1.3333333333333333,0,0,0.3362425652514029
8,66.92999999999995,61,3.0,1,1,0.3345613524251459
9,81.24999999999997,120,2.3333333333333335,0,0,0.3328885456630202
10,98.6500000000001,120,1.3333333333333333,0,0,0.33122410293470506
11,118.90000000000008,120,1.0,0,0,0.32956798242003155
12,111.7,120,1.0,0,0,0.3279201425079314
13,65.54999999999994,120,1.6666666666666667,0,0,0.32628054179539173
14,63.59999999999992,120,1.0,0,0,0.3246491390864148
15,96.19999999999995,120,2.0,0,0,0.3230258933909827
16,134.3000000000002,120,2.0,0,0,0.3214107639240278
17,143.95000000000007,120,2.6666666666666665,1,0,0.31980371010440767
18,174.59999999999977,120,1.3333333333333333,0,0,0.31820469155388564
19,100.4,120,1.0,0,0,0.31661366809611624
20,144.84999999999988,120,1.0,0,0,0.31503059975563563
21,132.55000000000013,120,2.3333333333333335,0,0,0.31345544675685744
22,129.20000000000013,120,1.3333333333333333,0,0,0.31188816952307313
23,99.27999999999994,111,3.0,1,1,0.31032872867545774
24,118.85000000000011,120,1.3333333333333333,0,0,0.30877708503208046
25,142.9499999999999,120,1.6666666666666667,0,0,0.30723319960692
26,58.44999999999991,120,1.0,0,0,0.30569703360888545
27,187.34999999999994,120,1.0,0,0,0.304168548440841
28,181.74999999999977,120,1.0,0,0,0.3026477056986368
29,108.17999999999995,96,3.0,1,1,0.30113446717014364
30,103.1999999999999,120,2.3333333333333335,0,0,0.29962879483429294
31,127.10000000000012,120,1.3333333333333333,0,0,0.29813065086012147
32,90.85000000000002,120,1.3333333333333333,0,0,0.2966399976058209
33,175.2,120,1.6666666666666667,0,0,0.2951567976177918
34,152.44999999999973,120,1.0,0,0,0.29368101362970284
35,138.54999999999995,120,1.0,0,0,0.29221260856155434
36,154.35000000000028,120,1.3333333333333333,0,0,0.29075154551874655
37,164.60000000000025,120,1.6666666666666667,0,0,0.28929778779115284
38,174.70000000000053,120,2.3333333333333335,0,0,0.28785129885219707
39,161.00000000000014,120,1.3333333333333333,0,0,0.2864120423579361
40,182.24999999999972,120,1.0,0,0,0.28497998214614645
41,143.39999999999995,120,1.0,0,0,0.2835550822354157
42,137.6500000000001,120,2.0,0,0,0.2821373068242386
43,191.1499999999997,120,1.0,0,0,0.2807266202901174
44,149.29999999999984,120,1.0,0,0,0.2793229871886668
45,197.99999999999977,120,1.0,0,0,0.2779263722527235
46,83.44999999999979,120,2.0,0,0,0.27653674039145987
47,96.19999999999999,120,1.3333333333333333,0,0,0.27515405668950255
48,176.99999999999983,120,1.3333333333333333,0,0,0.273778286406055
49,164.0200000000001,89,3.0,1,1,0.2724093949740247
50,132.79999999999998,120,1.3333333333333333,0,0,0.2710473479991546
51,186.90000000000032,120,1.6666666666666667,0,0,0.2696921112591588
52,242.99999999999963,120,1.3333333333333333,0,0,0.26834365070286303
53,193.59999999999948,120,1.6666666666666667,0,0,0.2670019324493487
54,213.94999999999987,120,1.0,0,0,0.26566692278710197
55,120.44999999999987,120,2.3333333333333335,0,0,0.26433858817316647
56,158.94999999999987,120,2.0,0,0,0.26301689523230065
57,175.79999999999976,120,1.0,0,0,0.26170181075613913
58,229.49999999999955,120,1.3333333333333333,0,0,0.2603933017023584
59,202.74999999999983,120,1.6666666666666667,0,0,0.25909133519384664
60,136.80000000000015,120,1.0,0,0,0.2577958785178774
61,216.29999999999973,120,1.3333333333333333,0,0,0.256506899125288
62,249.9499999999997,120,1.3333333333333333,0,0,0.2552243646296616
63,218.24999999999974,120,1.0,0,0,0.2539482428065133
64,189.12000000000018,84,3.0,1,1,0.25267850159248073
65,170.3999999999997,120,1.0,0,0,0.2514151090845183
66,175.34999999999994,120,2.0,0,0,0.2501580335390957
67,297.5500000000001,120,1.0,0,0,0.24890724337140024
68,141.65000000000003,120,1.0,0,0,0.24766270715454325
69,217.04999999999956,120,1.0,0,0,0.24642439361877053
70,179.09999999999974,120,1.3333333333333333,0,0,0.24519227165067667
71,191.64999999999966,120,1.6666666666666667,0,0,0.24396631029242327
72,242.54999999999995,120,1.6666666666666667,0,0,0.24274647874096114
73,256.29999999999967,120,1.6666666666666667,0,0,0.24153274634725633
74,179.00000000000043,120,1.3333333333333333,0,0,0.24032508261552005
75,228.04999999999976,120,1.3333333333333333,0,0,0.23912345720244244
76,147.55000000000015,120,1.6666666666666667,0,0,0.2379278399164302
77,265.65000000000003,120,1.0,0,0,0.23673820071684806
78,202.79999999999956,120,1.3333333333333333,0,0,0.23555450971326383
79,138.34999999999988,120,1.0,0,0,0.2343767371646975
80,203.8999999999997,120,1.6666666666666667,0,0,0.233204853478874
81,197.89999999999964,120,1.0,0,0,0.23203882921147964
82,185.69999999999987,120,1.0,0,0,0.23087863506542225
83,142.2999999999998,120,1.0,0,0,0.22972424189009513
84,233.1999999999998,120,1.0,0,0,0.22857562068064466
85,244.64999999999986,120,1.6666666666666667,0,0,0.22743274257724144
86,197.1499999999999,120,1.0,0,0,0.22629557886435522
87,177.79999999999987,120,1.6666666666666667,0,0,0.22516410097003345
88,182.1500000000004,120,2.0,0,0,0.2240382804651833
89,228.84999999999974,120,1.3333333333333333,0,0,0.22291808906285737
90,274.85000000000025,120,1.0,0,0,0.2218034986175431
91,223.39999999999972,120,1.0,0,0,0.22069448112445536
92,260.44999999999965,120,1.6666666666666667,0,0,0.21959100871883308
93,264.70000000000005,120,1.3333333333333333,0,0,0.2184930536752389
94,244.64999999999964,120,1.3333333333333333,0,0,0.21740058840686272
95,130.79999999999998,120,2.3333333333333335,0,0,0.2163135854648284
96,191.35000000000008,120,1.6666666666666667,0,0,0.21523201753750426
97,308.1500000000001,120,1.3333333333333333,0,0,0.21415585744981674
98,255.34999999999954,120,1.6666666666666667,0,0,0.21308507816256766
99,150.94999999999993,120,1.3333333333333333,0,0,0.21201965277175483
100,190.25000000000009,120,2.0,0,0,0.21095955450789605
101,254.39999999999972,120,1.0,0,0,0.20990475673535658
102,234.69999999999968,120,1.3333333333333333,0,0,0.2088552329516798
103,205.50000000000023,120,1.3333333333333333,0,0,0.20781095678692138
104,118.08999999999997,58,3.0,1,1,0.20677190200298678
105,207.89999999999998,120,1.6666666666666667,0,0,0.20573804249297184
106,190.74999999999997,120,2.3333333333333335,0,0,0.204709352280507
107,300.1999999999996,120,2.0,0,0,0.20368580551910445
108,272.60000000000025,120,1.0,0,0,0.20266737649150893
109,259.6999999999999,120,2.0,0,0,0.20165403960905137
110,188.2499999999997,120,1.0,0,0,0.20064576941100612
111,264.4499999999999,120,1.0,0,0,0.1996425405639511
112,259.1499999999998,120,1.6666666666666667,0,0,0.19864432786113134
113,296.14999999999986,120,2.3333333333333335,0,0,0.1976511062218257
114,195.64999999999978,120,1.0,0,0,0.19666285069071657
115,264.8499999999999,120,1.0,0,0,0.195679536437263
116,212.64999999999975,120,1.0,0,0,0.19470113875507666
117,318.4000000000001,120,1.3333333333333333,0,0,0.19372763306130128
118,211.19999999999976,120,1.0,0,0,0.19275899489599477
119,240.65000000000015,120,2.0,0,0,0.19179519992151478
120,251.2500000000001,120,1.6666666666666667,0,0,0.19083622392190722
121,146.56000000000026,82,3.0,1,1,0.18988204280229767
122,196.35000000000008,120,1.3333333333333333,0,0,0.1889326325882862
123,213.25000000000003,120,1.0,0,0,0.18798796942534476
124,187.95,120,1.6666666666666667,0,0,0.18704802957821803
125,250.89999999999986,120,1.0,0,0,0.18611278943032694
126,227.64999999999986,120,1.6666666666666667,0,0,0.1851822254831753
127,240.10000000000005,120,1.6666666666666667,0,0,0.18425631435575943
128,302.25000000000034,120,1.0,0,0,0.18333503278398064
129,251.6499999999998,120,2.3333333333333335,0,0,0.18241835762006073
130,324.0000000000002,120,1.3333333333333333,0,0,0.18150626583196042
131,321.9000000000002,120,1.0,0,0,0.18059873450280062
132,318.3500000000003,120,1.3333333333333333,0,0,0.1796957408302866
133,297.30000000000024,120,1.6666666666666667,0,0,0.17879726212613517
134,261.8000000000001,120,1.0,0,0,0.1779032758155045
135,137.39999999999995,120,1.6666666666666667,0,0,0.17701375943642697
136,249.5999999999996,120,1.3333333333333333,0,0,0.17612869063924483
137,157.70000000000007,75,3.0,1,1,0.1752480471860486
138,195.04999999999978,120,1.0,0,0,0.17437180695011836
139,296.7500000000004,120,1.3333333333333333,0,0,0.17349994791536777
140,271.24999999999966,120,1.3333333333333333,0,0,0.17263244817579093
141,305.0000000000003,120,1.0,0,0,0.17176928593491197
142,300.2000000000001,120,1.0,0,0,0.1709104395052374
143,224.74999999999983,120,1.6666666666666667,0,0,0.1700558873077112
144,241.30000000000007,95,3.0,1,1,0.16920560787117264
145,306.7500000000001,120,1.0,0,0,0.1683595798318168
146,203.7999999999998,120,1.3333333333333333,0,0,0.1675177819326577
147,256.19999999999993,120,1.0,0,0,0.16668019302299442
148,360.7500000000005,120,1.0,0,0,0.16584679205787944
149,195.29999999999993,120,1.0,0,0,0.16501755809759006
150,277.0999999999998,120,2.0,0,0,0.1641924703071021
151,234.04999999999978,120,2.0,0,0,0.1633715079555666
152,292.2000000000002,120,1.0,0,0,0.16255465041578876
153,317.8500000000001,120,1.3333333333333333,0,0,0.1617418771637098
154,278.29999999999995,120,1.3333333333333333,0,0,0.16093316777789124
155,203.80000000000013,120,1.0,0,0,0.16012850193900177
156,336.80000000000035,120,1.3333333333333333,0,0,0.15932785942930677
157,275.75,120,1.0,0,0,0.15853122013216023
