episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,55.199999999999925,120,1.0,0,0,0.34825
1,124.7999999999998,120,2.3333333333333335,0,0,0.34650875
2,47.59999999999993,120,1.3333333333333333,0,0,0.34477620625
3,125.69999999999979,120,1.6666666666666667,0,0,0.34305232521875
4,72.09999999999994,120,2.0,0,0,0.34133706359265625
5,92.99999999999982,120,2.0,0,0,0.33963037827469295
6,67.19999999999996,120,2.0,0,0,0.3379322263833195
7,82.59999999999991,120,1.3333333333333333,0,0,0.3362425652514029
8,64.47000000000001,61,3.0,1,1,0.3345613524251459
9,79.39999999999984,120,2.3333333333333335,0,0,0.3328885456630202
10,97.39999999999989,120,1.3333333333333333,0,0,0.33122410293470506
11,116.79999999999991,120,1.0,0,0,0.32956798242003155
12,109.69999999999989,120,1.0,0,0,0.3279201425079314
13,63.799999999999955,120,1.6666666666666667,0,0,0.32628054179539173
14,62.899999999999935,120,1.0,0,0,0.3246491390864148
15,94.59999999999987,120,2.0,0,0,0.3230258933909827
16,132.59999999999985,120,2.0,0,0,0.3214107639240278
17,142.19999999999968,120,2.6666666666666665,1,0,0.31980371010440767
18,174.59999999999997,120,1.3333333333333333,0,0,0.31820469155388564
19,98.69999999999966,120,1.0,0,0,0.31661366809611624
20,144.5999999999999,120,1.0,0,0,0.31503059975563563
21,131.8999999999998,120,2.3333333333333335,0,0,0.31345544675685744
22,128.09999999999988,120,1.3333333333333333,0,0,0.31188816952307313
23,97.76999999999998,111,3.0,1,1,0.31032872867545774
24,117.5999999999999,120,1.3333333333333333,0,0,0.30877708503208046
25,142.89999999999995,120,1.6666666666666667,0,0,0.30723319960692
26,57.79999999999989,120,1.0,0,0,0.30569703360888545
27,186.99999999999994,120,1.0,0,0,0.304168548440841
28,183.60000000000002,120,1.0,0,0,0.3026477056986368
29,105.31999999999978,96,3.0,1,1,0.30113446717014364
30,99.79999999999977,120,2.3333333333333335,0,0,0.29962879483429294
31,126.99999999999991,120,1.3333333333333333,0,0,0.29813065086012147
32,89.29999999999994,120,1.3333333333333333,0,0,0.2966399976058209
33,175.79999999999993,120,1.6666666666666667,0,0,0.2951567976177918
34,152.59999999999994,120,1.0,0,0,0.29368101362970284
35,139.99999999999991,120,1.0,0,0,0.29221260856155434
36,152.7999999999998,120,1.3333333333333333,0,0,0.29075154551874655
37,165.69999999999982,120,1.6666666666666667,0,0,0.28929778779115284
38,173.79999999999976,120,2.3333333333333335,0,0,0.28785129885219707
39,162.3999999999999,120,1.3333333333333333,0,0,0.2864120423579361
40,182.49999999999997,120,1.0,0,0,0.28497998214614645
41,143.5999999999999,120,1.0,0,0,0.2835550822354157
42,137.79999999999993,120,2.0,0,0,0.2821373068242386
43,193.09999999999988,120,1.0,0,0,0.2807266202901174
44,150.39999999999995,120,1.0,0,0,0.2793229871886668
45,201.49999999999997,120,1.0,0,0,0.2779263722527235
46,81.19999999999983,120,2.0,0,0,0.27653674039145987
47,93.29999999999978,120,1.3333333333333333,0,0,0.27515405668950255
48,177.29999999999995,120,1.3333333333333333,0,0,0.273778286406055
49,163.02999999999983,89,3.0,1,1,0.2724093949740247
50,133.79999999999984,120,1.3333333333333333,0,0,0.2710473479991546
51,188.8999999999998,120,1.6666666666666667,0,0,0.2696921112591588
52,244.10000000000005,120,1.3333333333333333,0,0,0.26834365070286303
53,192.5,120,1.6666666666666667,0,0,0.2670019324493487
54,217.6,120,1.0,0,0,0.26566692278710197
55,121.49999999999973,120,2.3333333333333335,0,0,0.26433858817316647
56,159.99999999999986,120,2.0,0,0,0.26301689523230065
57,175.1,120,1.0,0,0,0.26170181075613913
58,230.60000000000002,120,1.3333333333333333,0,0,0.2603933017023584
59,202.19999999999993,120,1.6666666666666667,0,0,0.25909133519384664
60,136.99999999999974,120,1.0,0,0,0.2577958785178774
61,200.99999999999994,120,1.3333333333333333,0,0,0.256506899125288
62,253.50000000000006,120,1.3333333333333333,0,0,0.2552243646296616
63,218.6999999999999,120,1.0,0,0,0.2539482428065133
64,187.7799999999999,84,3.0,1,1,0.25267850159248073
