episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,62.000000000000064,120,1.0,0,0,0.34825
1,131.45000000000002,120,2.3333333333333335,0,0,0.34650875
2,54.35000000000009,120,1.3333333333333333,0,0,0.34477620625
3,132.24999999999997,120,1.6666666666666667,0,0,0.34305232521875
4,72.55000000000008,120,2.0,0,0,0.34133706359265625
5,87.10000000000005,120,2.0,0,0,0.33963037827469295
6,48.55000000000005,120,2.0,0,0,0.3379322263833195
7,89.30000000000001,120,1.3333333333333333,0,0,0.3362425652514029
8,67.77999999999999,61,3.0,1,1,0.3345613524251459
9,51.40000000000004,120,1.3333333333333333,0,0,0.3328885456630202
10,76.55000000000007,120,2.0,0,0,0.33122410293470506
11,91.50000000000007,120,1.0,0,0,0.32956798242003155
12,103.60000000000007,120,1.0,0,0,0.3279201425079314
13,43.30000000000001,120,1.0,0,0,0.32628054179539173
14,41.400000000000084,120,2.0,0,0,0.3246491390864148
15,89.30000000000001,120,1.6666666666666667,0,0,0.3230258933909827
16,118.70000000000009,120,2.6666666666666665,1,0,0.3214107639240278
17,150.7499999999998,120,2.0,0,0,0.31980371010440767
18,131.64999999999998,120,2.0,0,0,0.31820469155388564
19,79.95000000000016,120,1.0,0,0,0.31661366809611624
20,95.60000000000008,120,1.0,0,0,0.31503059975563563
21,62.750000000000135,120,2.0,0,0,0.31345544675685744
22,96.00000000000001,120,2.3333333333333335,0,0,0.31188816952307313
23,84.8300000000001,111,3.0,1,1,0.31032872867545774
24,116.74999999999996,120,2.0,0,0,0.30877708503208046
25,82.25000000000006,120,1.6666666666666667,0,0,0.30723319960692
26,51.25000000000007,120,1.0,0,0,0.30569703360888545
27,120.5,120,2.3333333333333335,0,0,0.304168548440841
28,107.49999999999997,120,2.0,0,0,0.3026477056986368
29,62.05000000000011,120,1.3333333333333333,0,0,0.30113446717014364
30,122.59999999999992,120,2.3333333333333335,0,0,0.29962879483429294
31,111.55000000000003,120,2.6666666666666665,1,0,0.29813065086012147
32,78.60000000000002,120,2.0,0,0,0.2966399976058209
33,69.45000000000005,70,3.0,1,1,0.2951567976177918
34,91.60000000000007,120,1.3333333333333333,0,0,0.29368101362970284
35,88.0500000000001,120,1.0,0,0,0.29221260856155434
36,104.7100000000001,117,3.0,1,1,0.29075154551874655
37,93.39999999999998,120,1.6666666666666667,0,0,0.28929778779115284
38,69.65000000000009,120,1.3333333333333333,0,0,0.28785129885219707
39,53.95000000000008,120,1.0,0,0,0.2864120423579361
40,104.50000000000004,120,1.6666666666666667,0,0,0.28497998214614645
41,75.85000000000005,120,1.3333333333333333,0,0,0.2835550822354157
42,82.90000000000008,120,1.3333333333333333,0,0,0.2821373068242386
43,113.5500000000001,120,2.6666666666666665,1,0,0.2807266202901174
44,53.70000000000013,120,1.6666666666666667,0,0,0.2793229871886668
45,95.89000000000006,108,3.0,1,1,0.2779263722527235
46,92.75000000000003,120,2.0,0,0,0.27653674039145987
47,50.10000000000007,120,2.0,0,0,0.27515405668950255
48,102.20000000000002,120,1.6666666666666667,0,0,0.273778286406055
49,81.60000000000008,120,2.0,0,0,0.2724093949740247
50,130.84999999999997,120,1.3333333333333333,0,0,0.2710473479991546
51,131.49999999999991,120,2.3333333333333335,0,0,0.2696921112591588
52,138.5499999999998,120,2.0,0,0,0.26834365070286303
53,136.50000000000009,120,1.0,0,0,0.2670019324493487
54,98.85000000000001,120,2.6666666666666665,1,0,0.26566692278710197
55,114.37000000000002,89,3.0,1,1,0.26433858817316647
56,100.49999999999993,120,1.6666666666666667,0,0,0.26301689523230065
57,74.20000000000003,120,1.0,0,0,0.26170181075613913
58,84.45000000000002,120,1.6666666666666667,0,0,0.2603933017023584
59,106.60000000000004,120,1.6666666666666667,0,0,0.25909133519384664
60,75.74999999999996,120,1.0,0,0,0.2577958785178774
61,78.75,120,2.0,0,0,0.256506899125288
62,84.00000000000011,120,1.0,0,0,0.2552243646296616
63,101.09999999999997,120,1.3333333333333333,0,0,0.2539482428065133
64,110.60000000000001,120,2.6666666666666665,1,0,0.25267850159248073
65,108.94999999999996,120,2.0,0,0,0.2514151090845183
66,87.00000000000006,120,1.0,0,0,0.2501580335390957
67,122.35,120,2.0,0,0,0.24890724337140024
68,114.35000000000007,120,1.0,0,0,0.24766270715454325
69,79.4,120,1.3333333333333333,0,0,0.24642439361877053
70,81.45000000000007,120,2.0,0,0,0.24519227165067667
71,84.07000000000009,74,3.0,1,1,0.24396631029242327
72,100.25000000000006,120,1.6666666666666667,0,0,0.24274647874096114
73,80.45000000000007,120,1.3333333333333333,0,0,0.24153274634725633
74,112.24999999999994,120,2.6666666666666665,1,0,0.24032508261552005
75,82.40000000000002,120,2.0,0,0,0.23912345720244244
76,123.05,100,3.0,1,1,0.2379278399164302
77,84.50000000000003,120,1.6666666666666667,0,0,0.23673820071684806
78,105.50000000000006,120,2.3333333333333335,0,0,0.23555450971326383
79,81.2000000000001,120,1.0,0,0,0.2343767371646975
80,90.85000000000007,120,2.6666666666666665,1,0,0.233204853478874
81,131.75,120,1.6666666666666667,0,0,0.23203882921147964
82,117.00000000000003,110,3.0,1,1,0.23087863506542225
83,111.39999999999998,120,2.0,0,0,0.22972424189009513
84,89.55000000000008,120,1.3333333333333333,0,0,0.22857562068064466
85,99.80000000000008,120,1.0,0,0,0.22743274257724144
86,128.45,120,2.0,0,0,0.22629557886435522
87,159.7,120,2.3333333333333335,0,0,0.22516410097003345
88,113.44999999999992,120,2.3333333333333335,0,0,0.2240382804651833
89,89.20000000000006,120,1.3333333333333333,0,0,0.22291808906285737
90,81.50000000000003,120,1.0,0,0,0.2218034986175431
91,82.84999999999998,120,2.3333333333333335,0,0,0.22069448112445536
92,148.49999999999994,120,2.0,0,0,0.21959100871883308
93,105.45000000000009,120,2.6666666666666665,1,0,0.2184930536752389
94,46.48999999999999,43,3.0,1,1,0.21740058840686272
95,105.84999999999988,120,2.0,0,0,0.2163135854648284
96,104.40000000000006,120,1.0,0,0,0.21523201753750426
97,112.8,120,1.6666666666666667,0,0,0.21415585744981674
98,104.45000000000003,120,1.0,0,0,0.21308507816256766
99,108.49999999999996,120,2.0,0,0,0.21201965277175483
100,121.65000000000005,120,1.6666666666666667,0,0,0.21095955450789605
101,72.95000000000003,120,1.0,0,0,0.20990475673535658
102,95.60000000000002,120,2.6666666666666665,1,0,0.2088552329516798
103,89.05000000000004,120,1.0,0,0,0.20781095678692138
104,114.84999999999982,120,2.3333333333333335,0,0,0.20677190200298678
105,130.10000000000008,120,2.0,0,0,0.20573804249297184
106,140.79999999999987,120,2.3333333333333335,0,0,0.204709352280507
107,111.74999999999999,120,2.3333333333333335,0,0,0.20368580551910445
108,99.2,120,1.0,0,0,0.20266737649150893
