episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,433.6999999999998,90,2.0,0,0,0.2988
1,363.59999999999997,90,1.0,0,0,0.2976048
2,365.7999999999998,90,1.6666666666666667,0,0,0.2964143808
3,323.6999999999999,90,1.3333333333333333,0,0,0.2952287232768
4,647.5999999999997,90,1.6666666666666667,0,0,0.2940478083836928
5,844.6000000000013,90,1.3333333333333333,0,0,0.292871617150158
6,867.6000000000009,90,1.0,0,0,0.29170013068155737
7,544.0999999999995,90,2.0,0,0,0.29053333015883115
8,409.2999999999992,90,1.3333333333333333,0,0,0.28937119683819584
9,507.19999999999885,90,1.0,0,0,0.28821371205084306
10,649.5000000000011,90,2.3333333333333335,0,0,0.2870608572026397
11,735.3699999999999,63,3.0,1,1,0.28591261377382915
12,445.6999999999994,90,1.3333333333333333,0,0,0.28476896331873386
13,623.500000000001,90,1.0,0,0,0.2836298874654589
14,579.3999999999999,90,1.0,0,0,0.2824953679155971
15,689.5000000000001,90,2.6666666666666665,1,0,0.2813653864439347
16,801.700000000001,90,1.3333333333333333,0,0,0.28023992489815897
17,629.8000000000005,90,1.6666666666666667,0,0,0.2791189651985663
18,521.7999999999993,90,1.3333333333333333,0,0,0.27800248933777205
19,344.999999999999,90,1.0,0,0,0.27689047938042094
20,628.7000000000008,90,1.0,0,0,0.27578291746289924
21,583.2000000000007,90,2.0,0,0,0.27467978579304764
22,787.5000000000002,90,2.0,0,0,0.27358106664987547
23,802.2999999999997,90,2.0,0,0,0.27248674238327597
24,490.79999999999865,90,1.6666666666666667,0,0,0.27139679541374284
25,1007.2000000000016,90,1.6666666666666667,0,0,0.2703112082320879
26,656.0000000000005,90,2.0,0,0,0.2692299633991595
27,841.4000000000004,90,1.6666666666666667,0,0,0.26815304354556285
28,359.29999999999984,90,1.0,0,0,0.2670804313713806
29,530.8000000000002,90,2.0,0,0,0.26601210964589506
30,739.6000000000006,90,1.3333333333333333,0,0,0.26494806120731146
31,688.2999999999997,90,2.0,0,0,0.2638882689624822
32,645.7000000000004,90,1.6666666666666667,0,0,0.26283271588663226
33,725.7999999999997,90,1.3333333333333333,0,0,0.26178138502308573
