policy,seed,episode,phase,steps,reward,success,time_s
sarsa,0,156,,26,841.340000,1,0.001
sarsa,0,157,,40,713.900000,0,0.001
sarsa,0,158,,40,1055.700000,0,0.001
sarsa,0,159,,40,610.500000,0,0.001
sarsa,0,160,,40,709.900000,0,0.001
sarsa,0,161,,31,717.590000,1,0.001
sarsa,0,162,,20,807.300000,1,0.000
sarsa,0,163,,20,595.900000,1,0.000
sarsa,0,164,,29,655.210000,1,0.001
sarsa,0,165,,19,524.810000,1,0.000
sarsa,0,166,,30,772.400000,1,0.001
sarsa,0,167,,40,451.400000,0,0.001
sarsa,0,168,,40,541.700000,0,0.001
sarsa,0,169,,40,872.100000,1,0.001
sarsa,0,170,,37,1321.930000,1,0.001
sarsa,0,171,,20,597.900000,1,0.001
sarsa,0,172,,40,765.300000,0,0.001
sarsa,0,173,,40,410.900000,0,0.001
sarsa,0,174,,40,612.300000,0,0.001
sarsa,0,175,,32,702.480000,1,0.001
sarsa,0,176,,29,767.110000,1,0.001
sarsa,0,177,,19,713.110000,1,0.000
sarsa,0,178,,12,579.280000,1,0.000
sarsa,0,179,,24,636.660000,1,0.001
sarsa,0,180,,29,666.510000,1,0.001
sarsa,0,181,,40,678.500000,0,0.001
sarsa,0,182,,38,813.720000,1,0.001
sarsa,0,183,,29,543.810000,1,0.001
sarsa,0,184,,40,716.300000,0,0.001
sarsa,0,185,,26,586.240000,1,0.001
sarsa,0,186,,24,866.560000,1,0.001
sarsa,0,187,,38,832.820000,1,0.001
sarsa,0,188,,19,639.110000,1,0.001
sarsa,0,189,,40,766.900000,0,0.001
sarsa,0,190,,40,851.200000,0,0.001
sarsa,0,191,,40,872.200000,0,0.001
sarsa,0,192,,40,836.100000,0,0.001
sarsa,0,193,,26,920.740000,1,0.001
sarsa,0,194,,32,654.180000,1,0.001
sarsa,0,195,,40,739.600000,0,0.001
sarsa,0,196,,20,580.500000,1,0.000
sarsa,0,197,,40,778.200000,0,0.001
sarsa,0,198,,20,540.400000,1,0.001
sarsa,0,199,,40,569.100000,0,0.001
sarsa,0,200,,19,580.110000,1,0.000
sarsa,0,201,,21,637.990000,1,0.001
sarsa,0,202,,40,920.000000,0,0.001
sarsa,0,203,,22,578.780000,1,0.001
sarsa,0,204,,19,747.710000,1,0.001
sarsa,0,205,,22,654.880000,1,0.001
sarsa,0,206,,25,897.150000,1,0.001
sarsa,0,207,,38,673.720000,1,0.001
sarsa,0,208,,22,581.280000,1,0.001
sarsa,0,209,,40,801.200000,0,0.001
sarsa,0,210,,18,581.220000,1,0.000
sarsa,0,211,,32,845.780000,1,0.001
sarsa,0,212,,29,810.710000,1,0.001
sarsa,0,213,,40,877.500000,0,0.001
sarsa,0,214,,40,878.500000,0,0.001
sarsa,0,215,,23,742.670000,1,0.001
sarsa,0,216,,40,856.000000,0,0.001
sarsa,0,217,,25,754.350000,1,0.001
sarsa,0,218,,40,568.600000,0,0.001
sarsa,0,219,,29,992.110000,1,0.001
sarsa,0,220,,40,710.200000,0,0.001
sarsa,0,221,,40,703.400000,0,0.001
sarsa,0,222,,34,839.060000,1,0.001
sarsa,0,223,,34,1010.460000,1,0.001
sarsa,0,224,,40,1214.000000,1,0.001
sarsa,0,225,,40,635.400000,0,0.001
sarsa,0,226,,32,600.280000,1,0.001
sarsa,0,227,,36,770.140000,1,0.001
sarsa,0,228,,31,895.490000,1,0.001
sarsa,0,229,,39,863.810000,1,0.001
sarsa,0,230,,40,774.800000,0,0.001
sarsa,0,231,,23,638.570000,1,0.001
sarsa,0,232,,40,482.600000,0,0.001
sarsa,0,233,,22,806.280000,1,0.001
sarsa,0,234,,20,544.500000,1,0.001
sarsa,0,235,,26,713.240000,1,0.001
sarsa,0,236,,15,636.450000,1,0.000
sarsa,0,237,,27,762.030000,1,0.001
sarsa,0,238,,38,1108.720000,1,0.001
sarsa,0,239,,19,521.610000,1,0.000
sarsa,0,240,,40,626.800000,0,0.001
sarsa,0,241,,40,950.700000,0,0.001
sarsa,0,242,,26,806.540000,1,0.001
sarsa,0,243,,13,635.770000,1,0.000
sarsa,0,244,,36,856.640000,1,0.001
sarsa,0,245,,29,763.210000,1,0.001
sarsa,0,246,,31,614.790000,1,0.001
sarsa,0,247,,40,902.100000,0,0.001
sarsa,0,248,,40,708.100000,0,0.001
sarsa,0,249,,39,1246.510000,1,0.001
sarsa,0,250,,23,655.770000,1,0.001
sarsa,0,251,,40,856.300000,0,0.001
sarsa,0,252,,27,864.930000,1,0.001
sarsa,0,253,,40,615.300000,0,0.001
sarsa,0,254,,38,883.820000,1,0.001
sarsa,0,255,,33,848.370000,1,0.001
sarsa,0,256,,40,731.800000,0,0.001
sarsa,0,257,,40,778.600000,0,0.001
sarsa,0,258,,40,900.300000,0,0.001
sarsa,0,259,,40,919.100000,0,0.001
sarsa,0,260,,40,694.300000,0,0.001
sarsa,0,261,,24,672.260000,1,0.001
sarsa,0,262,,35,827.250000,1,0.001
sarsa,0,263,,40,822.100000,0,0.001
sarsa,0,264,,25,916.250000,1,0.001
sarsa,0,265,,25,754.250000,1,0.001
sarsa,0,266,,40,784.800000,0,0.001
sarsa,0,267,,40,919.600000,0,0.001
sarsa,0,268,,40,846.000000,0,0.001
sarsa,0,269,,26,669.540000,1,0.001
sarsa,0,270,,37,928.530000,1,0.001
sarsa,0,271,,37,1038.930000,1,0.001
sarsa,0,272,,27,753.930000,1,0.001
sarsa,0,273,,11,522.390000,1,0.000
sarsa,0,274,,40,919.500000,0,0.001
sarsa,0,275,,28,768.720000,1,0.001
sarsa,0,276,,18,692.520000,1,0.000
sarsa,0,277,,22,690.980000,1,0.001
sarsa,0,278,,31,698.290000,1,0.001
sarsa,0,279,,40,641.400000,0,0.001
sarsa,0,280,,40,1011.700000,0,0.001
sarsa,0,281,,36,789.240000,1,0.001
sarsa,0,282,,20,692.600000,1,0.001
sarsa,0,283,,40,817.300000,0,0.001
sarsa,0,284,,34,847.260000,1,0.001
sarsa,0,285,,19,653.310000,1,0.001
sarsa,0,286,,40,471.900000,0,0.001
sarsa,0,287,,39,728.810000,1,0.001
sarsa,0,288,,34,1151.960000,1,0.001
sarsa,0,289,,33,661.970000,1,0.001
sarsa,0,290,,28,1103.420000,1,0.001
sarsa,0,291,,30,938.900000,1,0.001
sarsa,0,292,,40,465.600000,0,0.001
sarsa,0,293,,40,787.200000,0,0.001
sarsa,0,294,,34,805.660000,1,0.001
sarsa,0,295,,35,887.350000,1,0.001
sarsa,0,296,,23,750.070000,1,0.001
sarsa,0,297,,40,510.400000,0,0.001
sarsa,0,298,,40,661.900000,0,0.001
sarsa,0,299,,28,922.920000,1,0.001
sarsa,0,300,,40,655.800000,0,0.001
sarsa,0,301,,30,882.500000,1,0.001
sarsa,0,302,,19,652.710000,1,0.001
sarsa,0,303,,39,1026.910000,1,0.001
sarsa,0,304,,22,693.980000,1,0.001
sarsa,0,305,,32,709.680000,1,0.001
sarsa,0,306,,36,690.740000,1,0.001
sarsa,0,307,,40,875.900000,1,0.001
sarsa,0,308,,25,526.850000,1,0.001
sarsa,0,309,,29,701.110000,1,0.001
sarsa,0,310,,40,1113.200000,1,0.001
sarsa,0,311,,40,689.200000,0,0.001
sarsa,0,312,,27,823.230000,1,0.001
sarsa,0,313,,30,937.000000,1,0.001
sarsa,0,314,,20,767.000000,1,0.000
sarsa,0,315,,24,766.060000,1,0.001
sarsa,0,316,,19,595.510000,1,0.000
sarsa,0,317,,28,816.820000,1,0.001
sarsa,0,318,,40,721.800000,0,0.001
sarsa,0,319,,18,707.820000,1,0.000
sarsa,0,320,,30,1031.300000,1,0.001
sarsa,0,321,,24,936.160000,1,0.001
sarsa,0,322,,40,881.200000,0,0.001
sarsa,0,323,,35,982.850000,1,0.001
sarsa,0,324,,40,807.100000,0,0.001
sarsa,0,325,,30,699.700000,1,0.001
sarsa,0,326,,21,525.690000,1,0.001
sarsa,0,327,,32,824.680000,1,0.001
sarsa,0,328,,38,831.620000,1,0.001
sarsa,0,329,,40,736.100000,0,0.001
sarsa,0,330,,40,886.100000,0,0.001
sarsa,0,331,,40,991.700000,0,0.001
sarsa,0,332,,36,897.540000,1,0.001
sarsa,0,333,,40,945.000000,0,0.001
sarsa,0,334,,20,634.800000,1,0.000
sarsa,0,335,,33,1106.170000,1,0.001
sarsa,0,336,,40,443.700000,0,0.001
sarsa,0,337,,40,757.400000,0,0.001
sarsa,0,338,,29,922.310000,1,0.001
sarsa,0,339,,29,710.010000,1,0.001
sarsa,0,340,,40,465.600000,0,0.001
sarsa,0,341,,27,692.830000,1,0.001
sarsa,0,342,,40,1090.300000,0,0.001
sarsa,0,343,,31,977.990000,1,0.001
sarsa,0,344,,40,864.400000,0,0.001
sarsa,0,345,,38,1320.320000,1,0.001
sarsa,0,346,,27,753.930000,1,0.001
sarsa,0,347,,40,1138.400000,0,0.001
sarsa,0,348,,40,832.300000,0,0.001
sarsa,0,349,,40,652.200000,0,0.001
sarsa,0,350,,22,750.280000,1,0.001
sarsa,0,351,,36,1105.740000,1,0.001
sarsa,0,352,,25,712.850000,1,0.001
sarsa,0,353,,30,1038.500000,1,0.001
sarsa,0,354,,19,766.210000,1,0.000
sarsa,0,355,,33,928.170000,1,0.001
sarsa,0,356,,36,770.640000,1,0.001
sarsa,0,357,,30,1008.800000,1,0.001
sarsa,0,358,,29,865.010000,1,0.001
sarsa,0,359,,36,1319.940000,1,0.001
sarsa,0,360,,21,595.790000,1,0.001
sarsa,0,361,,29,656.610000,1,0.001
sarsa,0,362,,40,658.700000,0,0.001
sarsa,0,363,,40,853.200000,0,0.001
sarsa,0,364,,40,1031.300000,0,0.001
sarsa,0,365,,27,654.730000,1,0.001
sarsa,0,366,,35,898.950000,1,0.001
sarsa,0,367,,24,750.460000,1,0.001
sarsa,0,368,,26,863.940000,1,0.001
sarsa,0,369,,18,861.620000,1,0.001
sarsa,0,370,,22,750.180000,1,0.001
sarsa,0,371,,31,746.690000,1,0.001
sarsa,0,372,,31,867.190000,1,0.001
sarsa,0,373,,20,580.200000,1,0.000
sarsa,0,374,,27,656.230000,1,0.001
sarsa,0,375,,40,943.300000,0,0.001
sarsa,0,376,,40,825.900000,0,0.001
sarsa,0,377,,40,674.400000,0,0.001
sarsa,0,378,,40,917.200000,0,0.001
sarsa,0,379,,28,772.320000,1,0.001
sarsa,0,380,,40,756.100000,0,0.001
sarsa,0,381,,40,863.400000,0,0.001
sarsa,0,382,,24,690.260000,1,0.001
sarsa,0,383,,28,923.020000,1,0.001
sarsa,0,384,,39,941.010000,1,0.001
sarsa,0,385,,25,696.350000,1,0.001
sarsa,0,386,,36,842.740000,1,0.001
sarsa,0,387,,35,1092.950000,1,0.001
sarsa,0,388,,40,990.200000,0,0.001
sarsa,0,389,,39,940.710000,1,0.001
sarsa,0,390,,33,669.570000,1,0.001
sarsa,0,391,,40,808.200000,0,0.001
sarsa,0,392,,21,751.590000,1,0.001
sarsa,0,393,,18,749.520000,1,0.000
sarsa,0,394,,40,1133.600000,0,0.001
sarsa,0,395,,24,751.360000,1,0.001
sarsa,0,396,,40,976.900000,0,0.001
sarsa,0,397,,39,804.910000,1,0.001
sarsa,0,398,,40,906.700000,0,0.001
sarsa,0,399,,33,589.270000,1,0.001
sarsa,0,400,,40,660.500000,0,0.001
sarsa,0,401,,20,694.200000,1,0.001
sarsa,0,402,,22,919.280000,1,0.001
sarsa,0,403,,27,1034.430000,1,0.001
sarsa,0,404,,40,816.100000,0,0.001
sarsa,0,405,,40,674.200000,0,0.001
sarsa,0,406,,23,805.270000,1,0.001
sarsa,0,407,,27,1090.630000,1,0.001
sarsa,0,408,,40,526.700000,0,0.001
sarsa,0,409,,34,1031.560000,1,0.001
sarsa,0,410,,40,837.500000,0,0.001
sarsa,0,411,,40,743.800000,0,0.001
sarsa,0,412,,22,695.980000,1,0.001
sarsa,0,413,,27,882.930000,1,0.001
sarsa,0,414,,38,757.520000,1,0.001
sarsa,0,415,,23,651.970000,1,0.001
sarsa,0,416,,23,637.170000,1,0.001
sarsa,0,417,,26,808.440000,1,0.001
sarsa,0,418,,20,749.800000,1,0.000
sarsa,0,419,,33,798.270000,1,0.001
sarsa,0,420,,23,751.170000,1,0.001
sarsa,0,421,,40,767.300000,0,0.001
sarsa,0,422,,34,1010.060000,1,0.001
sarsa,0,423,,40,510.600000,0,0.001
sarsa,0,424,,18,750.420000,1,0.000
sarsa,0,425,,21,920.790000,1,0.001
sarsa,0,426,,40,648.400000,0,0.001
sarsa,0,427,,24,708.060000,1,0.001
sarsa,0,428,,40,763.800000,0,0.001
sarsa,0,429,,40,1031.300000,0,0.001
sarsa,0,430,,40,486.800000,0,0.001
sarsa,0,431,,40,428.800000,0,0.001
sarsa,0,432,,18,709.320000,1,0.000
sarsa,0,433,,28,825.120000,1,0.001
sarsa,0,434,,22,863.080000,1,0.001
sarsa,0,435,,25,824.150000,1,0.001
sarsa,0,436,,26,750.840000,1,0.001
sarsa,0,437,,40,1184.600000,0,0.001
sarsa,0,438,,27,749.830000,1,0.001
sarsa,0,439,,23,802.170000,1,0.001
sarsa,0,440,,40,1130.200000,1,0.001
sarsa,0,441,,28,810.720000,1,0.001
sarsa,0,442,,40,1033.300000,0,0.001
sarsa,0,443,,23,747.770000,1,0.001
sarsa,0,444,,40,646.900000,0,0.001
sarsa,0,445,,32,598.180000,1,0.001
sarsa,0,446,,40,1104.200000,0,0.001
sarsa,0,447,,13,466.070000,1,0.000
sarsa,0,448,,32,979.680000,1,0.001
sarsa,0,449,,24,635.060000,1,0.001
sarsa,0,450,,15,693.250000,1,0.000
sarsa,0,451,,38,991.620000,1,0.001
sarsa,0,452,,33,612.170000,1,0.001
sarsa,0,453,,40,639.500000,0,0.001
sarsa,0,454,,40,1032.000000,0,0.001
sarsa,0,455,,40,729.400000,0,0.001
sarsa,0,456,,23,804.970000,1,0.001
sarsa,0,457,,40,545.800000,0,0.001
sarsa,0,458,,23,765.570000,1,0.001
sarsa,0,459,,26,750.540000,1,0.001
sarsa,0,460,,34,924.660000,1,0.001
sarsa,0,461,,32,616.280000,1,0.001
sarsa,0,462,,38,1256.020000,1,0.001
sarsa,0,463,,25,805.050000,1,0.001
sarsa,0,464,,40,972.600000,0,0.001
sarsa,0,465,,23,765.670000,1,0.001
sarsa,0,466,,40,914.800000,0,0.001
sarsa,0,467,,40,1098.500000,0,0.001
sarsa,0,468,,34,714.460000,1,0.001
sarsa,0,469,,27,524.230000,1,0.001
sarsa,0,470,,32,936.680000,1,0.001
sarsa,0,471,,23,749.870000,1,0.001
sarsa,0,472,,38,1055.220000,1,0.001
sarsa,0,473,,26,765.140000,1,0.001
sarsa,0,474,,22,639.280000,1,0.001
sarsa,0,475,,29,751.410000,1,0.001
sarsa,0,476,,40,1028.800000,0,0.001
sarsa,0,477,,40,758.600000,0,0.001
sarsa,0,478,,31,977.390000,1,0.001
sarsa,0,479,,40,681.300000,0,0.001
sarsa,0,480,,37,1146.630000,1,0.001
sarsa,0,481,,27,711.630000,1,0.001
sarsa,0,482,,15,466.750000,1,0.000
sarsa,0,483,,40,918.400000,0,0.001
sarsa,0,484,,21,920.790000,1,0.001
sarsa,0,485,,29,807.110000,1,0.001
sarsa,0,486,,40,676.600000,0,0.001
sarsa,0,487,,39,936.810000,1,0.001
sarsa,0,488,,39,1059.110000,1,0.001
sarsa,0,489,,40,982.400000,1,0.001
sarsa,0,490,,40,492.800000,0,0.001
sarsa,0,491,,40,717.600000,0,0.001
sarsa,0,492,,40,800.300000,0,0.001
sarsa,0,493,,20,483.200000,1,0.001
sarsa,0,494,,28,1034.820000,1,0.001
sarsa,0,495,,17,652.930000,1,0.000
sarsa,0,496,,19,862.110000,1,0.000
sarsa,0,497,,20,709.100000,1,0.001
sarsa,0,498,,35,922.650000,1,0.001
sarsa,0,499,,21,578.890000,1,0.001
sarsa,0,500,,27,823.430000,1,0.001
sarsa,0,501,,18,579.920000,1,0.000
sarsa,0,502,,20,808.200000,1,0.001
sarsa,0,503,,24,638.760000,1,0.001
sarsa,0,504,,18,635.220000,1,0.000
sarsa,0,505,,32,724.180000,1,0.001
sarsa,0,506,,40,860.800000,0,0.001
sarsa,0,507,,35,882.150000,1,0.001
sarsa,0,508,,37,1012.630000,1,0.001
sarsa,0,509,,40,750.100000,1,0.001
sarsa,0,510,,40,721.200000,0,0.001
sarsa,0,511,,33,843.470000,1,0.001
sarsa,0,512,,23,919.370000,1,0.001
sarsa,0,513,,24,639.460000,1,0.001
sarsa,0,514,,19,803.210000,1,0.000
sarsa,0,515,,30,771.200000,1,0.001
sarsa,0,516,,37,920.030000,1,0.001
sarsa,0,517,,29,803.210000,1,0.001
sarsa,0,518,,16,693.040000,1,0.000
sarsa,0,519,,21,580.090000,1,0.001
sarsa,0,520,,23,714.570000,1,0.001
sarsa,0,521,,40,736.000000,0,0.001
sarsa,0,522,,40,962.300000,0,0.001
sarsa,0,523,,34,938.160000,1,0.001
sarsa,0,524,,40,804.800000,0,0.001
sarsa,0,525,,34,772.460000,1,0.001
sarsa,0,526,,40,653.900000,0,0.001
sarsa,0,527,,21,749.790000,1,0.001
sarsa,0,528,,40,707.400000,0,0.001
sarsa,0,529,,40,775.200000,0,0.001
sarsa,0,530,,40,535.300000,0,0.001
sarsa,0,531,,25,613.150000,1,0.001
sarsa,0,532,,21,654.890000,1,0.001
sarsa,0,533,,20,863.400000,1,0.001
sarsa,0,534,,22,527.380000,1,0.001
sarsa,0,535,,36,1279.740000,1,0.001
sarsa,0,536,,40,902.500000,0,0.001
sarsa,0,537,,40,746.900000,0,0.001
sarsa,0,538,,26,637.240000,1,0.001
sarsa,0,539,,31,821.690000,1,0.001
sarsa,0,540,,38,1139.520000,1,0.001
sarsa,0,541,,40,507.500000,0,0.001
sarsa,0,542,,40,858.500000,0,0.001
sarsa,0,543,,40,607.100000,0,0.001
sarsa,0,544,,27,556.930000,1,0.001
sarsa,0,545,,29,825.810000,1,0.001
sarsa,0,546,,27,879.230000,1,0.001
sarsa,0,547,,38,829.320000,1,0.001
sarsa,0,548,,35,865.950000,1,0.001
sarsa,0,549,,24,993.060000,1,0.001
sarsa,0,550,,25,766.950000,1,0.001
sarsa,0,551,,16,596.940000,1,0.000
sarsa,0,552,,40,654.400000,0,0.001
sarsa,0,553,,40,944.700000,0,0.001
sarsa,0,554,,40,1073.100000,0,0.001
sarsa,0,555,,28,819.920000,1,0.001
sarsa,0,556,,25,808.950000,1,0.001
sarsa,0,557,,22,636.980000,1,0.001
sarsa,0,558,,20,821.800000,1,0.000
sarsa,0,559,,40,827.300000,0,0.001
sarsa,0,560,,22,694.980000,1,0.001
sarsa,0,561,,23,695.370000,1,0.001
sarsa,0,562,,20,764.000000,1,0.000
sarsa,0,563,,28,822.420000,1,0.001
sarsa,0,564,,19,638.110000,1,0.000
sarsa,0,565,,40,567.000000,0,0.001
sarsa,0,566,,26,921.740000,1,0.001
sarsa,0,567,,25,864.250000,1,0.001
sarsa,0,568,,27,600.030000,1,0.001
sarsa,0,569,,40,1031.100000,0,0.001
sarsa,0,570,,27,755.430000,1,0.001
sarsa,0,571,,40,504.300000,0,0.001
sarsa,0,572,,20,751.400000,1,0.001
sarsa,0,573,,32,1034.080000,1,0.001
sarsa,0,574,,24,542.760000,1,0.001
sarsa,0,575,,16,636.740000,1,0.000
sarsa,0,576,,21,749.390000,1,0.001
sarsa,0,577,,40,754.300000,0,0.001
sarsa,0,578,,40,651.100000,0,0.001
sarsa,0,579,,28,883.220000,1,0.001
sarsa,0,580,,38,848.220000,1,0.001
sarsa,0,581,,21,599.490000,1,0.001
sarsa,0,582,,40,933.200000,0,0.001
sarsa,0,583,,40,895.200000,0,0.001
sarsa,0,584,,40,872.500000,1,0.001
sarsa,0,585,,40,923.300000,0,0.001
sarsa,0,586,,20,706.500000,1,0.001
sarsa,0,587,,40,895.300000,0,0.001
sarsa,0,588,,38,1110.720000,1,0.001
sarsa,0,589,,15,635.550000,1,0.000
sarsa,0,590,,40,913.500000,0,0.001
sarsa,0,591,,40,1079.800000,0,0.001
sarsa,0,592,,40,577.300000,0,0.001
sarsa,0,593,,19,804.310000,1,0.000
sarsa,0,594,,20,750.100000,1,0.000
sarsa,0,595,,23,528.070000,1,0.001
sarsa,0,596,,38,886.620000,1,0.001
sarsa,0,597,,18,694.420000,1,0.000
sarsa,0,598,,24,917.860000,1,0.001
sarsa,0,599,,29,882.310000,1,0.001
sarsa,0,600,,19,525.410000,1,0.001
sarsa,0,601,,40,943.300000,0,0.001
sarsa,0,602,,40,798.800000,0,0.001
