episode,reward,steps,acc,mode,seed
1,69.69999999999999,13.0,0.3076923076923077,aggregated,4
2,129.70000000000002,33.0,0.09090909090909091,aggregated,4
3,63.99999999999999,40.0,0.025,aggregated,4
4,132.00000000000009,40.0,0.025,aggregated,4
5,61.199999999999996,8.0,0.375,aggregated,4
6,199.00000000000017,40.0,0.225,aggregated,4
7,45.199999999999996,8.0,0.375,aggregated,4
8,71.0,40.0,0.0,aggregated,4
9,70.4,6.0,0.6666666666666666,aggregated,4
10,132.0000000000001,40.0,0.025,aggregated,4
11,169.00000000000014,40.0,0.0,aggregated,4
12,53.4,6.0,0.3333333333333333,aggregated,4
13,134.0000000000001,40.0,0.0,aggregated,4
14,117.70000000000002,13.0,0.6153846153846154,aggregated,4
15,42.9,11.0,0.18181818181818182,aggregated,4
16,72.3,7.0,0.2857142857142857,aggregated,4
17,184.0000000000001,40.0,0.075,aggregated,4
18,162.00000000000014,40.0,0.025,aggregated,4
19,117.80000000000001,22.0,0.13636363636363635,aggregated,4
20,134.0000000000001,40.0,0.025,aggregated,4
21,180.0000000000001,40.0,0.0,aggregated,4
22,82.19999999999999,8.0,0.5,aggregated,4
23,160.0000000000001,40.0,0.025,aggregated,4
24,55.5,5.0,0.4,aggregated,4
25,148.0000000000001,40.0,0.0,aggregated,4
26,82.19999999999999,8.0,0.375,aggregated,4
27,127.00000000000011,40.0,0.0,aggregated,4
28,148.0000000000001,40.0,0.0,aggregated,4
29,129.00000000000003,20.0,0.1,aggregated,4
30,137.40000000000006,26.0,0.07692307692307693,aggregated,4
31,148.0000000000001,40.0,0.0,aggregated,4
32,154.9000000000001,31.0,0.06451612903225806,aggregated,4
33,75.3,7.0,0.5714285714285714,aggregated,4
34,116.30000000000001,17.0,0.11764705882352941,aggregated,4
35,153.0000000000001,40.0,0.025,aggregated,4
36,148.0000000000001,40.0,0.025,aggregated,4
37,155.0000000000001,40.0,0.0,aggregated,4
38,181.00000000000014,40.0,0.05,aggregated,4
39,127.00000000000011,40.0,0.0,aggregated,4
40,82.79999999999998,12.0,0.16666666666666666,aggregated,4
41,134.0000000000001,40.0,0.0,aggregated,4
42,131.00000000000009,40.0,0.0,aggregated,4
43,176.00000000000014,40.0,0.025,aggregated,4
44,162.00000000000014,40.0,0.025,aggregated,4
45,111.00000000000009,40.0,0.05,aggregated,4
46,164.0000000000001,40.0,0.025,aggregated,4
47,67.4,6.0,0.3333333333333333,aggregated,4
48,141.0000000000001,40.0,0.0,aggregated,4
49,169.00000000000014,40.0,0.025,aggregated,4
50,99.6,14.0,0.14285714285714285,aggregated,4
51,153.0000000000001,40.0,0.025,aggregated,4
52,80.6,14.0,0.14285714285714285,aggregated,4
53,155.00000000000014,40.0,0.025,aggregated,4
54,157.00000000000006,30.0,0.1,aggregated,4
55,166.0000000000001,40.0,0.0,aggregated,4
56,116.4,26.0,0.07692307692307693,aggregated,4
57,150.0000000000001,40.0,0.0,aggregated,4
58,176.00000000000014,40.0,0.0,aggregated,4
59,89.79999999999998,12.0,0.16666666666666666,aggregated,4
60,160.00000000000014,40.0,0.025,aggregated,4
61,99.00000000000006,40.0,0.0,aggregated,4
62,138.90000000000003,21.0,0.14285714285714285,aggregated,4
63,87.3,7.0,0.7142857142857143,aggregated,4
64,102.4,16.0,0.125,aggregated,4
