episode,reward,steps,acc,mode,seed
165,82.1,9.0,0.2222222222222222,full,8
166,169.00000000000006,30.0,0.1,full,8
167,55.5,5.0,0.4,full,8
168,143.00000000000003,30.0,0.06666666666666667,full,8
169,162.00000000000014,40.0,0.0,full,8
170,57.6,4.0,0.5,full,8
171,59.099999999999994,9.0,0.3333333333333333,full,8
172,73.69999999999999,13.0,0.15384615384615385,full,8
173,150.0000000000001,40.0,0.0,full,8
174,169.70000000000007,33.0,0.09090909090909091,full,8
175,183.6000000000001,34.0,0.058823529411764705,full,8
176,127.60000000000002,24.0,0.08333333333333333,full,8
177,136.0000000000001,40.0,0.0,full,8
178,138.10000000000002,29.0,0.06896551724137931,full,8
179,60.4,6.0,0.3333333333333333,full,8
180,169.0000000000001,40.0,0.0,full,8
181,124.20000000000002,18.0,0.16666666666666666,full,8
182,151.0000000000001,40.0,0.1,full,8
183,147.30000000000007,27.0,0.1111111111111111,full,8
184,110.00000000000009,40.0,0.0,full,8
185,162.00000000000014,40.0,0.0,full,8
186,142.30000000000007,27.0,0.07407407407407407,full,8
187,146.00000000000014,40.0,0.025,full,8
188,167.0000000000001,40.0,0.025,full,8
189,96.79999999999998,12.0,0.16666666666666666,full,8
190,161.90000000000006,31.0,0.06451612903225806,full,8
191,133.90000000000003,21.0,0.09523809523809523,full,8
192,145.0000000000001,40.0,0.0,full,8
193,162.0000000000001,40.0,0.0,full,8
194,146.50000000000006,25.0,0.08,full,8
195,110.19999999999999,18.0,0.16666666666666666,full,8
196,148.0000000000001,40.0,0.0,full,8
197,120.00000000000011,40.0,0.0,full,8
198,114.19999999999999,18.0,0.1111111111111111,full,8
199,145.90000000000003,21.0,0.14285714285714285,full,8
200,60.4,6.0,0.3333333333333333,full,8
201,148.0000000000001,40.0,0.0,full,8
202,84.29999999999998,17.0,0.17647058823529413,full,8
203,150.0000000000001,40.0,0.0,full,8
204,51.3,7.0,0.2857142857142857,full,8
205,105.30000000000001,17.0,0.17647058823529413,full,8
206,90.49999999999999,15.0,0.13333333333333333,full,8
207,170.00000000000014,40.0,0.075,full,8
208,179.00000000000014,40.0,0.05,full,8
209,55.5,5.0,0.4,full,8
210,174.6000000000001,34.0,0.08823529411764706,full,8
211,141.60000000000002,24.0,0.08333333333333333,full,8
212,164.1000000000001,39.0,0.07692307692307693,full,8
213,90.6,14.0,0.21428571428571427,full,8
214,112.20000000000002,18.0,0.1111111111111111,full,8
215,155.0000000000001,40.0,0.0,full,8
216,101.79999999999998,12.0,0.25,full,8
217,122.70000000000002,23.0,0.08695652173913043,full,8
218,155.0000000000001,40.0,0.0,full,8
219,176.50000000000009,35.0,0.05714285714285714,full,8
220,133.90000000000003,21.0,0.09523809523809523,full,8
221,183.00000000000014,40.0,0.0,full,8
222,87.69999999999999,13.0,0.15384615384615385,full,8
223,75.89999999999999,11.0,0.2727272727272727,full,8
224,146.00000000000014,40.0,0.025,full,8
225,131.10000000000002,19.0,0.10526315789473684,full,8
226,57.6,4.0,0.5,full,8
227,162.0000000000001,40.0,0.0,full,8
228,55.5,5.0,0.4,full,8
229,85.6,14.0,0.14285714285714285,full,8
230,134.70000000000005,23.0,0.13043478260869565,full,8
231,170.40000000000012,36.0,0.08333333333333333,full,8
232,91.29999999999998,17.0,0.17647058823529413,full,8
233,137.50000000000003,25.0,0.12,full,8
234,141.0000000000001,40.0,0.0,full,8
235,57.6,4.0,0.5,full,8
236,77.9,11.0,0.18181818181818182,full,8
237,57.6,4.0,0.5,full,8
238,55.5,5.0,0.4,full,8
239,148.0000000000001,40.0,0.05,full,8
240,113.6,24.0,0.08333333333333333,full,8
241,68.19999999999999,8.0,0.375,full,8
242,82.79999999999998,12.0,0.16666666666666666,full,8
243,53.4,6.0,0.3333333333333333,full,8
244,119.10000000000005,29.0,0.06896551724137931,full,8
245,57.6,4.0,0.5,full,8
246,42.900000000000006,11.0,0.18181818181818182,full,8
247,57.6,4.0,0.5,full,8
248,55.5,5.0,0.4,full,8
249,57.599999999999994,14.0,0.21428571428571427,full,8
250,63.199999999999996,8.0,0.25,full,8
251,70.89999999999999,11.0,0.18181818181818182,full,8
252,201.1000000000001,39.0,0.05128205128205128,full,8
253,75.8,12.0,0.16666666666666666,full,8
254,66.0,10.0,0.3,full,8
255,94.69999999999999,13.0,0.15384615384615385,full,8
256,136.00000000000003,30.0,0.06666666666666667,full,8
257,104.5,15.0,0.13333333333333333,full,8
258,187.6000000000001,34.0,0.23529411764705882,full,8
259,166.80000000000007,32.0,0.0625,full,8
260,193.40000000000012,36.0,0.05555555555555555,full,8
261,174.0000000000001,40.0,0.025,full,8
262,148.0000000000001,40.0,0.0,full,8
263,56.099999999999994,9.0,0.2222222222222222,full,8
264,134.0000000000001,40.0,0.0,full,8
265,160.0000000000001,40.0,0.025,full,8
266,173.10000000000008,39.0,0.05128205128205128,full,8
267,148.00000000000014,40.0,0.0,full,8
268,131.8,22.0,0.09090909090909091,full,8
269,72.4,6.0,0.5,full,8
270,167.10000000000008,29.0,0.1724137931034483,full,8
271,134.60000000000002,24.0,0.08333333333333333,full,8
272,169.00000000000014,40.0,0.0,full,8
273,157.0000000000001,40.0,0.0,full,8
274,141.0000000000001,40.0,0.0,full,8
275,57.6,4.0,0.5,full,8
276,60.4,6.0,0.3333333333333333,full,8
277,155.0000000000001,40.0,0.025,full,8
278,176.00000000000014,40.0,0.025,full,8
279,176.0000000000001,40.0,0.025,full,8
280,155.00000000000014,40.0,0.0,full,8
281,119.9,21.0,0.09523809523809523,full,8
282,136.00000000000014,40.0,0.0,full,8
283,70.19999999999999,8.0,0.25,full,8
284,167.00000000000014,40.0,0.025,full,8
285,157.0000000000001,40.0,0.0,full,8
286,84.89999999999999,11.0,0.18181818181818182,full,8
287,128.8,12.0,0.6666666666666666,full,8
288,164.1000000000001,39.0,0.07692307692307693,full,8
289,162.0000000000001,40.0,0.0,full,8
290,177.0000000000001,40.0,0.075,full,8
291,173.70000000000007,33.0,0.06060606060606061,full,8
292,72.89999999999999,11.0,0.18181818181818182,full,8
293,70.19999999999999,8.0,0.25,full,8
294,70.89999999999999,11.0,0.18181818181818182,full,8
295,155.0000000000001,40.0,0.0,full,8
296,119.9,11.0,0.8181818181818182,full,8
297,159.80000000000007,32.0,0.0625,full,8
298,117.10000000000002,19.0,0.15789473684210525,full,8
299,148.00000000000014,40.0,0.0,full,8
300,162.00000000000014,40.0,0.0,full,8
301,151.0000000000001,40.0,0.05,full,8
302,73.69999999999999,13.0,0.15384615384615385,full,8
303,162.0000000000001,40.0,0.0,full,8
304,162.0000000000001,40.0,0.0,full,8
305,127.00000000000011,40.0,0.0,full,8
306,162.00000000000014,40.0,0.025,full,8
307,169.0000000000001,40.0,0.0,full,8
308,169.00000000000014,40.0,0.025,full,8
309,174.6000000000001,34.0,0.08823529411764706,full,8
310,174.00000000000014,40.0,0.025,full,8
311,146.0000000000001,40.0,0.025,full,8
312,169.00000000000014,40.0,0.0,full,8
313,67.4,6.0,0.3333333333333333,full,8
314,162.0000000000001,40.0,0.0,full,8
315,116.5,15.0,0.2,full,8
316,153.0000000000001,40.0,0.025,full,8
317,179.00000000000014,40.0,0.05,full,8
318,72.5,5.0,0.8,full,8
319,155.60000000000005,24.0,0.08333333333333333,full,8
320,183.60000000000008,34.0,0.058823529411764705,full,8
321,160.0000000000001,40.0,0.025,full,8
322,53.4,6.0,0.3333333333333333,full,8
323,134.00000000000009,40.0,0.0,full,8
324,78.0,10.0,0.3,full,8
325,169.00000000000009,30.0,0.1,full,8
326,164.00000000000014,40.0,0.0,full,8
327,204.0000000000001,40.0,0.075,full,8
328,57.5,5.0,0.4,full,8
329,144.40000000000003,26.0,0.07692307692307693,full,8
330,122.30000000000001,17.0,0.4117647058823529,full,8
331,162.00000000000014,40.0,0.0,full,8
332,176.00000000000014,40.0,0.025,full,8
333,153.00000000000014,40.0,0.025,full,8
334,181.00000000000014,40.0,0.025,full,8
335,162.00000000000014,40.0,0.0,full,8
336,62.4,6.0,0.3333333333333333,full,8
337,129.00000000000014,40.0,0.0,full,8
338,123.30000000000001,27.0,0.07407407407407407,full,8
339,68.1,9.0,0.2222222222222222,full,8
340,121.4,16.0,0.1875,full,8
341,155.0000000000001,40.0,0.0,full,8
342,91.29999999999998,17.0,0.17647058823529413,full,8
343,72.3,7.0,0.2857142857142857,full,8
344,199.00000000000014,40.0,0.05,full,8
345,72.5,5.0,0.8,full,8
346,106.59999999999997,24.0,0.08333333333333333,full,8
347,141.0000000000001,40.0,0.0,full,8
348,148.0000000000001,40.0,0.0,full,8
349,172.0000000000001,40.0,0.05,full,8
350,141.00000000000009,40.0,0.0,full,8
351,157.0000000000001,40.0,0.0,full,8
352,157.0000000000001,40.0,0.0,full,8
353,162.0000000000001,40.0,0.0,full,8
354,77.89999999999999,11.0,0.18181818181818182,full,8
355,134.00000000000009,40.0,0.0,full,8
356,72.3,7.0,0.2857142857142857,full,8
357,92.0,10.0,0.3,full,8
358,153.60000000000005,24.0,0.125,full,8
359,66.0,10.0,0.2,full,8
360,171.00000000000014,40.0,0.0,full,8
361,107.9,11.0,0.7272727272727273,full,8
362,70.1,9.0,0.2222222222222222,full,8
363,160.0000000000001,40.0,0.025,full,8
364,65.3,7.0,0.2857142857142857,full,8
365,176.00000000000014,40.0,0.0,full,8
366,158.40000000000006,26.0,0.07692307692307693,full,8
367,162.0000000000001,40.0,0.0,full,8
368,148.0000000000001,40.0,0.0,full,8
369,62.5,5.0,0.4,full,8
370,164.00000000000009,30.0,0.06666666666666667,full,8
371,53.4,6.0,0.3333333333333333,full,8
372,53.4,6.0,0.3333333333333333,full,8
373,89.79999999999998,12.0,0.16666666666666666,full,8
374,150.0000000000001,40.0,0.0,full,8
375,55.5,5.0,0.4,full,8
376,53.4,6.0,0.3333333333333333,full,8
377,60.4,6.0,0.3333333333333333,full,8
378,78.6,14.0,0.14285714285714285,full,8
379,57.6,4.0,0.5,full,8
380,49.2,8.0,0.25,full,8
381,112.60000000000002,14.0,0.5714285714285714,full,8
382,104.00000000000009,40.0,0.025,full,8
383,109.4,16.0,0.125,full,8
384,146.0000000000001,40.0,0.025,full,8
385,53.4,6.0,0.3333333333333333,full,8
386,42.1,9.0,0.2222222222222222,full,8
387,117.00000000000009,40.0,0.0,full,8
388,95.39999999999998,26.0,0.07692307692307693,full,8
389,94.69999999999999,13.0,0.15384615384615385,full,8
390,56.2,8.0,0.25,full,8
391,67.5,5.0,0.6,full,8
392,131.10000000000002,19.0,0.10526315789473684,full,8
393,107.30000000000001,17.0,0.11764705882352941,full,8
394,162.00000000000014,40.0,0.025,full,8
395,148.00000000000014,40.0,0.0,full,8
396,162.0000000000001,40.0,0.0,full,8
397,85.6,14.0,0.14285714285714285,full,8
398,167.00000000000014,40.0,0.025,full,8
399,68.1,9.0,0.2222222222222222,full,8
400,75.1,9.0,0.2222222222222222,full,8
401,155.0000000000001,40.0,0.0,full,8
402,155.0000000000001,40.0,0.0,full,8
403,169.00000000000014,40.0,0.0,full,8
404,165.40000000000006,26.0,0.07692307692307693,full,8
405,151.00000000000014,40.0,0.05,full,8
406,169.0000000000001,40.0,0.0,full,8
407,127.60000000000005,24.0,0.08333333333333333,full,8
408,103.60000000000002,24.0,0.08333333333333333,full,8
409,53.99999999999999,10.0,0.2,full,8
410,148.70000000000005,23.0,0.13043478260869565,full,8
411,175.20000000000013,38.0,0.05263157894736842,full,8
412,98.19999999999999,18.0,0.1111111111111111,full,8
413,169.00000000000014,40.0,0.0,full,8
414,50.6,4.0,0.5,full,8
415,129.10000000000002,19.0,0.15789473684210525,full,8
416,176.60000000000008,34.0,0.08823529411764706,full,8
417,127.00000000000006,40.0,0.0,full,8
418,87.49999999999999,15.0,0.13333333333333333,full,8
419,148.0000000000001,40.0,0.0,full,8
420,53.4,6.0,0.3333333333333333,full,8
421,72.19999999999999,8.0,0.25,full,8
422,155.0000000000001,40.0,0.0,full,8
423,141.0000000000001,40.0,0.0,full,8
424,108.80000000000004,22.0,0.13636363636363635,full,8
425,130.70000000000005,23.0,0.21739130434782608,full,8
426,131.70000000000002,23.0,0.08695652173913043,full,8
427,155.0000000000001,40.0,0.0,full,8
428,70.19999999999999,8.0,0.25,full,8
429,94.69999999999999,13.0,0.15384615384615385,full,8
430,161.20000000000005,28.0,0.07142857142857142,full,8
431,148.0000000000001,40.0,0.0,full,8
432,57.6,4.0,0.5,full,8
433,55.5,5.0,0.4,full,8
434,61.199999999999996,8.0,0.375,full,8
435,65.4,6.0,0.5,full,8
436,53.4,6.0,0.3333333333333333,full,8
437,57.6,4.0,0.5,full,8
438,51.3,7.0,0.2857142857142857,full,8
439,60.3,7.0,0.2857142857142857,full,8
440,55.5,5.0,0.4,full,8
441,56.199999999999996,8.0,0.25,full,8
442,127.00000000000009,40.0,0.0,full,8
443,67.4,6.0,0.3333333333333333,full,8
444,63.3,7.0,0.42857142857142855,full,8
445,60.4,6.0,0.3333333333333333,full,8
446,134.00000000000014,40.0,0.0,full,8
447,137.00000000000009,40.0,0.05,full,8
448,81.29999999999998,17.0,0.11764705882352941,full,8
449,53.3,7.0,0.2857142857142857,full,8
450,146.0000000000001,40.0,0.025,full,8
451,55.5,5.0,0.4,full,8
452,167.00000000000014,40.0,0.025,full,8
453,162.00000000000014,40.0,0.0,full,8
454,117.00000000000007,40.0,0.0,full,8
455,148.00000000000009,40.0,0.0,full,8
456,112.1,9.0,0.8888888888888888,full,8
457,55.5,5.0,0.4,full,8
458,148.0000000000001,40.0,0.0,full,8
459,157.0000000000001,40.0,0.0,full,8
460,68.1,9.0,0.2222222222222222,full,8
461,162.0000000000001,40.0,0.0,full,8
462,88.39999999999998,16.0,0.125,full,8
463,196.20000000000013,38.0,0.07894736842105263,full,8
464,102.4,16.0,0.125,full,8
465,162.0000000000001,40.0,0.0,full,8
466,51.2,8.0,0.25,full,8
467,155.0000000000001,40.0,0.0,full,8
468,179.00000000000014,40.0,0.05,full,8
469,127.0,20.0,0.15,full,8
470,99.6,14.0,0.14285714285714285,full,8
471,159.0000000000001,40.0,0.025,full,8
472,176.00000000000014,40.0,0.0,full,8
473,140.20000000000007,28.0,0.07142857142857142,full,8
474,142.90000000000006,31.0,0.06451612903225806,full,8
475,127.00000000000011,40.0,0.0,full,8
476,161.90000000000006,31.0,0.06451612903225806,full,8
477,155.0000000000001,40.0,0.0,full,8
478,162.00000000000014,40.0,0.025,full,8
479,55.5,5.0,0.4,full,8
480,157.80000000000007,32.0,0.09375,full,8
481,117.00000000000009,40.0,0.0,full,8
482,141.0000000000001,40.0,0.0,full,8
483,118.60000000000002,24.0,0.125,full,8
484,57.6,4.0,0.5,full,8
485,79.69999999999999,13.0,0.15384615384615385,full,8
486,89.79999999999998,12.0,0.16666666666666666,full,8
487,127.00000000000003,20.0,0.15,full,8
488,110.80000000000001,22.0,0.09090909090909091,full,8
489,60.4,6.0,0.3333333333333333,full,8
490,169.00000000000014,40.0,0.0,full,8
491,82.1,9.0,0.2222222222222222,full,8
492,160.00000000000009,40.0,0.025,full,8
493,61.1,9.0,0.2222222222222222,full,8
494,169.00000000000014,40.0,0.0,full,8
495,151.40000000000006,26.0,0.07692307692307693,full,8
496,155.0000000000001,40.0,0.0,full,8
497,136.70000000000002,33.0,0.06060606060606061,full,8
498,124.00000000000003,20.0,0.1,full,8
499,174.00000000000014,40.0,0.025,full,8
500,176.00000000000014,40.0,0.0,full,8
