episode,reward,steps,acc,mode,seed
1,51.3,7.0,0.2857142857142857,aggregated,0
2,83.1,9.0,0.5555555555555556,aggregated,0
3,40.8,12.0,0.16666666666666666,aggregated,0
4,97.99999999999997,30.0,0.1,aggregated,0
5,62.5,15.0,0.2,aggregated,0
6,53.4,6.0,0.3333333333333333,aggregated,0
7,58.3,7.0,0.2857142857142857,aggregated,0
8,62.5,5.0,0.4,aggregated,0
9,51.3,7.0,0.2857142857142857,aggregated,0
10,57.6,4.0,0.5,aggregated,0
11,62.5,15.0,0.2,aggregated,0
12,150.00000000000006,40.0,0.125,aggregated,0
13,109.4,16.0,0.125,aggregated,0
14,46.4,6.0,0.3333333333333333,aggregated,0
15,143.00000000000006,30.0,0.06666666666666667,aggregated,0
16,156.30000000000007,27.0,0.07407407407407407,aggregated,0
17,162.0000000000001,40.0,0.0,aggregated,0
18,89.09999999999998,19.0,0.10526315789473684,aggregated,0
19,134.0000000000001,40.0,0.0,aggregated,0
20,195.6000000000001,34.0,0.08823529411764706,aggregated,0
21,151.50000000000006,25.0,0.12,aggregated,0
22,156.30000000000007,27.0,0.14814814814814814,aggregated,0
23,75.19999999999999,8.0,0.5,aggregated,0
24,117.80000000000001,22.0,0.13636363636363635,aggregated,0
25,160.0000000000001,40.0,0.025,aggregated,0
26,131.10000000000002,19.0,0.10526315789473684,aggregated,0
27,127.30000000000004,17.0,0.5294117647058824,aggregated,0
28,141.0000000000001,40.0,0.0,aggregated,0
29,164.70000000000007,33.0,0.06060606060606061,aggregated,0
30,124.10000000000002,19.0,0.10526315789473684,aggregated,0
31,102.39999999999998,16.0,0.125,aggregated,0
32,181.00000000000014,40.0,0.025,aggregated,0
33,71.69999999999999,13.0,0.3076923076923077,aggregated,0
34,179.00000000000014,40.0,0.05,aggregated,0
35,168.90000000000006,31.0,0.06451612903225806,aggregated,0
36,141.00000000000014,40.0,0.0,aggregated,0
37,132.10000000000002,19.0,0.2631578947368421,aggregated,0
38,136.00000000000009,40.0,0.0,aggregated,0
39,126.20000000000002,18.0,0.1111111111111111,aggregated,0
40,160.0000000000001,40.0,0.025,aggregated,0
41,122.00000000000003,20.0,0.1,aggregated,0
42,73.69999999999999,13.0,0.15384615384615385,aggregated,0
43,148.70000000000005,23.0,0.13043478260869565,aggregated,0
44,161.30000000000007,27.0,0.1111111111111111,aggregated,0
45,148.0000000000001,40.0,0.0,aggregated,0
46,119.00000000000011,40.0,0.15,aggregated,0
47,141.80000000000004,22.0,0.18181818181818182,aggregated,0
48,184.50000000000009,35.0,0.11428571428571428,aggregated,0
49,155.00000000000003,20.0,0.6,aggregated,0
50,57.5,5.0,0.4,aggregated,0
51,142.50000000000006,25.0,0.16,aggregated,0
52,67.4,6.0,0.3333333333333333,aggregated,0
53,106.0,20.0,0.15,aggregated,0
54,173.9000000000001,31.0,0.0967741935483871,aggregated,0
55,162.0000000000001,40.0,0.0,aggregated,0
