episode,reward,steps,acc,mode,seed
1,38.7,13.0,0.15384615384615385,full,0
2,113.00000000000013,40.0,0.0,full,0
3,194.2000000000001,38.0,0.10526315789473684,full,0
4,80.69999999999999,13.0,0.15384615384615385,full,0
5,155.0000000000001,40.0,0.0,full,0
6,148.0000000000001,40.0,0.05,full,0
7,134.0000000000001,40.0,0.0,full,0
8,100.4,16.0,0.1875,full,0
9,63.199999999999996,8.0,0.25,full,0
10,255.00000000000014,40.0,0.6,full,0
11,70.19999999999999,8.0,0.25,full,0
12,162.00000000000014,40.0,0.0,full,0
13,73.0,10.0,0.2,full,0
14,200.40000000000012,36.0,0.05555555555555555,full,0
15,144.70000000000005,23.0,0.5652173913043478,full,0
16,127.00000000000011,40.0,0.0,full,0
17,140.90000000000003,31.0,0.06451612903225806,full,0
18,134.0000000000001,40.0,0.0,full,0
19,162.0000000000001,40.0,0.0,full,0
20,125.00000000000011,40.0,0.05,full,0
21,134.0000000000001,40.0,0.0,full,0
22,84.89999999999999,11.0,0.18181818181818182,full,0
23,171.00000000000014,40.0,0.0,full,0
24,129.00000000000014,40.0,0.025,full,0
25,153.0000000000001,40.0,0.05,full,0
26,46.4,6.0,0.3333333333333333,full,0
27,162.00000000000014,40.0,0.0,full,0
28,67.4,6.0,0.3333333333333333,full,0
29,141.00000000000014,40.0,0.0,full,0
30,72.3,7.0,0.2857142857142857,full,0
31,160.00000000000014,40.0,0.025,full,0
32,75.1,9.0,0.2222222222222222,full,0
33,107.29999999999998,17.0,0.11764705882352941,full,0
34,113.6,14.0,0.6428571428571429,full,0
35,83.89999999999999,11.0,0.5454545454545454,full,0
36,169.00000000000014,40.0,0.0,full,0
37,165.40000000000006,26.0,0.07692307692307693,full,0
38,131.00000000000009,40.0,0.0,full,0
39,170.3000000000001,37.0,0.05405405405405406,full,0
40,138.9,31.0,0.0967741935483871,full,0
41,176.0000000000001,40.0,0.0,full,0
42,97.5,15.0,0.13333333333333333,full,0
43,155.00000000000014,40.0,0.0,full,0
44,110.80000000000001,22.0,0.09090909090909091,full,0
45,76.5,15.0,0.13333333333333333,full,0
46,117.19999999999999,18.0,0.16666666666666666,full,0
47,65.4,6.0,0.5,full,0
48,65.3,7.0,0.2857142857142857,full,0
49,167.00000000000014,40.0,0.025,full,0
50,111.4,16.0,0.125,full,0
51,91.89999999999999,11.0,0.18181818181818182,full,0
52,104.6,14.0,0.21428571428571427,full,0
53,67.4,6.0,0.3333333333333333,full,0
54,160.0000000000001,40.0,0.05,full,0
55,155.0000000000001,40.0,0.0,full,0
56,53.3,7.0,0.2857142857142857,full,0
57,134.00000000000003,20.0,0.15,full,0
58,155.00000000000014,40.0,0.0,full,0
59,143.0000000000001,40.0,0.025,full,0
60,223.60000000000014,34.0,0.4117647058823529,full,0
61,176.00000000000014,40.0,0.025,full,0
62,100.4,16.0,0.1875,full,0
63,100.29999999999998,17.0,0.11764705882352941,full,0
64,61.099999999999994,9.0,0.2222222222222222,full,0
65,141.00000000000014,40.0,0.0,full,0
66,134.60000000000002,24.0,0.125,full,0
67,169.00000000000014,40.0,0.025,full,0
68,155.00000000000014,40.0,0.0,full,0
69,184.3000000000001,37.0,0.08108108108108109,full,0
