episode,reward,steps,mode,seed
158,861.4000000000002,40,random,4
159,1485.719999999999,68,random,4
160,582.2099999999998,19,random,4
161,885.8500000000001,35,random,4
162,1382.9699999999991,63,random,4
163,655.4,30,random,4
164,541.0,20,random,4
165,1092.3600000000006,44,random,4
166,819.6100000000002,39,random,4
167,653.05,25,random,4
168,830.2200000000001,38,random,4
169,1059.5800000000004,72,random,4
170,469.1700000000001,23,random,4
171,818.0900000000001,31,random,4
172,1183.3900000000003,41,random,4
173,1000.0400000000004,46,random,4
174,765.4800000000002,32,random,4
175,918.9900000000002,21,random,4
176,650.6400000000001,26,random,4
177,770.1099999999999,29,random,4
178,990.5900000000004,31,random,4
179,950.92,28,random,4
180,709.52,18,random,4
181,1245.04,56,random,4
182,939.47,53,random,4
183,1155.3500000000008,55,random,4
184,778.9599999999997,44,random,4
185,829.2700000000001,33,random,4
186,1173.1200000000003,58,random,4
187,1107.1000000000004,30,random,4
188,701.3699999999995,33,random,4
189,1557.9699999999991,73,random,4
190,886.4499999999999,35,random,4
191,1408.48,42,random,4
192,637.5399999999998,16,random,4
193,1546.4999999999986,60,random,4
194,819.4300000000002,27,random,4
195,642.0999999999998,30,random,4
196,996.2800000000004,42,random,4
197,659.1199999999999,38,random,4
198,730.08,32,random,4
199,784.2300000000004,27,random,4
200,637.53,17,random,4
201,695.4299999999998,27,random,4
202,1008.4600000000004,34,random,4
203,881.7600000000004,34,random,4
204,617.2599999999998,24,random,4
205,1262.2300000000005,37,random,4
206,802.9200000000002,28,random,4
207,1124.7200000000005,48,random,4
208,641.0699999999997,33,random,4
209,747.99,21,random,4
210,598.1699999999998,23,random,4
211,1057.480000000001,42,random,4
212,993.88,32,random,4
213,1152.3700000000006,43,random,4
214,930.07,43,random,4
215,1350.2000000000007,70,random,4
216,527.1899999999998,21,random,4
217,718.3399999999998,46,random,4
218,882.6600000000003,34,random,4
219,794.8600000000001,24,random,4
220,779.3100000000003,29,random,4
221,580.0399999999998,16,random,4
222,1075.1300000000003,47,random,4
223,1530.4999999999995,80,random,4
224,669.0900000000003,31,random,4
225,1430.489999999999,51,random,4
226,1142.6400000000008,46,random,4
227,1489.5999999999972,80,random,4
228,1050.5300000000002,27,random,4
229,1215.0400000000006,46,random,4
230,1180.3500000000006,35,random,4
231,985.9099999999996,49,random,4
232,881.4300000000004,27,random,4
233,1048.2300000000002,27,random,4
234,1098.94,66,random,4
235,686.7399999999999,26,random,4
236,768.3299999999998,27,random,4
237,710.7900000000001,21,random,4
238,979.5600000000004,34,random,4
239,1420.6600000000003,34,random,4
240,1053.4900000000007,31,random,4
241,1070.69,31,random,4
242,938.8600000000004,34,random,4
243,1153.3700000000008,63,random,4
244,1156.0600000000004,44,random,4
245,955.42,28,random,4
246,1024.4200000000003,28,random,4
247,1288.1000000000008,80,random,4
248,831.7199999999997,38,random,4
249,1273.4100000000008,59,random,4
250,1963.079999999998,72,random,4
251,781.0700000000003,23,random,4
252,1830.3199999999988,58,random,4
253,1192.500000000001,50,random,4
254,953.5700000000004,33,random,4
255,750.1399999999999,26,random,4
256,537.8000000000001,20,random,4
257,900.35,45,random,4
258,1548.6199999999994,58,random,4
259,861.1599999999997,34,random,4
260,582.1799999999998,22,random,4
261,1393.7400000000002,46,random,4
262,633.76,24,random,4
263,636.93,17,random,4
264,694.6199999999997,18,random,4
265,1461.33,57,random,4
266,806.9900000000004,21,random,4
267,1524.9599999999996,44,random,4
268,580.5800000000002,22,random,4
269,835.1499999999997,45,random,4
270,942.01,29,random,4
271,941.0800000000002,32,random,4
272,1557.9999999999984,100,random,4
273,808.7100000000003,39,random,4
274,882.3200000000004,38,random,4
275,1352.2900000000004,61,random,4
276,877.7000000000003,30,random,4
277,757.9099999999995,29,random,4
278,1046.2400000000002,46,random,4
279,706.3400000000001,16,random,4
280,937.9400000000004,36,random,4
281,629.4999999999999,30,random,4
282,769.9999999999998,30,random,4
283,1120.2600000000004,34,random,4
284,1036.5600000000004,34,random,4
285,884.3400000000004,36,random,4
286,711.7299999999999,27,random,4
287,999.8200000000004,48,random,4
288,711.2000000000003,30,random,4
289,989.7000000000004,30,random,4
290,1043.5900000000006,41,random,4
291,1297.3200000000006,38,random,4
292,896.6200000000003,38,random,4
293,1520.8699999999994,63,random,4
294,1010.97,33,random,4
295,877.3700000000001,23,random,4
296,954.8000000000004,30,random,4
297,931.0,40,random,4
298,1555.3899999999994,51,random,4
299,691.7700000000001,23,random,4
300,1053.1700000000003,33,random,4
301,1274.229999999999,37,random,4
302,1124.739999999999,46,random,4
303,970.0400000000004,36,random,4
304,693.3199999999999,18,random,4
305,578.4599999999999,14,random,4
306,863.3900000000001,21,random,4
307,1231.8700000000003,53,random,4
308,803.61,29,random,4
309,1046.1300000000006,37,random,4
310,807.0700000000002,23,random,4
311,1126.1300000000006,37,random,4
312,710.2099999999999,19,random,4
313,982.7500000000005,35,random,4
314,1149.2100000000005,39,random,4
315,693.9800000000002,32,random,4
316,710.8500000000004,35,random,4
317,638.8699999999999,23,random,4
318,979.69,51,random,4
319,1564.7299999999996,67,random,4
320,1145.0100000000011,49,random,4
321,1469.9500000000005,55,random,4
322,860.8700000000005,33,random,4
323,668.4799999999999,22,random,4
324,1164.1200000000003,38,random,4
325,753.0599999999997,24,random,4
326,926.03,37,random,4
327,1073.0300000000009,47,random,4
328,769.3600000000001,34,random,4
329,1051.4800000000002,32,random,4
330,845.8699999999999,33,random,4
331,919.4800000000002,22,random,4
332,671.4699999999998,23,random,4
333,653.5300000000001,27,random,4
334,1058.9100000000003,39,random,4
335,1037.5200000000002,28,random,4
336,978.0300000000004,27,random,4
337,750.8599999999998,24,random,4
338,1564.2699999999982,93,random,4
339,652.9099999999999,19,random,4
340,594.53,27,random,4
341,1564.059999999999,64,random,4
342,798.2,30,random,4
343,525.2399999999998,16,random,4
344,1545.699999999999,60,random,4
345,1160.3600000000006,44,random,4
346,935.6600000000004,24,random,4
347,882.1400000000002,36,random,4
348,977.5300000000004,27,random,4
349,860.9900000000002,31,random,4
350,1084.4100000000008,39,random,4
351,941.47,33,random,4
352,1797.7699999999995,53,random,4
353,693.28,22,random,4
354,955.5700000000004,43,random,4
355,1512.88,52,random,4
356,1163.7600000000002,34,random,4
357,638.2199999999999,18,random,4
358,1130.7800000000002,62,random,4
359,670.5300000000001,27,random,4
360,993.4199999999996,38,random,4
361,1408.7200000000005,38,random,4
362,932.66,14,random,4
363,865.7100000000003,39,random,4
364,1544.849999999998,85,random,4
365,636.6200000000001,28,random,4
366,955.34,36,random,4
367,921.8900000000002,31,random,4
368,601.1399999999996,26,random,4
369,824.5800000000002,22,random,4
370,1086.3100000000004,39,random,4
371,1605.9499999999985,65,random,4
372,732.0299999999999,37,random,4
373,1956.6699999999976,93,random,4
374,975.88,32,random,4
375,1007.36,54,random,4
376,1673.7099999999969,79,random,4
377,1007.15,25,random,4
378,969.15,35,random,4
379,1269.9100000000008,49,random,4
380,820.92,28,random,4
381,1134.4600000000005,64,random,4
382,1166.760000000001,44,random,4
383,1354.309999999999,49,random,4
384,743.1699999999998,33,random,4
385,919.0500000000004,25,random,4
386,863.9500000000003,25,random,4
387,888.28,42,random,4
388,1127.64,36,random,4
389,641.1600000000003,34,random,4
390,1051.3000000000002,30,random,4
391,712.8999999999997,30,random,4
392,768.0300000000001,27,random,4
393,1255.240000000001,46,random,4
394,897.6900000000004,31,random,4
395,1276.0300000000009,37,random,4
396,688.54,26,random,4
397,924.86,34,random,4
398,810.7,30,random,4
399,1969.309999999998,79,random,4
400,785.4599999999999,24,random,4
401,880.6300000000003,27,random,4
402,729.3199999999998,28,random,4
403,1004.11,49,random,4
404,807.81,19,random,4
405,1050.7399999999998,36,random,4
406,1333.35,35,random,4
407,1227.5400000000004,46,random,4
408,1384.199999999999,70,random,4
409,828.3799999999999,32,random,4
410,727.0300000000001,37,random,4
411,1037.91,39,random,4
412,2124.1299999999974,77,random,4
413,769.22,28,random,4
414,694.4999999999998,20,random,4
415,525.3699999999999,23,random,4
416,1035.8300000000004,27,random,4
417,764.7600000000002,24,random,4
418,666.48,32,random,4
419,993.7700000000004,33,random,4
420,1461.7699999999986,63,random,4
421,655.22,28,random,4
422,1266.4699999999998,43,random,4
423,1085.5299999999995,37,random,4
424,696.3,30,random,4
425,1270.6900000000005,41,random,4
426,1149.9000000000003,30,random,4
427,759.8400000000004,36,random,4
428,764.1600000000003,24,random,4
429,1166.8200000000006,38,random,4
430,772.7200000000001,48,random,4
431,866.32,28,random,4
432,879.8300000000002,27,random,4
433,920.6600000000004,24,random,4
434,804.0800000000002,32,random,4
435,634.15,15,random,4
436,1028.2100000000005,69,random,4
437,1208.7400000000002,36,random,4
438,837.6800000000002,52,random,4
439,892.67,33,random,4
440,692.4399999999998,36,random,4
441,862.69,21,random,4
442,1520.6799999999994,62,random,4
443,1472.1499999999996,85,random,4
444,1012.0099999999998,49,random,4
445,861.4100000000001,19,random,4
446,881.0700000000003,33,random,4
447,1412.61,49,random,4
448,636.62,18,random,4
449,921.4000000000002,30,random,4
450,728.3200000000004,28,random,4
451,1338.8399999999992,66,random,4
452,1542.8999999999992,50,random,4
453,785.0300000000002,27,random,4
454,546.8399999999997,26,random,4
455,1319.9199999999987,68,random,4
456,650.22,18,random,4
457,1666.519999999999,78,random,4
458,1165.96,34,random,4
459,525.2399999999998,16,random,4
460,1182.15,35,random,4
461,1110.9700000000007,43,random,4
462,1417.019999999999,68,random,4
463,1020.2900000000006,51,random,4
464,1160.4000000000003,40,random,4
465,696.7699999999998,23,random,4
466,733.1799999999997,32,random,4
467,920.5400000000004,26,random,4
468,804.7900000000001,21,random,4
469,903.35,45,random,4
470,1145.2400000000002,46,random,4
471,823.53,27,random,4
472,635.32,18,random,4
473,675.7099999999997,29,random,4
474,1145.6300000000006,27,random,4
475,1637.5099999999989,69,random,4
476,917.77,23,random,4
477,758.3299999999996,37,random,4
478,1356.3300000000004,47,random,4
479,1245.0600000000004,44,random,4
480,747.8700000000001,33,random,4
481,580.1399999999999,16,random,4
482,968.9,40,random,4
483,1186.4700000000007,43,random,4
484,1052.3800000000006,32,random,4
485,1049.8000000000004,30,random,4
486,899.6600000000003,34,random,4
487,955.9600000000006,34,random,4
488,1605.6899999999996,61,random,4
489,1107.2200000000005,28,random,4
490,1146.3600000000004,34,random,4
491,977.8900000000004,31,random,4
492,1098.7200000000012,68,random,4
493,862.34,26,random,4
494,839.1800000000001,32,random,4
495,1109.69,31,random,4
496,650.8999999999999,20,random,4
497,1489.0899999999997,41,random,4
498,1483.8699999999994,43,random,4
499,747.02,18,random,4
500,978.6900000000004,31,random,4
501,708.23,27,random,4
502,751.5999999999999,20,random,4
503,819.1900000000002,21,random,4
504,1853.099999999998,90,random,4
505,1885.499999999999,70,random,4
506,748.66,14,random,4
507,1052.73,27,random,4
508,1241.7900000000004,41,random,4
509,1044.5300000000002,27,random,4
510,708.95,15,random,4
511,830.6699999999998,33,random,4
512,1673.6699999999987,63,random,4
513,690.9,10,random,4
514,1102.6200000000006,48,random,4
515,840.5800000000003,32,random,4
516,1719.679999999999,62,random,4
517,881.8100000000003,29,random,4
518,1133.3100000000013,79,random,4
519,695.9999999999998,20,random,4
520,807.03,17,random,4
521,972.34,36,random,4
522,1051.6700000000003,33,random,4
523,764.2100000000002,19,random,4
524,522.8899999999999,11,random,4
525,1233.7900000000009,51,random,4
526,1634.0899999999988,71,random,4
527,712.84,26,random,4
528,752.1799999999998,22,random,4
529,1221.0100000000002,39,random,4
530,755.2200000000001,28,random,4
531,1105.3300000000006,47,random,4
532,879.16,34,random,4
533,866.64,26,random,4
534,1006.2000000000002,30,random,4
535,655.9799999999999,22,random,4
536,692.1400000000001,16,random,4
537,764.3499999999999,35,random,4
538,995.3000000000002,30,random,4
539,524.52,18,random,4
540,1128.3500000000004,45,random,4
541,849.7999999999998,40,random,4
542,1104.1300000000006,47,random,4
543,1464.959999999999,64,random,4
544,997.6400000000002,36,random,4
545,1235.4499999999998,55,random,4
546,1098.3800000000006,42,random,4
547,914.54,16,random,4
548,691.7600000000001,14,random,4
549,746.9100000000001,19,random,4
550,633.8399999999999,16,random,4
551,1554.7399999999989,56,random,4
552,1051.5300000000004,27,random,4
553,866.8900000000006,31,random,4
554,868.9000000000002,30,random,4
555,990.2100000000004,49,random,4
556,806.7700000000003,23,random,4
557,845.24,36,random,4
558,1105.7300000000002,27,random,4
559,724.7400000000001,36,random,4
560,695.7999999999997,20,random,4
561,742.6400000000001,36,random,4
562,708.8900000000002,21,random,4
563,711.7399999999999,26,random,4
564,918.9700000000004,23,random,4
565,770.6100000000001,29,random,4
566,881.7800000000004,32,random,4
567,974.0200000000006,48,random,4
568,1244.5200000000004,48,random,4
569,1448.7399999999998,66,random,4
570,753.64,26,random,4
571,991.8500000000004,25,random,4
572,765.51,29,random,4
573,918.4800000000002,22,random,4
574,772.7499999999999,35,random,4
575,1578.2799999999995,42,random,4
576,713.35,35,random,4
577,862.8100000000001,19,random,4
578,1330.41,39,random,4
579,879.3200000000002,28,random,4
580,749.3200000000002,18,random,4
581,1685.2399999999989,56,random,4
582,1350.2400000000002,46,random,4
583,1095.8400000000006,36,random,4
584,1491.2399999999998,46,random,4
585,1556.9799999999996,52,random,4
586,2039.4999999999973,100,random,4
587,1753.579999999999,72,random,4
588,920.67,33,random,4
589,1960.399999999998,100,random,4
590,1897.8299999999972,97,random,4
591,1476.4299999999998,47,random,4
592,866.7599999999999,24,random,4
593,839.8000000000002,30,random,4
594,1138.2800000000002,32,random,4
595,1435.9699999999998,53,random,4
596,1548.679999999999,72,random,4
597,747.1300000000001,27,random,4
598,940.18,32,random,4
599,766.68,32,random,4
