episode,reward,steps,acc,mode,seed
1,88.79999999999998,12.0,0.5,full,1
2,96.6,14.0,0.5,full,1
3,136.00000000000009,40.0,0.0,full,1
4,170.80000000000007,22.0,0.6363636363636364,full,1
5,57.1,9.0,0.4444444444444444,full,1
6,89.79999999999998,32.0,0.0625,full,1
7,181.00000000000014,40.0,0.025,full,1
8,106.00000000000006,40.0,0.0,full,1
9,192.1000000000001,39.0,0.10256410256410256,full,1
10,72.3,7.0,0.2857142857142857,full,1
11,103.1,19.0,0.10526315789473684,full,1
12,141.00000000000014,40.0,0.0,full,1
13,163.30000000000007,37.0,0.05405405405405406,full,1
14,167.0000000000001,40.0,0.025,full,1
15,149.40000000000003,26.0,0.11538461538461539,full,1
16,159.80000000000004,32.0,0.0625,full,1
17,88.79999999999998,12.0,0.5,full,1
18,180.0000000000001,40.0,0.05,full,1
19,87.0,10.0,0.2,full,1
20,58.3,7.0,0.2857142857142857,full,1
21,41.7,3.0,0.6666666666666666,full,1
22,165.30000000000007,37.0,0.05405405405405406,full,1
23,162.00000000000014,40.0,0.0,full,1
24,210.0000000000001,40.0,0.05,full,1
25,84.89999999999999,11.0,0.18181818181818182,full,1
26,181.00000000000014,40.0,0.025,full,1
27,77.19999999999999,8.0,0.25,full,1
28,141.0000000000001,40.0,0.0,full,1
29,72.3,7.0,0.2857142857142857,full,1
30,180.8000000000001,32.0,0.0625,full,1
31,80.3,7.0,0.7142857142857143,full,1
32,167.0000000000001,40.0,0.05,full,1
33,184.40000000000012,36.0,0.08333333333333333,full,1
34,140.3,27.0,0.1111111111111111,full,1
35,155.0000000000001,40.0,0.0,full,1
36,198.30000000000013,37.0,0.05405405405405406,full,1
37,114.19999999999999,18.0,0.1111111111111111,full,1
38,126.20000000000002,18.0,0.1111111111111111,full,1
39,64.0,10.0,0.3,full,1
40,158.40000000000006,36.0,0.05555555555555555,full,1
41,171.00000000000009,30.0,0.06666666666666667,full,1
42,148.0000000000001,40.0,0.0,full,1
43,105.19999999999999,18.0,0.1111111111111111,full,1
44,66.0,10.0,0.2,full,1
45,107.30000000000001,17.0,0.11764705882352941,full,1
46,141.0000000000001,40.0,0.0,full,1
47,201.20000000000013,38.0,0.07894736842105263,full,1
48,148.0000000000001,40.0,0.0,full,1
49,94.69999999999999,13.0,0.15384615384615385,full,1
50,77.19999999999999,8.0,0.25,full,1
51,167.00000000000014,40.0,0.025,full,1
52,60.4,6.0,0.3333333333333333,full,1
53,60.4,6.0,0.3333333333333333,full,1
54,85.79999999999998,22.0,0.22727272727272727,full,1
55,49.1,9.0,0.2222222222222222,full,1
56,188.00000000000014,40.0,0.025,full,1
57,160.00000000000014,40.0,0.025,full,1
58,70.0,10.0,0.2,full,1
59,194.1000000000001,39.0,0.05128205128205128,full,1
60,159.00000000000006,30.0,0.06666666666666667,full,1
61,181.0000000000001,40.0,0.025,full,1
62,100.29999999999998,17.0,0.11764705882352941,full,1
63,55.5,5.0,0.4,full,1
64,61.1,9.0,0.2222222222222222,full,1
65,96.4,16.0,0.375,full,1
66,76.0,10.0,0.4,full,1
67,54.099999999999994,9.0,0.2222222222222222,full,1
68,58.3,7.0,0.2857142857142857,full,1
69,53.4,6.0,0.3333333333333333,full,1
70,103.00000000000007,40.0,0.0,full,1
71,162.0000000000001,40.0,0.0,full,1
72,167.00000000000014,40.0,0.025,full,1
73,82.1,9.0,0.2222222222222222,full,1
74,92.0,10.0,0.3,full,1
75,191.2000000000001,38.0,0.05263157894736842,full,1
76,77.19999999999999,8.0,0.25,full,1
77,134.00000000000009,40.0,0.0,full,1
78,142.30000000000004,27.0,0.07407407407407407,full,1
79,100.4,16.0,0.1875,full,1
80,169.00000000000014,40.0,0.0,full,1
81,82.1,9.0,0.2222222222222222,full,1
82,127.00000000000011,40.0,0.0,full,1
83,62.5,5.0,0.4,full,1
84,176.00000000000014,40.0,0.025,full,1
85,57.6,4.0,0.5,full,1
86,68.89999999999999,11.0,0.2727272727272727,full,1
87,180.2000000000001,38.0,0.07894736842105263,full,1
88,145.10000000000008,29.0,0.06896551724137931,full,1
89,92.6,14.0,0.14285714285714285,full,1
90,162.70000000000007,33.0,0.12121212121212122,full,1
91,162.0000000000001,40.0,0.0,full,1
92,127.00000000000011,40.0,0.0,full,1
93,80.0,10.0,0.2,full,1
94,143.00000000000009,40.0,0.0,full,1
95,62.4,6.0,0.3333333333333333,full,1
96,104.5,15.0,0.13333333333333333,full,1
97,124.10000000000002,19.0,0.10526315789473684,full,1
98,190.00000000000014,40.0,0.0,full,1
99,84.89999999999999,11.0,0.18181818181818182,full,1
100,62.5,5.0,0.4,full,1
101,51.3,7.0,0.2857142857142857,full,1
102,104.6,24.0,0.125,full,1
103,171.7000000000001,33.0,0.06060606060606061,full,1
104,138.40000000000003,16.0,0.375,full,1
105,56.2,8.0,0.25,full,1
106,161.10000000000005,29.0,0.06896551724137931,full,1
107,157.8000000000001,32.0,0.09375,full,1
108,48.6,4.0,0.5,full,1
109,60.4,6.0,0.3333333333333333,full,1
110,186.00000000000014,40.0,0.05,full,1
111,65.4,6.0,0.5,full,1
112,66.1,9.0,0.3333333333333333,full,1
113,51.3,7.0,0.2857142857142857,full,1
114,155.0000000000001,40.0,0.0,full,1
115,77.3,7.0,0.5714285714285714,full,1
116,77.19999999999999,8.0,0.25,full,1
117,60.4,6.0,0.3333333333333333,full,1
118,135.60000000000002,14.0,0.7857142857142857,full,1
119,63.9,11.0,0.18181818181818182,full,1
120,158.0000000000001,40.0,0.05,full,1
121,58.3,7.0,0.42857142857142855,full,1
122,53.4,6.0,0.3333333333333333,full,1
123,53.4,6.0,0.3333333333333333,full,1
124,49.199999999999996,8.0,0.25,full,1
125,84.89999999999999,21.0,0.09523809523809523,full,1
126,127.00000000000011,40.0,0.0,full,1
127,104.5,15.0,0.13333333333333333,full,1
128,152.10000000000008,29.0,0.06896551724137931,full,1
129,169.00000000000014,40.0,0.0,full,1
130,70.89999999999999,11.0,0.18181818181818182,full,1
131,60.4,6.0,0.3333333333333333,full,1
132,169.60000000000008,34.0,0.058823529411764705,full,1
133,188.00000000000014,40.0,0.05,full,1
