episode,reward,steps,mode,seed
188,701.3699999999995,33,fixed,4
189,1557.9699999999991,73,fixed,4
190,886.4499999999999,35,fixed,4
191,1408.48,42,fixed,4
192,637.5399999999998,16,fixed,4
193,1546.4999999999986,60,fixed,4
194,819.4300000000002,27,fixed,4
195,642.0999999999998,30,fixed,4
196,996.2800000000004,42,fixed,4
197,659.1199999999999,38,fixed,4
198,730.08,32,fixed,4
199,784.2300000000004,27,fixed,4
200,637.53,17,fixed,4
201,695.4299999999998,27,fixed,4
202,1008.4600000000004,34,fixed,4
203,881.7600000000004,34,fixed,4
204,617.2599999999998,24,fixed,4
205,1262.2300000000005,37,fixed,4
206,802.9200000000002,28,fixed,4
207,1124.7200000000005,48,fixed,4
208,641.0699999999997,33,fixed,4
209,747.99,21,fixed,4
210,598.1699999999998,23,fixed,4
211,1057.480000000001,42,fixed,4
212,993.88,32,fixed,4
213,1152.3700000000006,43,fixed,4
214,930.07,43,fixed,4
215,1350.2000000000007,70,fixed,4
216,527.1899999999998,21,fixed,4
217,718.3399999999998,46,fixed,4
218,882.6600000000003,34,fixed,4
219,794.8600000000001,24,fixed,4
220,779.3100000000003,29,fixed,4
221,580.0399999999998,16,fixed,4
222,1075.1300000000003,47,fixed,4
223,1530.4999999999995,80,fixed,4
224,669.0900000000003,31,fixed,4
225,1430.489999999999,51,fixed,4
226,1142.6400000000008,46,fixed,4
227,1489.5999999999972,80,fixed,4
228,1050.5300000000002,27,fixed,4
229,1215.0400000000006,46,fixed,4
230,1180.3500000000006,35,fixed,4
231,985.9099999999996,49,fixed,4
232,881.4300000000004,27,fixed,4
233,1048.2300000000002,27,fixed,4
234,1098.94,66,fixed,4
235,686.7399999999999,26,fixed,4
236,768.3299999999998,27,fixed,4
237,710.7900000000001,21,fixed,4
238,979.5600000000004,34,fixed,4
239,1420.6600000000003,34,fixed,4
240,1053.4900000000007,31,fixed,4
241,1070.69,31,fixed,4
242,938.8600000000004,34,fixed,4
243,1153.3700000000008,63,fixed,4
244,1156.0600000000004,44,fixed,4
245,955.42,28,fixed,4
246,1024.4200000000003,28,fixed,4
247,1288.1000000000008,80,fixed,4
248,831.7199999999997,38,fixed,4
249,1273.4100000000008,59,fixed,4
250,1963.079999999998,72,fixed,4
251,781.0700000000003,23,fixed,4
252,1830.3199999999988,58,fixed,4
253,1192.500000000001,50,fixed,4
254,953.5700000000004,33,fixed,4
255,750.1399999999999,26,fixed,4
256,537.8000000000001,20,fixed,4
257,900.35,45,fixed,4
258,1548.6199999999994,58,fixed,4
259,861.1599999999997,34,fixed,4
260,582.1799999999998,22,fixed,4
261,1393.7400000000002,46,fixed,4
262,633.76,24,fixed,4
263,636.93,17,fixed,4
264,694.6199999999997,18,fixed,4
265,1461.33,57,fixed,4
266,806.9900000000004,21,fixed,4
267,1524.9599999999996,44,fixed,4
268,580.5800000000002,22,fixed,4
269,835.1499999999997,45,fixed,4
270,942.01,29,fixed,4
271,941.0800000000002,32,fixed,4
272,1557.9999999999984,100,fixed,4
273,808.7100000000003,39,fixed,4
274,882.3200000000004,38,fixed,4
275,1352.2900000000004,61,fixed,4
276,877.7000000000003,30,fixed,4
277,757.9099999999995,29,fixed,4
278,1046.2400000000002,46,fixed,4
279,706.3400000000001,16,fixed,4
280,937.9400000000004,36,fixed,4
281,629.4999999999999,30,fixed,4
282,769.9999999999998,30,fixed,4
283,1120.2600000000004,34,fixed,4
284,1036.5600000000004,34,fixed,4
285,884.3400000000004,36,fixed,4
286,711.7299999999999,27,fixed,4
287,999.8200000000004,48,fixed,4
288,711.2000000000003,30,fixed,4
289,989.7000000000004,30,fixed,4
290,1043.5900000000006,41,fixed,4
291,1297.3200000000006,38,fixed,4
292,896.6200000000003,38,fixed,4
293,1520.8699999999994,63,fixed,4
294,1010.97,33,fixed,4
295,877.3700000000001,23,fixed,4
296,954.8000000000004,30,fixed,4
297,931.0,40,fixed,4
298,1555.3899999999994,51,fixed,4
299,691.7700000000001,23,fixed,4
300,1053.1700000000003,33,fixed,4
301,1274.229999999999,37,fixed,4
302,1124.739999999999,46,fixed,4
303,970.0400000000004,36,fixed,4
304,693.3199999999999,18,fixed,4
305,578.4599999999999,14,fixed,4
306,863.3900000000001,21,fixed,4
307,1231.8700000000003,53,fixed,4
308,803.61,29,fixed,4
309,1046.1300000000006,37,fixed,4
310,807.0700000000002,23,fixed,4
311,1126.1300000000006,37,fixed,4
312,710.2099999999999,19,fixed,4
313,982.7500000000005,35,fixed,4
314,1149.2100000000005,39,fixed,4
315,693.9800000000002,32,fixed,4
316,710.8500000000004,35,fixed,4
317,638.8699999999999,23,fixed,4
318,979.69,51,fixed,4
319,1564.7299999999996,67,fixed,4
320,1145.0100000000011,49,fixed,4
321,1469.9500000000005,55,fixed,4
322,860.8700000000005,33,fixed,4
323,668.4799999999999,22,fixed,4
324,1164.1200000000003,38,fixed,4
325,753.0599999999997,24,fixed,4
326,926.03,37,fixed,4
327,1073.0300000000009,47,fixed,4
328,769.3600000000001,34,fixed,4
329,1051.4800000000002,32,fixed,4
330,845.8699999999999,33,fixed,4
331,919.4800000000002,22,fixed,4
332,671.4699999999998,23,fixed,4
333,653.5300000000001,27,fixed,4
334,1058.9100000000003,39,fixed,4
335,1037.5200000000002,28,fixed,4
336,978.0300000000004,27,fixed,4
337,750.8599999999998,24,fixed,4
338,1564.2699999999982,93,fixed,4
339,652.9099999999999,19,fixed,4
340,594.53,27,fixed,4
341,1564.059999999999,64,fixed,4
342,798.2,30,fixed,4
343,525.2399999999998,16,fixed,4
344,1545.699999999999,60,fixed,4
345,1160.3600000000006,44,fixed,4
346,935.6600000000004,24,fixed,4
347,882.1400000000002,36,fixed,4
348,977.5300000000004,27,fixed,4
349,860.9900000000002,31,fixed,4
350,1084.4100000000008,39,fixed,4
351,941.47,33,fixed,4
352,1797.7699999999995,53,fixed,4
353,693.28,22,fixed,4
354,955.5700000000004,43,fixed,4
355,1512.88,52,fixed,4
356,1163.7600000000002,34,fixed,4
357,638.2199999999999,18,fixed,4
358,1130.7800000000002,62,fixed,4
359,670.5300000000001,27,fixed,4
360,993.4199999999996,38,fixed,4
361,1408.7200000000005,38,fixed,4
362,932.66,14,fixed,4
363,865.7100000000003,39,fixed,4
364,1544.849999999998,85,fixed,4
365,636.6200000000001,28,fixed,4
366,955.34,36,fixed,4
367,921.8900000000002,31,fixed,4
368,601.1399999999996,26,fixed,4
369,824.5800000000002,22,fixed,4
370,1086.3100000000004,39,fixed,4
371,1605.9499999999985,65,fixed,4
372,732.0299999999999,37,fixed,4
373,1956.6699999999976,93,fixed,4
374,975.88,32,fixed,4
375,1007.36,54,fixed,4
376,1673.7099999999969,79,fixed,4
377,1007.15,25,fixed,4
378,969.15,35,fixed,4
379,1269.9100000000008,49,fixed,4
380,820.92,28,fixed,4
381,1134.4600000000005,64,fixed,4
382,1166.760000000001,44,fixed,4
383,1354.309999999999,49,fixed,4
384,743.1699999999998,33,fixed,4
385,919.0500000000004,25,fixed,4
386,863.9500000000003,25,fixed,4
387,888.28,42,fixed,4
388,1127.64,36,fixed,4
389,641.1600000000003,34,fixed,4
390,1051.3000000000002,30,fixed,4
391,712.8999999999997,30,fixed,4
392,768.0300000000001,27,fixed,4
393,1255.240000000001,46,fixed,4
394,897.6900000000004,31,fixed,4
395,1276.0300000000009,37,fixed,4
396,688.54,26,fixed,4
397,924.86,34,fixed,4
398,810.7,30,fixed,4
399,1969.309999999998,79,fixed,4
400,785.4599999999999,24,fixed,4
401,880.6300000000003,27,fixed,4
402,729.3199999999998,28,fixed,4
403,1004.11,49,fixed,4
404,807.81,19,fixed,4
405,1050.7399999999998,36,fixed,4
406,1333.35,35,fixed,4
407,1227.5400000000004,46,fixed,4
408,1384.199999999999,70,fixed,4
409,828.3799999999999,32,fixed,4
410,727.0300000000001,37,fixed,4
411,1037.91,39,fixed,4
412,2124.1299999999974,77,fixed,4
413,769.22,28,fixed,4
414,694.4999999999998,20,fixed,4
415,525.3699999999999,23,fixed,4
416,1035.8300000000004,27,fixed,4
417,764.7600000000002,24,fixed,4
418,666.48,32,fixed,4
419,993.7700000000004,33,fixed,4
420,1461.7699999999986,63,fixed,4
421,655.22,28,fixed,4
422,1266.4699999999998,43,fixed,4
423,1085.5299999999995,37,fixed,4
424,696.3,30,fixed,4
425,1270.6900000000005,41,fixed,4
426,1149.9000000000003,30,fixed,4
427,759.8400000000004,36,fixed,4
428,764.1600000000003,24,fixed,4
429,1166.8200000000006,38,fixed,4
430,772.7200000000001,48,fixed,4
431,866.32,28,fixed,4
432,879.8300000000002,27,fixed,4
433,920.6600000000004,24,fixed,4
434,804.0800000000002,32,fixed,4
435,634.15,15,fixed,4
436,1028.2100000000005,69,fixed,4
437,1208.7400000000002,36,fixed,4
438,837.6800000000002,52,fixed,4
439,892.67,33,fixed,4
440,692.4399999999998,36,fixed,4
441,862.69,21,fixed,4
442,1520.6799999999994,62,fixed,4
443,1472.1499999999996,85,fixed,4
444,1012.0099999999998,49,fixed,4
445,861.4100000000001,19,fixed,4
446,881.0700000000003,33,fixed,4
447,1412.61,49,fixed,4
448,636.62,18,fixed,4
449,921.4000000000002,30,fixed,4
450,728.3200000000004,28,fixed,4
451,1338.8399999999992,66,fixed,4
452,1542.8999999999992,50,fixed,4
453,785.0300000000002,27,fixed,4
454,546.8399999999997,26,fixed,4
455,1319.9199999999987,68,fixed,4
456,650.22,18,fixed,4
457,1666.519999999999,78,fixed,4
458,1165.96,34,fixed,4
459,525.2399999999998,16,fixed,4
460,1182.15,35,fixed,4
461,1110.9700000000007,43,fixed,4
462,1417.019999999999,68,fixed,4
463,1020.2900000000006,51,fixed,4
464,1160.4000000000003,40,fixed,4
465,696.7699999999998,23,fixed,4
466,733.1799999999997,32,fixed,4
467,920.5400000000004,26,fixed,4
468,804.7900000000001,21,fixed,4
469,903.35,45,fixed,4
470,1145.2400000000002,46,fixed,4
471,823.53,27,fixed,4
472,635.32,18,fixed,4
473,675.7099999999997,29,fixed,4
474,1145.6300000000006,27,fixed,4
475,1637.5099999999989,69,fixed,4
476,917.77,23,fixed,4
477,758.3299999999996,37,fixed,4
478,1356.3300000000004,47,fixed,4
479,1245.0600000000004,44,fixed,4
480,747.8700000000001,33,fixed,4
481,580.1399999999999,16,fixed,4
482,968.9,40,fixed,4
483,1186.4700000000007,43,fixed,4
484,1052.3800000000006,32,fixed,4
485,1049.8000000000004,30,fixed,4
486,899.6600000000003,34,fixed,4
487,955.9600000000006,34,fixed,4
488,1605.6899999999996,61,fixed,4
489,1107.2200000000005,28,fixed,4
490,1146.3600000000004,34,fixed,4
491,977.8900000000004,31,fixed,4
492,1098.7200000000012,68,fixed,4
493,862.34,26,fixed,4
494,839.1800000000001,32,fixed,4
495,1109.69,31,fixed,4
496,650.8999999999999,20,fixed,4
497,1489.0899999999997,41,fixed,4
498,1483.8699999999994,43,fixed,4
499,747.02,18,fixed,4
500,978.6900000000004,31,fixed,4
501,708.23,27,fixed,4
502,751.5999999999999,20,fixed,4
503,819.1900000000002,21,fixed,4
504,1853.099999999998,90,fixed,4
505,1885.499999999999,70,fixed,4
506,748.66,14,fixed,4
507,1052.73,27,fixed,4
508,1241.7900000000004,41,fixed,4
509,1044.5300000000002,27,fixed,4
510,708.95,15,fixed,4
511,830.6699999999998,33,fixed,4
512,1673.6699999999987,63,fixed,4
513,690.9,10,fixed,4
514,1102.6200000000006,48,fixed,4
515,840.5800000000003,32,fixed,4
516,1719.679999999999,62,fixed,4
517,881.8100000000003,29,fixed,4
518,1133.3100000000013,79,fixed,4
519,695.9999999999998,20,fixed,4
520,807.03,17,fixed,4
521,972.34,36,fixed,4
522,1051.6700000000003,33,fixed,4
523,764.2100000000002,19,fixed,4
524,522.8899999999999,11,fixed,4
525,1233.7900000000009,51,fixed,4
526,1634.0899999999988,71,fixed,4
527,712.84,26,fixed,4
528,752.1799999999998,22,fixed,4
529,1221.0100000000002,39,fixed,4
530,755.2200000000001,28,fixed,4
531,1105.3300000000006,47,fixed,4
532,879.16,34,fixed,4
533,866.64,26,fixed,4
534,1006.2000000000002,30,fixed,4
535,655.9799999999999,22,fixed,4
536,692.1400000000001,16,fixed,4
537,764.3499999999999,35,fixed,4
538,995.3000000000002,30,fixed,4
539,524.52,18,fixed,4
540,1128.3500000000004,45,fixed,4
541,849.7999999999998,40,fixed,4
542,1104.1300000000006,47,fixed,4
543,1464.959999999999,64,fixed,4
544,997.6400000000002,36,fixed,4
545,1235.4499999999998,55,fixed,4
546,1098.3800000000006,42,fixed,4
547,914.54,16,fixed,4
548,691.7600000000001,14,fixed,4
549,746.9100000000001,19,fixed,4
550,633.8399999999999,16,fixed,4
551,1554.7399999999989,56,fixed,4
552,1051.5300000000004,27,fixed,4
553,866.8900000000006,31,fixed,4
554,868.9000000000002,30,fixed,4
555,990.2100000000004,49,fixed,4
556,806.7700000000003,23,fixed,4
557,845.24,36,fixed,4
558,1105.7300000000002,27,fixed,4
559,724.7400000000001,36,fixed,4
560,695.7999999999997,20,fixed,4
561,742.6400000000001,36,fixed,4
562,708.8900000000002,21,fixed,4
563,711.7399999999999,26,fixed,4
564,918.9700000000004,23,fixed,4
565,770.6100000000001,29,fixed,4
566,881.7800000000004,32,fixed,4
567,974.0200000000006,48,fixed,4
568,1244.5200000000004,48,fixed,4
569,1448.7399999999998,66,fixed,4
570,753.64,26,fixed,4
571,991.8500000000004,25,fixed,4
572,765.51,29,fixed,4
573,918.4800000000002,22,fixed,4
574,772.7499999999999,35,fixed,4
575,1578.2799999999995,42,fixed,4
576,713.35,35,fixed,4
577,862.8100000000001,19,fixed,4
578,1330.41,39,fixed,4
579,879.3200000000002,28,fixed,4
580,749.3200000000002,18,fixed,4
581,1685.2399999999989,56,fixed,4
582,1350.2400000000002,46,fixed,4
583,1095.8400000000006,36,fixed,4
584,1491.2399999999998,46,fixed,4
585,1556.9799999999996,52,fixed,4
586,2039.4999999999973,100,fixed,4
587,1753.579999999999,72,fixed,4
588,920.67,33,fixed,4
589,1960.399999999998,100,fixed,4
590,1897.8299999999972,97,fixed,4
591,1476.4299999999998,47,fixed,4
592,866.7599999999999,24,fixed,4
593,839.8000000000002,30,fixed,4
594,1138.2800000000002,32,fixed,4
595,1435.9699999999998,53,fixed,4
596,1548.679999999999,72,fixed,4
597,747.1300000000001,27,fixed,4
598,940.18,32,fixed,4
599,766.68,32,fixed,4
