episode,reward,steps,acc,mode,seed
1,127.00000000000011,40.0,0.025,aggregated,6
2,105.10000000000005,29.0,0.06896551724137931,aggregated,6
3,162.00000000000014,40.0,0.0,aggregated,6
4,101.19999999999999,18.0,0.2222222222222222,aggregated,6
5,140.1000000000001,39.0,0.05128205128205128,aggregated,6
6,111.6,24.0,0.125,aggregated,6
7,178.7000000000001,33.0,0.06060606060606061,aggregated,6
8,150.20000000000007,28.0,0.14285714285714285,aggregated,6
9,162.60000000000005,34.0,0.08823529411764706,aggregated,6
10,189.3000000000001,37.0,0.08108108108108109,aggregated,6
11,132.60000000000002,24.0,0.125,aggregated,6
12,108.1,19.0,0.15789473684210525,aggregated,6
13,138.20000000000005,28.0,0.10714285714285714,aggregated,6
14,223.30000000000013,37.0,0.24324324324324326,aggregated,6
15,59.099999999999994,9.0,0.2222222222222222,aggregated,6
16,48.6,4.0,0.5,aggregated,6
17,48.5,5.0,0.4,aggregated,6
18,183.00000000000009,30.0,0.1,aggregated,6
19,138.00000000000009,40.0,0.0,aggregated,6
20,89.89999999999999,11.0,0.2727272727272727,aggregated,6
21,120.0,20.0,0.15,aggregated,6
22,55.5,5.0,0.4,aggregated,6
23,165.50000000000009,35.0,0.11428571428571428,aggregated,6
24,114.4,16.0,0.25,aggregated,6
25,141.0000000000001,40.0,0.05,aggregated,6
26,55.5,5.0,0.4,aggregated,6
27,62.5,5.0,0.4,aggregated,6
28,155.0000000000001,40.0,0.0,aggregated,6
29,128.3,27.0,0.07407407407407407,aggregated,6
30,136.70000000000002,23.0,0.08695652173913043,aggregated,6
31,62.6,4.0,0.75,aggregated,6
32,127.00000000000009,40.0,0.0,aggregated,6
33,162.0000000000001,40.0,0.0,aggregated,6
34,119.20000000000002,18.0,0.1111111111111111,aggregated,6
35,66.0,10.0,0.2,aggregated,6
36,90.49999999999999,15.0,0.13333333333333333,aggregated,6
37,177.3000000000001,37.0,0.05405405405405406,aggregated,6
38,110.9,21.0,0.14285714285714285,aggregated,6
39,141.00000000000014,40.0,0.0,aggregated,6
40,54.099999999999994,9.0,0.2222222222222222,aggregated,6
41,162.00000000000014,40.0,0.0,aggregated,6
42,85.0,10.0,0.3,aggregated,6
43,94.0,20.0,0.1,aggregated,6
44,57.5,5.0,0.4,aggregated,6
45,65.3,7.0,0.2857142857142857,aggregated,6
46,67.4,6.0,0.3333333333333333,aggregated,6
47,174.00000000000014,40.0,0.025,aggregated,6
48,169.00000000000014,40.0,0.0,aggregated,6
49,136.70000000000005,23.0,0.08695652173913043,aggregated,6
50,150.70000000000005,23.0,0.13043478260869565,aggregated,6
51,138.8,32.0,0.0625,aggregated,6
52,141.0000000000001,40.0,0.0,aggregated,6
53,145.0000000000001,40.0,0.0,aggregated,6
54,57.5,5.0,0.4,aggregated,6
55,150.0000000000001,40.0,0.0,aggregated,6
56,183.00000000000014,40.0,0.0,aggregated,6
57,155.0000000000001,40.0,0.0,aggregated,6
58,156.30000000000007,27.0,0.07407407407407407,aggregated,6
59,169.00000000000014,40.0,0.0,aggregated,6
60,169.00000000000014,40.0,0.0,aggregated,6
61,77.19999999999999,8.0,0.25,aggregated,6
62,136.9,21.0,0.19047619047619047,aggregated,6
63,185.8000000000001,32.0,0.09375,aggregated,6
64,57.5,5.0,0.4,aggregated,6
65,98.1,19.0,0.10526315789473684,aggregated,6
66,135.30000000000004,27.0,0.07407407407407407,aggregated,6
67,139.0000000000001,40.0,0.025,aggregated,6
68,65.3,7.0,0.2857142857142857,aggregated,6
69,96.1,19.0,0.10526315789473684,aggregated,6
70,136.00000000000009,40.0,0.0,aggregated,6
71,155.0000000000001,40.0,0.0,aggregated,6
72,117.80000000000001,22.0,0.09090909090909091,aggregated,6
73,146.0000000000001,40.0,0.025,aggregated,6
74,148.0000000000001,40.0,0.0,aggregated,6
75,148.0000000000001,40.0,0.0,aggregated,6
76,70.19999999999999,8.0,0.25,aggregated,6
77,58.3,7.0,0.2857142857142857,aggregated,6
78,87.69999999999999,13.0,0.15384615384615385,aggregated,6
79,126.80000000000001,22.0,0.09090909090909091,aggregated,6
80,158.0000000000001,40.0,0.05,aggregated,6
81,207.40000000000012,36.0,0.05555555555555555,aggregated,6
82,148.0000000000001,40.0,0.0,aggregated,6
83,101.69999999999999,13.0,0.15384615384615385,aggregated,6
84,57.6,4.0,0.5,aggregated,6
85,162.00000000000014,40.0,0.0,aggregated,6
86,143.10000000000008,29.0,0.10344827586206896,aggregated,6
87,131.8,22.0,0.09090909090909091,aggregated,6
88,169.00000000000014,40.0,0.0,aggregated,6
89,100.29999999999998,17.0,0.17647058823529413,aggregated,6
90,157.00000000000014,40.0,0.0,aggregated,6
91,186.00000000000014,40.0,0.075,aggregated,6
92,220.30000000000013,37.0,0.1891891891891892,aggregated,6
93,148.0000000000001,40.0,0.0,aggregated,6
94,125.50000000000003,25.0,0.08,aggregated,6
95,147.90000000000006,31.0,0.06451612903225806,aggregated,6
96,134.0000000000001,40.0,0.025,aggregated,6
97,119.20000000000005,28.0,0.07142857142857142,aggregated,6
98,162.00000000000014,40.0,0.0,aggregated,6
99,141.0000000000001,40.0,0.0,aggregated,6
100,108.70000000000002,23.0,0.08695652173913043,aggregated,6
101,141.00000000000014,40.0,0.025,aggregated,6
102,73.8,12.0,0.25,aggregated,6
103,141.00000000000009,40.0,0.0,aggregated,6
104,169.0000000000001,40.0,0.0,aggregated,6
105,155.0000000000001,40.0,0.0,aggregated,6
106,119.9,21.0,0.09523809523809523,aggregated,6
107,87.69999999999999,13.0,0.15384615384615385,aggregated,6
108,141.0000000000001,40.0,0.0,aggregated,6
109,91.89999999999999,11.0,0.18181818181818182,aggregated,6
110,155.50000000000003,15.0,0.7333333333333333,aggregated,6
111,141.0000000000001,40.0,0.0,aggregated,6
112,178.00000000000009,30.0,0.06666666666666667,aggregated,6
113,161.30000000000007,27.0,0.1111111111111111,aggregated,6
114,75.19999999999999,8.0,0.375,aggregated,6
115,55.4,6.0,0.3333333333333333,aggregated,6
116,65.1,9.0,0.2222222222222222,aggregated,6
117,51.3,7.0,0.2857142857142857,aggregated,6
118,68.8,12.0,0.16666666666666666,aggregated,6
119,55.5,5.0,0.4,aggregated,6
120,144.40000000000006,26.0,0.07692307692307693,aggregated,6
121,160.0000000000001,40.0,0.05,aggregated,6
122,115.0,20.0,0.1,aggregated,6
123,77.89999999999999,11.0,0.18181818181818182,aggregated,6
124,129.00000000000009,40.0,0.0,aggregated,6
125,68.1,9.0,0.2222222222222222,aggregated,6
126,166.1000000000001,39.0,0.05128205128205128,aggregated,6
127,138.10000000000005,19.0,0.5263157894736842,aggregated,6
128,211.00000000000014,40.0,0.225,aggregated,6
129,81.29999999999998,17.0,0.11764705882352941,aggregated,6
130,146.50000000000006,25.0,0.08,aggregated,6
131,155.0000000000001,40.0,0.0,aggregated,6
132,131.80000000000004,22.0,0.09090909090909091,aggregated,6
133,169.00000000000014,40.0,0.0,aggregated,6
134,57.6,4.0,0.5,aggregated,6
135,65.3,7.0,0.2857142857142857,aggregated,6
136,155.00000000000014,40.0,0.0,aggregated,6
137,68.1,9.0,0.2222222222222222,aggregated,6
138,170.9000000000001,31.0,0.06451612903225806,aggregated,6
