episode,reward,steps,mode,seed
65,1206.3199999999997,48,fixed,2
66,849.4999999999998,40,fixed,2
67,1060.9900000000002,41,fixed,2
68,1183.0400000000009,56,fixed,2
69,1639.4999999999984,100,fixed,2
70,482.5899999999999,21,fixed,2
71,752.4900000000002,21,fixed,2
72,1346.8800000000006,52,fixed,2
73,554.8000000000001,20,fixed,2
74,482.8299999999999,27,fixed,2
75,711.33,27,fixed,2
76,724.7800000000002,32,fixed,2
77,638.76,24,fixed,2
78,486.80999999999983,29,fixed,2
79,1237.1000000000008,60,fixed,2
80,1107.1699999999998,53,fixed,2
81,882.1100000000004,29,fixed,2
82,1011.3300000000004,37,fixed,2
83,1068.6,40,fixed,2
84,699.8599999999996,34,fixed,2
85,595.3499999999999,15,fixed,2
86,660.34,36,fixed,2
87,639.3899999999996,21,fixed,2
88,1316.6100000000006,49,fixed,2
89,952.4900000000004,31,fixed,2
90,939.6900000000004,31,fixed,2
91,1401.0399999999986,66,fixed,2
92,849.4199999999996,38,fixed,2
93,851.85,45,fixed,2
94,729.8900000000001,41,fixed,2
95,546.4299999999998,27,fixed,2
96,1212.7599999999998,54,fixed,2
97,523.5699999999999,13,fixed,2
98,1187.2100000000005,39,fixed,2
99,579.9600000000003,24,fixed,2
100,1213.3599999999997,44,fixed,2
101,974.89,31,fixed,2
102,705.31,19,fixed,2
103,862.3800000000005,42,fixed,2
104,523.87,23,fixed,2
105,842.1300000000005,27,fixed,2
106,937.3300000000004,27,fixed,2
107,1039.17,33,fixed,2
108,1048.34,26,fixed,2
109,1149.4700000000007,53,fixed,2
110,1604.4599999999978,74,fixed,2
111,1321.29,51,fixed,2
112,667.8199999999999,28,fixed,2
113,639.2999999999997,20,fixed,2
114,844.51,39,fixed,2
115,753.9599999999999,24,fixed,2
116,827.01,29,fixed,2
117,1575.789999999999,61,fixed,2
118,1331.8499999999997,65,fixed,2
119,898.5100000000002,49,fixed,2
120,619.7199999999996,28,fixed,2
121,1048.9500000000005,35,fixed,2
122,771.6600000000002,34,fixed,2
123,732.17,33,fixed,2
124,764.35,25,fixed,2
125,579.98,22,fixed,2
126,965.3700000000003,33,fixed,2
127,864.7400000000007,46,fixed,2
128,734.2599999999998,34,fixed,2
129,748.1300000000002,27,fixed,2
130,937.11,29,fixed,2
131,769.4900000000002,31,fixed,2
132,784.8100000000004,39,fixed,2
133,580.37,23,fixed,2
134,866.5500000000001,35,fixed,2
135,981.84,36,fixed,2
136,753.67,23,fixed,2
137,1281.2199999999998,58,fixed,2
138,866.91,29,fixed,2
139,558.1599999999999,24,fixed,2
140,734.3099999999996,39,fixed,2
141,1262.2800000000009,52,fixed,2
142,731.0600000000001,34,fixed,2
143,827.8899999999998,31,fixed,2
144,954.87,33,fixed,2
145,788.5699999999998,33,fixed,2
146,1110.6500000000003,35,fixed,2
147,1001.11,39,fixed,2
148,865.7,30,fixed,2
149,1014.6700000000004,43,fixed,2
150,694.56,24,fixed,2
151,764.8000000000002,20,fixed,2
152,1951.5499999999963,95,fixed,2
153,1233.08,42,fixed,2
154,1070.5700000000006,43,fixed,2
155,640.5599999999997,24,fixed,2
156,863.95,25,fixed,2
157,712.49,31,fixed,2
158,861.4000000000002,40,fixed,2
159,1485.719999999999,68,fixed,2
160,582.2099999999998,19,fixed,2
161,885.8500000000001,35,fixed,2
162,1382.9699999999991,63,fixed,2
163,655.4,30,fixed,2
164,541.0,20,fixed,2
165,1092.3600000000006,44,fixed,2
166,819.6100000000002,39,fixed,2
167,653.05,25,fixed,2
168,830.2200000000001,38,fixed,2
169,1059.5800000000004,72,fixed,2
170,469.1700000000001,23,fixed,2
171,818.0900000000001,31,fixed,2
172,1183.3900000000003,41,fixed,2
173,1000.0400000000004,46,fixed,2
174,765.4800000000002,32,fixed,2
175,918.9900000000002,21,fixed,2
176,650.6400000000001,26,fixed,2
177,770.1099999999999,29,fixed,2
178,990.5900000000004,31,fixed,2
179,950.92,28,fixed,2
180,709.52,18,fixed,2
181,1245.04,56,fixed,2
182,939.47,53,fixed,2
183,1155.3500000000008,55,fixed,2
184,778.9599999999997,44,fixed,2
185,829.2700000000001,33,fixed,2
186,1173.1200000000003,58,fixed,2
187,1107.1000000000004,30,fixed,2
188,701.3699999999995,33,fixed,2
189,1557.9699999999991,73,fixed,2
190,886.4499999999999,35,fixed,2
191,1408.48,42,fixed,2
192,637.5399999999998,16,fixed,2
193,1546.4999999999986,60,fixed,2
194,819.4300000000002,27,fixed,2
195,642.0999999999998,30,fixed,2
196,996.2800000000004,42,fixed,2
197,659.1199999999999,38,fixed,2
198,730.08,32,fixed,2
199,784.2300000000004,27,fixed,2
200,637.53,17,fixed,2
201,695.4299999999998,27,fixed,2
202,1008.4600000000004,34,fixed,2
203,881.7600000000004,34,fixed,2
204,617.2599999999998,24,fixed,2
205,1262.2300000000005,37,fixed,2
206,802.9200000000002,28,fixed,2
207,1124.7200000000005,48,fixed,2
208,641.0699999999997,33,fixed,2
209,747.99,21,fixed,2
210,598.1699999999998,23,fixed,2
211,1057.480000000001,42,fixed,2
212,993.88,32,fixed,2
213,1152.3700000000006,43,fixed,2
214,930.07,43,fixed,2
215,1350.2000000000007,70,fixed,2
216,527.1899999999998,21,fixed,2
217,718.3399999999998,46,fixed,2
218,882.6600000000003,34,fixed,2
219,794.8600000000001,24,fixed,2
220,779.3100000000003,29,fixed,2
221,580.0399999999998,16,fixed,2
222,1075.1300000000003,47,fixed,2
223,1530.4999999999995,80,fixed,2
224,669.0900000000003,31,fixed,2
225,1430.489999999999,51,fixed,2
226,1142.6400000000008,46,fixed,2
227,1489.5999999999972,80,fixed,2
228,1050.5300000000002,27,fixed,2
229,1215.0400000000006,46,fixed,2
230,1180.3500000000006,35,fixed,2
231,985.9099999999996,49,fixed,2
232,881.4300000000004,27,fixed,2
233,1048.2300000000002,27,fixed,2
234,1098.94,66,fixed,2
235,686.7399999999999,26,fixed,2
236,768.3299999999998,27,fixed,2
237,710.7900000000001,21,fixed,2
238,979.5600000000004,34,fixed,2
239,1420.6600000000003,34,fixed,2
240,1053.4900000000007,31,fixed,2
241,1070.69,31,fixed,2
242,938.8600000000004,34,fixed,2
243,1153.3700000000008,63,fixed,2
244,1156.0600000000004,44,fixed,2
245,955.42,28,fixed,2
246,1024.4200000000003,28,fixed,2
247,1288.1000000000008,80,fixed,2
248,831.7199999999997,38,fixed,2
249,1273.4100000000008,59,fixed,2
250,1963.079999999998,72,fixed,2
251,781.0700000000003,23,fixed,2
252,1830.3199999999988,58,fixed,2
253,1192.500000000001,50,fixed,2
254,953.5700000000004,33,fixed,2
255,750.1399999999999,26,fixed,2
256,537.8000000000001,20,fixed,2
257,900.35,45,fixed,2
258,1548.6199999999994,58,fixed,2
259,861.1599999999997,34,fixed,2
260,582.1799999999998,22,fixed,2
261,1393.7400000000002,46,fixed,2
262,633.76,24,fixed,2
263,636.93,17,fixed,2
264,694.6199999999997,18,fixed,2
265,1461.33,57,fixed,2
266,806.9900000000004,21,fixed,2
267,1524.9599999999996,44,fixed,2
268,580.5800000000002,22,fixed,2
269,835.1499999999997,45,fixed,2
270,942.01,29,fixed,2
271,941.0800000000002,32,fixed,2
272,1557.9999999999984,100,fixed,2
273,808.7100000000003,39,fixed,2
274,882.3200000000004,38,fixed,2
275,1352.2900000000004,61,fixed,2
276,877.7000000000003,30,fixed,2
277,757.9099999999995,29,fixed,2
278,1046.2400000000002,46,fixed,2
279,706.3400000000001,16,fixed,2
280,937.9400000000004,36,fixed,2
281,629.4999999999999,30,fixed,2
282,769.9999999999998,30,fixed,2
283,1120.2600000000004,34,fixed,2
284,1036.5600000000004,34,fixed,2
285,884.3400000000004,36,fixed,2
286,711.7299999999999,27,fixed,2
287,999.8200000000004,48,fixed,2
288,711.2000000000003,30,fixed,2
289,989.7000000000004,30,fixed,2
290,1043.5900000000006,41,fixed,2
291,1297.3200000000006,38,fixed,2
292,896.6200000000003,38,fixed,2
293,1520.8699999999994,63,fixed,2
294,1010.97,33,fixed,2
295,877.3700000000001,23,fixed,2
296,954.8000000000004,30,fixed,2
297,931.0,40,fixed,2
298,1555.3899999999994,51,fixed,2
299,691.7700000000001,23,fixed,2
300,1053.1700000000003,33,fixed,2
301,1274.229999999999,37,fixed,2
302,1124.739999999999,46,fixed,2
303,970.0400000000004,36,fixed,2
304,693.3199999999999,18,fixed,2
305,578.4599999999999,14,fixed,2
306,863.3900000000001,21,fixed,2
307,1231.8700000000003,53,fixed,2
308,803.61,29,fixed,2
309,1046.1300000000006,37,fixed,2
310,807.0700000000002,23,fixed,2
311,1126.1300000000006,37,fixed,2
312,710.2099999999999,19,fixed,2
313,982.7500000000005,35,fixed,2
314,1149.2100000000005,39,fixed,2
315,693.9800000000002,32,fixed,2
316,710.8500000000004,35,fixed,2
317,638.8699999999999,23,fixed,2
318,979.69,51,fixed,2
319,1564.7299999999996,67,fixed,2
320,1145.0100000000011,49,fixed,2
321,1469.9500000000005,55,fixed,2
322,860.8700000000005,33,fixed,2
323,668.4799999999999,22,fixed,2
324,1164.1200000000003,38,fixed,2
325,753.0599999999997,24,fixed,2
326,926.03,37,fixed,2
327,1073.0300000000009,47,fixed,2
328,769.3600000000001,34,fixed,2
329,1051.4800000000002,32,fixed,2
330,845.8699999999999,33,fixed,2
331,919.4800000000002,22,fixed,2
332,671.4699999999998,23,fixed,2
333,653.5300000000001,27,fixed,2
334,1058.9100000000003,39,fixed,2
335,1037.5200000000002,28,fixed,2
336,978.0300000000004,27,fixed,2
337,750.8599999999998,24,fixed,2
338,1564.2699999999982,93,fixed,2
339,652.9099999999999,19,fixed,2
340,594.53,27,fixed,2
341,1564.059999999999,64,fixed,2
342,798.2,30,fixed,2
343,525.2399999999998,16,fixed,2
344,1545.699999999999,60,fixed,2
345,1160.3600000000006,44,fixed,2
346,935.6600000000004,24,fixed,2
347,882.1400000000002,36,fixed,2
348,977.5300000000004,27,fixed,2
349,860.9900000000002,31,fixed,2
350,1084.4100000000008,39,fixed,2
351,941.47,33,fixed,2
352,1797.7699999999995,53,fixed,2
353,693.28,22,fixed,2
354,955.5700000000004,43,fixed,2
355,1512.88,52,fixed,2
356,1163.7600000000002,34,fixed,2
357,638.2199999999999,18,fixed,2
358,1130.7800000000002,62,fixed,2
359,670.5300000000001,27,fixed,2
360,993.4199999999996,38,fixed,2
361,1408.7200000000005,38,fixed,2
362,932.66,14,fixed,2
363,865.7100000000003,39,fixed,2
364,1544.849999999998,85,fixed,2
365,636.6200000000001,28,fixed,2
366,955.34,36,fixed,2
367,921.8900000000002,31,fixed,2
368,601.1399999999996,26,fixed,2
369,824.5800000000002,22,fixed,2
370,1086.3100000000004,39,fixed,2
371,1605.9499999999985,65,fixed,2
372,732.0299999999999,37,fixed,2
373,1956.6699999999976,93,fixed,2
374,975.88,32,fixed,2
375,1007.36,54,fixed,2
376,1673.7099999999969,79,fixed,2
377,1007.15,25,fixed,2
378,969.15,35,fixed,2
379,1269.9100000000008,49,fixed,2
380,820.92,28,fixed,2
381,1134.4600000000005,64,fixed,2
382,1166.760000000001,44,fixed,2
383,1354.309999999999,49,fixed,2
384,743.1699999999998,33,fixed,2
385,919.0500000000004,25,fixed,2
386,863.9500000000003,25,fixed,2
387,888.28,42,fixed,2
388,1127.64,36,fixed,2
389,641.1600000000003,34,fixed,2
390,1051.3000000000002,30,fixed,2
391,712.8999999999997,30,fixed,2
392,768.0300000000001,27,fixed,2
393,1255.240000000001,46,fixed,2
394,897.6900000000004,31,fixed,2
395,1276.0300000000009,37,fixed,2
396,688.54,26,fixed,2
397,924.86,34,fixed,2
398,810.7,30,fixed,2
399,1969.309999999998,79,fixed,2
400,785.4599999999999,24,fixed,2
401,880.6300000000003,27,fixed,2
402,729.3199999999998,28,fixed,2
403,1004.11,49,fixed,2
404,807.81,19,fixed,2
405,1050.7399999999998,36,fixed,2
406,1333.35,35,fixed,2
407,1227.5400000000004,46,fixed,2
408,1384.199999999999,70,fixed,2
409,828.3799999999999,32,fixed,2
410,727.0300000000001,37,fixed,2
411,1037.91,39,fixed,2
412,2124.1299999999974,77,fixed,2
413,769.22,28,fixed,2
414,694.4999999999998,20,fixed,2
415,525.3699999999999,23,fixed,2
416,1035.8300000000004,27,fixed,2
417,764.7600000000002,24,fixed,2
418,666.48,32,fixed,2
419,993.7700000000004,33,fixed,2
420,1461.7699999999986,63,fixed,2
421,655.22,28,fixed,2
422,1266.4699999999998,43,fixed,2
423,1085.5299999999995,37,fixed,2
424,696.3,30,fixed,2
425,1270.6900000000005,41,fixed,2
426,1149.9000000000003,30,fixed,2
427,759.8400000000004,36,fixed,2
428,764.1600000000003,24,fixed,2
429,1166.8200000000006,38,fixed,2
430,772.7200000000001,48,fixed,2
431,866.32,28,fixed,2
432,879.8300000000002,27,fixed,2
433,920.6600000000004,24,fixed,2
434,804.0800000000002,32,fixed,2
435,634.15,15,fixed,2
436,1028.2100000000005,69,fixed,2
437,1208.7400000000002,36,fixed,2
438,837.6800000000002,52,fixed,2
439,892.67,33,fixed,2
440,692.4399999999998,36,fixed,2
441,862.69,21,fixed,2
442,1520.6799999999994,62,fixed,2
443,1472.1499999999996,85,fixed,2
444,1012.0099999999998,49,fixed,2
445,861.4100000000001,19,fixed,2
446,881.0700000000003,33,fixed,2
447,1412.61,49,fixed,2
448,636.62,18,fixed,2
449,921.4000000000002,30,fixed,2
450,728.3200000000004,28,fixed,2
451,1338.8399999999992,66,fixed,2
452,1542.8999999999992,50,fixed,2
453,785.0300000000002,27,fixed,2
454,546.8399999999997,26,fixed,2
455,1319.9199999999987,68,fixed,2
456,650.22,18,fixed,2
457,1666.519999999999,78,fixed,2
458,1165.96,34,fixed,2
459,525.2399999999998,16,fixed,2
460,1182.15,35,fixed,2
461,1110.9700000000007,43,fixed,2
462,1417.019999999999,68,fixed,2
463,1020.2900000000006,51,fixed,2
464,1160.4000000000003,40,fixed,2
465,696.7699999999998,23,fixed,2
466,733.1799999999997,32,fixed,2
467,920.5400000000004,26,fixed,2
468,804.7900000000001,21,fixed,2
469,903.35,45,fixed,2
470,1145.2400000000002,46,fixed,2
471,823.53,27,fixed,2
472,635.32,18,fixed,2
473,675.7099999999997,29,fixed,2
474,1145.6300000000006,27,fixed,2
475,1637.5099999999989,69,fixed,2
476,917.77,23,fixed,2
477,758.3299999999996,37,fixed,2
478,1356.3300000000004,47,fixed,2
479,1245.0600000000004,44,fixed,2
480,747.8700000000001,33,fixed,2
481,580.1399999999999,16,fixed,2
482,968.9,40,fixed,2
483,1186.4700000000007,43,fixed,2
484,1052.3800000000006,32,fixed,2
485,1049.8000000000004,30,fixed,2
486,899.6600000000003,34,fixed,2
487,955.9600000000006,34,fixed,2
488,1605.6899999999996,61,fixed,2
489,1107.2200000000005,28,fixed,2
490,1146.3600000000004,34,fixed,2
491,977.8900000000004,31,fixed,2
492,1098.7200000000012,68,fixed,2
493,862.34,26,fixed,2
494,839.1800000000001,32,fixed,2
495,1109.69,31,fixed,2
496,650.8999999999999,20,fixed,2
497,1489.0899999999997,41,fixed,2
498,1483.8699999999994,43,fixed,2
499,747.02,18,fixed,2
500,978.6900000000004,31,fixed,2
501,708.23,27,fixed,2
502,751.5999999999999,20,fixed,2
503,819.1900000000002,21,fixed,2
504,1853.099999999998,90,fixed,2
505,1885.499999999999,70,fixed,2
506,748.66,14,fixed,2
507,1052.73,27,fixed,2
508,1241.7900000000004,41,fixed,2
509,1044.5300000000002,27,fixed,2
510,708.95,15,fixed,2
511,830.6699999999998,33,fixed,2
512,1673.6699999999987,63,fixed,2
513,690.9,10,fixed,2
514,1102.6200000000006,48,fixed,2
515,840.5800000000003,32,fixed,2
516,1719.679999999999,62,fixed,2
517,881.8100000000003,29,fixed,2
518,1133.3100000000013,79,fixed,2
519,695.9999999999998,20,fixed,2
520,807.03,17,fixed,2
521,972.34,36,fixed,2
522,1051.6700000000003,33,fixed,2
523,764.2100000000002,19,fixed,2
524,522.8899999999999,11,fixed,2
525,1233.7900000000009,51,fixed,2
526,1634.0899999999988,71,fixed,2
527,712.84,26,fixed,2
528,752.1799999999998,22,fixed,2
529,1221.0100000000002,39,fixed,2
530,755.2200000000001,28,fixed,2
531,1105.3300000000006,47,fixed,2
532,879.16,34,fixed,2
533,866.64,26,fixed,2
534,1006.2000000000002,30,fixed,2
535,655.9799999999999,22,fixed,2
536,692.1400000000001,16,fixed,2
537,764.3499999999999,35,fixed,2
538,995.3000000000002,30,fixed,2
539,524.52,18,fixed,2
540,1128.3500000000004,45,fixed,2
541,849.7999999999998,40,fixed,2
542,1104.1300000000006,47,fixed,2
543,1464.959999999999,64,fixed,2
544,997.6400000000002,36,fixed,2
545,1235.4499999999998,55,fixed,2
546,1098.3800000000006,42,fixed,2
547,914.54,16,fixed,2
548,691.7600000000001,14,fixed,2
549,746.9100000000001,19,fixed,2
550,633.8399999999999,16,fixed,2
551,1554.7399999999989,56,fixed,2
552,1051.5300000000004,27,fixed,2
553,866.8900000000006,31,fixed,2
554,868.9000000000002,30,fixed,2
555,990.2100000000004,49,fixed,2
556,806.7700000000003,23,fixed,2
557,845.24,36,fixed,2
558,1105.7300000000002,27,fixed,2
559,724.7400000000001,36,fixed,2
560,695.7999999999997,20,fixed,2
561,742.6400000000001,36,fixed,2
562,708.8900000000002,21,fixed,2
563,711.7399999999999,26,fixed,2
564,918.9700000000004,23,fixed,2
565,770.6100000000001,29,fixed,2
566,881.7800000000004,32,fixed,2
567,974.0200000000006,48,fixed,2
568,1244.5200000000004,48,fixed,2
569,1448.7399999999998,66,fixed,2
570,753.64,26,fixed,2
571,991.8500000000004,25,fixed,2
572,765.51,29,fixed,2
573,918.4800000000002,22,fixed,2
574,772.7499999999999,35,fixed,2
575,1578.2799999999995,42,fixed,2
576,713.35,35,fixed,2
577,862.8100000000001,19,fixed,2
578,1330.41,39,fixed,2
579,879.3200000000002,28,fixed,2
580,749.3200000000002,18,fixed,2
581,1685.2399999999989,56,fixed,2
582,1350.2400000000002,46,fixed,2
583,1095.8400000000006,36,fixed,2
584,1491.2399999999998,46,fixed,2
585,1556.9799999999996,52,fixed,2
586,2039.4999999999973,100,fixed,2
587,1753.579999999999,72,fixed,2
588,920.67,33,fixed,2
589,1960.399999999998,100,fixed,2
590,1897.8299999999972,97,fixed,2
591,1476.4299999999998,47,fixed,2
592,866.7599999999999,24,fixed,2
593,839.8000000000002,30,fixed,2
594,1138.2800000000002,32,fixed,2
595,1435.9699999999998,53,fixed,2
596,1548.679999999999,72,fixed,2
597,747.1300000000001,27,fixed,2
598,940.18,32,fixed,2
599,766.68,32,fixed,2
