episode,reward,steps,acc,mode,seed
113,146.0000000000001,40.0,0.05,aggregated,3
114,60.4,6.0,0.3333333333333333,aggregated,3
115,137.40000000000003,26.0,0.07692307692307693,aggregated,3
116,70.19999999999999,8.0,0.25,aggregated,3
117,169.00000000000014,40.0,0.0,aggregated,3
118,122.60000000000002,24.0,0.08333333333333333,aggregated,3
119,70.1,9.0,0.3333333333333333,aggregated,3
120,132.50000000000006,25.0,0.08,aggregated,3
121,165.40000000000006,36.0,0.08333333333333333,aggregated,3
122,107.29999999999998,17.0,0.11764705882352941,aggregated,3
123,96.10000000000002,19.0,0.10526315789473684,aggregated,3
124,169.0000000000001,40.0,0.0,aggregated,3
125,146.0000000000001,40.0,0.025,aggregated,3
126,155.0000000000001,40.0,0.0,aggregated,3
127,172.00000000000014,40.0,0.05,aggregated,3
128,68.1,9.0,0.2222222222222222,aggregated,3
129,55.5,5.0,0.4,aggregated,3
130,49.199999999999996,8.0,0.25,aggregated,3
131,98.79999999999998,22.0,0.09090909090909091,aggregated,3
132,49.1,9.0,0.2222222222222222,aggregated,3
133,146.70000000000005,23.0,0.17391304347826086,aggregated,3
134,113.00000000000009,40.0,0.0,aggregated,3
135,155.00000000000014,40.0,0.0,aggregated,3
136,169.00000000000014,40.0,0.0,aggregated,3
137,70.3,7.0,0.42857142857142855,aggregated,3
138,153.0000000000001,40.0,0.025,aggregated,3
139,70.19999999999999,8.0,0.25,aggregated,3
140,162.00000000000014,40.0,0.0,aggregated,3
141,144.0000000000001,40.0,0.075,aggregated,3
142,56.2,8.0,0.25,aggregated,3
143,106.6,14.0,0.14285714285714285,aggregated,3
144,177.00000000000014,40.0,0.075,aggregated,3
145,53.4,6.0,0.3333333333333333,aggregated,3
146,160.60000000000008,34.0,0.08823529411764706,aggregated,3
147,70.19999999999999,8.0,0.25,aggregated,3
148,67.39999999999998,16.0,0.125,aggregated,3
149,62.5,5.0,0.4,aggregated,3
150,165.4000000000001,36.0,0.05555555555555555,aggregated,3
151,186.3000000000001,37.0,0.05405405405405406,aggregated,3
152,115.00000000000009,40.0,0.0,aggregated,3
153,148.0000000000001,40.0,0.0,aggregated,3
154,138.10000000000005,29.0,0.10344827586206896,aggregated,3
155,176.00000000000014,40.0,0.0,aggregated,3
156,94.69999999999999,13.0,0.15384615384615385,aggregated,3
157,167.00000000000014,40.0,0.025,aggregated,3
158,185.8000000000001,32.0,0.09375,aggregated,3
159,158.00000000000014,40.0,0.05,aggregated,3
160,73.69999999999999,13.0,0.15384615384615385,aggregated,3
161,203.30000000000013,37.0,0.08108108108108109,aggregated,3
162,84.89999999999999,11.0,0.18181818181818182,aggregated,3
163,81.39999999999999,16.0,0.1875,aggregated,3
164,155.0000000000001,40.0,0.0,aggregated,3
165,141.00000000000009,40.0,0.0,aggregated,3
166,134.0000000000001,40.0,0.0,aggregated,3
167,134.60000000000002,24.0,0.08333333333333333,aggregated,3
168,138.00000000000009,40.0,0.025,aggregated,3
169,141.60000000000002,24.0,0.08333333333333333,aggregated,3
170,153.0000000000001,40.0,0.025,aggregated,3
171,127.00000000000009,40.0,0.0,aggregated,3
172,75.19999999999999,8.0,0.375,aggregated,3
173,167.6000000000001,34.0,0.08823529411764706,aggregated,3
174,80.0,10.0,0.2,aggregated,3
175,91.19999999999999,18.0,0.1111111111111111,aggregated,3
176,114.30000000000001,17.0,0.11764705882352941,aggregated,3
177,53.4,6.0,0.3333333333333333,aggregated,3
178,155.0000000000001,40.0,0.0,aggregated,3
179,57.6,4.0,0.5,aggregated,3
180,58.3,7.0,0.2857142857142857,aggregated,3
181,160.0000000000001,40.0,0.025,aggregated,3
182,146.0000000000001,40.0,0.025,aggregated,3
183,80.0,10.0,0.2,aggregated,3
184,68.89999999999999,11.0,0.36363636363636365,aggregated,3
185,143.70000000000005,23.0,0.08695652173913043,aggregated,3
186,127.00000000000011,40.0,0.0,aggregated,3
187,124.10000000000002,19.0,0.10526315789473684,aggregated,3
188,130.50000000000003,25.0,0.12,aggregated,3
189,157.0000000000001,40.0,0.0,aggregated,3
190,55.5,5.0,0.4,aggregated,3
191,53.4,6.0,0.3333333333333333,aggregated,3
192,127.00000000000009,40.0,0.0,aggregated,3
193,105.9,21.0,0.09523809523809523,aggregated,3
194,218.0000000000001,40.0,0.075,aggregated,3
195,152.10000000000005,29.0,0.06896551724137931,aggregated,3
196,149.40000000000003,26.0,0.11538461538461539,aggregated,3
197,95.89999999999999,21.0,0.09523809523809523,aggregated,3
198,155.0000000000001,40.0,0.0,aggregated,3
199,180.10000000000008,39.0,0.05128205128205128,aggregated,3
200,87.1,9.0,0.3333333333333333,aggregated,3
201,134.0000000000001,40.0,0.0,aggregated,3
202,161.9000000000001,31.0,0.06451612903225806,aggregated,3
203,72.19999999999999,8.0,0.25,aggregated,3
204,138.10000000000005,29.0,0.06896551724137931,aggregated,3
205,85.0,10.0,0.3,aggregated,3
206,150.70000000000005,23.0,0.08695652173913043,aggregated,3
207,146.70000000000005,23.0,0.17391304347826086,aggregated,3
208,92.49999999999999,15.0,0.13333333333333333,aggregated,3
209,121.00000000000007,40.0,0.075,aggregated,3
210,173.80000000000007,32.0,0.0625,aggregated,3
211,204.6000000000001,34.0,0.058823529411764705,aggregated,3
212,155.0000000000001,40.0,0.0,aggregated,3
213,167.0000000000001,40.0,0.025,aggregated,3
214,53.4,6.0,0.3333333333333333,aggregated,3
215,68.19999999999999,8.0,0.375,aggregated,3
216,59.0,10.0,0.2,aggregated,3
217,49.2,8.0,0.25,aggregated,3
218,57.6,4.0,0.5,aggregated,3
219,45.0,10.0,0.2,aggregated,3
220,44.8,12.0,0.16666666666666666,aggregated,3
221,57.6,4.0,0.5,aggregated,3
222,76.4,16.0,0.125,aggregated,3
223,166.1000000000001,39.0,0.05128205128205128,aggregated,3
224,125.4,26.0,0.07692307692307693,aggregated,3
225,113.00000000000011,40.0,0.0,aggregated,3
226,153.0000000000001,40.0,0.025,aggregated,3
227,148.00000000000014,40.0,0.0,aggregated,3
228,71.49999999999999,15.0,0.13333333333333333,aggregated,3
229,126.90000000000003,21.0,0.09523809523809523,aggregated,3
230,139.0000000000001,40.0,0.025,aggregated,3
231,83.49999999999999,15.0,0.13333333333333333,aggregated,3
232,180.8000000000001,32.0,0.0625,aggregated,3
233,80.79999999999998,12.0,0.25,aggregated,3
234,129.70000000000002,23.0,0.08695652173913043,aggregated,3
235,99.6,14.0,0.14285714285714285,aggregated,3
236,82.89999999999999,11.0,0.2727272727272727,aggregated,3
237,141.00000000000009,40.0,0.0,aggregated,3
238,129.00000000000009,40.0,0.0,aggregated,3
239,57.6,4.0,0.5,aggregated,3
240,155.00000000000014,40.0,0.0,aggregated,3
241,141.00000000000014,40.0,0.0,aggregated,3
242,169.00000000000014,40.0,0.0,aggregated,3
243,174.0000000000001,40.0,0.025,aggregated,3
244,87.49999999999999,15.0,0.13333333333333333,aggregated,3
245,172.0000000000001,40.0,0.05,aggregated,3
246,141.0000000000001,40.0,0.0,aggregated,3
247,129.00000000000003,20.0,0.1,aggregated,3
248,188.5000000000001,35.0,0.05714285714285714,aggregated,3
249,169.00000000000014,40.0,0.025,aggregated,3
250,55.5,5.0,0.4,aggregated,3
251,127.60000000000005,24.0,0.08333333333333333,aggregated,3
252,55.5,5.0,0.4,aggregated,3
253,70.89999999999999,11.0,0.18181818181818182,aggregated,3
254,157.00000000000006,30.0,0.06666666666666667,aggregated,3
255,155.0000000000001,40.0,0.0,aggregated,3
256,188.00000000000014,40.0,0.025,aggregated,3
257,160.0000000000001,40.0,0.075,aggregated,3
258,119.20000000000002,18.0,0.1111111111111111,aggregated,3
259,162.00000000000014,40.0,0.0,aggregated,3
260,55.5,5.0,0.4,aggregated,3
261,148.00000000000014,40.0,0.0,aggregated,3
262,188.50000000000009,35.0,0.08571428571428572,aggregated,3
263,148.0000000000001,40.0,0.0,aggregated,3
264,120.60000000000002,24.0,0.08333333333333333,aggregated,3
265,72.3,7.0,0.2857142857142857,aggregated,3
266,139.00000000000014,40.0,0.025,aggregated,3
267,94.69999999999999,13.0,0.15384615384615385,aggregated,3
268,151.30000000000004,27.0,0.07407407407407407,aggregated,3
269,66.69999999999999,13.0,0.15384615384615385,aggregated,3
270,48.6,4.0,0.5,aggregated,3
271,137.0000000000001,40.0,0.05,aggregated,3
272,129.10000000000002,19.0,0.15789473684210525,aggregated,3
273,127.00000000000011,40.0,0.0,aggregated,3
274,162.0000000000001,40.0,0.0,aggregated,3
275,90.6,14.0,0.21428571428571427,aggregated,3
276,155.00000000000014,40.0,0.0,aggregated,3
277,181.00000000000014,40.0,0.025,aggregated,3
278,166.70000000000007,33.0,0.06060606060606061,aggregated,3
279,120.00000000000009,40.0,0.0,aggregated,3
280,50.599999999999994,4.0,0.5,aggregated,3
281,72.4,6.0,0.5,aggregated,3
282,67.4,6.0,0.3333333333333333,aggregated,3
283,112.29999999999998,17.0,0.17647058823529413,aggregated,3
284,84.79999999999998,12.0,0.16666666666666666,aggregated,3
285,95.4,16.0,0.125,aggregated,3
286,124.10000000000002,19.0,0.10526315789473684,aggregated,3
287,157.00000000000014,40.0,0.0,aggregated,3
288,113.00000000000007,40.0,0.0,aggregated,3
289,182.20000000000013,38.0,0.05263157894736842,aggregated,3
290,155.0000000000001,40.0,0.025,aggregated,3
291,97.5,15.0,0.13333333333333333,aggregated,3
292,176.00000000000014,40.0,0.0,aggregated,3
293,162.00000000000014,40.0,0.0,aggregated,3
294,67.4,6.0,0.3333333333333333,aggregated,3
295,114.30000000000001,17.0,0.11764705882352941,aggregated,3
296,169.0000000000001,40.0,0.025,aggregated,3
297,150.00000000000014,40.0,0.0,aggregated,3
298,126.90000000000003,21.0,0.09523809523809523,aggregated,3
299,119.20000000000002,18.0,0.1111111111111111,aggregated,3
300,162.00000000000014,40.0,0.0,aggregated,3
301,191.00000000000014,40.0,0.075,aggregated,3
302,123.40000000000003,26.0,0.07692307692307693,aggregated,3
303,150.0000000000001,40.0,0.025,aggregated,3
304,139.0000000000001,40.0,0.025,aggregated,3
305,169.0000000000001,40.0,0.0,aggregated,3
306,160.00000000000014,40.0,0.025,aggregated,3
307,157.10000000000005,29.0,0.10344827586206896,aggregated,3
308,139.00000000000009,40.0,0.025,aggregated,3
309,148.0000000000001,40.0,0.025,aggregated,3
310,73.69999999999999,13.0,0.15384615384615385,aggregated,3
311,175.3000000000001,37.0,0.08108108108108109,aggregated,3
312,155.0000000000001,40.0,0.0,aggregated,3
313,57.6,4.0,0.5,aggregated,3
314,114.30000000000001,17.0,0.11764705882352941,aggregated,3
315,75.79999999999998,12.0,0.16666666666666666,aggregated,3
316,136.00000000000003,30.0,0.06666666666666667,aggregated,3
317,75.1,9.0,0.2222222222222222,aggregated,3
318,132.00000000000006,40.0,0.05,aggregated,3
319,174.00000000000014,40.0,0.05,aggregated,3
320,206.00000000000017,40.0,0.2,aggregated,3
321,159.10000000000008,29.0,0.06896551724137931,aggregated,3
322,145.10000000000005,29.0,0.06896551724137931,aggregated,3
323,187.20000000000013,38.0,0.10526315789473684,aggregated,3
324,160.0000000000001,40.0,0.025,aggregated,3
325,75.19999999999999,8.0,0.375,aggregated,3
326,181.00000000000014,40.0,0.025,aggregated,3
327,169.00000000000014,40.0,0.0,aggregated,3
328,62.5,5.0,0.4,aggregated,3
329,61.9,11.0,0.2727272727272727,aggregated,3
330,134.00000000000009,40.0,0.0,aggregated,3
331,176.00000000000014,40.0,0.025,aggregated,3
332,149.40000000000003,26.0,0.11538461538461539,aggregated,3
333,70.1,9.0,0.2222222222222222,aggregated,3
334,87.79999999999998,12.0,0.25,aggregated,3
335,127.00000000000014,40.0,0.0,aggregated,3
336,169.00000000000014,40.0,0.0,aggregated,3
337,141.0000000000001,40.0,0.0,aggregated,3
338,156.00000000000014,40.0,0.1,aggregated,3
339,129.10000000000002,19.0,0.15789473684210525,aggregated,3
340,122.70000000000002,23.0,0.08695652173913043,aggregated,3
341,138.00000000000014,40.0,0.0,aggregated,3
342,135.20000000000007,28.0,0.07142857142857142,aggregated,3
343,176.0000000000001,40.0,0.025,aggregated,3
344,169.00000000000014,40.0,0.0,aggregated,3
345,78.79999999999998,12.0,0.4166666666666667,aggregated,3
346,61.8,12.0,0.16666666666666666,aggregated,3
347,141.70000000000005,23.0,0.13043478260869565,aggregated,3
348,77.4,6.0,0.6666666666666666,aggregated,3
349,139.60000000000002,24.0,0.125,aggregated,3
350,155.0000000000001,40.0,0.0,aggregated,3
351,132.40000000000003,26.0,0.07692307692307693,aggregated,3
352,55.5,5.0,0.4,aggregated,3
353,169.0000000000001,40.0,0.0,aggregated,3
354,132.00000000000009,40.0,0.025,aggregated,3
355,164.70000000000007,33.0,0.06060606060606061,aggregated,3
356,121.9,21.0,0.09523809523809523,aggregated,3
357,122.00000000000006,40.0,0.0,aggregated,3
358,64.6,14.0,0.14285714285714285,aggregated,3
359,176.00000000000014,40.0,0.0,aggregated,3
360,169.00000000000014,40.0,0.0,aggregated,3
361,95.39999999999999,16.0,0.125,aggregated,3
362,70.19999999999999,8.0,0.25,aggregated,3
363,141.0000000000001,40.0,0.0,aggregated,3
364,193.40000000000012,36.0,0.05555555555555555,aggregated,3
365,159.90000000000003,31.0,0.12903225806451613,aggregated,3
366,194.1000000000001,39.0,0.05128205128205128,aggregated,3
367,122.00000000000009,40.0,0.025,aggregated,3
368,155.0000000000001,40.0,0.0,aggregated,3
369,148.00000000000014,40.0,0.0,aggregated,3
370,176.00000000000014,40.0,0.0,aggregated,3
371,122.20000000000002,18.0,0.2222222222222222,aggregated,3
372,123.40000000000003,26.0,0.07692307692307693,aggregated,3
373,97.6,14.0,0.21428571428571427,aggregated,3
374,120.70000000000002,23.0,0.13043478260869565,aggregated,3
375,169.00000000000014,40.0,0.0,aggregated,3
376,77.4,6.0,0.6666666666666666,aggregated,3
377,150.0000000000001,40.0,0.0,aggregated,3
378,65.89999999999999,11.0,0.18181818181818182,aggregated,3
379,138.80000000000004,32.0,0.0625,aggregated,3
380,162.0000000000001,40.0,0.0,aggregated,3
381,65.3,7.0,0.2857142857142857,aggregated,3
382,146.0000000000001,40.0,0.025,aggregated,3
383,181.00000000000014,40.0,0.05,aggregated,3
384,165.0000000000001,40.0,0.05,aggregated,3
385,49.199999999999996,8.0,0.25,aggregated,3
386,177.3000000000001,37.0,0.05405405405405406,aggregated,3
387,60.4,6.0,0.3333333333333333,aggregated,3
388,135.00000000000009,40.0,0.075,aggregated,3
389,105.19999999999999,18.0,0.1111111111111111,aggregated,3
390,121.20000000000002,18.0,0.1111111111111111,aggregated,3
391,122.6,24.0,0.08333333333333333,aggregated,3
392,93.19999999999999,18.0,0.1111111111111111,aggregated,3
393,162.0000000000001,40.0,0.0,aggregated,3
394,148.0000000000001,40.0,0.0,aggregated,3
395,136.70000000000002,23.0,0.08695652173913043,aggregated,3
396,56.199999999999996,8.0,0.25,aggregated,3
397,61.9,11.0,0.2727272727272727,aggregated,3
398,111.5,15.0,0.13333333333333333,aggregated,3
399,55.5,5.0,0.4,aggregated,3
400,169.0000000000001,40.0,0.025,aggregated,3
401,82.79999999999998,12.0,0.25,aggregated,3
402,174.00000000000014,40.0,0.025,aggregated,3
403,134.0000000000001,40.0,0.025,aggregated,3
404,168.20000000000013,38.0,0.05263157894736842,aggregated,3
405,48.5,5.0,0.4,aggregated,3
406,78.69999999999999,13.0,0.3076923076923077,aggregated,3
407,51.300000000000004,7.0,0.2857142857142857,aggregated,3
408,127.00000000000011,40.0,0.0,aggregated,3
409,100.30000000000001,17.0,0.11764705882352941,aggregated,3
410,153.0000000000001,40.0,0.025,aggregated,3
411,146.50000000000006,25.0,0.08,aggregated,3
412,77.9,11.0,0.18181818181818182,aggregated,3
413,168.9000000000001,31.0,0.06451612903225806,aggregated,3
414,65.89999999999999,11.0,0.18181818181818182,aggregated,3
415,75.1,9.0,0.2222222222222222,aggregated,3
416,73.0,10.0,0.2,aggregated,3
417,51.3,7.0,0.2857142857142857,aggregated,3
418,148.00000000000014,40.0,0.0,aggregated,3
419,62.5,5.0,0.4,aggregated,3
420,63.89999999999999,11.0,0.2727272727272727,aggregated,3
421,136.0000000000001,40.0,0.0,aggregated,3
422,115.0,20.0,0.1,aggregated,3
423,138.0000000000001,40.0,0.0,aggregated,3
424,91.89999999999999,11.0,0.18181818181818182,aggregated,3
425,75.1,9.0,0.2222222222222222,aggregated,3
426,189.20000000000013,38.0,0.07894736842105263,aggregated,3
427,160.00000000000014,40.0,0.025,aggregated,3
428,70.19999999999999,8.0,0.25,aggregated,3
429,118.00000000000006,40.0,0.075,aggregated,3
430,106.00000000000004,40.0,0.0,aggregated,3
431,169.00000000000014,40.0,0.025,aggregated,3
432,155.0000000000001,40.0,0.0,aggregated,3
433,190.00000000000014,40.0,0.0,aggregated,3
434,90.6,14.0,0.21428571428571427,aggregated,3
435,134.00000000000009,40.0,0.0,aggregated,3
436,153.0000000000001,40.0,0.05,aggregated,3
437,132.00000000000009,40.0,0.025,aggregated,3
438,151.0000000000001,40.0,0.05,aggregated,3
439,91.09999999999998,19.0,0.10526315789473684,aggregated,3
440,102.1,9.0,0.7777777777777778,aggregated,3
441,122.0,20.0,0.1,aggregated,3
442,161.20000000000007,28.0,0.07142857142857142,aggregated,3
443,205.30000000000013,37.0,0.05405405405405406,aggregated,3
444,157.0000000000001,40.0,0.0,aggregated,3
445,66.79999999999998,12.0,0.3333333333333333,aggregated,3
446,141.00000000000014,40.0,0.0,aggregated,3
447,73.69999999999999,13.0,0.15384615384615385,aggregated,3
448,62.5,5.0,0.4,aggregated,3
449,77.19999999999999,8.0,0.25,aggregated,3
450,164.70000000000007,33.0,0.06060606060606061,aggregated,3
451,72.4,6.0,0.5,aggregated,3
452,145.00000000000014,40.0,0.0,aggregated,3
453,61.0,10.0,0.2,aggregated,3
454,176.0000000000001,40.0,0.025,aggregated,3
455,93.39999999999998,16.0,0.1875,aggregated,3
456,117.80000000000001,22.0,0.09090909090909091,aggregated,3
457,107.30000000000001,17.0,0.11764705882352941,aggregated,3
458,139.00000000000009,40.0,0.025,aggregated,3
459,127.60000000000002,24.0,0.125,aggregated,3
460,53.4,6.0,0.3333333333333333,aggregated,3
461,57.6,4.0,0.5,aggregated,3
462,66.0,10.0,0.2,aggregated,3
463,124.10000000000002,19.0,0.10526315789473684,aggregated,3
464,77.1,9.0,0.2222222222222222,aggregated,3
465,70.79999999999998,12.0,0.16666666666666666,aggregated,3
466,162.0000000000001,40.0,0.0,aggregated,3
467,55.5,5.0,0.4,aggregated,3
468,164.0000000000001,40.0,0.0,aggregated,3
469,124.00000000000011,40.0,0.025,aggregated,3
470,57.6,4.0,0.5,aggregated,3
471,150.0000000000001,40.0,0.025,aggregated,3
472,160.0000000000001,40.0,0.025,aggregated,3
473,55.5,5.0,0.4,aggregated,3
474,70.4,6.0,0.6666666666666666,aggregated,3
475,50.7,3.0,0.6666666666666666,aggregated,3
476,152.20000000000007,38.0,0.07894736842105263,aggregated,3
477,134.00000000000014,40.0,0.025,aggregated,3
478,45.8,12.0,0.25,aggregated,3
479,176.4000000000001,26.0,0.5769230769230769,aggregated,3
480,141.0000000000001,40.0,0.0,aggregated,3
481,172.00000000000014,40.0,0.05,aggregated,3
482,67.5,5.0,0.6,aggregated,3
483,67.4,6.0,0.3333333333333333,aggregated,3
484,183.7000000000001,33.0,0.09090909090909091,aggregated,3
485,155.0000000000001,40.0,0.0,aggregated,3
486,129.0000000000001,40.0,0.0,aggregated,3
487,155.0000000000001,40.0,0.0,aggregated,3
488,127.00000000000011,40.0,0.0,aggregated,3
489,90.49999999999997,25.0,0.08,aggregated,3
490,185.4000000000001,36.0,0.05555555555555555,aggregated,3
491,112.20000000000002,18.0,0.1111111111111111,aggregated,3
492,162.00000000000014,40.0,0.0,aggregated,3
493,162.0000000000001,40.0,0.025,aggregated,3
494,103.10000000000002,19.0,0.10526315789473684,aggregated,3
495,125.5,25.0,0.08,aggregated,3
496,156.40000000000006,26.0,0.11538461538461539,aggregated,3
497,160.50000000000009,35.0,0.05714285714285714,aggregated,3
498,155.0000000000001,40.0,0.0,aggregated,3
499,100.30000000000001,17.0,0.11764705882352941,aggregated,3
500,187.2000000000001,38.0,0.07894736842105263,aggregated,3
