episode,reward,steps,mode,seed
0,1125.760000000001,44,random,6
1,926.32,38,random,6
2,948.7800000000004,42,random,6
3,528.7899999999997,21,random,6
4,867.0100000000004,39,random,6
5,783.9800000000002,32,random,6
6,659.7299999999997,27,random,6
7,1047.87,43,random,6
8,1295.4700000000007,43,random,6
9,693.45,35,random,6
10,672.0699999999999,33,random,6
11,821.7700000000002,23,random,6
12,768.6399999999998,26,random,6
13,1083.400000000001,80,random,6
14,1112.8500000000004,55,random,6
15,672.0299999999999,37,random,6
16,693.0500000000001,25,random,6
17,811.1599999999996,44,random,6
18,724.8900000000001,31,random,6
19,868.6200000000006,48,random,6
20,826.8500000000001,35,random,6
21,471.68999999999994,31,random,6
22,775.2599999999998,34,random,6
23,482.44,26,random,6
24,708.3900000000001,31,random,6
25,755.1899999999998,31,random,6
26,1088.0300000000009,47,random,6
27,765.2300000000002,27,random,6
28,1070.0400000000009,46,random,6
29,526.5299999999999,17,random,6
30,1053.8700000000003,33,random,6
31,1387.099999999999,70,random,6
32,1148.7700000000004,53,random,6
33,653.0600000000001,24,random,6
34,954.2800000000004,52,random,6
35,724.6400000000001,26,random,6
36,1182.7100000000005,39,random,6
37,1261.730000000001,57,random,6
38,691.16,14,random,6
39,1794.6599999999976,74,random,6
40,825.2400000000002,36,random,6
41,807.4,30,random,6
42,923.3700000000003,43,random,6
43,861.8400000000001,26,random,6
44,976.5000000000005,50,random,6
45,1244.3000000000006,60,random,6
46,869.3599999999998,34,random,6
47,1008.8700000000002,63,random,6
48,885.3600000000002,34,random,6
49,835.6700000000003,33,random,6
50,787.4100000000004,39,random,6
51,952.1600000000004,34,random,6
52,941.0700000000004,33,random,6
53,673.2600000000001,44,random,6
54,817.79,41,random,6
55,1483.6799999999994,72,random,6
56,860.9,20,random,6
57,749.8100000000003,19,random,6
58,1044.37,43,random,6
59,652.53,17,random,6
60,467.8399999999999,16,random,6
61,1148.2300000000012,67,random,6
62,1210.940000000001,46,random,6
63,444.9699999999999,23,random,6
64,1282.19,61,random,6
65,1206.3199999999997,48,random,6
66,849.4999999999998,40,random,6
67,1060.9900000000002,41,random,6
68,1183.0400000000009,56,random,6
69,1639.4999999999984,100,random,6
70,482.5899999999999,21,random,6
71,752.4900000000002,21,random,6
72,1346.8800000000006,52,random,6
73,554.8000000000001,20,random,6
74,482.8299999999999,27,random,6
75,711.33,27,random,6
76,724.7800000000002,32,random,6
