episode,reward,steps,acc,mode,seed
65,126.90000000000003,21.0,0.09523809523809523,aggregated,8
66,153.00000000000014,40.0,0.025,aggregated,8
67,162.0000000000001,40.0,0.0,aggregated,8
68,58.199999999999996,8.0,0.25,aggregated,8
69,55.5,5.0,0.4,aggregated,8
70,227.10000000000014,39.0,0.07692307692307693,aggregated,8
71,162.00000000000014,40.0,0.0,aggregated,8
72,60.4,6.0,0.3333333333333333,aggregated,8
73,141.70000000000005,23.0,0.13043478260869565,aggregated,8
74,167.00000000000014,40.0,0.025,aggregated,8
75,57.6,4.0,0.5,aggregated,8
76,62.5,5.0,0.4,aggregated,8
77,113.00000000000003,20.0,0.4,aggregated,8
78,57.6,4.0,0.5,aggregated,8
79,140.10000000000002,19.0,0.5263157894736842,aggregated,8
80,140.90000000000003,31.0,0.06451612903225806,aggregated,8
81,82.79999999999998,12.0,0.16666666666666666,aggregated,8
82,89.89999999999999,11.0,0.2727272727272727,aggregated,8
83,148.00000000000014,40.0,0.0,aggregated,8
84,158.40000000000006,36.0,0.05555555555555555,aggregated,8
85,155.0000000000001,40.0,0.0,aggregated,8
86,102.5,15.0,0.2,aggregated,8
87,190.5000000000001,35.0,0.08571428571428572,aggregated,8
88,167.0000000000001,40.0,0.025,aggregated,8
89,183.00000000000014,40.0,0.0,aggregated,8
90,155.0000000000001,40.0,0.0,aggregated,8
91,148.0000000000001,40.0,0.0,aggregated,8
92,84.89999999999999,11.0,0.18181818181818182,aggregated,8
93,162.00000000000014,40.0,0.0,aggregated,8
94,116.4,26.0,0.07692307692307693,aggregated,8
95,316.99999999999994,40.0,0.7,aggregated,8
96,155.0000000000001,40.0,0.0,aggregated,8
97,148.0000000000001,40.0,0.0,aggregated,8
98,94.69999999999999,13.0,0.15384615384615385,aggregated,8
99,157.00000000000014,40.0,0.0,aggregated,8
100,51.3,7.0,0.2857142857142857,aggregated,8
101,154.20000000000007,28.0,0.07142857142857142,aggregated,8
102,82.79999999999998,12.0,0.16666666666666666,aggregated,8
103,155.0000000000001,40.0,0.0,aggregated,8
104,82.1,9.0,0.2222222222222222,aggregated,8
105,70.19999999999999,8.0,0.25,aggregated,8
106,172.00000000000014,40.0,0.05,aggregated,8
107,120.6,24.0,0.08333333333333333,aggregated,8
108,132.40000000000003,26.0,0.07692307692307693,aggregated,8
109,77.3,7.0,0.42857142857142855,aggregated,8
110,174.00000000000014,40.0,0.05,aggregated,8
111,60.5,5.0,0.6,aggregated,8
112,99.6,14.0,0.14285714285714285,aggregated,8
113,138.0000000000001,40.0,0.025,aggregated,8
114,65.19999999999999,8.0,0.375,aggregated,8
115,53.4,6.0,0.3333333333333333,aggregated,8
116,60.3,7.0,0.2857142857142857,aggregated,8
117,53.99999999999999,10.0,0.2,aggregated,8
118,141.0000000000001,40.0,0.0,aggregated,8
119,199.8000000000001,32.0,0.09375,aggregated,8
120,104.5,15.0,0.13333333333333333,aggregated,8
121,193.7000000000001,33.0,0.15151515151515152,aggregated,8
122,107.30000000000001,17.0,0.11764705882352941,aggregated,8
123,205.30000000000013,37.0,0.05405405405405406,aggregated,8
124,133.90000000000003,31.0,0.06451612903225806,aggregated,8
125,176.00000000000014,40.0,0.0,aggregated,8
126,164.00000000000014,40.0,0.0,aggregated,8
127,80.6,14.0,0.14285714285714285,aggregated,8
128,57.6,4.0,0.5,aggregated,8
129,90.6,14.0,0.21428571428571427,aggregated,8
130,174.00000000000014,40.0,0.025,aggregated,8
131,182.2000000000001,38.0,0.05263157894736842,aggregated,8
132,152.8000000000001,32.0,0.0625,aggregated,8
133,155.00000000000014,40.0,0.0,aggregated,8
134,70.19999999999999,8.0,0.25,aggregated,8
135,57.6,4.0,0.5,aggregated,8
136,55.4,6.0,0.3333333333333333,aggregated,8
137,90.5,15.0,0.13333333333333333,aggregated,8
138,82.79999999999998,12.0,0.16666666666666666,aggregated,8
139,167.70000000000005,23.0,0.5652173913043478,aggregated,8
140,53.4,6.0,0.3333333333333333,aggregated,8
141,70.89999999999999,11.0,0.18181818181818182,aggregated,8
142,99.00000000000007,40.0,0.025,aggregated,8
143,180.1000000000001,39.0,0.05128205128205128,aggregated,8
144,41.6,4.0,0.5,aggregated,8
145,102.39999999999998,16.0,0.125,aggregated,8
146,157.0000000000001,40.0,0.0,aggregated,8
147,149.90000000000006,31.0,0.06451612903225806,aggregated,8
148,141.00000000000009,40.0,0.0,aggregated,8
149,65.89999999999999,11.0,0.18181818181818182,aggregated,8
150,148.0000000000001,40.0,0.0,aggregated,8
151,78.6,14.0,0.14285714285714285,aggregated,8
152,80.69999999999999,13.0,0.15384615384615385,aggregated,8
153,155.0000000000001,40.0,0.0,aggregated,8
154,162.0000000000001,40.0,0.0,aggregated,8
155,95.39999999999998,16.0,0.125,aggregated,8
156,110.10000000000002,19.0,0.10526315789473684,aggregated,8
157,102.5,15.0,0.2,aggregated,8
158,167.0000000000001,40.0,0.025,aggregated,8
159,146.00000000000014,40.0,0.025,aggregated,8
160,92.6,14.0,0.14285714285714285,aggregated,8
161,95.39999999999999,16.0,0.125,aggregated,8
162,80.0,10.0,0.2,aggregated,8
163,108.0,20.0,0.1,aggregated,8
164,67.4,6.0,0.3333333333333333,aggregated,8
165,148.0000000000001,40.0,0.0,aggregated,8
166,148.0000000000001,40.0,0.0,aggregated,8
167,70.4,6.0,0.6666666666666666,aggregated,8
168,150.00000000000009,30.0,0.06666666666666667,aggregated,8
169,155.00000000000014,40.0,0.0,aggregated,8
170,67.4,6.0,0.3333333333333333,aggregated,8
171,53.4,6.0,0.3333333333333333,aggregated,8
172,141.00000000000009,40.0,0.0,aggregated,8
173,153.00000000000014,40.0,0.025,aggregated,8
174,162.00000000000014,40.0,0.0,aggregated,8
175,114.30000000000001,27.0,0.07407407407407407,aggregated,8
176,110.1,19.0,0.10526315789473684,aggregated,8
177,100.19999999999999,18.0,0.1111111111111111,aggregated,8
178,143.70000000000005,23.0,0.08695652173913043,aggregated,8
179,183.00000000000014,40.0,0.0,aggregated,8
180,132.50000000000003,25.0,0.08,aggregated,8
181,55.5,5.0,0.4,aggregated,8
182,160.10000000000005,19.0,0.6842105263157895,aggregated,8
183,123.40000000000003,16.0,0.625,aggregated,8
184,75.0,10.0,0.2,aggregated,8
185,70.3,7.0,0.42857142857142855,aggregated,8
186,169.00000000000014,40.0,0.0,aggregated,8
187,155.00000000000014,40.0,0.0,aggregated,8
188,162.00000000000014,40.0,0.0,aggregated,8
189,148.00000000000014,40.0,0.0,aggregated,8
190,132.50000000000003,25.0,0.08,aggregated,8
191,141.0000000000001,40.0,0.0,aggregated,8
192,148.0000000000001,40.0,0.0,aggregated,8
193,135.30000000000004,27.0,0.07407407407407407,aggregated,8
194,188.00000000000014,40.0,0.025,aggregated,8
195,78.69999999999999,13.0,0.23076923076923078,aggregated,8
196,141.60000000000005,24.0,0.08333333333333333,aggregated,8
197,145.10000000000005,29.0,0.06896551724137931,aggregated,8
198,60.3,7.0,0.2857142857142857,aggregated,8
199,80.0,10.0,0.2,aggregated,8
200,65.3,7.0,0.2857142857142857,aggregated,8
201,56.699999999999996,13.0,0.15384615384615385,aggregated,8
202,53.4,6.0,0.3333333333333333,aggregated,8
203,57.5,5.0,0.4,aggregated,8
204,65.4,6.0,0.5,aggregated,8
205,53.4,6.0,0.3333333333333333,aggregated,8
206,153.0000000000001,40.0,0.025,aggregated,8
207,75.8,12.0,0.16666666666666666,aggregated,8
208,77.89999999999999,11.0,0.18181818181818182,aggregated,8
209,50.6,4.0,0.5,aggregated,8
210,127.00000000000009,40.0,0.0,aggregated,8
211,144.50000000000006,25.0,0.12,aggregated,8
212,155.0000000000001,40.0,0.0,aggregated,8
213,174.00000000000014,40.0,0.025,aggregated,8
214,160.00000000000014,40.0,0.025,aggregated,8
215,114.9,21.0,0.09523809523809523,aggregated,8
216,155.0000000000001,40.0,0.0,aggregated,8
217,120.00000000000011,40.0,0.0,aggregated,8
218,106.60000000000002,24.0,0.08333333333333333,aggregated,8
219,115.0000000000001,40.0,0.0,aggregated,8
220,153.00000000000014,40.0,0.025,aggregated,8
221,185.1000000000001,39.0,0.07692307692307693,aggregated,8
222,60.4,6.0,0.3333333333333333,aggregated,8
223,130.40000000000003,26.0,0.07692307692307693,aggregated,8
224,167.0000000000001,40.0,0.025,aggregated,8
225,155.00000000000014,40.0,0.0,aggregated,8
226,141.0000000000001,40.0,0.0,aggregated,8
227,190.6000000000001,34.0,0.058823529411764705,aggregated,8
228,55.5,5.0,0.4,aggregated,8
229,171.00000000000006,30.0,0.06666666666666667,aggregated,8
230,119.20000000000005,28.0,0.07142857142857142,aggregated,8
231,77.4,6.0,0.6666666666666666,aggregated,8
232,148.0000000000001,40.0,0.0,aggregated,8
233,120.00000000000009,40.0,0.025,aggregated,8
234,136.10000000000002,19.0,0.15789473684210525,aggregated,8
235,162.0000000000001,40.0,0.0,aggregated,8
236,131.90000000000006,31.0,0.0967741935483871,aggregated,8
237,181.00000000000014,40.0,0.025,aggregated,8
238,169.00000000000014,40.0,0.0,aggregated,8
239,153.0000000000001,40.0,0.05,aggregated,8
240,55.4,6.0,0.3333333333333333,aggregated,8
241,134.00000000000006,40.0,0.0,aggregated,8
242,167.00000000000014,40.0,0.025,aggregated,8
243,63.2,8.0,0.25,aggregated,8
244,136.00000000000009,40.0,0.0,aggregated,8
245,156.50000000000006,25.0,0.16,aggregated,8
246,104.6,14.0,0.21428571428571427,aggregated,8
247,57.6,4.0,0.5,aggregated,8
248,55.5,5.0,0.4,aggregated,8
249,174.00000000000017,40.0,0.2,aggregated,8
250,132.50000000000003,25.0,0.08,aggregated,8
251,57.6,4.0,0.5,aggregated,8
252,217.20000000000013,38.0,0.05263157894736842,aggregated,8
253,166.10000000000008,29.0,0.06896551724137931,aggregated,8
254,107.29999999999998,17.0,0.11764705882352941,aggregated,8
255,171.00000000000009,30.0,0.13333333333333333,aggregated,8
256,169.00000000000014,40.0,0.0,aggregated,8
257,56.099999999999994,9.0,0.2222222222222222,aggregated,8
258,56.2,8.0,0.25,aggregated,8
259,53.4,6.0,0.3333333333333333,aggregated,8
260,96.9,21.0,0.14285714285714285,aggregated,8
261,134.00000000000014,40.0,0.0,aggregated,8
262,167.50000000000009,35.0,0.05714285714285714,aggregated,8
263,68.19999999999999,8.0,0.5,aggregated,8
264,90.49999999999999,15.0,0.13333333333333333,aggregated,8
265,50.599999999999994,4.0,0.5,aggregated,8
266,62.5,5.0,0.4,aggregated,8
267,143.8,12.0,0.9166666666666666,aggregated,8
268,141.0000000000001,40.0,0.0,aggregated,8
269,148.0000000000001,40.0,0.0,aggregated,8
270,181.00000000000009,30.0,0.13333333333333333,aggregated,8
271,148.0000000000001,40.0,0.0,aggregated,8
272,187.8000000000001,32.0,0.0625,aggregated,8
273,150.0000000000001,40.0,0.0,aggregated,8
274,196.2000000000001,38.0,0.05263157894736842,aggregated,8
275,171.7000000000001,33.0,0.06060606060606061,aggregated,8
276,176.00000000000014,40.0,0.0,aggregated,8
277,129.70000000000005,23.0,0.08695652173913043,aggregated,8
278,155.0000000000001,40.0,0.0,aggregated,8
279,131.70000000000002,23.0,0.08695652173913043,aggregated,8
280,162.0000000000001,40.0,0.0,aggregated,8
281,127.00000000000003,20.0,0.15,aggregated,8
282,167.00000000000014,40.0,0.025,aggregated,8
283,184.00000000000014,40.0,0.075,aggregated,8
284,70.19999999999999,8.0,0.25,aggregated,8
285,150.0000000000001,40.0,0.0,aggregated,8
286,169.00000000000014,40.0,0.0,aggregated,8
287,160.00000000000014,40.0,0.025,aggregated,8
288,148.0000000000001,40.0,0.0,aggregated,8
289,155.0000000000001,40.0,0.0,aggregated,8
290,141.00000000000009,40.0,0.0,aggregated,8
291,150.0000000000001,40.0,0.0,aggregated,8
292,141.00000000000009,40.0,0.0,aggregated,8
293,134.00000000000009,40.0,0.0,aggregated,8
294,89.79999999999998,12.0,0.16666666666666666,aggregated,8
295,169.00000000000014,40.0,0.0,aggregated,8
296,148.0000000000001,40.0,0.0,aggregated,8
297,178.70000000000007,33.0,0.06060606060606061,aggregated,8
298,159.00000000000006,30.0,0.06666666666666667,aggregated,8
299,85.6,14.0,0.21428571428571427,aggregated,8
300,155.0000000000001,40.0,0.0,aggregated,8
301,100.29999999999998,17.0,0.11764705882352941,aggregated,8
302,160.0000000000001,40.0,0.025,aggregated,8
303,172.0000000000001,40.0,0.05,aggregated,8
304,179.40000000000012,36.0,0.05555555555555555,aggregated,8
305,141.0000000000001,40.0,0.0,aggregated,8
306,140.90000000000003,21.0,0.09523809523809523,aggregated,8
307,88.39999999999999,16.0,0.125,aggregated,8
308,176.00000000000014,40.0,0.0,aggregated,8
309,104.5,15.0,0.13333333333333333,aggregated,8
310,129.70000000000002,23.0,0.08695652173913043,aggregated,8
311,167.00000000000014,40.0,0.025,aggregated,8
312,162.00000000000014,40.0,0.0,aggregated,8
313,91.19999999999999,18.0,0.1111111111111111,aggregated,8
314,187.1000000000001,39.0,0.05128205128205128,aggregated,8
315,67.4,6.0,0.3333333333333333,aggregated,8
316,110.1,19.0,0.10526315789473684,aggregated,8
317,158.0000000000001,40.0,0.05,aggregated,8
318,278.1000000000001,29.0,0.8620689655172413,aggregated,8
319,169.00000000000014,40.0,0.0,aggregated,8
320,57.6,4.0,0.5,aggregated,8
321,92.0,10.0,0.3,aggregated,8
322,132.00000000000009,40.0,0.025,aggregated,8
323,62.5,5.0,0.4,aggregated,8
324,93.29999999999998,17.0,0.11764705882352941,aggregated,8
325,116.4,16.0,0.125,aggregated,8
326,155.50000000000009,35.0,0.05714285714285714,aggregated,8
327,70.89999999999999,11.0,0.18181818181818182,aggregated,8
328,65.4,6.0,0.5,aggregated,8
329,174.0000000000001,40.0,0.025,aggregated,8
330,99.6,14.0,0.14285714285714285,aggregated,8
331,111.0000000000001,40.0,0.025,aggregated,8
332,146.0000000000001,40.0,0.05,aggregated,8
333,194.1000000000001,39.0,0.05128205128205128,aggregated,8
334,153.00000000000014,40.0,0.025,aggregated,8
335,167.00000000000014,40.0,0.025,aggregated,8
336,176.00000000000014,40.0,0.025,aggregated,8
337,63.199999999999996,8.0,0.25,aggregated,8
338,192.00000000000009,40.0,0.075,aggregated,8
339,148.00000000000009,40.0,0.0,aggregated,8
340,51.3,7.0,0.2857142857142857,aggregated,8
341,155.0000000000001,40.0,0.0,aggregated,8
342,160.0000000000001,40.0,0.025,aggregated,8
343,104.5,15.0,0.13333333333333333,aggregated,8
344,141.00000000000009,40.0,0.0,aggregated,8
345,134.00000000000014,40.0,0.0,aggregated,8
346,96.69999999999999,13.0,0.15384615384615385,aggregated,8
347,186.00000000000014,40.0,0.05,aggregated,8
348,134.0000000000001,40.0,0.0,aggregated,8
349,122.10000000000002,19.0,0.15789473684210525,aggregated,8
350,93.79999999999998,12.0,0.5833333333333334,aggregated,8
351,149.30000000000004,27.0,0.1111111111111111,aggregated,8
352,164.0000000000001,40.0,0.0,aggregated,8
353,100.29999999999998,17.0,0.11764705882352941,aggregated,8
354,84.89999999999999,11.0,0.18181818181818182,aggregated,8
355,50.59999999999999,14.0,0.14285714285714285,aggregated,8
356,72.3,7.0,0.2857142857142857,aggregated,8
357,138.90000000000003,21.0,0.14285714285714285,aggregated,8
358,103.79999999999998,22.0,0.09090909090909091,aggregated,8
359,176.60000000000008,34.0,0.058823529411764705,aggregated,8
360,160.0000000000001,40.0,0.025,aggregated,8
361,139.50000000000006,25.0,0.08,aggregated,8
362,157.0000000000001,40.0,0.0,aggregated,8
363,108.0,20.0,0.1,aggregated,8
364,122.00000000000003,20.0,0.1,aggregated,8
365,174.00000000000014,40.0,0.025,aggregated,8
366,57.6,4.0,0.5,aggregated,8
367,155.00000000000014,40.0,0.0,aggregated,8
368,140.90000000000003,21.0,0.09523809523809523,aggregated,8
369,84.99999999999997,20.0,0.15,aggregated,8
370,146.00000000000014,40.0,0.025,aggregated,8
371,117.9,21.0,0.14285714285714285,aggregated,8
372,142.40000000000003,26.0,0.11538461538461539,aggregated,8
373,146.0000000000001,40.0,0.025,aggregated,8
374,48.5,5.0,0.4,aggregated,8
375,127.70000000000002,23.0,0.13043478260869565,aggregated,8
376,166.20000000000007,38.0,0.07894736842105263,aggregated,8
377,169.00000000000014,40.0,0.0,aggregated,8
378,127.00000000000009,40.0,0.0,aggregated,8
379,55.5,5.0,0.4,aggregated,8
380,169.00000000000014,40.0,0.0,aggregated,8
381,90.49999999999999,15.0,0.13333333333333333,aggregated,8
382,68.1,9.0,0.2222222222222222,aggregated,8
383,107.29999999999998,17.0,0.11764705882352941,aggregated,8
384,160.0000000000001,40.0,0.025,aggregated,8
385,141.0000000000001,40.0,0.0,aggregated,8
386,146.40000000000003,26.0,0.07692307692307693,aggregated,8
387,99.5,15.0,0.13333333333333333,aggregated,8
388,172.00000000000014,40.0,0.05,aggregated,8
389,70.89999999999999,11.0,0.18181818181818182,aggregated,8
390,141.0000000000001,40.0,0.0,aggregated,8
391,87.1,9.0,0.3333333333333333,aggregated,8
392,155.0000000000001,40.0,0.0,aggregated,8
393,176.60000000000008,34.0,0.058823529411764705,aggregated,8
394,139.50000000000006,25.0,0.08,aggregated,8
395,199.10000000000014,39.0,0.07692307692307693,aggregated,8
396,169.00000000000014,40.0,0.0,aggregated,8
397,99.69999999999999,13.0,0.23076923076923078,aggregated,8
398,127.00000000000011,40.0,0.0,aggregated,8
399,155.0000000000001,40.0,0.0,aggregated,8
400,160.0000000000001,40.0,0.025,aggregated,8
401,90.49999999999999,15.0,0.13333333333333333,aggregated,8
402,160.0000000000001,40.0,0.025,aggregated,8
403,134.0000000000001,40.0,0.0,aggregated,8
404,85.6,14.0,0.14285714285714285,aggregated,8
405,77.19999999999999,8.0,0.25,aggregated,8
406,161.30000000000007,27.0,0.1111111111111111,aggregated,8
407,188.00000000000014,40.0,0.025,aggregated,8
408,78.6,14.0,0.14285714285714285,aggregated,8
409,157.0000000000001,40.0,0.0,aggregated,8
410,162.0000000000001,40.0,0.0,aggregated,8
411,57.6,4.0,0.5,aggregated,8
412,82.79999999999998,12.0,0.16666666666666666,aggregated,8
413,57.6,4.0,0.5,aggregated,8
414,63.199999999999996,8.0,0.25,aggregated,8
415,162.00000000000014,40.0,0.0,aggregated,8
416,151.30000000000004,27.0,0.07407407407407407,aggregated,8
417,164.70000000000007,33.0,0.06060606060606061,aggregated,8
418,136.0000000000001,40.0,0.0,aggregated,8
419,169.00000000000014,40.0,0.0,aggregated,8
420,60.4,6.0,0.3333333333333333,aggregated,8
421,169.00000000000014,40.0,0.025,aggregated,8
422,80.0,10.0,0.2,aggregated,8
423,155.0000000000001,40.0,0.0,aggregated,8
424,50.6,4.0,0.5,aggregated,8
425,148.0000000000001,40.0,0.0,aggregated,8
426,55.5,5.0,0.4,aggregated,8
427,75.19999999999999,8.0,0.375,aggregated,8
428,57.6,4.0,0.5,aggregated,8
429,128.10000000000002,19.0,0.47368421052631576,aggregated,8
430,186.6000000000001,34.0,0.11764705882352941,aggregated,8
431,96.79999999999998,12.0,0.16666666666666666,aggregated,8
432,87.69999999999999,13.0,0.15384615384615385,aggregated,8
433,62.5,5.0,0.4,aggregated,8
434,53.4,6.0,0.3333333333333333,aggregated,8
435,55.5,5.0,0.4,aggregated,8
436,53.4,6.0,0.3333333333333333,aggregated,8
437,150.70000000000005,33.0,0.06060606060606061,aggregated,8
438,176.0000000000001,40.0,0.0,aggregated,8
439,144.30000000000004,27.0,0.07407407407407407,aggregated,8
440,152.10000000000008,29.0,0.06896551724137931,aggregated,8
441,103.19999999999999,18.0,0.16666666666666666,aggregated,8
442,151.40000000000006,26.0,0.07692307692307693,aggregated,8
443,138.90000000000003,21.0,0.14285714285714285,aggregated,8
444,175.9000000000001,31.0,0.06451612903225806,aggregated,8
445,119.30000000000001,17.0,0.17647058823529413,aggregated,8
446,155.00000000000014,40.0,0.0,aggregated,8
447,84.89999999999999,11.0,0.18181818181818182,aggregated,8
448,164.0000000000001,40.0,0.0,aggregated,8
449,147.10000000000008,29.0,0.06896551724137931,aggregated,8
450,155.0000000000001,40.0,0.0,aggregated,8
451,57.6,4.0,0.5,aggregated,8
452,139.00000000000014,40.0,0.025,aggregated,8
453,107.30000000000001,17.0,0.11764705882352941,aggregated,8
454,57.6,4.0,0.5,aggregated,8
455,188.00000000000014,40.0,0.025,aggregated,8
456,90.5,15.0,0.13333333333333333,aggregated,8
457,77.19999999999999,8.0,0.25,aggregated,8
458,114.30000000000001,17.0,0.11764705882352941,aggregated,8
459,133.00000000000009,40.0,0.025,aggregated,8
460,72.3,7.0,0.2857142857142857,aggregated,8
461,169.00000000000014,40.0,0.0,aggregated,8
462,148.00000000000014,40.0,0.0,aggregated,8
463,169.0000000000001,40.0,0.025,aggregated,8
464,57.6,4.0,0.5,aggregated,8
465,89.79999999999998,12.0,0.16666666666666666,aggregated,8
466,169.00000000000014,40.0,0.0,aggregated,8
467,67.5,5.0,0.6,aggregated,8
468,82.79999999999998,12.0,0.16666666666666666,aggregated,8
469,174.00000000000014,40.0,0.025,aggregated,8
470,57.6,4.0,0.5,aggregated,8
471,213.0000000000001,40.0,0.05,aggregated,8
472,144.00000000000014,40.0,0.05,aggregated,8
473,174.00000000000014,40.0,0.025,aggregated,8
474,125.30000000000004,27.0,0.07407407407407407,aggregated,8
475,162.70000000000007,33.0,0.09090909090909091,aggregated,8
476,117.20000000000002,18.0,0.16666666666666666,aggregated,8
477,60.4,6.0,0.3333333333333333,aggregated,8
478,187.8000000000001,32.0,0.0625,aggregated,8
479,99.6,14.0,0.14285714285714285,aggregated,8
480,113.00000000000009,40.0,0.0,aggregated,8
481,192.0000000000001,40.0,0.075,aggregated,8
482,127.00000000000009,40.0,0.0,aggregated,8
483,160.0000000000001,40.0,0.025,aggregated,8
484,127.00000000000009,40.0,0.0,aggregated,8
485,138.00000000000009,40.0,0.025,aggregated,8
486,72.3,7.0,0.2857142857142857,aggregated,8
487,206.00000000000014,40.0,0.05,aggregated,8
488,67.4,6.0,0.3333333333333333,aggregated,8
489,227.10000000000014,39.0,0.07692307692307693,aggregated,8
490,139.00000000000009,40.0,0.025,aggregated,8
491,60.4,6.0,0.3333333333333333,aggregated,8
492,58.3,7.0,0.2857142857142857,aggregated,8
493,94.69999999999999,13.0,0.15384615384615385,aggregated,8
494,134.00000000000014,40.0,0.0,aggregated,8
495,183.00000000000014,40.0,0.0,aggregated,8
496,172.00000000000014,40.0,0.05,aggregated,8
497,153.0000000000001,40.0,0.025,aggregated,8
498,153.0000000000001,40.0,0.05,aggregated,8
499,128.40000000000003,26.0,0.11538461538461539,aggregated,8
500,75.1,9.0,0.2222222222222222,aggregated,8
