policy,seed,episode,phase,steps,reward,success,time_s
sarsa,42,125,,33,897.570000,1,0.001
sarsa,42,126,,23,585.170000,1,0.001
sarsa,42,127,,18,694.720000,1,0.000
sarsa,42,128,,40,843.000000,0,0.001
sarsa,42,129,,18,411.020000,1,0.000
sarsa,42,130,,18,860.720000,1,0.000
sarsa,42,131,,40,492.600000,0,0.001
sarsa,42,132,,26,525.740000,1,0.001
sarsa,42,133,,24,639.860000,1,0.001
sarsa,42,134,,26,713.340000,1,0.001
sarsa,42,135,,15,410.650000,1,0.000
sarsa,42,136,,40,864.200000,0,0.001
sarsa,42,137,,24,654.060000,1,0.001
sarsa,42,138,,21,748.790000,1,0.001
sarsa,42,139,,40,492.200000,0,0.001
sarsa,42,140,,32,878.980000,1,0.001
sarsa,42,141,,26,938.540000,1,0.001
sarsa,42,142,,40,595.700000,0,0.001
sarsa,42,143,,19,594.910000,1,0.000
sarsa,42,144,,39,619.010000,1,0.001
sarsa,42,145,,30,750.900000,1,0.001
sarsa,42,146,,40,893.500000,0,0.001
sarsa,42,147,,40,808.700000,0,0.001
sarsa,42,148,,40,576.200000,0,0.001
sarsa,42,149,,18,539.920000,1,0.000
sarsa,42,150,,35,749.050000,1,0.001
sarsa,42,151,,19,582.110000,1,0.001
sarsa,42,152,,37,935.730000,1,0.001
sarsa,42,153,,30,938.500000,1,0.001
sarsa,42,154,,30,599.100000,1,0.001
sarsa,42,155,,37,860.530000,1,0.001
sarsa,42,156,,40,783.700000,0,0.001
sarsa,42,157,,18,693.220000,1,0.000
sarsa,42,158,,40,711.600000,0,0.001
sarsa,42,159,,38,781.220000,1,0.001
sarsa,42,160,,20,637.000000,1,0.000
sarsa,42,161,,27,865.730000,1,0.001
sarsa,42,162,,40,816.000000,0,0.001
sarsa,42,163,,27,674.730000,1,0.001
sarsa,42,164,,40,913.000000,0,0.001
sarsa,42,165,,19,745.810000,1,0.000
sarsa,42,166,,40,1008.700000,0,0.001
sarsa,42,167,,30,716.300000,1,0.001
sarsa,42,168,,40,629.400000,0,0.001
sarsa,42,169,,23,766.770000,1,0.001
sarsa,42,170,,27,809.830000,1,0.001
sarsa,42,171,,33,937.970000,1,0.001
sarsa,42,172,,27,978.130000,1,0.001
sarsa,42,173,,34,866.560000,1,0.001
sarsa,42,174,,40,930.600000,0,0.001
sarsa,42,175,,32,1202.580000,1,0.001
sarsa,42,176,,31,785.890000,1,0.001
sarsa,42,177,,22,636.180000,1,0.001
sarsa,42,178,,40,721.600000,0,0.001
sarsa,42,179,,23,821.170000,1,0.001
sarsa,42,180,,29,635.110000,1,0.001
sarsa,42,181,,30,672.900000,1,0.001
sarsa,42,182,,34,715.560000,1,0.001
sarsa,42,183,,33,924.070000,1,0.001
sarsa,42,184,,35,602.250000,1,0.001
sarsa,42,185,,40,709.800000,1,0.001
sarsa,42,186,,40,310.200000,0,0.001
sarsa,42,187,,40,917.900000,0,0.001
sarsa,42,188,,40,739.600000,0,0.001
sarsa,42,189,,30,869.300000,1,0.001
sarsa,42,190,,23,693.570000,1,0.001
sarsa,42,191,,16,692.740000,1,0.000
sarsa,42,192,,40,778.100000,0,0.001
sarsa,42,193,,40,589.700000,0,0.001
sarsa,42,194,,22,694.780000,1,0.001
sarsa,42,195,,17,693.330000,1,0.000
sarsa,42,196,,17,597.030000,1,0.000
sarsa,42,197,,25,671.850000,1,0.001
sarsa,42,198,,23,1029.170000,1,0.001
sarsa,42,199,,33,837.270000,1,0.001
sarsa,42,200,,22,469.680000,1,0.001
sarsa,42,201,,21,636.790000,1,0.001
sarsa,42,202,,34,713.160000,1,0.001
sarsa,42,203,,38,976.620000,1,0.001
sarsa,42,204,,40,620.800000,0,0.001
sarsa,42,205,,40,839.500000,0,0.001
sarsa,42,206,,26,766.740000,1,0.001
sarsa,42,207,,17,482.230000,1,0.000
sarsa,42,208,,16,467.540000,1,0.000
sarsa,42,209,,40,750.700000,0,0.001
sarsa,42,210,,40,751.900000,0,0.001
sarsa,42,211,,26,919.340000,1,0.001
sarsa,42,212,,40,927.400000,0,0.001
sarsa,42,213,,40,715.700000,0,0.001
sarsa,42,214,,24,877.960000,1,0.001
sarsa,42,215,,27,824.230000,1,0.001
sarsa,42,216,,39,815.810000,1,0.001
sarsa,42,217,,23,750.270000,1,0.001
sarsa,42,218,,24,667.660000,1,0.001
sarsa,42,219,,28,691.120000,1,0.001
sarsa,42,220,,24,861.060000,1,0.001
sarsa,42,221,,34,711.160000,1,0.001
sarsa,42,222,,15,692.150000,1,0.000
sarsa,42,223,,29,919.510000,1,0.001
sarsa,42,224,,40,527.900000,0,0.001
sarsa,42,225,,33,772.270000,1,0.001
sarsa,42,226,,40,663.100000,0,0.001
sarsa,42,227,,21,468.990000,1,0.001
sarsa,42,228,,34,1012.460000,1,0.001
sarsa,42,229,,34,835.160000,1,0.001
sarsa,42,230,,40,558.900000,0,0.001
sarsa,42,231,,32,727.080000,1,0.001
sarsa,42,232,,34,955.360000,1,0.001
sarsa,42,233,,21,638.390000,1,0.001
sarsa,42,234,,33,949.470000,1,0.001
sarsa,42,235,,35,826.950000,1,0.001
sarsa,42,236,,38,784.520000,1,0.001
sarsa,42,237,,40,645.700000,0,0.001
sarsa,42,238,,28,766.620000,1,0.001
sarsa,42,239,,21,470.490000,1,0.001
sarsa,42,240,,28,667.520000,1,0.001
sarsa,42,241,,27,809.130000,1,0.001
sarsa,42,242,,40,1012.900000,1,0.001
sarsa,42,243,,40,872.500000,0,0.001
sarsa,42,244,,40,747.300000,0,0.001
sarsa,42,245,,35,785.650000,1,0.001
sarsa,42,246,,25,668.150000,1,0.001
sarsa,42,247,,40,765.100000,0,0.001
sarsa,42,248,,24,933.860000,1,0.001
sarsa,42,249,,40,718.900000,0,0.001
sarsa,42,250,,40,734.700000,0,0.001
sarsa,42,251,,26,810.040000,1,0.001
sarsa,42,252,,16,707.140000,1,0.000
sarsa,42,253,,18,523.120000,1,0.000
sarsa,42,254,,40,1042.000000,0,0.001
sarsa,42,255,,31,935.890000,1,0.001
sarsa,42,256,,31,818.190000,1,0.001
sarsa,42,257,,40,640.000000,0,0.001
sarsa,42,258,,36,1141.940000,1,0.001
sarsa,42,259,,40,815.500000,1,0.001
sarsa,42,260,,22,747.480000,1,0.001
sarsa,42,261,,30,659.000000,1,0.001
sarsa,42,262,,40,727.100000,0,0.001
sarsa,42,263,,22,693.680000,1,0.001
sarsa,42,264,,40,737.600000,0,0.001
sarsa,42,265,,30,823.200000,1,0.001
sarsa,42,266,,40,989.900000,0,0.001
sarsa,42,267,,34,839.860000,1,0.001
sarsa,42,268,,40,691.500000,0,0.001
sarsa,42,269,,40,751.900000,0,0.001
sarsa,42,270,,40,599.600000,0,0.001
sarsa,42,271,,40,515.300000,0,0.001
sarsa,42,272,,40,858.000000,0,0.001
sarsa,42,273,,25,695.750000,1,0.001
sarsa,42,274,,40,785.200000,0,0.001
sarsa,42,275,,19,973.610000,1,0.000
sarsa,42,276,,31,769.490000,1,0.001
sarsa,42,277,,40,770.000000,0,0.001
sarsa,42,278,,24,691.460000,1,0.001
sarsa,42,279,,40,705.500000,0,0.001
sarsa,42,280,,27,818.130000,1,0.001
sarsa,42,281,,40,950.700000,0,0.001
sarsa,42,282,,29,867.010000,1,0.001
sarsa,42,283,,23,805.170000,1,0.001
sarsa,42,284,,37,1023.330000,1,0.001
sarsa,42,285,,34,990.660000,1,0.001
sarsa,42,286,,40,915.100000,0,0.001
sarsa,42,287,,27,577.530000,1,0.001
sarsa,42,288,,14,523.160000,1,0.000
sarsa,42,289,,26,638.840000,1,0.001
sarsa,42,290,,25,691.850000,1,0.001
sarsa,42,291,,21,693.390000,1,0.001
sarsa,42,292,,40,749.700000,0,0.001
sarsa,42,293,,35,992.450000,1,0.001
sarsa,42,294,,40,654.700000,0,0.001
sarsa,42,295,,23,599.470000,1,0.001
sarsa,42,296,,40,1005.400000,0,0.001
sarsa,42,297,,29,918.410000,1,0.001
sarsa,42,298,,40,437.300000,0,0.001
sarsa,42,299,,30,811.400000,1,0.001
sarsa,42,300,,34,1099.060000,1,0.001
sarsa,42,301,,40,938.200000,1,0.001
sarsa,42,302,,34,923.260000,1,0.001
sarsa,42,303,,32,879.180000,1,0.001
sarsa,42,304,,22,916.180000,1,0.001
sarsa,42,305,,29,655.910000,1,0.001
sarsa,42,306,,40,792.200000,0,0.001
sarsa,42,307,,36,823.040000,1,0.001
sarsa,42,308,,14,634.860000,1,0.000
sarsa,42,309,,30,751.900000,1,0.001
sarsa,42,310,,40,736.300000,0,0.001
sarsa,42,311,,25,930.550000,1,0.001
sarsa,42,312,,20,597.300000,1,0.001
sarsa,42,313,,26,750.640000,1,0.001
sarsa,42,314,,23,975.770000,1,0.001
sarsa,42,315,,40,973.300000,0,0.001
sarsa,42,316,,18,692.120000,1,0.000
sarsa,42,317,,28,782.120000,1,0.001
sarsa,42,318,,39,1295.210000,1,0.001
sarsa,42,319,,25,809.250000,1,0.001
sarsa,42,320,,40,776.200000,0,0.001
sarsa,42,321,,30,706.900000,1,0.001
sarsa,42,322,,32,772.980000,1,0.001
sarsa,42,323,,28,825.620000,1,0.001
sarsa,42,324,,23,694.170000,1,0.001
sarsa,42,325,,40,857.000000,0,0.001
sarsa,42,326,,40,970.900000,0,0.001
sarsa,42,327,,40,745.100000,0,0.001
sarsa,42,328,,40,1096.000000,0,0.001
sarsa,42,329,,35,983.550000,1,0.001
sarsa,42,330,,18,464.320000,1,0.000
sarsa,42,331,,12,579.780000,1,0.000
sarsa,42,332,,19,915.810000,1,0.000
sarsa,42,333,,40,955.600000,0,0.001
sarsa,42,334,,40,463.500000,0,0.001
sarsa,42,335,,40,662.000000,0,0.001
sarsa,42,336,,27,768.130000,1,0.001
sarsa,42,337,,40,681.700000,0,0.001
sarsa,42,338,,40,748.800000,0,0.001
sarsa,42,339,,40,531.300000,0,0.001
sarsa,42,340,,30,973.300000,1,0.001
sarsa,42,341,,28,1088.020000,1,0.001
sarsa,42,342,,26,695.140000,1,0.001
sarsa,42,343,,18,637.720000,1,0.000
sarsa,42,344,,30,1120.100000,1,0.001
sarsa,42,345,,40,653.700000,0,0.001
sarsa,42,346,,40,1070.500000,0,0.001
sarsa,42,347,,40,622.600000,0,0.001
sarsa,42,348,,40,874.300000,0,0.001
sarsa,42,349,,40,868.400000,0,0.001
sarsa,42,350,,40,677.300000,0,0.001
sarsa,42,351,,40,941.100000,0,0.001
sarsa,42,352,,40,608.500000,0,0.001
sarsa,42,353,,21,746.090000,1,0.001
sarsa,42,354,,40,853.200000,0,0.001
sarsa,42,355,,40,737.000000,0,0.001
sarsa,42,356,,40,1102.500000,0,0.001
sarsa,42,357,,25,693.950000,1,0.001
sarsa,42,358,,20,667.400000,1,0.000
sarsa,42,359,,28,855.120000,1,0.001
sarsa,42,360,,37,1292.930000,1,0.001
sarsa,42,361,,31,824.290000,1,0.001
sarsa,42,362,,40,747.900000,0,0.001
sarsa,42,363,,39,871.610000,1,0.001
sarsa,42,364,,23,748.370000,1,0.001
sarsa,42,365,,40,651.100000,0,0.001
sarsa,42,366,,22,748.580000,1,0.001
sarsa,42,367,,16,523.240000,1,0.000
sarsa,42,368,,25,654.850000,1,0.001
sarsa,42,369,,20,523.600000,1,0.000
sarsa,42,370,,40,633.100000,0,0.001
sarsa,42,371,,40,769.000000,1,0.001
sarsa,42,372,,40,783.700000,0,0.001
sarsa,42,373,,40,794.400000,0,0.001
sarsa,42,374,,34,784.060000,1,0.001
sarsa,42,375,,21,692.090000,1,0.001
sarsa,42,376,,20,861.000000,1,0.000
sarsa,42,377,,40,915.100000,0,0.001
sarsa,42,378,,32,692.580000,1,0.001
sarsa,42,379,,16,690.940000,1,0.000
sarsa,42,380,,18,582.220000,1,0.000
sarsa,42,381,,26,637.040000,1,0.001
sarsa,42,382,,40,874.200000,0,0.001
sarsa,42,383,,32,964.680000,1,0.001
sarsa,42,384,,40,924.100000,0,0.001
sarsa,42,385,,33,1007.670000,1,0.001
sarsa,42,386,,40,577.700000,0,0.001
sarsa,42,387,,40,861.300000,0,0.001
sarsa,42,388,,18,579.820000,1,0.000
sarsa,42,389,,40,620.000000,0,0.001
sarsa,42,390,,14,468.660000,1,0.000
sarsa,42,391,,35,658.250000,1,0.001
sarsa,42,392,,30,1083.000000,1,0.001
sarsa,42,393,,40,762.500000,0,0.001
sarsa,42,394,,25,637.750000,1,0.001
sarsa,42,395,,21,862.190000,1,0.001
sarsa,42,396,,22,806.980000,1,0.001
sarsa,42,397,,23,696.570000,1,0.001
sarsa,42,398,,39,1097.010000,1,0.001
sarsa,42,399,,21,804.090000,1,0.001
sarsa,42,400,,40,841.300000,0,0.001
sarsa,42,401,,27,636.730000,1,0.001
sarsa,42,402,,40,672.700000,0,0.001
sarsa,42,403,,40,1082.400000,0,0.001
sarsa,42,404,,27,763.430000,1,0.001
sarsa,42,405,,27,882.130000,1,0.001
sarsa,42,406,,25,629.450000,1,0.001
sarsa,42,407,,25,808.550000,1,0.001
sarsa,42,408,,22,650.980000,1,0.001
sarsa,42,409,,40,549.900000,0,0.001
sarsa,42,410,,40,749.900000,0,0.001
sarsa,42,411,,28,936.920000,1,0.001
sarsa,42,412,,22,916.480000,1,0.001
sarsa,42,413,,22,807.080000,1,0.001
sarsa,42,414,,40,877.900000,0,0.001
sarsa,42,415,,33,878.070000,1,0.001
sarsa,42,416,,15,634.850000,1,0.000
sarsa,42,417,,40,1085.000000,0,0.001
sarsa,42,418,,31,950.390000,1,0.001
sarsa,42,419,,13,689.670000,1,0.000
sarsa,42,420,,40,789.600000,0,0.001
sarsa,42,421,,22,613.880000,1,0.001
sarsa,42,422,,40,760.400000,0,0.001
sarsa,42,423,,36,1147.040000,1,0.001
sarsa,42,424,,16,579.140000,1,0.000
sarsa,42,425,,19,861.910000,1,0.000
sarsa,42,426,,40,671.300000,0,0.001
sarsa,42,427,,40,712.000000,0,0.001
sarsa,42,428,,31,752.890000,1,0.001
sarsa,42,429,,25,864.550000,1,0.001
sarsa,42,430,,32,827.180000,1,0.001
sarsa,42,431,,22,751.380000,1,0.001
sarsa,42,432,,36,896.640000,1,0.001
sarsa,42,433,,35,1106.050000,1,0.001
sarsa,42,434,,40,863.100000,0,0.001
sarsa,42,435,,29,769.310000,1,0.001
sarsa,42,436,,14,356.660000,1,0.000
sarsa,42,437,,32,992.680000,1,0.001
sarsa,42,438,,25,632.650000,1,0.001
sarsa,42,439,,23,640.570000,1,0.001
sarsa,42,440,,32,1202.780000,1,0.001
sarsa,42,441,,32,822.580000,1,0.001
sarsa,42,442,,30,640.000000,1,0.001
sarsa,42,443,,40,1084.100000,0,0.001
sarsa,42,444,,40,752.600000,1,0.001
sarsa,42,445,,27,725.630000,1,0.001
sarsa,42,446,,21,638.090000,1,0.001
sarsa,42,447,,40,1240.100000,0,0.001
sarsa,42,448,,25,1030.450000,1,0.001
sarsa,42,449,,24,877.660000,1,0.001
sarsa,42,450,,40,792.800000,0,0.001
sarsa,42,451,,40,670.100000,0,0.001
sarsa,42,452,,40,690.100000,0,0.001
sarsa,42,453,,30,1046.600000,1,0.001
sarsa,42,454,,37,1037.230000,1,0.001
sarsa,42,455,,36,977.840000,1,0.001
sarsa,42,456,,37,1149.230000,1,0.001
sarsa,42,457,,35,959.150000,1,0.001
sarsa,42,458,,19,802.610000,1,0.000
sarsa,42,459,,22,538.780000,1,0.001
sarsa,42,460,,40,934.700000,0,0.001
sarsa,42,461,,40,625.800000,0,0.001
sarsa,42,462,,26,751.340000,1,0.001
sarsa,42,463,,33,824.270000,1,0.001
sarsa,42,464,,40,580.300000,0,0.001
sarsa,42,465,,38,932.920000,1,0.001
sarsa,42,466,,30,676.000000,1,0.001
sarsa,42,467,,40,847.500000,0,0.001
sarsa,42,468,,30,808.100000,1,0.001
sarsa,42,469,,35,1063.850000,1,0.001
sarsa,42,470,,40,688.600000,0,0.001
sarsa,42,471,,17,692.930000,1,0.000
sarsa,42,472,,30,827.800000,1,0.001
sarsa,42,473,,32,713.880000,1,0.001
sarsa,42,474,,39,970.510000,1,0.001
sarsa,42,475,,38,658.920000,1,0.001
sarsa,42,476,,36,1052.540000,1,0.001
sarsa,42,477,,29,807.810000,1,0.001
sarsa,42,478,,40,769.600000,0,0.001
sarsa,42,479,,22,632.680000,1,0.001
sarsa,42,480,,40,707.900000,0,0.001
sarsa,42,481,,26,1146.840000,1,0.001
sarsa,42,482,,24,922.360000,1,0.001
sarsa,42,483,,22,749.980000,1,0.001
sarsa,42,484,,40,848.800000,0,0.001
sarsa,42,485,,34,895.060000,1,0.001
sarsa,42,486,,40,932.600000,0,0.001
sarsa,42,487,,40,950.200000,0,0.001
sarsa,42,488,,27,756.330000,1,0.001
sarsa,42,489,,29,820.710000,1,0.001
sarsa,42,490,,23,526.070000,1,0.001
sarsa,42,491,,31,725.690000,1,0.001
sarsa,42,492,,21,577.790000,1,0.001
sarsa,42,493,,40,688.900000,0,0.001
sarsa,42,494,,35,1127.250000,1,0.001
sarsa,42,495,,36,802.040000,1,0.001
sarsa,42,496,,36,934.540000,1,0.001
sarsa,42,497,,40,426.800000,0,0.001
sarsa,42,498,,40,584.500000,0,0.001
sarsa,42,499,,40,565.300000,0,0.001
sarsa,42,500,,40,809.400000,0,0.001
sarsa,42,501,,40,576.300000,0,0.001
sarsa,42,502,,40,596.900000,0,0.001
sarsa,42,503,,25,975.550000,1,0.001
sarsa,42,504,,20,1029.900000,1,0.001
sarsa,42,505,,40,1086.700000,0,0.001
sarsa,42,506,,40,636.700000,0,0.001
sarsa,42,507,,40,900.000000,0,0.001
sarsa,42,508,,40,783.400000,0,0.001
sarsa,42,509,,26,696.340000,1,0.001
sarsa,42,510,,40,623.400000,0,0.001
sarsa,42,511,,16,860.240000,1,0.000
sarsa,42,512,,32,937.180000,1,0.001
sarsa,42,513,,23,653.370000,1,0.001
sarsa,42,514,,40,694.100000,0,0.001
sarsa,42,515,,22,859.480000,1,0.001
sarsa,42,516,,40,559.800000,0,0.001
sarsa,42,517,,31,784.290000,1,0.001
sarsa,42,518,,40,902.700000,0,0.001
sarsa,42,519,,36,939.240000,1,0.001
sarsa,42,520,,40,699.800000,0,0.001
sarsa,42,521,,27,867.630000,1,0.001
sarsa,42,522,,21,708.490000,1,0.001
sarsa,42,523,,40,865.500000,0,0.001
sarsa,42,524,,28,767.920000,1,0.001
sarsa,42,525,,30,754.800000,1,0.001
sarsa,42,526,,27,765.030000,1,0.001
sarsa,42,527,,22,972.880000,1,0.001
sarsa,42,528,,13,636.670000,1,0.000
sarsa,42,529,,40,1235.300000,1,0.001
sarsa,42,530,,25,805.550000,1,0.001
sarsa,42,531,,34,859.960000,1,0.001
sarsa,42,532,,38,884.720000,1,0.001
sarsa,42,533,,38,1176.020000,1,0.001
sarsa,42,534,,21,708.290000,1,0.001
sarsa,42,535,,40,320.200000,0,0.001
sarsa,42,536,,27,882.230000,1,0.001
sarsa,42,537,,27,766.830000,1,0.001
sarsa,42,538,,37,981.930000,1,0.001
sarsa,42,539,,34,895.360000,1,0.001
sarsa,42,540,,30,894.100000,1,0.001
sarsa,42,541,,40,1111.600000,0,0.001
sarsa,42,542,,25,822.350000,1,0.001
sarsa,42,543,,40,783.400000,0,0.001
sarsa,42,544,,26,767.140000,1,0.001
sarsa,42,545,,27,1087.130000,1,0.001
sarsa,42,546,,40,721.900000,0,0.001
sarsa,42,547,,40,687.900000,0,0.001
sarsa,42,548,,36,771.740000,1,0.001
sarsa,42,549,,30,1275.200000,1,0.001
sarsa,42,550,,28,919.520000,1,0.001
sarsa,42,551,,29,1088.510000,1,0.001
sarsa,42,552,,26,819.340000,1,0.001
sarsa,42,553,,40,935.300000,0,0.001
sarsa,42,554,,31,900.090000,1,0.001
sarsa,42,555,,40,756.300000,0,0.001
sarsa,42,556,,34,697.660000,1,0.001
sarsa,42,557,,40,677.600000,0,0.001
sarsa,42,558,,37,751.930000,1,0.001
sarsa,42,559,,40,1030.500000,0,0.001
sarsa,42,560,,40,724.900000,0,0.001
sarsa,42,561,,40,821.800000,0,0.001
sarsa,42,562,,40,704.100000,0,0.001
sarsa,42,563,,40,1138.900000,0,0.001
sarsa,42,564,,40,1165.100000,0,0.001
sarsa,42,565,,38,940.220000,1,0.001
sarsa,42,566,,29,864.310000,1,0.001
sarsa,42,567,,15,633.650000,1,0.000
sarsa,42,568,,25,808.450000,1,0.001
sarsa,42,569,,38,983.320000,1,0.001
sarsa,42,570,,40,606.500000,0,0.001
sarsa,42,571,,18,763.920000,1,0.000
sarsa,42,572,,40,1004.800000,0,0.001
sarsa,42,573,,25,988.750000,1,0.001
sarsa,42,574,,40,747.700000,0,0.001
sarsa,42,575,,18,579.920000,1,0.000
sarsa,42,576,,40,849.800000,0,0.001
sarsa,42,577,,19,690.010000,1,0.000
sarsa,42,578,,32,867.380000,1,0.001
sarsa,42,579,,29,821.210000,1,0.001
sarsa,42,580,,32,881.680000,1,0.001
sarsa,42,581,,40,814.100000,0,0.001
sarsa,42,582,,26,859.640000,1,0.001
sarsa,42,583,,22,919.180000,1,0.001
sarsa,42,584,,40,693.000000,0,0.001
sarsa,42,585,,31,950.290000,1,0.001
sarsa,42,586,,28,751.520000,1,0.001
sarsa,42,587,,40,1001.300000,0,0.001
sarsa,42,588,,17,877.630000,1,0.000
sarsa,42,589,,16,581.340000,1,0.000
sarsa,42,590,,40,765.800000,0,0.001
sarsa,42,591,,35,827.750000,1,0.001
sarsa,42,592,,30,838.600000,1,0.001
sarsa,42,593,,30,645.700000,1,0.001
sarsa,42,594,,34,727.860000,1,0.001
sarsa,42,595,,37,956.130000,1,0.001
sarsa,42,596,,28,1087.320000,1,0.001
sarsa,42,597,,34,936.460000,1,0.001
sarsa,42,598,,40,844.300000,0,0.001
sarsa,42,599,,30,783.400000,1,0.001
sarsa,42,600,,40,864.500000,0,0.001
sarsa,42,601,,40,862.900000,1,0.001
sarsa,42,602,,18,633.720000,1,0.001
sarsa,42,603,,40,672.400000,0,0.001
