policy,seed,episode,phase,steps,reward,success,time_s
sarsa,0,155,,26,698.340000,1,0.001
sarsa,0,156,,19,523.710000,1,0.000
sarsa,0,157,,39,703.710000,1,0.001
sarsa,0,158,,32,809.180000,1,0.001
sarsa,0,159,,21,691.590000,1,0.001
sarsa,0,160,,40,748.400000,0,0.001
sarsa,0,161,,40,628.300000,0,0.001
sarsa,0,162,,17,916.030000,1,0.000
sarsa,0,163,,40,794.200000,0,0.001
sarsa,0,164,,40,523.800000,0,0.001
sarsa,0,165,,40,824.200000,0,0.001
sarsa,0,166,,40,688.400000,0,0.001
sarsa,0,167,,40,435.400000,0,0.001
sarsa,0,168,,40,689.100000,0,0.001
sarsa,0,169,,40,941.900000,0,0.001
sarsa,0,170,,21,749.690000,1,0.001
sarsa,0,171,,40,730.000000,0,0.001
sarsa,0,172,,16,467.940000,1,0.000
sarsa,0,173,,28,772.320000,1,0.001
sarsa,0,174,,20,696.000000,1,0.001
sarsa,0,175,,37,665.630000,1,0.001
sarsa,0,176,,40,564.400000,0,0.001
sarsa,0,177,,37,886.730000,1,0.001
sarsa,0,178,,20,539.000000,1,0.000
sarsa,0,179,,40,797.100000,0,0.001
sarsa,0,180,,21,637.090000,1,0.001
sarsa,0,181,,40,808.000000,0,0.001
sarsa,0,182,,40,708.500000,0,0.001
sarsa,0,183,,38,1008.720000,1,0.001
sarsa,0,184,,40,1199.900000,1,0.001
sarsa,0,185,,20,580.600000,1,0.001
sarsa,0,186,,26,692.640000,1,0.001
sarsa,0,187,,27,934.330000,1,0.001
sarsa,0,188,,25,655.550000,1,0.001
sarsa,0,189,,40,712.500000,0,0.001
sarsa,0,190,,32,1107.480000,1,0.001
sarsa,0,191,,12,466.580000,1,0.000
sarsa,0,192,,36,815.440000,1,0.001
sarsa,0,193,,40,862.000000,0,0.001
sarsa,0,194,,40,581.800000,0,0.001
sarsa,0,195,,21,649.890000,1,0.001
sarsa,0,196,,40,770.800000,1,0.001
sarsa,0,197,,40,846.600000,0,0.001
sarsa,0,198,,28,782.520000,1,0.001
sarsa,0,199,,34,660.060000,1,0.001
sarsa,0,200,,40,527.800000,0,0.001
sarsa,0,201,,40,703.800000,0,0.001
sarsa,0,202,,24,920.160000,1,0.001
sarsa,0,203,,40,954.000000,0,0.001
sarsa,0,204,,37,830.730000,1,0.001
sarsa,0,205,,15,636.150000,1,0.000
sarsa,0,206,,40,633.400000,0,0.001
sarsa,0,207,,40,1106.500000,0,0.001
sarsa,0,208,,30,868.800000,1,0.001
sarsa,0,209,,40,724.800000,0,0.001
sarsa,0,210,,40,658.000000,0,0.001
sarsa,0,211,,40,674.500000,0,0.001
sarsa,0,212,,36,989.640000,1,0.001
sarsa,0,213,,40,765.700000,0,0.001
sarsa,0,214,,40,1099.700000,0,0.001
sarsa,0,215,,24,766.760000,1,0.001
sarsa,0,216,,40,850.000000,0,0.001
sarsa,0,217,,40,882.500000,0,0.001
sarsa,0,218,,40,844.000000,0,0.001
sarsa,0,219,,29,629.310000,1,0.001
sarsa,0,220,,23,710.870000,1,0.001
sarsa,0,221,,40,678.900000,0,0.001
sarsa,0,222,,39,784.810000,1,0.001
sarsa,0,223,,21,933.590000,1,0.001
sarsa,0,224,,40,570.900000,0,0.001
sarsa,0,225,,35,785.450000,1,0.001
sarsa,0,226,,40,891.100000,0,0.001
sarsa,0,227,,17,638.430000,1,0.000
sarsa,0,228,,23,692.970000,1,0.001
sarsa,0,229,,40,653.100000,0,0.001
sarsa,0,230,,20,693.600000,1,0.001
sarsa,0,231,,40,1017.200000,0,0.001
sarsa,0,232,,40,653.000000,0,0.001
sarsa,0,233,,33,1036.270000,1,0.001
sarsa,0,234,,26,822.840000,1,0.001
sarsa,0,235,,17,806.230000,1,0.000
sarsa,0,236,,28,852.820000,1,0.001
sarsa,0,237,,40,890.200000,0,0.001
sarsa,0,238,,40,834.500000,0,0.001
sarsa,0,239,,40,919.600000,0,0.001
sarsa,0,240,,30,1029.400000,1,0.001
sarsa,0,241,,40,874.200000,0,0.001
sarsa,0,242,,36,775.140000,1,0.001
sarsa,0,243,,35,1169.050000,1,0.001
sarsa,0,244,,21,521.890000,1,0.001
sarsa,0,245,,31,757.790000,1,0.001
sarsa,0,246,,39,838.010000,1,0.001
sarsa,0,247,,20,751.200000,1,0.001
sarsa,0,248,,40,679.800000,0,0.001
sarsa,0,249,,27,555.130000,1,0.001
sarsa,0,250,,27,748.230000,1,0.001
sarsa,0,251,,40,594.000000,0,0.001
sarsa,0,252,,40,1076.300000,0,0.001
sarsa,0,253,,39,803.710000,1,0.001
sarsa,0,254,,40,916.700000,0,0.001
sarsa,0,255,,40,599.600000,0,0.001
sarsa,0,256,,30,860.400000,1,0.001
sarsa,0,257,,16,580.340000,1,0.000
sarsa,0,258,,40,616.000000,0,0.001
sarsa,0,259,,31,824.990000,1,0.001
sarsa,0,260,,31,767.790000,1,0.001
sarsa,0,261,,40,636.100000,0,0.001
sarsa,0,262,,19,805.910000,1,0.001
sarsa,0,263,,40,536.200000,0,0.001
sarsa,0,264,,17,524.130000,1,0.000
sarsa,0,265,,30,897.300000,1,0.001
sarsa,0,266,,35,753.350000,1,0.001
sarsa,0,267,,40,697.000000,0,0.001
sarsa,0,268,,16,636.940000,1,0.000
sarsa,0,269,,35,771.050000,1,0.001
sarsa,0,270,,40,731.500000,0,0.001
sarsa,0,271,,33,979.270000,1,0.001
sarsa,0,272,,25,470.450000,1,0.001
sarsa,0,273,,40,540.800000,0,0.001
sarsa,0,274,,32,997.780000,1,0.001
sarsa,0,275,,21,750.690000,1,0.001
sarsa,0,276,,40,1106.300000,0,0.001
sarsa,0,277,,38,654.920000,1,0.001
sarsa,0,278,,29,596.410000,1,0.001
sarsa,0,279,,40,703.500000,0,0.001
sarsa,0,280,,31,826.590000,1,0.001
sarsa,0,281,,21,637.390000,1,0.001
sarsa,0,282,,24,711.160000,1,0.001
sarsa,0,283,,40,722.700000,0,0.001
sarsa,0,284,,31,650.290000,1,0.001
sarsa,0,285,,40,902.300000,0,0.001
sarsa,0,286,,36,1093.940000,1,0.001
sarsa,0,287,,36,980.440000,1,0.001
sarsa,0,288,,40,722.800000,0,0.001
sarsa,0,289,,40,658.800000,0,0.001
sarsa,0,290,,20,468.200000,1,0.001
sarsa,0,291,,22,524.480000,1,0.001
sarsa,0,292,,26,694.140000,1,0.001
sarsa,0,293,,20,690.000000,1,0.001
sarsa,0,294,,40,961.500000,0,0.001
sarsa,0,295,,15,578.650000,1,0.000
sarsa,0,296,,40,577.600000,0,0.001
sarsa,0,297,,38,1201.120000,1,0.001
sarsa,0,298,,40,946.800000,0,0.001
sarsa,0,299,,40,622.900000,0,0.001
sarsa,0,300,,40,900.700000,0,0.001
sarsa,0,301,,21,693.790000,1,0.001
sarsa,0,302,,37,1085.930000,1,0.001
sarsa,0,303,,37,1111.630000,1,0.001
sarsa,0,304,,40,789.100000,0,0.001
sarsa,0,305,,31,869.890000,1,0.001
sarsa,0,306,,31,843.990000,1,0.001
sarsa,0,307,,34,927.660000,1,0.001
sarsa,0,308,,26,806.940000,1,0.001
sarsa,0,309,,31,840.990000,1,0.001
sarsa,0,310,,29,769.910000,1,0.001
sarsa,0,311,,40,735.200000,0,0.001
sarsa,0,312,,30,994.600000,1,0.001
sarsa,0,313,,40,780.800000,0,0.001
sarsa,0,314,,20,411.400000,1,0.001
sarsa,0,315,,32,869.580000,1,0.001
sarsa,0,316,,33,923.570000,1,0.001
sarsa,0,317,,20,691.300000,1,0.001
sarsa,0,318,,40,946.700000,0,0.001
sarsa,0,319,,14,635.560000,1,0.000
sarsa,0,320,,40,733.100000,0,0.001
sarsa,0,321,,20,638.600000,1,0.000
sarsa,0,322,,16,634.140000,1,0.000
sarsa,0,323,,15,860.650000,1,0.000
sarsa,0,324,,40,1096.500000,1,0.001
sarsa,0,325,,19,804.310000,1,0.000
sarsa,0,326,,39,848.110000,1,0.001
sarsa,0,327,,21,522.890000,1,0.001
sarsa,0,328,,40,829.200000,0,0.001
sarsa,0,329,,40,863.700000,0,0.001
sarsa,0,330,,40,732.700000,0,0.001
sarsa,0,331,,29,920.710000,1,0.001
sarsa,0,332,,23,636.870000,1,0.001
sarsa,0,333,,40,809.300000,0,0.001
sarsa,0,334,,31,993.890000,1,0.001
sarsa,0,335,,22,751.980000,1,0.001
sarsa,0,336,,40,751.600000,0,0.001
sarsa,0,337,,40,829.400000,0,0.001
sarsa,0,338,,40,881.300000,0,0.001
sarsa,0,339,,40,708.500000,0,0.001
sarsa,0,340,,40,728.000000,0,0.001
sarsa,0,341,,22,921.080000,1,0.001
sarsa,0,342,,21,692.790000,1,0.001
sarsa,0,343,,32,696.880000,1,0.001
sarsa,0,344,,20,652.900000,1,0.000
sarsa,0,345,,30,913.300000,1,0.001
sarsa,0,346,,40,970.600000,0,0.001
sarsa,0,347,,25,596.650000,1,0.001
sarsa,0,348,,38,1221.220000,1,0.001
sarsa,0,349,,19,579.310000,1,0.000
sarsa,0,350,,23,751.870000,1,0.001
sarsa,0,351,,27,593.830000,1,0.001
sarsa,0,352,,26,653.140000,1,0.001
sarsa,0,353,,30,897.400000,1,0.001
sarsa,0,354,,30,866.300000,1,0.001
sarsa,0,355,,40,914.700000,0,0.001
sarsa,0,356,,33,996.470000,1,0.001
sarsa,0,357,,39,1070.510000,1,0.001
sarsa,0,358,,40,1088.000000,0,0.001
sarsa,0,359,,25,824.050000,1,0.001
sarsa,0,360,,31,769.590000,1,0.001
sarsa,0,361,,40,676.200000,0,0.001
sarsa,0,362,,20,805.500000,1,0.001
sarsa,0,363,,33,1276.670000,1,0.001
sarsa,0,364,,31,884.090000,1,0.001
sarsa,0,365,,40,792.500000,0,0.001
sarsa,0,366,,40,657.600000,0,0.001
sarsa,0,367,,27,1007.630000,1,0.001
sarsa,0,368,,22,762.580000,1,0.001
sarsa,0,369,,29,882.510000,1,0.001
sarsa,0,370,,40,910.700000,0,0.001
sarsa,0,371,,40,574.900000,0,0.001
sarsa,0,372,,40,601.000000,0,0.001
sarsa,0,373,,35,1055.050000,1,0.001
sarsa,0,374,,40,1013.800000,0,0.001
sarsa,0,375,,32,619.880000,1,0.001
sarsa,0,376,,40,776.900000,0,0.001
sarsa,0,377,,40,874.000000,0,0.001
sarsa,0,378,,33,1036.270000,1,0.001
sarsa,0,379,,40,733.700000,0,0.001
sarsa,0,380,,15,579.650000,1,0.000
sarsa,0,381,,34,1010.660000,1,0.001
sarsa,0,382,,34,798.360000,1,0.001
sarsa,0,383,,39,1083.610000,1,0.001
sarsa,0,384,,40,858.900000,0,0.001
sarsa,0,385,,39,1051.010000,1,0.001
sarsa,0,386,,40,809.300000,0,0.001
sarsa,0,387,,40,783.700000,0,0.001
sarsa,0,388,,30,856.400000,1,0.001
sarsa,0,389,,35,727.350000,1,0.001
sarsa,0,390,,40,526.600000,0,0.001
sarsa,0,391,,29,640.010000,1,0.001
sarsa,0,392,,40,1008.300000,0,0.001
sarsa,0,393,,29,817.310000,1,0.001
sarsa,0,394,,40,536.700000,0,0.001
sarsa,0,395,,40,652.900000,0,0.001
sarsa,0,396,,23,820.670000,1,0.001
sarsa,0,397,,28,710.920000,1,0.001
sarsa,0,398,,29,810.610000,1,0.001
sarsa,0,399,,22,709.580000,1,0.001
sarsa,0,400,,36,903.740000,1,0.001
sarsa,0,401,,40,904.200000,0,0.001
sarsa,0,402,,38,928.620000,1,0.001
sarsa,0,403,,40,986.700000,0,0.001
sarsa,0,404,,19,749.710000,1,0.000
sarsa,0,405,,29,696.510000,1,0.001
sarsa,0,406,,40,1197.600000,0,0.001
sarsa,0,407,,40,948.200000,1,0.001
sarsa,0,408,,34,1139.760000,1,0.001
sarsa,0,409,,13,524.370000,1,0.000
sarsa,0,410,,32,915.380000,1,0.001
sarsa,0,411,,24,821.260000,1,0.001
sarsa,0,412,,32,858.380000,1,0.001
sarsa,0,413,,40,736.700000,0,0.001
sarsa,0,414,,33,883.670000,1,0.001
sarsa,0,415,,40,870.300000,0,0.001
sarsa,0,416,,29,575.710000,1,0.001
sarsa,0,417,,40,1101.900000,0,0.001
sarsa,0,418,,12,578.680000,1,0.000
sarsa,0,419,,31,882.890000,1,0.001
sarsa,0,420,,40,1337.600000,1,0.001
sarsa,0,421,,35,1032.850000,1,0.001
sarsa,0,422,,25,865.350000,1,0.001
sarsa,0,423,,40,962.700000,0,0.001
sarsa,0,424,,23,582.070000,1,0.001
sarsa,0,425,,40,989.700000,0,0.001
sarsa,0,426,,28,865.520000,1,0.001
sarsa,0,427,,22,750.880000,1,0.001
sarsa,0,428,,27,865.530000,1,0.001
sarsa,0,429,,32,981.580000,1,0.001
sarsa,0,430,,37,968.530000,1,0.001
sarsa,0,431,,40,1009.100000,0,0.001
sarsa,0,432,,37,1055.830000,1,0.001
sarsa,0,433,,40,915.100000,0,0.001
sarsa,0,434,,32,881.980000,1,0.001
sarsa,0,435,,37,992.030000,1,0.001
sarsa,0,436,,40,499.200000,0,0.001
sarsa,0,437,,33,924.470000,1,0.001
sarsa,0,438,,40,988.300000,0,0.001
sarsa,0,439,,40,831.600000,0,0.001
sarsa,0,440,,40,709.100000,0,0.001
sarsa,0,441,,40,755.300000,0,0.001
sarsa,0,442,,30,865.900000,1,0.001
sarsa,0,443,,40,639.000000,0,0.001
sarsa,0,444,,40,547.300000,0,0.001
sarsa,0,445,,26,754.140000,1,0.001
sarsa,0,446,,15,633.850000,1,0.000
sarsa,0,447,,29,806.310000,1,0.001
sarsa,0,448,,34,880.660000,1,0.001
sarsa,0,449,,40,810.900000,0,0.001
sarsa,0,450,,40,1181.800000,0,0.001
sarsa,0,451,,40,854.900000,0,0.001
sarsa,0,452,,26,879.740000,1,0.001
sarsa,0,453,,29,882.810000,1,0.001
sarsa,0,454,,40,729.000000,0,0.001
sarsa,0,455,,20,750.900000,1,0.001
sarsa,0,456,,40,807.500000,0,0.001
sarsa,0,457,,33,597.970000,1,0.001
sarsa,0,458,,30,976.400000,1,0.001
sarsa,0,459,,25,692.250000,1,0.001
sarsa,0,460,,40,918.200000,0,0.001
sarsa,0,461,,38,970.020000,1,0.001
sarsa,0,462,,40,872.200000,0,0.001
sarsa,0,463,,27,583.130000,1,0.001
sarsa,0,464,,38,746.120000,1,0.001
sarsa,0,465,,21,877.890000,1,0.001
sarsa,0,466,,40,1150.900000,1,0.001
sarsa,0,467,,40,958.400000,1,0.001
sarsa,0,468,,32,864.580000,1,0.001
sarsa,0,469,,40,1134.600000,0,0.001
sarsa,0,470,,34,867.160000,1,0.001
sarsa,0,471,,40,961.700000,0,0.001
sarsa,0,472,,38,1011.520000,1,0.001
sarsa,0,473,,17,580.630000,1,0.000
sarsa,0,474,,40,820.300000,0,0.001
sarsa,0,475,,29,977.410000,1,0.001
sarsa,0,476,,21,427.890000,1,0.001
sarsa,0,477,,25,1009.450000,1,0.001
sarsa,0,478,,11,522.690000,1,0.000
sarsa,0,479,,37,722.830000,1,0.001
sarsa,0,480,,23,750.170000,1,0.001
sarsa,0,481,,32,646.480000,1,0.001
sarsa,0,482,,19,918.610000,1,0.000
sarsa,0,483,,28,821.120000,1,0.001
sarsa,0,484,,32,744.780000,1,0.001
sarsa,0,485,,40,700.100000,0,0.001
sarsa,0,486,,36,916.740000,1,0.001
sarsa,0,487,,40,527.800000,0,0.001
sarsa,0,488,,21,689.890000,1,0.000
sarsa,0,489,,21,864.590000,1,0.001
sarsa,0,490,,19,538.510000,1,0.000
sarsa,0,491,,27,865.130000,1,0.001
sarsa,0,492,,23,710.570000,1,0.001
sarsa,0,493,,32,1064.480000,1,0.001
sarsa,0,494,,40,799.400000,0,0.001
sarsa,0,495,,35,530.050000,1,0.001
sarsa,0,496,,39,658.910000,1,0.001
sarsa,0,497,,40,739.000000,0,0.001
sarsa,0,498,,25,991.450000,1,0.001
sarsa,0,499,,27,671.230000,1,0.001
sarsa,0,500,,40,408.500000,0,0.001
sarsa,0,501,,25,807.750000,1,0.001
sarsa,0,502,,22,782.380000,1,0.001
sarsa,0,503,,40,1000.100000,0,0.001
sarsa,0,504,,40,589.600000,0,0.001
sarsa,0,505,,26,751.740000,1,0.001
sarsa,0,506,,30,581.300000,1,0.001
sarsa,0,507,,17,748.530000,1,0.000
sarsa,0,508,,37,955.430000,1,0.001
sarsa,0,509,,34,942.360000,1,0.001
sarsa,0,510,,36,1209.240000,1,0.001
sarsa,0,511,,37,868.030000,1,0.001
sarsa,0,512,,38,1052.420000,1,0.001
sarsa,0,513,,40,1068.900000,0,0.001
sarsa,0,514,,21,708.390000,1,0.001
sarsa,0,515,,31,938.590000,1,0.001
sarsa,0,516,,22,708.880000,1,0.001
sarsa,0,517,,40,955.200000,0,0.001
sarsa,0,518,,40,615.700000,0,0.001
sarsa,0,519,,40,455.300000,0,0.001
sarsa,0,520,,40,1027.800000,0,0.001
sarsa,0,521,,26,865.040000,1,0.001
sarsa,0,522,,30,934.200000,1,0.001
sarsa,0,523,,20,750.900000,1,0.000
sarsa,0,524,,40,789.400000,0,0.001
sarsa,0,525,,40,845.100000,0,0.001
sarsa,0,526,,29,641.210000,1,0.001
sarsa,0,527,,23,795.870000,1,0.001
sarsa,0,528,,39,983.310000,1,0.001
sarsa,0,529,,30,692.500000,1,0.001
sarsa,0,530,,40,636.000000,0,0.001
sarsa,0,531,,25,880.850000,1,0.001
sarsa,0,532,,31,784.390000,1,0.001
sarsa,0,533,,19,709.910000,1,0.000
sarsa,0,534,,24,862.860000,1,0.001
sarsa,0,535,,40,916.300000,0,0.001
sarsa,0,536,,30,966.900000,1,0.001
sarsa,0,537,,25,770.550000,1,0.001
sarsa,0,538,,40,1254.300000,0,0.001
sarsa,0,539,,22,863.180000,1,0.001
sarsa,0,540,,15,692.350000,1,0.000
sarsa,0,541,,27,556.930000,1,0.001
sarsa,0,542,,40,871.800000,0,0.001
sarsa,0,543,,35,710.650000,1,0.001
sarsa,0,544,,40,1174.900000,0,0.001
sarsa,0,545,,38,773.920000,1,0.001
sarsa,0,546,,35,1041.550000,1,0.001
sarsa,0,547,,26,895.340000,1,0.001
sarsa,0,548,,37,589.130000,1,0.001
sarsa,0,549,,38,1166.420000,1,0.001
sarsa,0,550,,34,883.860000,1,0.001
sarsa,0,551,,35,1038.750000,1,0.001
sarsa,0,552,,21,836.690000,1,0.001
sarsa,0,553,,37,829.830000,1,0.001
sarsa,0,554,,40,1045.300000,0,0.001
sarsa,0,555,,28,752.420000,1,0.001
sarsa,0,556,,36,998.440000,1,0.001
sarsa,0,557,,27,865.730000,1,0.001
sarsa,0,558,,31,863.490000,1,0.001
sarsa,0,559,,33,698.670000,1,0.001
sarsa,0,560,,12,579.780000,1,0.000
sarsa,0,561,,40,707.400000,0,0.001
sarsa,0,562,,16,692.440000,1,0.000
sarsa,0,563,,35,984.750000,1,0.001
sarsa,0,564,,40,696.200000,0,0.001
sarsa,0,565,,30,1180.900000,1,0.001
sarsa,0,566,,38,869.920000,1,0.001
sarsa,0,567,,40,1240.300000,0,0.001
sarsa,0,568,,18,580.720000,1,0.000
sarsa,0,569,,32,1065.680000,1,0.001
sarsa,0,570,,33,940.470000,1,0.001
sarsa,0,571,,32,1260.580000,1,0.001
sarsa,0,572,,22,637.180000,1,0.001
sarsa,0,573,,40,915.900000,0,0.001
sarsa,0,574,,29,753.710000,1,0.001
sarsa,0,575,,24,670.560000,1,0.001
sarsa,0,576,,26,561.440000,1,0.001
sarsa,0,577,,34,674.460000,1,0.001
sarsa,0,578,,40,1045.500000,0,0.001
sarsa,0,579,,40,563.100000,0,0.001
sarsa,0,580,,29,933.910000,1,0.001
sarsa,0,581,,40,711.500000,0,0.001
sarsa,0,582,,16,597.040000,1,0.000
sarsa,0,583,,28,930.020000,1,0.001
sarsa,0,584,,40,959.200000,0,0.001
sarsa,0,585,,27,990.830000,1,0.001
sarsa,0,586,,40,821.300000,0,0.001
sarsa,0,587,,22,864.780000,1,0.001
sarsa,0,588,,39,1223.310000,1,0.001
sarsa,0,589,,36,940.240000,1,0.001
sarsa,0,590,,25,713.550000,1,0.001
sarsa,0,591,,40,637.600000,0,0.001
sarsa,0,592,,30,822.300000,1,0.001
sarsa,0,593,,28,1034.620000,1,0.001
sarsa,0,594,,37,867.730000,1,0.001
sarsa,0,595,,35,857.450000,1,0.001
sarsa,0,596,,31,771.590000,1,0.001
sarsa,0,597,,25,863.250000,1,0.001
sarsa,0,598,,40,660.400000,0,0.001
sarsa,0,599,,40,1180.100000,0,0.001
sarsa,0,600,,32,992.780000,1,0.001
sarsa,0,601,,40,1090.500000,0,0.001
sarsa,0,602,,34,879.660000,1,0.001
