policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,582.200000,0,,,0.001
sarsa,0,1,21,763.890000,1,20,reward_spike>=190,0.001
sarsa,0,2,40,901.300000,0,,,0.001
sarsa,0,3,26,767.640000,1,25,reward_spike>=190,0.001
sarsa,0,4,32,934.680000,1,31,reward_spike>=190,0.001
sarsa,0,5,37,818.630000,1,36,reward_spike>=190,0.001
sarsa,0,6,40,574.000000,0,,,0.001
sarsa,0,7,40,779.900000,0,,,0.001
sarsa,0,8,40,743.800000,0,,,0.001
sarsa,0,9,40,775.300000,0,,,0.001
sarsa,0,10,36,1161.040000,1,35,reward_spike>=190,0.001
sarsa,0,11,40,550.000000,0,,,0.001
sarsa,0,12,33,1036.070000,1,32,reward_spike>=190,0.001
sarsa,0,13,27,654.630000,1,26,reward_spike>=190,0.001
sarsa,0,14,40,889.100000,1,39,reward_spike>=190,0.001
sarsa,0,15,20,710.300000,1,19,reward_spike>=190,0.001
sarsa,0,16,35,733.650000,1,34,reward_spike>=190,0.001
sarsa,0,17,40,857.400000,0,,,0.001
sarsa,0,18,40,435.800000,0,,,0.001
sarsa,0,19,40,694.900000,0,,,0.001
sarsa,0,20,40,811.400000,0,,,0.001
sarsa,0,21,40,592.500000,0,,,0.001
sarsa,0,22,40,554.600000,0,,,0.001
sarsa,0,23,40,654.800000,0,,,0.001
sarsa,0,24,40,771.000000,0,,,0.001
sarsa,0,25,27,973.230000,1,26,reward_spike>=190,0.001
sarsa,0,26,25,580.450000,1,24,reward_spike>=190,0.001
sarsa,0,27,27,868.330000,1,26,reward_spike>=190,0.001
sarsa,0,28,40,859.500000,0,,,0.001
sarsa,0,29,40,793.500000,0,,,0.001
sarsa,0,30,19,538.910000,1,18,reward_spike>=190,0.000
sarsa,0,31,15,524.050000,1,14,reward_spike>=190,0.000
sarsa,0,32,40,442.300000,0,,,0.001
sarsa,0,33,40,728.400000,0,,,0.001
sarsa,0,34,27,651.530000,1,26,reward_spike>=190,0.001
sarsa,0,35,40,745.500000,0,,,0.001
sarsa,0,36,24,556.860000,1,23,reward_spike>=190,0.001
sarsa,0,37,40,1009.900000,0,,,0.001
sarsa,0,38,29,811.410000,1,28,reward_spike>=190,0.001
sarsa,0,39,40,450.900000,0,,,0.001
sarsa,0,40,16,651.840000,1,15,reward_spike>=190,0.000
sarsa,0,41,22,654.480000,1,21,reward_spike>=190,0.001
sarsa,0,42,40,619.400000,0,,,0.001
sarsa,0,43,40,458.700000,0,,,0.001
sarsa,0,44,27,642.330000,1,26,reward_spike>=190,0.001
sarsa,0,45,26,821.840000,1,25,reward_spike>=190,0.001
sarsa,0,46,40,595.600000,0,,,0.001
sarsa,0,47,40,809.300000,0,,,0.001
sarsa,0,48,40,458.300000,0,,,0.001
sarsa,0,49,40,501.200000,0,,,0.001
sarsa,0,50,23,707.870000,1,22,reward_spike>=190,0.001
sarsa,0,51,18,577.620000,1,17,reward_spike>=190,0.000
sarsa,0,52,40,554.400000,0,,,0.001
sarsa,0,53,37,751.730000,1,36,reward_spike>=190,0.001
sarsa,0,54,22,635.780000,1,21,reward_spike>=190,0.001
sarsa,0,55,31,1078.890000,1,30,reward_spike>=190,0.001
sarsa,0,56,22,639.080000,1,21,reward_spike>=190,0.001
sarsa,0,57,40,1129.200000,0,,,0.001
sarsa,0,58,29,992.610000,1,28,reward_spike>=190,0.001
sarsa,0,59,28,1049.420000,1,27,reward_spike>=190,0.001
sarsa,0,60,40,716.000000,0,,,0.001
sarsa,0,61,25,541.850000,1,24,reward_spike>=190,0.001
sarsa,0,62,21,748.790000,1,20,reward_spike>=190,0.001
