policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,37,885.030000,1,36,reward_spike>=190,0.001
sarsa,0,1,30,559.300000,1,29,reward_spike>=190,0.001
sarsa,0,2,40,732.900000,0,,,0.001
sarsa,0,3,40,438.000000,0,,,0.001
sarsa,0,4,34,780.960000,1,33,reward_spike>=190,0.001
sarsa,0,5,40,542.300000,0,,,0.001
sarsa,0,6,40,781.000000,0,,,0.001
sarsa,0,7,27,690.430000,1,26,reward_spike>=190,0.001
sarsa,0,8,40,714.400000,0,,,0.001
sarsa,0,9,27,652.330000,1,26,reward_spike>=190,0.001
sarsa,0,10,25,767.050000,1,24,reward_spike>=190,0.001
sarsa,0,11,40,997.900000,1,39,reward_spike>=190,0.001
sarsa,0,12,40,828.000000,1,39,reward_spike>=190,0.001
sarsa,0,13,29,823.110000,1,28,reward_spike>=190,0.001
sarsa,0,14,40,582.100000,0,,,0.001
sarsa,0,15,37,936.930000,1,36,reward_spike>=190,0.001
sarsa,0,16,22,596.980000,1,21,reward_spike>=190,0.001
sarsa,0,17,40,775.500000,0,,,0.001
sarsa,0,18,17,637.830000,1,16,reward_spike>=190,0.000
sarsa,0,19,37,712.130000,1,36,reward_spike>=190,0.001
sarsa,0,20,40,851.800000,0,,,0.001
sarsa,0,21,40,593.200000,0,,,0.001
sarsa,0,22,35,671.050000,1,34,reward_spike>=190,0.001
sarsa,0,23,39,886.310000,1,38,reward_spike>=190,0.001
sarsa,0,24,22,537.480000,1,21,reward_spike>=190,0.001
sarsa,0,25,28,582.920000,1,27,reward_spike>=190,0.001
sarsa,0,26,35,689.250000,1,34,reward_spike>=190,0.001
sarsa,0,27,27,731.230000,0,,,0.001
sarsa,0,28,40,653.600000,0,,,0.001
sarsa,0,29,40,737.400000,0,,,0.001
sarsa,0,30,28,487.620000,1,27,reward_spike>=190,0.001
sarsa,0,31,40,937.400000,0,,,0.001
sarsa,0,32,24,580.160000,1,23,reward_spike>=190,0.001
sarsa,0,33,17,524.630000,1,16,reward_spike>=190,0.001
sarsa,0,34,29,823.010000,1,28,reward_spike>=190,0.001
sarsa,0,35,40,751.000000,0,,,0.001
sarsa,0,36,40,735.400000,0,,,0.001
sarsa,0,37,40,995.500000,1,39,reward_spike>=190,0.001
sarsa,0,38,40,907.800000,0,,,0.001
sarsa,0,39,40,788.300000,1,39,reward_spike>=190,0.001
sarsa,0,40,28,729.520000,1,27,reward_spike>=190,0.001
sarsa,0,41,40,755.000000,0,,,0.001
sarsa,0,42,40,359.600000,0,,,0.001
sarsa,0,43,40,810.900000,0,,,0.001
sarsa,0,44,40,685.000000,0,,,0.001
sarsa,0,45,40,824.700000,0,,,0.001
sarsa,0,46,36,993.340000,0,,,0.001
sarsa,0,47,21,638.990000,1,20,reward_spike>=190,0.001
sarsa,0,48,40,607.300000,0,,,0.001
sarsa,0,49,40,884.300000,1,39,reward_spike>=190,0.001
sarsa,0,50,23,879.370000,1,22,reward_spike>=190,0.001
sarsa,0,51,40,914.500000,1,39,reward_spike>=190,0.001
sarsa,0,52,40,750.000000,0,,,0.001
sarsa,0,53,40,619.900000,0,,,0.001
sarsa,0,54,29,879.210000,1,28,reward_spike>=190,0.001
sarsa,0,55,19,692.210000,1,18,reward_spike>=190,0.000
sarsa,0,56,35,998.050000,1,34,reward_spike>=190,0.001
sarsa,0,57,21,746.090000,1,20,reward_spike>=190,0.001
sarsa,0,58,36,884.940000,1,35,reward_spike>=190,0.001
sarsa,0,59,29,880.110000,1,28,reward_spike>=190,0.001
sarsa,0,60,32,1039.580000,1,31,reward_spike>=190,0.001
sarsa,0,61,30,752.200000,1,29,reward_spike>=190,0.001
sarsa,0,62,22,705.880000,1,21,reward_spike>=190,0.001
sarsa,0,63,40,754.200000,0,,,0.001
sarsa,0,64,40,818.500000,0,,,0.001
sarsa,0,65,26,638.140000,1,25,reward_spike>=190,0.001
sarsa,0,66,31,657.190000,0,,,0.001
sarsa,0,67,40,450.000000,0,,,0.001
sarsa,0,68,31,1202.290000,1,30,reward_spike>=190,0.001
sarsa,0,69,14,707.460000,1,13,reward_spike>=190,0.000
sarsa,0,70,40,821.400000,0,,,0.001
sarsa,0,71,33,937.770000,1,32,reward_spike>=190,0.001
sarsa,0,72,35,842.650000,1,34,reward_spike>=190,0.001
sarsa,0,73,40,574.700000,0,,,0.001
sarsa,0,74,40,738.200000,0,,,0.001
sarsa,0,75,40,592.000000,0,,,0.001
sarsa,0,76,21,524.490000,1,20,reward_spike>=190,0.001
sarsa,0,77,35,663.050000,0,,,0.001
sarsa,0,78,25,826.450000,1,24,reward_spike>=190,0.001
sarsa,0,79,24,652.960000,1,23,reward_spike>=190,0.001
sarsa,0,80,22,693.680000,1,21,reward_spike>=190,0.001
sarsa,0,81,27,523.830000,1,26,reward_spike>=190,0.001
sarsa,0,82,40,790.300000,0,,,0.001
sarsa,0,83,13,522.070000,1,12,reward_spike>=190,0.000
sarsa,0,84,33,1011.270000,1,32,reward_spike>=190,0.001
sarsa,0,85,40,468.700000,0,,,0.001
sarsa,0,86,31,1013.290000,1,30,reward_spike>=190,0.001
