policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,18,747.220000,1,17,reward_spike>=190,0.001
sarsa,0,1,28,807.020000,1,27,reward_spike>=190,0.001
sarsa,0,2,40,794.800000,0,,,0.001
sarsa,0,3,40,468.700000,0,,,0.001
sarsa,0,4,40,618.900000,0,,,0.001
sarsa,0,5,34,839.260000,1,33,reward_spike>=190,0.001
sarsa,0,6,40,841.400000,0,,,0.001
sarsa,0,7,40,630.900000,0,,,0.001
sarsa,0,8,35,751.350000,1,34,reward_spike>=190,0.001
sarsa,0,9,40,778.900000,0,,,0.001
sarsa,0,10,33,901.070000,1,32,reward_spike>=190,0.001
sarsa,0,11,40,596.600000,0,,,0.001
sarsa,0,12,40,447.300000,0,,,0.001
sarsa,0,13,40,954.600000,0,,,0.001
sarsa,0,14,28,697.820000,1,27,reward_spike>=190,0.001
sarsa,0,15,40,702.200000,0,,,0.001
sarsa,0,16,40,682.200000,0,,,0.001
sarsa,0,17,19,637.810000,1,18,reward_spike>=190,0.001
sarsa,0,18,30,707.000000,1,29,reward_spike>=190,0.001
sarsa,0,19,40,652.700000,0,,,0.001
sarsa,0,20,39,1096.410000,1,38,reward_spike>=190,0.001
sarsa,0,21,40,485.000000,0,,,0.001
sarsa,0,22,25,766.350000,1,24,reward_spike>=190,0.001
sarsa,0,23,22,582.480000,1,21,reward_spike>=190,0.001
sarsa,0,24,26,892.840000,1,25,reward_spike>=190,0.001
sarsa,0,25,40,688.400000,0,,,0.001
sarsa,0,26,35,832.050000,1,34,reward_spike>=190,0.001
sarsa,0,27,40,639.400000,0,,,0.001
sarsa,0,28,40,611.500000,0,,,0.001
sarsa,0,29,40,596.000000,0,,,0.001
sarsa,0,30,18,709.620000,1,17,reward_spike>=190,0.000
sarsa,0,31,17,691.730000,1,16,reward_spike>=190,0.000
sarsa,0,32,40,1002.800000,0,,,0.001
sarsa,0,33,40,890.800000,0,,,0.001
sarsa,0,34,40,829.200000,0,,,0.001
sarsa,0,35,18,524.120000,1,17,reward_spike>=190,0.000
sarsa,0,36,40,545.900000,0,,,0.001
sarsa,0,37,23,485.170000,1,22,reward_spike>=190,0.001
sarsa,0,38,21,637.590000,1,20,reward_spike>=190,0.001
sarsa,0,39,40,876.600000,0,,,0.001
sarsa,0,40,35,675.350000,1,34,reward_spike>=190,0.001
sarsa,0,41,19,725.610000,1,18,reward_spike>=190,0.000
sarsa,0,42,19,523.810000,1,18,reward_spike>=190,0.000
