policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,716.000000,0,,,0.001
sarsa,0,1,40,764.600000,0,,,0.001
sarsa,0,2,40,506.600000,0,,,0.001
sarsa,0,3,40,859.400000,0,,,0.001
sarsa,0,4,40,709.800000,0,,,0.001
sarsa,0,5,40,731.300000,0,,,0.001
sarsa,0,6,40,281.300000,0,,,0.001
sarsa,0,7,35,751.650000,1,34,reward_spike>=190,0.001
sarsa,0,8,40,299.600000,0,,,0.001
sarsa,0,9,36,827.840000,1,35,reward_spike>=190,0.001
sarsa,0,10,40,494.700000,0,,,0.001
sarsa,0,11,22,637.280000,1,21,reward_spike>=190,0.001
sarsa,0,12,30,544.400000,1,29,reward_spike>=190,0.001
sarsa,0,13,28,882.520000,1,27,reward_spike>=190,0.001
sarsa,0,14,40,792.000000,0,,,0.001
sarsa,0,15,32,937.380000,1,31,reward_spike>=190,0.001
sarsa,0,16,20,765.600000,1,19,reward_spike>=190,0.001
sarsa,0,17,40,866.600000,0,,,0.001
sarsa,0,18,39,1220.410000,1,38,reward_spike>=190,0.001
sarsa,0,19,40,557.800000,0,,,0.001
sarsa,0,20,16,693.840000,1,15,reward_spike>=190,0.000
sarsa,0,21,40,978.000000,0,,,0.002
sarsa,0,22,29,414.410000,1,28,reward_spike>=190,0.001
sarsa,0,23,24,583.360000,1,23,reward_spike>=190,0.001
sarsa,0,24,40,440.100000,0,,,0.001
sarsa,0,25,19,751.310000,1,18,reward_spike>=190,0.000
sarsa,0,26,36,883.640000,1,35,reward_spike>=190,0.001
sarsa,0,27,40,440.300000,0,,,0.001
sarsa,0,28,30,922.600000,1,29,reward_spike>=190,0.001
sarsa,0,29,40,681.300000,0,,,0.002
sarsa,0,30,24,751.260000,1,23,reward_spike>=190,0.001
sarsa,0,31,29,655.810000,0,,,0.001
sarsa,0,32,40,582.000000,0,,,0.001
sarsa,0,33,25,751.950000,1,24,reward_spike>=190,0.001
sarsa,0,34,40,695.000000,0,,,0.001
sarsa,0,35,38,784.720000,1,37,reward_spike>=190,0.001
sarsa,0,36,32,845.780000,1,31,reward_spike>=190,0.001
sarsa,0,37,40,916.900000,0,,,0.001
sarsa,0,38,40,803.200000,0,,,0.001
sarsa,0,39,22,752.580000,1,21,reward_spike>=190,0.001
sarsa,0,40,40,811.700000,0,,,0.001
sarsa,0,41,34,686.960000,1,33,reward_spike>=190,0.001
sarsa,0,42,40,724.000000,0,,,0.001
sarsa,0,43,40,712.600000,0,,,0.001
sarsa,0,44,32,546.980000,1,31,reward_spike>=190,0.001
sarsa,0,45,37,884.230000,1,36,reward_spike>=190,0.001
sarsa,0,46,22,524.380000,1,21,reward_spike>=190,0.001
sarsa,0,47,18,671.320000,1,17,reward_spike>=190,0.000
sarsa,0,48,24,527.660000,1,23,reward_spike>=190,0.001
sarsa,0,49,40,865.400000,0,,,0.001
sarsa,0,50,40,810.400000,0,,,0.001
sarsa,0,51,24,747.760000,1,23,reward_spike>=190,0.001
sarsa,0,52,40,675.500000,0,,,0.001
sarsa,0,53,40,881.100000,0,,,0.001
sarsa,0,54,29,826.110000,1,28,reward_spike>=190,0.001
sarsa,0,55,27,987.630000,1,26,reward_spike>=190,0.001
sarsa,0,56,40,637.100000,0,,,0.001
sarsa,0,57,34,884.460000,1,33,reward_spike>=190,0.001
sarsa,0,58,30,1028.700000,1,29,reward_spike>=190,0.001
sarsa,0,59,40,589.600000,0,,,0.001
