policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,859.800000,0,,,0.001
sarsa,0,1,40,550.300000,0,,,0.001
sarsa,0,2,40,322.000000,0,,,0.001
sarsa,0,3,40,597.200000,0,,,0.001
sarsa,0,4,40,674.700000,0,,,0.001
sarsa,0,5,28,596.620000,1,27,reward_spike>=190,0.001
sarsa,0,6,40,737.100000,0,,,0.001
sarsa,0,7,40,356.000000,0,,,0.001
sarsa,0,8,37,772.530000,1,36,reward_spike>=190,0.001
sarsa,0,9,39,914.610000,1,38,reward_spike>=190,0.001
sarsa,0,10,14,523.460000,1,13,reward_spike>=190,0.000
sarsa,0,11,40,549.700000,0,,,0.001
sarsa,0,12,25,766.050000,1,24,reward_spike>=190,0.001
sarsa,0,13,33,898.170000,1,32,reward_spike>=190,0.001
sarsa,0,14,40,830.100000,0,,,0.001
sarsa,0,15,40,751.600000,0,,,0.001
sarsa,0,16,39,884.210000,0,,,0.001
sarsa,0,17,40,1004.300000,0,,,0.001
sarsa,0,18,24,763.460000,1,23,reward_spike>=190,0.001
sarsa,0,19,36,672.340000,1,35,reward_spike>=190,0.001
sarsa,0,20,40,812.100000,0,,,0.001
sarsa,0,21,40,559.800000,0,,,0.001
sarsa,0,22,21,763.390000,1,20,reward_spike>=190,0.001
sarsa,0,23,34,658.260000,1,33,reward_spike>=190,0.001
sarsa,0,24,40,863.600000,0,,,0.001
sarsa,0,25,33,756.970000,1,32,reward_spike>=190,0.001
sarsa,0,26,29,540.910000,1,28,reward_spike>=190,0.001
sarsa,0,27,40,839.300000,0,,,0.001
sarsa,0,28,40,659.200000,0,,,0.001
sarsa,0,29,17,748.030000,1,16,reward_spike>=190,0.000
sarsa,0,30,29,712.510000,1,28,reward_spike>=190,0.001
sarsa,0,31,40,820.300000,0,,,0.001
sarsa,0,32,40,539.600000,0,,,0.001
sarsa,0,33,40,408.100000,0,,,0.001
sarsa,0,34,21,801.990000,1,20,reward_spike>=190,0.001
sarsa,0,35,33,801.370000,1,32,reward_spike>=190,0.001
sarsa,0,36,40,524.600000,0,,,0.001
sarsa,0,37,40,813.700000,0,,,0.001
sarsa,0,38,40,690.100000,0,,,0.001
sarsa,0,39,40,423.300000,0,,,0.001
sarsa,0,40,34,827.060000,1,33,reward_spike>=190,0.001
sarsa,0,41,40,549.800000,0,,,0.001
