policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,509.300000,0,,,0.001
sarsa,0,1,40,725.700000,0,,,0.001
sarsa,0,2,40,160.300000,0,,,0.001
sarsa,0,3,21,639.290000,0,,,0.001
sarsa,0,4,40,952.200000,0,,,0.001
sarsa,0,5,24,639.060000,0,,,0.001
sarsa,0,6,28,783.620000,0,,,0.001
sarsa,0,7,40,672.600000,0,,,0.001
sarsa,0,8,40,617.900000,0,,,0.001
sarsa,0,9,30,968.900000,0,,,0.001
sarsa,0,10,30,654.300000,0,,,0.001
sarsa,0,11,37,647.030000,0,,,0.001
sarsa,0,12,40,550.200000,0,,,0.001
sarsa,0,13,29,712.110000,0,,,0.001
sarsa,0,14,22,695.580000,0,,,0.001
sarsa,0,15,40,675.000000,0,,,0.001
sarsa,0,16,24,808.160000,0,,,0.001
sarsa,0,17,19,595.810000,0,,,0.001
sarsa,0,18,34,937.460000,0,,,0.001
sarsa,0,19,40,863.300000,0,,,0.001
sarsa,0,20,27,659.730000,0,,,0.001
sarsa,0,21,28,695.420000,0,,,0.001
sarsa,0,22,38,602.820000,0,,,0.001
sarsa,0,23,37,982.030000,0,,,0.001
sarsa,0,24,40,588.800000,0,,,0.001
sarsa,0,25,19,750.910000,0,,,0.000
sarsa,0,26,40,978.100000,0,,,0.001
sarsa,0,27,40,691.400000,0,,,0.001
sarsa,0,28,30,731.200000,0,,,0.001
sarsa,0,29,40,961.500000,0,,,0.001
sarsa,0,30,40,950.100000,0,,,0.001
sarsa,0,31,18,526.820000,0,,,0.000
sarsa,0,32,27,658.430000,0,,,0.001
sarsa,0,33,39,811.910000,0,,,0.001
sarsa,0,34,23,839.370000,0,,,0.001
sarsa,0,35,40,590.500000,0,,,0.001
sarsa,0,36,40,730.600000,0,,,0.001
sarsa,0,37,30,802.000000,0,,,0.001
sarsa,0,38,40,437.900000,0,,,0.001
sarsa,0,39,40,538.200000,0,,,0.001
sarsa,0,40,26,921.440000,0,,,0.001
sarsa,0,41,35,1113.750000,0,,,0.001
sarsa,0,42,40,935.900000,0,,,0.001
sarsa,0,43,40,523.900000,0,,,0.001
sarsa,0,44,29,729.610000,0,,,0.001
sarsa,0,45,40,880.200000,0,,,0.001
sarsa,0,46,37,873.730000,0,,,0.001
sarsa,0,47,27,698.330000,0,,,0.001
sarsa,0,48,37,646.630000,0,,,0.001
sarsa,0,49,40,632.900000,0,,,0.001
sarsa,0,50,18,637.220000,0,,,0.000
sarsa,0,51,40,753.000000,0,,,0.001
sarsa,0,52,40,639.300000,0,,,0.001
sarsa,0,53,40,775.200000,0,,,0.001
sarsa,0,54,28,752.420000,0,,,0.001
sarsa,0,55,20,636.400000,0,,,0.001
sarsa,0,56,40,549.500000,0,,,0.001
sarsa,0,57,31,815.590000,0,,,0.001
sarsa,0,58,38,926.220000,0,,,0.001
sarsa,0,59,40,1310.200000,0,,,0.001
sarsa,0,60,28,713.020000,0,,,0.001
sarsa,0,61,26,977.140000,0,,,0.001
sarsa,0,62,40,952.800000,0,,,0.001
sarsa,0,63,21,581.990000,0,,,0.001
sarsa,0,64,22,750.180000,0,,,0.001
sarsa,0,65,40,958.600000,0,,,0.001
sarsa,0,66,39,844.910000,0,,,0.001
sarsa,0,67,40,652.300000,0,,,0.001
sarsa,0,68,40,562.000000,0,,,0.001
sarsa,0,69,18,763.220000,0,,,0.000
sarsa,0,70,39,1266.010000,0,,,0.001
sarsa,0,71,29,936.910000,0,,,0.001
sarsa,0,72,40,762.500000,0,,,0.001
sarsa,0,73,40,803.700000,0,,,0.001
sarsa,0,74,23,693.370000,0,,,0.001
sarsa,0,75,28,1036.720000,0,,,0.001
sarsa,0,76,28,714.220000,0,,,0.001
sarsa,0,77,40,840.500000,0,,,0.001
sarsa,0,78,24,742.160000,0,,,0.001
sarsa,0,79,39,843.010000,0,,,0.001
sarsa,0,80,40,887.700000,0,,,0.001
sarsa,0,81,25,710.050000,0,,,0.001
sarsa,0,82,40,781.400000,0,,,0.001
sarsa,0,83,21,752.190000,0,,,0.001
sarsa,0,84,25,767.350000,0,,,0.001
sarsa,0,85,13,636.070000,0,,,0.000
sarsa,0,86,34,1056.560000,0,,,0.001
sarsa,0,87,34,1277.260000,0,,,0.001
sarsa,0,88,39,955.110000,0,,,0.001
sarsa,0,89,40,467.000000,0,,,0.001
sarsa,0,90,35,714.250000,0,,,0.001
sarsa,0,91,40,624.500000,0,,,0.001
sarsa,0,92,36,659.140000,0,,,0.001
sarsa,0,93,40,891.200000,0,,,0.001
sarsa,0,94,40,769.500000,0,,,0.001
sarsa,0,95,25,863.550000,0,,,0.001
sarsa,0,96,22,541.080000,0,,,0.001
sarsa,0,97,32,837.180000,0,,,0.001
sarsa,0,98,40,973.400000,0,,,0.001
sarsa,0,99,40,596.500000,0,,,0.001
sarsa,0,100,40,1043.200000,0,,,0.001
sarsa,0,101,21,805.290000,0,,,0.001
sarsa,0,102,19,525.310000,0,,,0.001
sarsa,0,103,27,879.930000,0,,,0.001
sarsa,0,104,40,540.500000,0,,,0.001
sarsa,0,105,19,710.110000,0,,,0.000
sarsa,0,106,40,481.000000,0,,,0.001
sarsa,0,107,34,716.860000,0,,,0.001
sarsa,0,108,40,712.100000,0,,,0.001
sarsa,0,109,40,954.800000,0,,,0.001
sarsa,0,110,40,642.300000,0,,,0.001
sarsa,0,111,20,763.300000,0,,,0.001
sarsa,0,112,39,1203.110000,0,,,0.001
sarsa,0,113,40,737.100000,0,,,0.001
sarsa,0,114,22,637.980000,0,,,0.001
sarsa,0,115,40,635.000000,0,,,0.001
sarsa,0,116,39,1096.210000,0,,,0.001
sarsa,0,117,24,753.760000,0,,,0.001
sarsa,0,118,26,656.740000,0,,,0.001
sarsa,0,119,31,817.990000,0,,,0.001
sarsa,0,120,40,726.200000,0,,,0.001
sarsa,0,121,24,862.360000,0,,,0.001
sarsa,0,122,30,612.700000,0,,,0.001
sarsa,0,123,25,543.550000,0,,,0.001
sarsa,0,124,40,803.900000,0,,,0.001
sarsa,0,125,26,615.140000,0,,,0.001
sarsa,0,126,32,806.580000,0,,,0.001
sarsa,0,127,40,664.700000,0,,,0.001
sarsa,0,128,40,972.100000,0,,,0.001
sarsa,0,129,32,1108.380000,0,,,0.001
sarsa,0,130,30,770.200000,0,,,0.001
sarsa,0,131,31,976.890000,0,,,0.001
sarsa,0,132,40,861.500000,0,,,0.001
sarsa,0,133,40,928.900000,0,,,0.001
sarsa,0,134,21,935.090000,0,,,0.001
sarsa,0,135,40,927.600000,0,,,0.001
sarsa,0,136,27,920.330000,0,,,0.001
sarsa,0,137,40,824.000000,0,,,0.001
sarsa,0,138,33,1095.270000,0,,,0.001
sarsa,0,139,33,925.870000,0,,,0.001
