policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,647.200000,0,,,0.001
sarsa,0,1,20,596.700000,1,19,reward_spike>=190,0.001
sarsa,0,2,40,622.300000,0,,,0.001
sarsa,0,3,35,1049.950000,1,34,reward_spike>=190,0.001
sarsa,0,4,28,600.320000,1,27,reward_spike>=190,0.001
sarsa,0,5,28,526.320000,1,27,reward_spike>=190,0.001
sarsa,0,6,40,691.100000,0,,,0.001
sarsa,0,7,38,661.020000,1,37,reward_spike>=190,0.001
sarsa,0,8,40,496.100000,0,,,0.001
sarsa,0,9,38,571.820000,1,37,reward_spike>=190,0.001
sarsa,0,10,20,638.400000,1,19,reward_spike>=190,0.001
sarsa,0,11,40,578.600000,0,,,0.001
sarsa,0,12,32,822.680000,1,31,reward_spike>=190,0.001
sarsa,0,13,32,775.580000,1,31,reward_spike>=190,0.001
sarsa,0,14,40,815.600000,0,,,0.001
sarsa,0,15,32,843.780000,1,31,reward_spike>=190,0.001
sarsa,0,16,15,522.950000,1,14,reward_spike>=190,0.000
sarsa,0,17,40,1090.100000,0,,,0.001
sarsa,0,18,22,768.480000,1,21,reward_spike>=190,0.001
sarsa,0,19,32,733.880000,1,31,reward_spike>=190,0.001
sarsa,0,20,40,606.300000,0,,,0.001
sarsa,0,21,40,540.100000,0,,,0.001
sarsa,0,22,38,713.520000,1,37,reward_spike>=190,0.001
sarsa,0,23,31,602.790000,1,30,reward_spike>=190,0.001
sarsa,0,24,40,1007.600000,0,,,0.001
sarsa,0,25,29,560.610000,1,28,reward_spike>=190,0.001
sarsa,0,26,40,816.600000,0,,,0.001
sarsa,0,27,40,846.000000,1,39,reward_spike>=190,0.001
sarsa,0,28,40,766.500000,0,,,0.001
sarsa,0,29,40,769.600000,0,,,0.001
sarsa,0,30,24,939.460000,1,23,reward_spike>=190,0.001
sarsa,0,31,20,524.700000,1,19,reward_spike>=190,0.001
sarsa,0,32,37,647.530000,1,36,reward_spike>=190,0.001
sarsa,0,33,35,803.950000,0,,,0.001
sarsa,0,34,28,713.020000,1,27,reward_spike>=190,0.001
sarsa,0,35,33,645.670000,1,32,reward_spike>=190,0.001
sarsa,0,36,40,748.100000,0,,,0.001
sarsa,0,37,21,597.390000,1,20,reward_spike>=190,0.001
sarsa,0,38,29,544.610000,1,28,reward_spike>=190,0.001
sarsa,0,39,36,1094.340000,1,35,reward_spike>=190,0.001
sarsa,0,40,16,467.540000,1,15,reward_spike>=190,0.000
sarsa,0,41,25,1008.650000,1,24,reward_spike>=190,0.001
sarsa,0,42,40,421.100000,0,,,0.001
sarsa,0,43,40,387.100000,0,,,0.001
sarsa,0,44,40,616.600000,0,,,0.001
sarsa,0,45,40,481.400000,0,,,0.001
sarsa,0,46,29,824.010000,1,28,reward_spike>=190,0.001
sarsa,0,47,21,525.190000,1,20,reward_spike>=190,0.001
sarsa,0,48,22,652.580000,1,21,reward_spike>=190,0.001
sarsa,0,49,24,697.660000,1,23,reward_spike>=190,0.001
sarsa,0,50,23,580.370000,1,22,reward_spike>=190,0.001
sarsa,0,51,28,728.320000,1,27,reward_spike>=190,0.001
sarsa,0,52,31,617.990000,1,30,reward_spike>=190,0.001
sarsa,0,53,17,468.030000,1,16,reward_spike>=190,0.000
sarsa,0,54,40,641.700000,0,,,0.001
sarsa,0,55,40,702.800000,0,,,0.001
sarsa,0,56,29,586.910000,1,28,reward_spike>=190,0.001
sarsa,0,57,21,695.990000,1,20,reward_spike>=190,0.001
sarsa,0,58,40,1108.600000,0,,,0.001
sarsa,0,59,18,861.220000,1,17,reward_spike>=190,0.000
sarsa,0,60,40,760.000000,0,,,0.001
sarsa,0,61,40,882.400000,0,,,0.001
sarsa,0,62,40,682.700000,0,,,0.001
sarsa,0,63,27,641.030000,1,26,reward_spike>=190,0.001
sarsa,0,64,36,814.140000,1,35,reward_spike>=190,0.001
sarsa,0,65,32,643.180000,1,31,reward_spike>=190,0.001
sarsa,0,66,29,898.910000,1,28,reward_spike>=190,0.001
sarsa,0,67,24,978.860000,1,23,reward_spike>=190,0.001
sarsa,0,68,37,845.830000,1,36,reward_spike>=190,0.001
sarsa,0,69,34,985.960000,1,33,reward_spike>=190,0.001
sarsa,0,70,22,709.980000,1,21,reward_spike>=190,0.001
sarsa,0,71,36,859.440000,1,35,reward_spike>=190,0.001
sarsa,0,72,26,416.940000,1,25,reward_spike>=190,0.001
sarsa,0,73,21,692.690000,1,20,reward_spike>=190,0.001
sarsa,0,74,16,693.840000,1,15,reward_spike>=190,0.000
sarsa,0,75,14,524.660000,1,13,reward_spike>=190,0.000
sarsa,0,76,20,594.500000,1,19,reward_spike>=190,0.001
sarsa,0,77,35,1057.150000,1,34,reward_spike>=190,0.001
sarsa,0,78,40,623.700000,0,,,0.001
sarsa,0,79,40,736.200000,0,,,0.001
sarsa,0,80,32,598.880000,1,31,reward_spike>=190,0.001
sarsa,0,81,34,714.860000,1,33,reward_spike>=190,0.001
sarsa,0,82,32,828.680000,1,31,reward_spike>=190,0.001
sarsa,0,83,40,695.700000,0,,,0.001
sarsa,0,84,40,653.700000,0,,,0.001
sarsa,0,85,27,531.530000,1,26,reward_spike>=190,0.001
sarsa,0,86,20,640.800000,1,19,reward_spike>=190,0.001
sarsa,0,87,23,529.970000,1,22,reward_spike>=190,0.001
sarsa,0,88,21,637.390000,1,20,reward_spike>=190,0.001
sarsa,0,89,28,654.320000,1,27,reward_spike>=190,0.001
sarsa,0,90,36,900.640000,1,35,reward_spike>=190,0.001
sarsa,0,91,35,897.850000,1,34,reward_spike>=190,0.001
sarsa,0,92,25,993.950000,1,24,reward_spike>=190,0.001
sarsa,0,93,40,806.500000,0,,,0.001
sarsa,0,94,18,538.820000,1,17,reward_spike>=190,0.001
sarsa,0,95,36,785.940000,1,35,reward_spike>=190,0.001
sarsa,0,96,40,694.500000,0,,,0.001
sarsa,0,97,40,535.100000,0,,,0.001
sarsa,0,98,40,523.700000,0,,,0.001
sarsa,0,99,40,576.400000,0,,,0.001
sarsa,0,100,14,580.760000,1,13,reward_spike>=190,0.000
sarsa,0,101,32,505.980000,1,31,reward_spike>=190,0.001
sarsa,0,102,18,525.920000,1,17,reward_spike>=190,0.001
sarsa,0,103,13,467.970000,1,12,reward_spike>=190,0.000
sarsa,0,104,39,1131.310000,0,,,0.002
sarsa,0,105,40,567.000000,0,,,0.001
sarsa,0,106,40,827.400000,0,,,0.001
sarsa,0,107,17,469.030000,1,16,reward_spike>=190,0.000
sarsa,0,108,40,1034.300000,0,,,0.002
sarsa,0,109,18,692.420000,1,17,reward_spike>=190,0.000
sarsa,0,110,40,652.500000,0,,,0.001
sarsa,0,111,31,939.590000,1,30,reward_spike>=190,0.001
sarsa,0,112,40,1014.500000,0,,,0.001
sarsa,0,113,17,580.530000,1,16,reward_spike>=190,0.000
sarsa,0,114,29,939.610000,1,28,reward_spike>=190,0.001
sarsa,0,115,40,626.600000,0,,,0.001
sarsa,0,116,33,993.370000,1,32,reward_spike>=190,0.001
sarsa,0,117,32,924.880000,1,31,reward_spike>=190,0.001
sarsa,0,118,31,902.390000,1,30,reward_spike>=190,0.001
sarsa,0,119,40,400.700000,0,,,0.001
