policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,733.900000,0,,,0.001
sarsa,0,1,27,807.730000,0,,,0.001
sarsa,0,2,40,508.200000,0,,,0.001
sarsa,0,3,40,692.900000,0,,,0.001
sarsa,0,4,27,751.930000,0,,,0.001
sarsa,0,5,37,894.330000,0,,,0.001
sarsa,0,6,35,994.250000,0,,,0.001
sarsa,0,7,39,544.010000,0,,,0.001
sarsa,0,8,40,437.100000,0,,,0.001
sarsa,0,9,20,583.300000,0,,,0.001
sarsa,0,10,22,748.180000,0,,,0.001
sarsa,0,11,40,820.400000,0,,,0.001
sarsa,0,12,40,509.400000,0,,,0.001
sarsa,0,13,40,715.900000,0,,,0.001
sarsa,0,14,17,636.130000,0,,,0.000
sarsa,0,15,40,1032.700000,0,,,0.001
sarsa,0,16,31,753.990000,0,,,0.001
sarsa,0,17,36,846.140000,0,,,0.001
sarsa,0,18,25,696.550000,0,,,0.001
sarsa,0,19,22,582.780000,0,,,0.001
sarsa,0,20,40,415.900000,0,,,0.001
sarsa,0,21,36,982.940000,0,,,0.001
sarsa,0,22,26,708.940000,0,,,0.001
sarsa,0,23,40,659.600000,0,,,0.001
sarsa,0,24,40,596.400000,0,,,0.001
sarsa,0,25,18,523.320000,0,,,0.000
sarsa,0,26,40,899.600000,0,,,0.001
sarsa,0,27,26,917.240000,0,,,0.001
sarsa,0,28,34,806.360000,0,,,0.001
sarsa,0,29,29,807.310000,0,,,0.001
sarsa,0,30,32,936.080000,0,,,0.001
sarsa,0,31,40,564.700000,0,,,0.001
sarsa,0,32,28,856.420000,0,,,0.001
sarsa,0,33,20,594.700000,0,,,0.001
sarsa,0,34,33,863.870000,0,,,0.001
sarsa,0,35,40,651.100000,0,,,0.001
sarsa,0,36,40,560.700000,0,,,0.001
sarsa,0,37,40,538.300000,0,,,0.001
sarsa,0,38,35,1122.450000,0,,,0.001
sarsa,0,39,24,808.160000,0,,,0.001
sarsa,0,40,40,590.600000,0,,,0.001
sarsa,0,41,40,594.900000,0,,,0.001
sarsa,0,42,19,806.210000,0,,,0.000
sarsa,0,43,40,847.900000,0,,,0.001
sarsa,0,44,29,748.310000,0,,,0.001
sarsa,0,45,40,784.000000,0,,,0.001
sarsa,0,46,18,694.220000,0,,,0.000
sarsa,0,47,40,504.100000,0,,,0.001
sarsa,0,48,23,691.870000,0,,,0.001
sarsa,0,49,28,770.520000,0,,,0.001
sarsa,0,50,20,524.200000,0,,,0.001
sarsa,0,51,40,561.100000,0,,,0.001
sarsa,0,52,35,847.350000,0,,,0.001
