policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,636.600000,0,,,0.001
sarsa,0,1,40,498.700000,0,,,0.001
sarsa,0,2,40,745.100000,0,,,0.001
sarsa,0,3,40,495.700000,0,,,0.001
sarsa,0,4,40,771.600000,0,,,0.001
sarsa,0,5,18,541.920000,1,17,reward_spike>=190,0.001
sarsa,0,6,40,599.500000,0,,,0.001
sarsa,0,7,33,935.370000,1,32,reward_spike>=190,0.001
sarsa,0,8,40,541.200000,0,,,0.001
sarsa,0,9,40,753.500000,0,,,0.001
sarsa,0,10,28,696.320000,1,27,reward_spike>=190,0.001
sarsa,0,11,19,525.910000,1,18,reward_spike>=190,0.001
sarsa,0,12,20,651.200000,1,19,reward_spike>=190,0.001
sarsa,0,13,40,1034.100000,0,,,0.001
sarsa,0,14,40,574.900000,0,,,0.001
sarsa,0,15,29,604.510000,1,28,reward_spike>=190,0.001
sarsa,0,16,39,1052.610000,1,38,reward_spike>=190,0.001
sarsa,0,17,40,677.900000,0,,,0.001
sarsa,0,18,40,907.400000,0,,,0.001
sarsa,0,19,40,766.100000,0,,,0.001
sarsa,0,20,40,675.400000,0,,,0.001
sarsa,0,21,32,882.380000,1,31,reward_spike>=190,0.001
sarsa,0,22,31,1091.790000,1,30,reward_spike>=190,0.001
sarsa,0,23,25,752.150000,1,24,reward_spike>=190,0.001
sarsa,0,24,29,709.410000,1,28,reward_spike>=190,0.001
sarsa,0,25,40,769.000000,0,,,0.001
sarsa,0,26,40,319.400000,0,,,0.001
sarsa,0,27,40,895.200000,0,,,0.001
sarsa,0,28,29,667.410000,1,28,reward_spike>=190,0.001
sarsa,0,29,34,1235.060000,1,33,reward_spike>=190,0.001
sarsa,0,30,40,947.700000,0,,,0.001
sarsa,0,31,37,880.430000,1,36,reward_spike>=190,0.001
sarsa,0,32,37,779.030000,1,36,reward_spike>=190,0.001
sarsa,0,33,40,758.800000,0,,,0.001
sarsa,0,34,30,594.400000,1,29,reward_spike>=190,0.001
sarsa,0,35,18,764.320000,1,17,reward_spike>=190,0.000
sarsa,0,36,40,453.400000,0,,,0.001
sarsa,0,37,30,589.600000,1,29,reward_spike>=190,0.001
sarsa,0,38,40,839.100000,0,,,0.001
sarsa,0,39,14,541.060000,0,,,0.000
sarsa,0,40,40,594.000000,0,,,0.001
sarsa,0,41,40,426.000000,0,,,0.001
sarsa,0,42,35,741.950000,1,34,reward_spike>=190,0.001
sarsa,0,43,40,695.400000,0,,,0.001
sarsa,0,44,40,620.600000,0,,,0.001
sarsa,0,45,40,759.200000,0,,,0.001
sarsa,0,46,28,866.320000,1,27,reward_spike>=190,0.001
sarsa,0,47,40,808.700000,0,,,0.001
sarsa,0,48,21,747.490000,1,20,reward_spike>=190,0.001
sarsa,0,49,20,471.800000,1,19,reward_spike>=190,0.001
sarsa,0,50,40,510.200000,0,,,0.001
sarsa,0,51,18,692.220000,1,17,reward_spike>=190,0.000
sarsa,0,52,40,556.100000,0,,,0.001
sarsa,0,53,40,571.500000,0,,,0.001
sarsa,0,54,40,752.000000,0,,,0.001
sarsa,0,55,19,525.310000,1,18,reward_spike>=190,0.000
sarsa,0,56,21,641.190000,1,20,reward_spike>=190,0.001
sarsa,0,57,40,900.600000,0,,,0.001
sarsa,0,58,21,695.690000,1,20,reward_spike>=190,0.001
sarsa,0,59,40,867.700000,0,,,0.001
sarsa,0,60,29,670.910000,1,28,reward_spike>=190,0.001
sarsa,0,61,21,763.990000,1,20,reward_spike>=190,0.001
sarsa,0,62,21,653.590000,1,20,reward_spike>=190,0.001
sarsa,0,63,25,739.050000,1,24,reward_spike>=190,0.001
sarsa,0,64,34,787.760000,1,33,reward_spike>=190,0.001
sarsa,0,65,29,543.910000,1,28,reward_spike>=190,0.001
sarsa,0,66,40,681.300000,0,,,0.001
sarsa,0,67,12,467.480000,1,11,reward_spike>=190,0.000
sarsa,0,68,24,596.860000,1,23,reward_spike>=190,0.001
sarsa,0,69,34,769.060000,1,33,reward_spike>=190,0.001
sarsa,0,70,37,954.930000,1,36,reward_spike>=190,0.001
sarsa,0,71,21,650.990000,1,20,reward_spike>=190,0.001
sarsa,0,72,22,807.880000,1,21,reward_spike>=190,0.001
sarsa,0,73,33,843.870000,1,32,reward_spike>=190,0.001
sarsa,0,74,40,550.400000,0,,,0.001
sarsa,0,75,30,602.900000,1,29,reward_spike>=190,0.001
sarsa,0,76,40,709.900000,0,,,0.001
sarsa,0,77,40,863.800000,0,,,0.001
sarsa,0,78,40,807.800000,0,,,0.001
sarsa,0,79,40,651.100000,0,,,0.001
sarsa,0,80,20,692.400000,1,19,reward_spike>=190,0.001
sarsa,0,81,20,522.800000,1,19,reward_spike>=190,0.001
sarsa,0,82,19,692.610000,1,18,reward_spike>=190,0.000
sarsa,0,83,19,634.810000,1,18,reward_spike>=190,0.000
sarsa,0,84,21,538.390000,1,20,reward_spike>=190,0.001
sarsa,0,85,33,823.270000,1,32,reward_spike>=190,0.001
sarsa,0,86,40,522.600000,0,,,0.001
sarsa,0,87,23,485.570000,1,22,reward_spike>=190,0.001
sarsa,0,88,12,523.180000,1,11,reward_spike>=190,0.000
sarsa,0,89,40,629.300000,0,,,0.001
sarsa,0,90,40,974.300000,0,,,0.001
sarsa,0,91,23,598.470000,1,22,reward_spike>=190,0.001
sarsa,0,92,23,749.370000,1,22,reward_spike>=190,0.001
sarsa,0,93,34,954.860000,1,33,reward_spike>=190,0.001
sarsa,0,94,34,694.660000,1,33,reward_spike>=190,0.001
sarsa,0,95,15,634.250000,1,14,reward_spike>=190,0.000
sarsa,0,96,40,635.200000,0,,,0.001
sarsa,0,97,40,541.900000,0,,,0.001
sarsa,0,98,18,596.420000,1,17,reward_spike>=190,0.001
sarsa,0,99,33,1217.070000,1,32,reward_spike>=190,0.001
sarsa,0,100,40,917.600000,0,,,0.001
sarsa,0,101,18,578.920000,1,17,reward_spike>=190,0.001
sarsa,0,102,22,806.380000,1,21,reward_spike>=190,0.001
sarsa,0,103,34,758.860000,1,33,reward_spike>=190,0.001
sarsa,0,104,40,670.200000,0,,,0.001
sarsa,0,105,39,1207.110000,1,38,reward_spike>=190,0.001
sarsa,0,106,40,791.100000,0,,,0.001
sarsa,0,107,28,826.920000,1,27,reward_spike>=190,0.001
sarsa,0,108,20,821.700000,1,19,reward_spike>=190,0.001
sarsa,0,109,40,553.400000,0,,,0.001
sarsa,0,110,40,694.900000,0,,,0.001
sarsa,0,111,40,532.900000,0,,,0.001
sarsa,0,112,31,927.090000,1,30,reward_spike>=190,0.001
sarsa,0,113,40,631.600000,0,,,0.001
sarsa,0,114,40,696.600000,0,,,0.001
sarsa,0,115,32,756.580000,1,31,reward_spike>=190,0.001
sarsa,0,116,40,751.300000,0,,,0.001
sarsa,0,117,40,728.800000,0,,,0.001
sarsa,0,118,40,934.900000,0,,,0.001
sarsa,0,119,20,521.600000,1,19,reward_spike>=190,0.001
sarsa,0,120,16,692.040000,1,15,reward_spike>=190,0.000
