policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,32,763.380000,1,31,reward_spike>=190,0.001
sarsa,0,1,32,881.480000,1,31,reward_spike>=190,0.001
sarsa,0,2,40,649.600000,0,,,0.001
sarsa,0,3,40,625.400000,0,,,0.001
sarsa,0,4,40,727.500000,0,,,0.001
sarsa,0,5,40,336.800000,0,,,0.001
sarsa,0,6,27,825.930000,0,,,0.001
sarsa,0,7,40,708.800000,0,,,0.001
sarsa,0,8,40,684.600000,0,,,0.001
sarsa,0,9,39,900.910000,0,,,0.001
sarsa,0,10,38,777.020000,1,37,reward_spike>=190,0.001
sarsa,0,11,26,978.940000,1,25,reward_spike>=190,0.001
sarsa,0,12,40,652.900000,0,,,0.001
sarsa,0,13,20,524.700000,1,19,reward_spike>=190,0.001
sarsa,0,14,32,546.180000,1,31,reward_spike>=190,0.001
sarsa,0,15,40,465.500000,0,,,0.001
sarsa,0,16,40,805.200000,0,,,0.001
sarsa,0,17,25,653.450000,1,24,reward_spike>=190,0.001
sarsa,0,18,39,884.710000,1,38,reward_spike>=190,0.001
sarsa,0,19,18,636.320000,1,17,reward_spike>=190,0.000
sarsa,0,20,40,585.000000,0,,,0.001
sarsa,0,21,29,786.510000,1,28,reward_spike>=190,0.001
sarsa,0,22,32,753.580000,1,31,reward_spike>=190,0.001
sarsa,0,23,40,358.900000,0,,,0.001
sarsa,0,24,40,744.700000,0,,,0.001
sarsa,0,25,40,535.000000,0,,,0.001
sarsa,0,26,20,499.800000,1,19,reward_spike>=190,0.001
sarsa,0,27,40,843.900000,0,,,0.001
sarsa,0,28,40,437.200000,0,,,0.001
sarsa,0,29,27,767.730000,1,26,reward_spike>=190,0.001
sarsa,0,30,40,823.600000,0,,,0.001
sarsa,0,31,39,1072.310000,1,38,reward_spike>=190,0.001
sarsa,0,32,40,949.900000,0,,,0.001
sarsa,0,33,40,714.200000,0,,,0.001
sarsa,0,34,40,985.500000,1,39,reward_spike>=190,0.001
sarsa,0,35,30,701.200000,1,29,reward_spike>=190,0.001
sarsa,0,36,31,802.690000,1,30,reward_spike>=190,0.001
sarsa,0,37,40,537.700000,0,,,0.001
sarsa,0,38,37,940.530000,1,36,reward_spike>=190,0.001
sarsa,0,39,40,857.200000,0,,,0.001
sarsa,0,40,28,695.120000,1,27,reward_spike>=190,0.001
sarsa,0,41,27,1048.930000,1,26,reward_spike>=190,0.001
sarsa,0,42,36,791.940000,1,35,reward_spike>=190,0.001
sarsa,0,43,25,754.850000,1,24,reward_spike>=190,0.001
sarsa,0,44,40,533.600000,0,,,0.001
sarsa,0,45,40,694.500000,0,,,0.001
sarsa,0,46,30,702.300000,1,29,reward_spike>=190,0.001
sarsa,0,47,40,473.800000,0,,,0.001
sarsa,0,48,40,719.400000,0,,,0.001
sarsa,0,49,40,765.400000,0,,,0.001
sarsa,0,50,38,997.920000,1,37,reward_spike>=190,0.001
sarsa,0,51,32,768.780000,1,31,reward_spike>=190,0.001
sarsa,0,52,19,693.610000,1,18,reward_spike>=190,0.000
sarsa,0,53,40,853.500000,0,,,0.001
sarsa,0,54,40,470.400000,0,,,0.001
sarsa,0,55,40,1216.800000,0,,,0.001
sarsa,0,56,28,584.020000,1,27,reward_spike>=190,0.001
sarsa,0,57,23,751.670000,1,22,reward_spike>=190,0.001
sarsa,0,58,24,767.360000,1,23,reward_spike>=190,0.001
sarsa,0,59,22,950.180000,1,21,reward_spike>=190,0.001
sarsa,0,60,39,1054.110000,1,38,reward_spike>=190,0.001
sarsa,0,61,20,750.000000,1,19,reward_spike>=190,0.001
sarsa,0,62,26,785.340000,1,25,reward_spike>=190,0.001
