policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,20,524.000000,0,,,0.001
sarsa,0,1,21,706.290000,0,,,0.001
sarsa,0,2,22,638.380000,0,,,0.001
sarsa,0,3,40,714.800000,0,,,0.001
sarsa,0,4,40,608.600000,0,,,0.001
sarsa,0,5,40,636.600000,0,,,0.001
sarsa,0,6,32,768.280000,0,,,0.001
sarsa,0,7,40,613.100000,0,,,0.001
sarsa,0,8,40,683.900000,0,,,0.001
sarsa,0,9,40,544.600000,0,,,0.001
sarsa,0,10,32,939.180000,0,,,0.001
sarsa,0,11,38,1031.420000,0,,,0.001
sarsa,0,12,32,808.980000,0,,,0.001
sarsa,0,13,28,545.120000,0,,,0.001
sarsa,0,14,32,533.980000,0,,,0.001
sarsa,0,15,20,637.300000,0,,,0.001
sarsa,0,16,40,728.500000,0,,,0.001
sarsa,0,17,39,1139.110000,0,,,0.001
sarsa,0,18,40,958.100000,0,,,0.001
sarsa,0,19,13,579.770000,0,,,0.000
sarsa,0,20,40,362.600000,0,,,0.001
sarsa,0,21,40,763.500000,0,,,0.001
sarsa,0,22,40,822.700000,0,,,0.001
sarsa,0,23,39,1000.010000,0,,,0.001
sarsa,0,24,40,637.700000,0,,,0.001
sarsa,0,25,28,937.720000,0,,,0.001
sarsa,0,26,31,746.190000,0,,,0.001
sarsa,0,27,40,431.000000,0,,,0.001
sarsa,0,28,17,692.330000,0,,,0.000
sarsa,0,29,33,753.170000,0,,,0.001
sarsa,0,30,40,415.600000,0,,,0.001
sarsa,0,31,38,686.020000,0,,,0.001
sarsa,0,32,40,640.600000,0,,,0.001
sarsa,0,33,23,860.270000,0,,,0.001
sarsa,0,34,33,761.570000,0,,,0.001
sarsa,0,35,40,382.800000,0,,,0.001
sarsa,0,36,40,638.200000,0,,,0.001
sarsa,0,37,40,527.000000,0,,,0.001
sarsa,0,38,22,750.080000,0,,,0.001
sarsa,0,39,40,782.300000,0,,,0.001
sarsa,0,40,24,750.560000,0,,,0.001
sarsa,0,41,40,583.700000,0,,,0.001
sarsa,0,42,12,635.180000,0,,,0.000
sarsa,0,43,20,635.300000,0,,,0.001
sarsa,0,44,40,800.000000,0,,,0.001
sarsa,0,45,40,530.900000,0,,,0.001
sarsa,0,46,12,634.980000,0,,,0.000
sarsa,0,47,40,598.400000,0,,,0.001
sarsa,0,48,40,1017.000000,0,,,0.001
sarsa,0,49,25,752.550000,0,,,0.001
sarsa,0,50,20,693.100000,0,,,0.001
sarsa,0,51,39,813.810000,0,,,0.001
sarsa,0,52,40,810.500000,0,,,0.001
sarsa,0,53,37,957.030000,0,,,0.001
sarsa,0,54,39,958.310000,0,,,0.001
