policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,793.500000,0,,,0.001
sarsa,0,1,27,865.130000,1,26,reward_spike>=190,0.001
sarsa,0,2,29,1093.910000,1,28,reward_spike>=190,0.001
sarsa,0,3,40,149.800000,0,,,0.001
sarsa,0,4,40,493.900000,0,,,0.001
sarsa,0,5,40,771.900000,0,,,0.001
sarsa,0,6,21,414.190000,1,20,reward_spike>=190,0.001
sarsa,0,7,24,596.060000,1,23,reward_spike>=190,0.001
sarsa,0,8,40,775.400000,0,,,0.001
sarsa,0,9,40,692.300000,0,,,0.001
sarsa,0,10,40,691.200000,0,,,0.001
sarsa,0,11,40,451.200000,0,,,0.001
sarsa,0,12,18,524.920000,1,17,reward_spike>=190,0.000
sarsa,0,13,40,886.000000,0,,,0.001
sarsa,0,14,29,750.310000,1,28,reward_spike>=190,0.001
sarsa,0,15,25,639.150000,1,24,reward_spike>=190,0.001
sarsa,0,16,40,901.200000,0,,,0.001
sarsa,0,17,40,950.200000,1,39,reward_spike>=190,0.001
sarsa,0,18,29,854.810000,1,28,reward_spike>=190,0.001
sarsa,0,19,20,863.100000,1,19,reward_spike>=190,0.001
sarsa,0,20,40,757.900000,0,,,0.001
sarsa,0,21,31,617.690000,1,30,reward_spike>=190,0.001
sarsa,0,22,24,806.160000,1,23,reward_spike>=190,0.001
sarsa,0,23,36,716.940000,1,35,reward_spike>=190,0.001
sarsa,0,24,39,845.010000,1,38,reward_spike>=190,0.001
sarsa,0,25,40,595.300000,0,,,0.001
sarsa,0,26,40,904.100000,0,,,0.001
sarsa,0,27,18,595.520000,1,17,reward_spike>=190,0.000
sarsa,0,28,40,687.500000,0,,,0.001
sarsa,0,29,40,543.500000,0,,,0.001
sarsa,0,30,37,871.630000,1,36,reward_spike>=190,0.001
sarsa,0,31,21,694.790000,1,20,reward_spike>=190,0.001
sarsa,0,32,40,561.200000,0,,,0.001
sarsa,0,33,24,556.060000,1,23,reward_spike>=190,0.001
sarsa,0,34,25,599.750000,0,,,0.001
sarsa,0,35,35,812.050000,1,34,reward_spike>=190,0.001
sarsa,0,36,40,806.500000,0,,,0.001
sarsa,0,37,40,683.400000,0,,,0.001
sarsa,0,38,40,685.600000,0,,,0.001
sarsa,0,39,19,640.810000,1,18,reward_spike>=190,0.001
sarsa,0,40,40,354.200000,0,,,0.001
sarsa,0,41,32,714.280000,1,31,reward_spike>=190,0.001
sarsa,0,42,40,746.100000,0,,,0.001
sarsa,0,43,18,596.020000,1,17,reward_spike>=190,0.000
sarsa,0,44,32,789.780000,1,31,reward_spike>=190,0.001
sarsa,0,45,26,766.440000,1,25,reward_spike>=190,0.001
sarsa,0,46,40,660.800000,0,,,0.001
sarsa,0,47,40,857.600000,0,,,0.001
sarsa,0,48,37,1031.730000,1,36,reward_spike>=190,0.001
sarsa,0,49,40,787.100000,0,,,0.001
sarsa,0,50,40,793.100000,0,,,0.001
sarsa,0,51,31,892.890000,1,30,reward_spike>=190,0.001
sarsa,0,52,40,806.700000,0,,,0.001
sarsa,0,53,40,585.300000,0,,,0.001
sarsa,0,54,40,534.300000,0,,,0.001
sarsa,0,55,40,975.200000,0,,,0.001
sarsa,0,56,35,668.950000,1,34,reward_spike>=190,0.001
sarsa,0,57,39,999.310000,1,38,reward_spike>=190,0.001
sarsa,0,58,27,729.430000,1,26,reward_spike>=190,0.001
sarsa,0,59,32,999.680000,1,31,reward_spike>=190,0.001
sarsa,0,60,29,784.210000,1,28,reward_spike>=190,0.001
sarsa,0,61,40,1032.400000,0,,,0.001
sarsa,0,62,27,598.030000,1,26,reward_spike>=190,0.001
sarsa,0,63,25,673.450000,0,,,0.001
sarsa,0,64,40,860.000000,0,,,0.001
sarsa,0,65,40,595.900000,0,,,0.001
sarsa,0,66,40,698.300000,0,,,0.001
sarsa,0,67,19,710.710000,1,18,reward_spike>=190,0.000
sarsa,0,68,23,636.270000,1,22,reward_spike>=190,0.001
sarsa,0,69,40,598.700000,0,,,0.001
sarsa,0,70,22,693.580000,1,21,reward_spike>=190,0.001
sarsa,0,71,24,753.160000,1,23,reward_spike>=190,0.001
sarsa,0,72,20,712.200000,1,19,reward_spike>=190,0.001
sarsa,0,73,36,1166.140000,1,35,reward_spike>=190,0.001
sarsa,0,74,40,396.200000,0,,,0.001
sarsa,0,75,40,835.600000,0,,,0.001
sarsa,0,76,40,888.900000,0,,,0.001
sarsa,0,77,40,469.200000,0,,,0.001
sarsa,0,78,37,841.930000,1,36,reward_spike>=190,0.001
sarsa,0,79,32,705.080000,1,31,reward_spike>=190,0.001
sarsa,0,80,26,727.240000,1,25,reward_spike>=190,0.001
sarsa,0,81,25,586.350000,1,24,reward_spike>=190,0.001
sarsa,0,82,25,580.050000,1,24,reward_spike>=190,0.001
sarsa,0,83,40,812.500000,1,39,reward_spike>=190,0.001
sarsa,0,84,29,559.110000,1,28,reward_spike>=190,0.001
sarsa,0,85,26,638.540000,1,25,reward_spike>=190,0.001
sarsa,0,86,40,1007.800000,0,,,0.001
sarsa,0,87,40,494.100000,0,,,0.001
sarsa,0,88,27,770.830000,0,,,0.001
sarsa,0,89,40,1045.700000,0,,,0.001
sarsa,0,90,39,902.410000,0,,,0.001
sarsa,0,91,37,713.730000,1,36,reward_spike>=190,0.001
sarsa,0,92,40,623.200000,0,,,0.001
sarsa,0,93,16,635.540000,1,15,reward_spike>=190,0.000
sarsa,0,94,39,801.710000,1,38,reward_spike>=190,0.001
sarsa,0,95,40,865.100000,0,,,0.001
sarsa,0,96,26,752.640000,1,25,reward_spike>=190,0.001
sarsa,0,97,36,657.240000,1,35,reward_spike>=190,0.001
sarsa,0,98,20,638.900000,1,19,reward_spike>=190,0.001
sarsa,0,99,40,833.300000,0,,,0.001
sarsa,0,100,39,1016.210000,1,38,reward_spike>=190,0.001
sarsa,0,101,40,735.300000,0,,,0.001
sarsa,0,102,40,641.300000,0,,,0.001
sarsa,0,103,32,823.180000,1,31,reward_spike>=190,0.001
sarsa,0,104,40,989.100000,0,,,0.001
sarsa,0,105,40,740.500000,0,,,0.001
sarsa,0,106,25,543.950000,1,24,reward_spike>=190,0.001
sarsa,0,107,31,712.990000,1,30,reward_spike>=190,0.001
sarsa,0,108,19,748.210000,1,18,reward_spike>=190,0.000
sarsa,0,109,40,567.900000,0,,,0.001
sarsa,0,110,37,787.730000,1,36,reward_spike>=190,0.001
sarsa,0,111,40,465.000000,0,,,0.001
sarsa,0,112,26,1064.440000,1,25,reward_spike>=190,0.001
sarsa,0,113,28,642.720000,1,27,reward_spike>=190,0.001
sarsa,0,114,37,997.330000,1,36,reward_spike>=190,0.001
sarsa,0,115,32,599.680000,1,31,reward_spike>=190,0.001
sarsa,0,116,26,752.440000,1,25,reward_spike>=190,0.001
sarsa,0,117,27,787.430000,1,26,reward_spike>=190,0.001
sarsa,0,118,15,524.150000,1,14,reward_spike>=190,0.000
sarsa,0,119,22,803.380000,1,21,reward_spike>=190,0.001
sarsa,0,120,40,653.300000,0,,,0.001
sarsa,0,121,37,993.830000,1,36,reward_spike>=190,0.001
sarsa,0,122,31,977.890000,1,30,reward_spike>=190,0.001
sarsa,0,123,40,645.600000,0,,,0.001
sarsa,0,124,27,782.730000,1,26,reward_spike>=190,0.001
sarsa,0,125,20,640.500000,1,19,reward_spike>=190,0.001
sarsa,0,126,40,960.400000,0,,,0.001
sarsa,0,127,35,865.850000,1,34,reward_spike>=190,0.001
sarsa,0,128,23,654.570000,1,22,reward_spike>=190,0.001
sarsa,0,129,40,810.200000,0,,,0.001
sarsa,0,130,25,416.250000,1,24,reward_spike>=190,0.001
sarsa,0,131,40,777.800000,0,,,0.001
sarsa,0,132,32,1037.180000,1,31,reward_spike>=190,0.001
