policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,19,692.410000,1,18,reward_spike>=190,0.001
sarsa,0,1,40,511.400000,0,,,0.001
sarsa,0,2,40,604.000000,0,,,0.001
sarsa,0,3,40,705.300000,0,,,0.001
sarsa,0,4,40,800.100000,0,,,0.001
sarsa,0,5,27,614.130000,1,26,reward_spike>=190,0.001
sarsa,0,6,40,742.700000,0,,,0.001
sarsa,0,7,40,733.000000,0,,,0.001
sarsa,0,8,40,707.200000,0,,,0.001
sarsa,0,9,40,534.900000,0,,,0.001
sarsa,0,10,24,599.160000,1,23,reward_spike>=190,0.001
sarsa,0,11,21,651.090000,1,20,reward_spike>=190,0.001
sarsa,0,12,40,616.100000,0,,,0.001
sarsa,0,13,40,767.300000,0,,,0.001
sarsa,0,14,40,483.200000,0,,,0.001
sarsa,0,15,35,953.750000,0,,,0.001
sarsa,0,16,40,801.000000,0,,,0.001
sarsa,0,17,40,715.500000,0,,,0.001
sarsa,0,18,28,876.220000,1,27,reward_spike>=190,0.001
sarsa,0,19,15,466.150000,1,14,reward_spike>=190,0.000
sarsa,0,20,40,654.800000,0,,,0.001
sarsa,0,21,38,563.220000,1,37,reward_spike>=190,0.001
sarsa,0,22,33,810.670000,1,32,reward_spike>=190,0.001
sarsa,0,23,23,694.170000,1,22,reward_spike>=190,0.001
sarsa,0,24,40,805.200000,0,,,0.001
sarsa,0,25,40,905.400000,0,,,0.001
sarsa,0,26,32,822.780000,1,31,reward_spike>=190,0.001
sarsa,0,27,31,600.990000,1,30,reward_spike>=190,0.001
sarsa,0,28,29,862.710000,1,28,reward_spike>=190,0.001
sarsa,0,29,18,821.320000,1,17,reward_spike>=190,0.000
sarsa,0,30,28,921.620000,1,27,reward_spike>=190,0.001
sarsa,0,31,38,996.920000,1,37,reward_spike>=190,0.001
sarsa,0,32,33,762.770000,0,,,0.001
sarsa,0,33,40,690.400000,0,,,0.001
sarsa,0,34,39,975.210000,1,38,reward_spike>=190,0.001
sarsa,0,35,31,1008.990000,1,30,reward_spike>=190,0.001
sarsa,0,36,25,597.150000,1,24,reward_spike>=190,0.001
sarsa,0,37,28,937.020000,1,27,reward_spike>=190,0.001
sarsa,0,38,35,884.250000,1,34,reward_spike>=190,0.001
sarsa,0,39,31,751.990000,1,30,reward_spike>=190,0.001
sarsa,0,40,22,1047.680000,1,21,reward_spike>=190,0.001
sarsa,0,41,40,600.800000,0,,,0.001
sarsa,0,42,40,625.500000,0,,,0.001
sarsa,0,43,20,862.300000,1,19,reward_spike>=190,0.001
sarsa,0,44,40,479.200000,0,,,0.001
sarsa,0,45,22,636.980000,1,21,reward_spike>=190,0.001
sarsa,0,46,40,853.400000,0,,,0.001
sarsa,0,47,40,787.000000,0,,,0.001
sarsa,0,48,24,637.460000,1,23,reward_spike>=190,0.001
sarsa,0,49,30,978.700000,1,29,reward_spike>=190,0.001
sarsa,0,50,28,766.820000,1,27,reward_spike>=190,0.001
sarsa,0,51,34,870.060000,1,33,reward_spike>=190,0.001
sarsa,0,52,28,1035.120000,1,27,reward_spike>=190,0.001
sarsa,0,53,40,597.100000,0,,,0.001
sarsa,0,54,40,848.800000,0,,,0.001
sarsa,0,55,22,749.080000,1,21,reward_spike>=190,0.001
sarsa,0,56,29,598.810000,1,28,reward_spike>=190,0.001
sarsa,0,57,19,695.310000,1,18,reward_spike>=190,0.000
sarsa,0,58,30,807.100000,1,29,reward_spike>=190,0.001
sarsa,0,59,40,315.000000,0,,,0.001
sarsa,0,60,22,693.380000,1,21,reward_spike>=190,0.001
sarsa,0,61,35,1219.350000,1,34,reward_spike>=190,0.001
sarsa,0,62,29,869.210000,1,28,reward_spike>=190,0.001
