policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,661.400000,0,,,0.001
sarsa,0,1,31,714.690000,1,30,reward_spike>=190,0.001
sarsa,0,2,40,682.600000,0,,,0.001
sarsa,0,3,40,792.300000,0,,,0.001
sarsa,0,4,40,738.300000,0,,,0.001
sarsa,0,5,40,715.200000,0,,,0.001
sarsa,0,6,40,749.800000,0,,,0.001
sarsa,0,7,40,452.000000,0,,,0.001
sarsa,0,8,30,822.700000,1,29,reward_spike>=190,0.001
sarsa,0,9,32,660.380000,1,31,reward_spike>=190,0.001
sarsa,0,10,26,712.440000,1,25,reward_spike>=190,0.001
sarsa,0,11,40,706.100000,0,,,0.001
sarsa,0,12,37,646.730000,1,36,reward_spike>=190,0.001
sarsa,0,13,24,634.660000,1,23,reward_spike>=190,0.001
sarsa,0,14,22,640.280000,1,21,reward_spike>=190,0.001
sarsa,0,15,40,615.400000,0,,,0.001
sarsa,0,16,38,953.420000,0,,,0.001
sarsa,0,17,40,552.900000,0,,,0.001
sarsa,0,18,28,809.120000,1,27,reward_spike>=190,0.001
sarsa,0,19,36,844.240000,1,35,reward_spike>=190,0.001
sarsa,0,20,20,763.500000,1,19,reward_spike>=190,0.001
sarsa,0,21,40,689.700000,0,,,0.001
sarsa,0,22,32,542.080000,1,31,reward_spike>=190,0.001
sarsa,0,23,30,655.900000,1,29,reward_spike>=190,0.001
sarsa,0,24,40,859.700000,1,39,reward_spike>=190,0.001
sarsa,0,25,25,805.850000,1,24,reward_spike>=190,0.001
sarsa,0,26,38,580.720000,1,37,reward_spike>=190,0.001
sarsa,0,27,31,894.890000,1,30,reward_spike>=190,0.001
sarsa,0,28,26,639.240000,1,25,reward_spike>=190,0.001
sarsa,0,29,25,651.950000,1,24,reward_spike>=190,0.001
sarsa,0,30,19,748.210000,1,18,reward_spike>=190,0.000
sarsa,0,31,24,745.060000,1,23,reward_spike>=190,0.001
sarsa,0,32,29,881.410000,1,28,reward_spike>=190,0.001
sarsa,0,33,25,766.250000,1,24,reward_spike>=190,0.001
sarsa,0,34,40,710.400000,0,,,0.001
sarsa,0,35,27,656.630000,1,26,reward_spike>=190,0.001
sarsa,0,36,40,643.200000,0,,,0.001
sarsa,0,37,25,752.150000,1,24,reward_spike>=190,0.001
sarsa,0,38,18,636.620000,1,17,reward_spike>=190,0.000
sarsa,0,39,29,631.410000,1,28,reward_spike>=190,0.001
sarsa,0,40,40,637.000000,0,,,0.001
sarsa,0,41,24,655.560000,1,23,reward_spike>=190,0.001
sarsa,0,42,40,708.600000,0,,,0.001
sarsa,0,43,36,654.940000,1,35,reward_spike>=190,0.001
sarsa,0,44,37,787.330000,1,36,reward_spike>=190,0.001
sarsa,0,45,24,581.960000,1,23,reward_spike>=190,0.001
sarsa,0,46,40,542.400000,0,,,0.001
sarsa,0,47,40,708.200000,0,,,0.001
sarsa,0,48,36,829.740000,1,35,reward_spike>=190,0.001
sarsa,0,49,40,366.000000,0,,,0.001
sarsa,0,50,30,655.700000,1,29,reward_spike>=190,0.001
sarsa,0,51,40,888.800000,0,,,0.001
sarsa,0,52,40,510.100000,0,,,0.001
sarsa,0,53,36,948.740000,1,35,reward_spike>=190,0.001
sarsa,0,54,40,636.400000,0,,,0.001
sarsa,0,55,31,701.590000,1,30,reward_spike>=190,0.001
sarsa,0,56,23,485.070000,1,22,reward_spike>=190,0.001
sarsa,0,57,40,947.500000,0,,,0.001
sarsa,0,58,25,825.750000,1,24,reward_spike>=190,0.001
sarsa,0,59,28,782.720000,1,27,reward_spike>=190,0.001
sarsa,0,60,37,1164.630000,1,36,reward_spike>=190,0.001
sarsa,0,61,31,676.690000,1,30,reward_spike>=190,0.001
sarsa,0,62,34,1109.260000,1,33,reward_spike>=190,0.001
sarsa,0,63,40,678.700000,0,,,0.001
sarsa,0,64,40,750.800000,0,,,0.001
sarsa,0,65,33,826.070000,1,32,reward_spike>=190,0.001
sarsa,0,66,40,616.300000,0,,,0.001
sarsa,0,67,33,755.070000,1,32,reward_spike>=190,0.001
sarsa,0,68,21,580.990000,1,20,reward_spike>=190,0.001
sarsa,0,69,40,540.100000,0,,,0.001
sarsa,0,70,40,662.400000,0,,,0.001
sarsa,0,71,40,507.000000,0,,,0.001
sarsa,0,72,21,650.090000,1,20,reward_spike>=190,0.001
sarsa,0,73,40,543.400000,0,,,0.001
sarsa,0,74,36,799.640000,1,35,reward_spike>=190,0.001
sarsa,0,75,40,925.800000,1,39,reward_spike>=190,0.001
sarsa,0,76,40,716.800000,0,,,0.001
sarsa,0,77,40,680.400000,0,,,0.001
sarsa,0,78,17,749.630000,1,16,reward_spike>=190,0.000
sarsa,0,79,36,657.740000,1,35,reward_spike>=190,0.001
sarsa,0,80,40,467.700000,0,,,0.001
sarsa,0,81,31,763.490000,1,30,reward_spike>=190,0.001
sarsa,0,82,40,738.800000,0,,,0.001
sarsa,0,83,12,522.280000,1,11,reward_spike>=190,0.000
sarsa,0,84,24,557.460000,1,23,reward_spike>=190,0.001
sarsa,0,85,31,841.290000,1,30,reward_spike>=190,0.001
sarsa,0,86,29,1033.810000,1,28,reward_spike>=190,0.001
sarsa,0,87,40,388.900000,0,,,0.001
sarsa,0,88,40,497.100000,0,,,0.001
sarsa,0,89,32,808.180000,1,31,reward_spike>=190,0.001
sarsa,0,90,40,490.200000,0,,,0.001
sarsa,0,91,22,691.880000,1,21,reward_spike>=190,0.001
sarsa,0,92,40,863.000000,0,,,0.001
sarsa,0,93,23,725.570000,1,22,reward_spike>=190,0.001
sarsa,0,94,18,525.820000,1,17,reward_spike>=190,0.001
sarsa,0,95,21,747.690000,1,20,reward_spike>=190,0.001
sarsa,0,96,32,726.080000,1,31,reward_spike>=190,0.001
sarsa,0,97,40,1200.600000,0,,,0.001
sarsa,0,98,25,878.050000,1,24,reward_spike>=190,0.001
sarsa,0,99,25,876.750000,1,24,reward_spike>=190,0.001
sarsa,0,100,22,709.280000,1,21,reward_spike>=190,0.001
sarsa,0,101,40,791.800000,0,,,0.001
sarsa,0,102,40,738.600000,0,,,0.001
sarsa,0,103,40,648.500000,0,,,0.001
sarsa,0,104,28,823.420000,1,27,reward_spike>=190,0.001
sarsa,0,105,30,769.000000,1,29,reward_spike>=190,0.001
sarsa,0,106,40,760.400000,0,,,0.001
sarsa,0,107,40,631.300000,0,,,0.001
sarsa,0,108,14,523.060000,1,13,reward_spike>=190,0.000
