policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,31,611.890000,1,30,reward_spike>=190,0.001
sarsa,0,1,33,728.770000,1,32,reward_spike>=190,0.001
sarsa,0,2,40,633.400000,0,,,0.001
sarsa,0,3,17,522.930000,1,16,reward_spike>=190,0.001
sarsa,0,4,40,692.200000,0,,,0.001
sarsa,0,5,18,593.920000,1,17,reward_spike>=190,0.000
sarsa,0,6,21,724.790000,1,20,reward_spike>=190,0.001
sarsa,0,7,37,696.230000,1,36,reward_spike>=190,0.001
sarsa,0,8,40,787.400000,0,,,0.001
sarsa,0,9,37,886.830000,1,36,reward_spike>=190,0.001
sarsa,0,10,25,809.850000,1,24,reward_spike>=190,0.001
sarsa,0,11,40,794.200000,0,,,0.001
sarsa,0,12,34,1085.960000,1,33,reward_spike>=190,0.001
sarsa,0,13,33,731.070000,1,32,reward_spike>=190,0.001
sarsa,0,14,20,695.600000,1,19,reward_spike>=190,0.001
sarsa,0,15,40,523.600000,0,,,0.001
sarsa,0,16,30,771.000000,1,29,reward_spike>=190,0.001
sarsa,0,17,20,764.200000,1,19,reward_spike>=190,0.001
sarsa,0,18,36,927.040000,1,35,reward_spike>=190,0.001
sarsa,0,19,40,771.300000,0,,,0.001
sarsa,0,20,36,940.640000,1,35,reward_spike>=190,0.001
sarsa,0,21,39,786.310000,1,38,reward_spike>=190,0.001
sarsa,0,22,40,509.700000,0,,,0.001
sarsa,0,23,25,615.950000,1,24,reward_spike>=190,0.001
sarsa,0,24,20,525.000000,1,19,reward_spike>=190,0.001
sarsa,0,25,40,807.700000,0,,,0.001
sarsa,0,26,36,978.840000,1,35,reward_spike>=190,0.001
sarsa,0,27,25,748.250000,1,24,reward_spike>=190,0.001
sarsa,0,28,40,781.000000,0,,,0.001
sarsa,0,29,40,246.500000,0,,,0.001
sarsa,0,30,26,656.440000,1,25,reward_spike>=190,0.001
sarsa,0,31,37,760.730000,1,36,reward_spike>=190,0.001
sarsa,0,32,40,657.400000,0,,,0.001
sarsa,0,33,29,673.310000,1,28,reward_spike>=190,0.001
sarsa,0,34,40,700.500000,0,,,0.001
sarsa,0,35,40,821.100000,0,,,0.001
sarsa,0,36,24,709.360000,1,23,reward_spike>=190,0.001
sarsa,0,37,30,586.100000,1,29,reward_spike>=190,0.001
sarsa,0,38,35,959.450000,1,34,reward_spike>=190,0.001
sarsa,0,39,40,935.500000,0,,,0.001
sarsa,0,40,33,882.370000,1,32,reward_spike>=190,0.001
