policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,677.700000,0,,,0.001
sarsa,0,1,40,672.700000,0,,,0.001
sarsa,0,2,40,617.700000,0,,,0.001
sarsa,0,3,40,790.100000,0,,,0.001
sarsa,0,4,30,978.500000,1,29,reward_spike>=190,0.001
sarsa,0,5,38,841.520000,0,,,0.001
sarsa,0,6,40,862.000000,0,,,0.001
sarsa,0,7,33,710.970000,1,32,reward_spike>=190,0.001
sarsa,0,8,40,754.900000,0,,,0.001
sarsa,0,9,30,821.300000,1,29,reward_spike>=190,0.001
sarsa,0,10,40,856.900000,0,,,0.001
sarsa,0,11,40,788.300000,0,,,0.001
sarsa,0,12,30,711.600000,1,29,reward_spike>=190,0.001
sarsa,0,13,39,671.310000,1,38,reward_spike>=190,0.001
sarsa,0,14,32,884.680000,1,31,reward_spike>=190,0.001
sarsa,0,15,19,694.910000,1,18,reward_spike>=190,0.001
sarsa,0,16,40,1083.000000,0,,,0.001
sarsa,0,17,27,820.930000,1,26,reward_spike>=190,0.001
sarsa,0,18,37,897.130000,1,36,reward_spike>=190,0.001
sarsa,0,19,40,957.500000,0,,,0.001
sarsa,0,20,40,637.800000,0,,,0.001
sarsa,0,21,40,795.400000,0,,,0.001
sarsa,0,22,24,823.360000,1,23,reward_spike>=190,0.001
sarsa,0,23,40,816.200000,0,,,0.001
sarsa,0,24,40,543.600000,0,,,0.001
sarsa,0,25,40,789.300000,0,,,0.001
sarsa,0,26,23,751.970000,1,22,reward_spike>=190,0.001
sarsa,0,27,40,679.900000,0,,,0.001
sarsa,0,28,29,747.410000,1,28,reward_spike>=190,0.001
sarsa,0,29,25,892.950000,1,24,reward_spike>=190,0.001
sarsa,0,30,20,804.600000,1,19,reward_spike>=190,0.001
sarsa,0,31,40,673.500000,0,,,0.001
sarsa,0,32,33,691.570000,1,32,reward_spike>=190,0.001
sarsa,0,33,40,503.100000,0,,,0.001
sarsa,0,34,40,989.800000,0,,,0.001
sarsa,0,35,36,883.440000,1,35,reward_spike>=190,0.001
sarsa,0,36,35,939.850000,1,34,reward_spike>=190,0.001
sarsa,0,37,40,1196.200000,1,39,reward_spike>=190,0.001
sarsa,0,38,21,595.490000,1,20,reward_spike>=190,0.001
sarsa,0,39,36,1083.440000,1,35,reward_spike>=190,0.001
sarsa,0,40,40,636.100000,0,,,0.001
sarsa,0,41,40,999.400000,0,,,0.001
sarsa,0,42,21,692.790000,1,20,reward_spike>=190,0.001
sarsa,0,43,26,920.740000,1,25,reward_spike>=190,0.001
sarsa,0,44,40,1197.900000,0,,,0.001
sarsa,0,45,26,822.740000,0,,,0.001
sarsa,0,46,40,471.400000,0,,,0.001
sarsa,0,47,18,581.320000,1,17,reward_spike>=190,0.000
sarsa,0,48,30,1009.100000,1,29,reward_spike>=190,0.001
sarsa,0,49,40,636.400000,0,,,0.001
sarsa,0,50,40,676.600000,0,,,0.001
sarsa,0,51,40,845.100000,0,,,0.001
sarsa,0,52,24,639.360000,1,23,reward_spike>=190,0.001
sarsa,0,53,40,780.000000,0,,,0.001
sarsa,0,54,27,841.430000,1,26,reward_spike>=190,0.001
sarsa,0,55,21,749.190000,1,20,reward_spike>=190,0.001
sarsa,0,56,32,770.080000,1,31,reward_spike>=190,0.001
sarsa,0,57,40,636.200000,0,,,0.001
sarsa,0,58,21,557.890000,1,20,reward_spike>=190,0.001
