policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,38,1054.720000,1,37,reward_spike>=190,0.001
sarsa,0,1,32,821.080000,1,31,reward_spike>=190,0.001
sarsa,0,2,40,438.800000,0,,,0.001
sarsa,0,3,40,468.200000,0,,,0.001
sarsa,0,4,40,507.700000,0,,,0.001
sarsa,0,5,39,700.310000,1,38,reward_spike>=190,0.001
sarsa,0,6,33,556.570000,1,32,reward_spike>=190,0.001
sarsa,0,7,38,859.620000,1,37,reward_spike>=190,0.001
sarsa,0,8,40,654.300000,0,,,0.001
sarsa,0,9,31,809.190000,1,30,reward_spike>=190,0.001
sarsa,0,10,29,642.710000,1,28,reward_spike>=190,0.001
sarsa,0,11,40,637.100000,0,,,0.001
sarsa,0,12,40,519.100000,0,,,0.001
sarsa,0,13,40,698.500000,0,,,0.001
sarsa,0,14,36,915.740000,1,35,reward_spike>=190,0.001
sarsa,0,15,39,784.710000,1,38,reward_spike>=190,0.001
sarsa,0,16,40,626.200000,0,,,0.001
sarsa,0,17,26,580.140000,1,25,reward_spike>=190,0.001
sarsa,0,18,28,844.020000,1,27,reward_spike>=190,0.001
sarsa,0,19,34,722.860000,0,,,0.001
sarsa,0,20,40,656.200000,0,,,0.001
sarsa,0,21,36,868.640000,1,35,reward_spike>=190,0.001
sarsa,0,22,29,681.510000,1,28,reward_spike>=190,0.001
sarsa,0,23,40,889.700000,0,,,0.001
sarsa,0,24,20,804.700000,1,19,reward_spike>=190,0.001
sarsa,0,25,16,466.040000,1,15,reward_spike>=190,0.000
sarsa,0,26,40,622.700000,0,,,0.001
sarsa,0,27,40,633.200000,0,,,0.001
sarsa,0,28,40,880.500000,0,,,0.001
sarsa,0,29,17,521.730000,1,16,reward_spike>=190,0.000
sarsa,0,30,29,725.010000,1,28,reward_spike>=190,0.001
sarsa,0,31,35,884.250000,1,34,reward_spike>=190,0.001
sarsa,0,32,40,646.800000,0,,,0.001
sarsa,0,33,34,898.160000,0,,,0.001
sarsa,0,34,40,897.400000,0,,,0.001
sarsa,0,35,40,644.100000,0,,,0.001
sarsa,0,36,19,804.310000,1,18,reward_spike>=190,0.000
sarsa,0,37,21,538.590000,1,20,reward_spike>=190,0.001
sarsa,0,38,30,825.700000,1,29,reward_spike>=190,0.001
sarsa,0,39,40,846.900000,0,,,0.001
sarsa,0,40,19,747.510000,1,18,reward_spike>=190,0.000
sarsa,0,41,31,814.490000,1,30,reward_spike>=190,0.001
sarsa,0,42,40,919.100000,0,,,0.001
sarsa,0,43,38,933.220000,1,37,reward_spike>=190,0.001
sarsa,0,44,17,523.230000,1,16,reward_spike>=190,0.000
sarsa,0,45,40,764.400000,0,,,0.001
sarsa,0,46,40,992.100000,0,,,0.001
sarsa,0,47,23,710.470000,1,22,reward_spike>=190,0.001
sarsa,0,48,24,739.160000,1,23,reward_spike>=190,0.001
sarsa,0,49,23,693.970000,1,22,reward_spike>=190,0.001
sarsa,0,50,40,582.700000,0,,,0.001
sarsa,0,51,23,526.170000,1,22,reward_spike>=190,0.001
sarsa,0,52,40,704.900000,0,,,0.001
sarsa,0,53,18,580.320000,1,17,reward_spike>=190,0.000
sarsa,0,54,33,723.370000,1,32,reward_spike>=190,0.001
sarsa,0,55,21,638.790000,1,20,reward_spike>=190,0.001
sarsa,0,56,33,954.270000,0,,,0.001
sarsa,0,57,40,729.700000,0,,,0.001
sarsa,0,58,23,806.270000,1,22,reward_spike>=190,0.001
sarsa,0,59,37,1094.730000,1,36,reward_spike>=190,0.001
sarsa,0,60,40,783.400000,0,,,0.001
sarsa,0,61,23,635.370000,1,22,reward_spike>=190,0.001
sarsa,0,62,40,488.700000,0,,,0.001
sarsa,0,63,39,835.410000,0,,,0.001
sarsa,0,64,33,727.770000,1,32,reward_spike>=190,0.001
sarsa,0,65,30,936.300000,1,29,reward_spike>=190,0.001
sarsa,0,66,17,525.930000,1,16,reward_spike>=190,0.000
sarsa,0,67,28,1035.120000,1,27,reward_spike>=190,0.001
sarsa,0,68,39,849.310000,1,38,reward_spike>=190,0.001
sarsa,0,69,14,466.360000,1,13,reward_spike>=190,0.000
sarsa,0,70,28,762.920000,1,27,reward_spike>=190,0.001
sarsa,0,71,24,692.460000,1,23,reward_spike>=190,0.001
sarsa,0,72,33,800.870000,1,32,reward_spike>=190,0.001
sarsa,0,73,40,657.900000,0,,,0.001
sarsa,0,74,35,883.950000,1,34,reward_spike>=190,0.001
