policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,30,709.500000,1,29,reward_spike>=190,0.001
sarsa,0,1,40,481.300000,0,,,0.001
sarsa,0,2,40,822.900000,0,,,0.001
sarsa,0,3,36,829.240000,1,35,reward_spike>=190,0.001
sarsa,0,4,40,766.500000,0,,,0.001
sarsa,0,5,40,428.600000,0,,,0.001
sarsa,0,6,29,806.610000,1,28,reward_spike>=190,0.001
sarsa,0,7,40,529.200000,0,,,0.001
sarsa,0,8,40,857.700000,0,,,0.001
sarsa,0,9,40,738.300000,0,,,0.001
sarsa,0,10,27,876.330000,1,26,reward_spike>=190,0.001
sarsa,0,11,40,514.400000,0,,,0.001
sarsa,0,12,40,675.400000,0,,,0.001
sarsa,0,13,40,672.600000,0,,,0.001
sarsa,0,14,24,748.860000,1,23,reward_spike>=190,0.001
sarsa,0,15,36,919.440000,1,35,reward_spike>=190,0.001
sarsa,0,16,17,579.730000,1,16,reward_spike>=190,0.000
sarsa,0,17,36,726.440000,1,35,reward_spike>=190,0.001
sarsa,0,18,21,863.090000,1,20,reward_spike>=190,0.001
sarsa,0,19,40,910.500000,0,,,0.001
sarsa,0,20,40,918.300000,0,,,0.001
sarsa,0,21,33,1004.170000,1,32,reward_spike>=190,0.001
sarsa,0,22,40,499.700000,0,,,0.001
sarsa,0,23,26,526.940000,1,25,reward_spike>=190,0.001
sarsa,0,24,40,752.500000,0,,,0.002
sarsa,0,25,40,714.900000,1,39,reward_spike>=190,0.001
sarsa,0,26,21,690.690000,1,20,reward_spike>=190,0.001
sarsa,0,27,22,598.980000,1,21,reward_spike>=190,0.001
sarsa,0,28,40,501.600000,0,,,0.001
sarsa,0,29,40,777.900000,0,,,0.001
sarsa,0,30,35,588.650000,1,34,reward_spike>=190,0.001
sarsa,0,31,40,713.100000,0,,,0.001
sarsa,0,32,40,594.000000,0,,,0.001
sarsa,0,33,40,807.800000,0,,,0.001
sarsa,0,34,29,528.210000,1,28,reward_spike>=190,0.001
sarsa,0,35,40,392.100000,0,,,0.001
sarsa,0,36,34,729.260000,1,33,reward_spike>=190,0.001
sarsa,0,37,23,693.870000,1,22,reward_spike>=190,0.001
sarsa,0,38,38,882.220000,1,37,reward_spike>=190,0.001
sarsa,0,39,40,605.700000,0,,,0.001
sarsa,0,40,22,713.080000,1,21,reward_spike>=190,0.001
sarsa,0,41,33,803.770000,1,32,reward_spike>=190,0.001
sarsa,0,42,40,764.200000,0,,,0.001
sarsa,0,43,40,509.100000,0,,,0.001
sarsa,0,44,37,841.230000,1,36,reward_spike>=190,0.001
sarsa,0,45,40,779.000000,0,,,0.001
sarsa,0,46,32,667.380000,1,31,reward_spike>=190,0.001
sarsa,0,47,23,639.170000,1,22,reward_spike>=190,0.001
sarsa,0,48,24,695.460000,1,23,reward_spike>=190,0.001
sarsa,0,49,40,529.400000,0,,,0.001
sarsa,0,50,30,1008.700000,1,29,reward_spike>=190,0.001
sarsa,0,51,40,971.400000,1,39,reward_spike>=190,0.001
sarsa,0,52,40,856.100000,0,,,0.001
sarsa,0,53,23,668.070000,1,22,reward_spike>=190,0.001
sarsa,0,54,39,924.410000,1,38,reward_spike>=190,0.001
sarsa,0,55,21,767.290000,1,20,reward_spike>=190,0.001
sarsa,0,56,29,879.510000,1,28,reward_spike>=190,0.001
sarsa,0,57,39,877.310000,1,38,reward_spike>=190,0.001
sarsa,0,58,39,1239.510000,1,38,reward_spike>=190,0.001
sarsa,0,59,30,867.200000,1,29,reward_spike>=190,0.001
sarsa,0,60,19,634.610000,1,18,reward_spike>=190,0.000
sarsa,0,61,40,933.700000,0,,,0.001
sarsa,0,62,21,523.690000,1,20,reward_spike>=190,0.001
sarsa,0,63,40,718.400000,0,,,0.001
sarsa,0,64,40,447.900000,0,,,0.001
sarsa,0,65,33,857.170000,1,32,reward_spike>=190,0.001
sarsa,0,66,40,837.800000,0,,,0.001
sarsa,0,67,40,971.500000,0,,,0.001
sarsa,0,68,40,685.000000,0,,,0.001
sarsa,0,69,40,733.200000,0,,,0.001
sarsa,0,70,38,829.120000,1,37,reward_spike>=190,0.001
sarsa,0,71,40,710.900000,0,,,0.001
sarsa,0,72,40,624.400000,0,,,0.001
sarsa,0,73,40,789.900000,0,,,0.001
sarsa,0,74,28,803.720000,1,27,reward_spike>=190,0.001
sarsa,0,75,35,821.050000,1,34,reward_spike>=190,0.001
sarsa,0,76,30,974.300000,1,29,reward_spike>=190,0.001
sarsa,0,77,30,768.100000,0,,,0.001
sarsa,0,78,27,544.430000,1,26,reward_spike>=190,0.001
sarsa,0,79,40,666.900000,0,,,0.001
sarsa,0,80,32,823.580000,1,31,reward_spike>=190,0.001
sarsa,0,81,40,764.500000,0,,,0.001
sarsa,0,82,40,784.600000,0,,,0.001
sarsa,0,83,40,631.900000,0,,,0.001
sarsa,0,84,21,695.090000,1,20,reward_spike>=190,0.001
sarsa,0,85,40,906.500000,1,39,reward_spike>=190,0.001
sarsa,0,86,40,785.900000,0,,,0.001
sarsa,0,87,40,801.400000,0,,,0.001
sarsa,0,88,40,537.600000,0,,,0.001
sarsa,0,89,25,861.450000,1,24,reward_spike>=190,0.001
sarsa,0,90,29,855.610000,1,28,reward_spike>=190,0.001
sarsa,0,91,40,622.800000,0,,,0.001
sarsa,0,92,40,842.600000,0,,,0.001
sarsa,0,93,30,713.600000,1,29,reward_spike>=190,0.001
sarsa,0,94,40,748.600000,0,,,0.001
sarsa,0,95,40,939.500000,0,,,0.001
sarsa,0,96,28,669.820000,1,27,reward_spike>=190,0.001
sarsa,0,97,40,494.900000,0,,,0.001
sarsa,0,98,32,844.180000,0,,,0.001
sarsa,0,99,40,653.000000,0,,,0.001
sarsa,0,100,30,976.800000,1,29,reward_spike>=190,0.001
sarsa,0,101,30,818.300000,1,29,reward_spike>=190,0.001
sarsa,0,102,40,519.600000,0,,,0.001
sarsa,0,103,36,838.640000,1,35,reward_spike>=190,0.001
sarsa,0,104,40,745.800000,0,,,0.001
sarsa,0,105,38,1205.620000,1,37,reward_spike>=190,0.001
sarsa,0,106,13,633.970000,1,12,reward_spike>=190,0.000
sarsa,0,107,37,883.930000,1,36,reward_spike>=190,0.001
sarsa,0,108,31,582.390000,1,30,reward_spike>=190,0.001
sarsa,0,109,23,808.470000,1,22,reward_spike>=190,0.001
sarsa,0,110,36,1111.940000,0,,,0.001
sarsa,0,111,23,595.770000,1,22,reward_spike>=190,0.001
sarsa,0,112,33,902.170000,1,32,reward_spike>=190,0.001
sarsa,0,113,40,776.900000,0,,,0.001
