policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,35,1042.450000,0,,,0.001
sarsa,0,1,26,810.040000,0,,,0.001
sarsa,0,2,40,373.200000,0,,,0.001
sarsa,0,3,40,724.500000,0,,,0.001
sarsa,0,4,40,735.700000,0,,,0.001
sarsa,0,5,25,694.750000,0,,,0.001
sarsa,0,6,40,513.800000,0,,,0.001
sarsa,0,7,40,686.000000,0,,,0.001
sarsa,0,8,40,554.000000,0,,,0.001
sarsa,0,9,27,783.030000,0,,,0.001
sarsa,0,10,28,639.220000,0,,,0.001
sarsa,0,11,40,624.300000,0,,,0.001
sarsa,0,12,36,645.240000,0,,,0.001
sarsa,0,13,30,637.500000,0,,,0.001
sarsa,0,14,40,622.400000,0,,,0.001
sarsa,0,15,22,692.180000,0,,,0.001
sarsa,0,16,26,581.440000,0,,,0.001
sarsa,0,17,39,1153.710000,0,,,0.001
sarsa,0,18,38,926.520000,0,,,0.001
sarsa,0,19,24,696.260000,0,,,0.001
sarsa,0,20,26,640.440000,0,,,0.001
sarsa,0,21,29,651.810000,0,,,0.001
sarsa,0,22,40,847.900000,0,,,0.001
sarsa,0,23,40,750.700000,0,,,0.001
sarsa,0,24,25,809.550000,0,,,0.001
sarsa,0,25,40,861.300000,0,,,0.001
sarsa,0,26,27,975.130000,0,,,0.001
sarsa,0,27,40,731.800000,0,,,0.001
sarsa,0,28,34,768.060000,0,,,0.001
sarsa,0,29,18,524.320000,0,,,0.000
sarsa,0,30,31,810.490000,0,,,0.001
sarsa,0,31,29,750.610000,0,,,0.001
sarsa,0,32,40,876.300000,0,,,0.001
sarsa,0,33,40,670.700000,0,,,0.001
sarsa,0,34,32,805.580000,0,,,0.001
sarsa,0,35,34,1007.060000,0,,,0.001
sarsa,0,36,22,465.080000,0,,,0.001
sarsa,0,37,26,578.840000,0,,,0.001
sarsa,0,38,40,725.900000,0,,,0.001
sarsa,0,39,35,956.850000,0,,,0.001
sarsa,0,40,40,489.400000,0,,,0.001
sarsa,0,41,25,749.550000,0,,,0.001
sarsa,0,42,33,650.670000,0,,,0.001
sarsa,0,43,20,693.600000,0,,,0.001
sarsa,0,44,40,687.600000,0,,,0.001
sarsa,0,45,40,616.900000,0,,,0.001
sarsa,0,46,40,760.200000,0,,,0.001
sarsa,0,47,40,668.100000,0,,,0.001
sarsa,0,48,29,756.710000,0,,,0.001
sarsa,0,49,22,637.680000,0,,,0.001
sarsa,0,50,34,829.960000,0,,,0.001
