policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,716.500000,0,,,0.001
sarsa,0,1,36,782.640000,1,35,reward_spike>=190,0.001
sarsa,0,2,40,680.700000,0,,,0.001
sarsa,0,3,40,645.100000,0,,,0.001
sarsa,0,4,40,733.300000,0,,,0.001
sarsa,0,5,40,589.900000,0,,,0.001
sarsa,0,6,40,732.900000,0,,,0.001
sarsa,0,7,40,392.400000,0,,,0.001
sarsa,0,8,40,504.900000,0,,,0.001
sarsa,0,9,18,692.120000,1,17,reward_spike>=190,0.000
sarsa,0,10,32,866.080000,1,31,reward_spike>=190,0.001
sarsa,0,11,40,875.700000,0,,,0.001
sarsa,0,12,34,923.760000,1,33,reward_spike>=190,0.001
sarsa,0,13,40,842.200000,0,,,0.001
sarsa,0,14,36,938.640000,1,35,reward_spike>=190,0.001
sarsa,0,15,20,634.000000,1,19,reward_spike>=190,0.001
sarsa,0,16,24,712.160000,1,23,reward_spike>=190,0.001
sarsa,0,17,22,527.380000,1,21,reward_spike>=190,0.001
sarsa,0,18,35,671.150000,1,34,reward_spike>=190,0.001
sarsa,0,19,40,595.400000,0,,,0.001
sarsa,0,20,40,733.600000,0,,,0.001
sarsa,0,21,40,602.600000,0,,,0.001
sarsa,0,22,20,540.000000,1,19,reward_spike>=190,0.001
sarsa,0,23,40,481.900000,0,,,0.001
sarsa,0,24,40,815.200000,0,,,0.001
sarsa,0,25,40,874.000000,0,,,0.001
sarsa,0,26,40,823.400000,0,,,0.001
sarsa,0,27,30,825.900000,1,29,reward_spike>=190,0.001
sarsa,0,28,21,581.690000,1,20,reward_spike>=190,0.001
sarsa,0,29,40,860.300000,0,,,0.001
sarsa,0,30,40,621.600000,0,,,0.001
sarsa,0,31,32,883.380000,1,31,reward_spike>=190,0.001
sarsa,0,32,21,709.690000,1,20,reward_spike>=190,0.001
sarsa,0,33,40,654.400000,0,,,0.001
sarsa,0,34,40,751.400000,0,,,0.001
sarsa,0,35,40,679.300000,0,,,0.001
sarsa,0,36,28,929.020000,1,27,reward_spike>=190,0.001
sarsa,0,37,22,653.780000,1,21,reward_spike>=190,0.001
sarsa,0,38,38,804.520000,1,37,reward_spike>=190,0.001
sarsa,0,39,21,820.390000,1,20,reward_spike>=190,0.001
sarsa,0,40,21,522.190000,1,20,reward_spike>=190,0.001
sarsa,0,41,40,977.600000,0,,,0.001
sarsa,0,42,40,959.800000,1,39,reward_spike>=190,0.001
sarsa,0,43,40,855.800000,0,,,0.001
sarsa,0,44,40,346.400000,0,,,0.001
sarsa,0,45,40,860.400000,0,,,0.001
sarsa,0,46,26,820.840000,1,25,reward_spike>=190,0.001
sarsa,0,47,40,553.600000,0,,,0.001
sarsa,0,48,24,638.860000,1,23,reward_spike>=190,0.001
sarsa,0,49,39,953.210000,1,38,reward_spike>=190,0.001
sarsa,0,50,40,1133.400000,0,,,0.001
sarsa,0,51,15,691.250000,1,14,reward_spike>=190,0.000
sarsa,0,52,40,762.400000,0,,,0.001
sarsa,0,53,35,1048.750000,1,34,reward_spike>=190,0.001
sarsa,0,54,28,951.420000,1,27,reward_spike>=190,0.001
sarsa,0,55,40,897.300000,0,,,0.001
sarsa,0,56,31,689.390000,1,30,reward_spike>=190,0.001
sarsa,0,57,31,935.790000,1,30,reward_spike>=190,0.001
sarsa,0,58,40,759.700000,0,,,0.001
sarsa,0,59,40,1164.100000,1,39,reward_spike>=190,0.001
sarsa,0,60,40,817.200000,0,,,0.001
sarsa,0,61,33,939.770000,1,32,reward_spike>=190,0.001
sarsa,0,62,37,1054.230000,1,36,reward_spike>=190,0.001
sarsa,0,63,40,873.900000,0,,,0.001
sarsa,0,64,40,689.600000,0,,,0.001
sarsa,0,65,40,549.400000,0,,,0.001
sarsa,0,66,40,811.500000,0,,,0.001
sarsa,0,67,15,635.150000,1,14,reward_spike>=190,0.000
sarsa,0,68,22,748.580000,1,21,reward_spike>=190,0.001
sarsa,0,69,36,702.740000,1,35,reward_spike>=190,0.001
sarsa,0,70,40,709.300000,0,,,0.001
sarsa,0,71,23,640.870000,1,22,reward_spike>=190,0.001
sarsa,0,72,40,842.600000,0,,,0.001
sarsa,0,73,40,975.900000,0,,,0.001
sarsa,0,74,40,257.200000,0,,,0.001
sarsa,0,75,19,668.910000,0,,,0.001
sarsa,0,76,29,895.110000,1,28,reward_spike>=190,0.001
sarsa,0,77,40,922.400000,0,,,0.001
sarsa,0,78,36,654.140000,1,35,reward_spike>=190,0.001
sarsa,0,79,22,525.480000,1,21,reward_spike>=190,0.001
sarsa,0,80,19,467.710000,1,18,reward_spike>=190,0.001
sarsa,0,81,11,690.290000,1,10,reward_spike>=190,0.000
sarsa,0,82,40,1144.100000,0,,,0.001
sarsa,0,83,40,675.400000,0,,,0.001
sarsa,0,84,34,998.560000,1,33,reward_spike>=190,0.001
sarsa,0,85,40,509.200000,0,,,0.001
sarsa,0,86,29,483.010000,1,28,reward_spike>=190,0.001
sarsa,0,87,26,523.740000,1,25,reward_spike>=190,0.001
sarsa,0,88,40,654.000000,0,,,0.001
sarsa,0,89,22,639.580000,1,21,reward_spike>=190,0.001
sarsa,0,90,23,639.770000,1,22,reward_spike>=190,0.001
sarsa,0,91,32,889.780000,1,31,reward_spike>=190,0.001
sarsa,0,92,27,696.230000,1,26,reward_spike>=190,0.001
sarsa,0,93,23,636.770000,1,22,reward_spike>=190,0.001
sarsa,0,94,40,752.000000,0,,,0.001
sarsa,0,95,40,777.800000,0,,,0.001
sarsa,0,96,23,528.470000,1,22,reward_spike>=190,0.001
sarsa,0,97,40,736.000000,0,,,0.001
sarsa,0,98,23,747.470000,1,22,reward_spike>=190,0.001
sarsa,0,99,32,758.980000,0,,,0.001
sarsa,0,100,31,467.490000,1,30,reward_spike>=190,0.001
sarsa,0,101,40,1012.300000,1,39,reward_spike>=190,0.001
sarsa,0,102,40,860.500000,0,,,0.001
sarsa,0,103,27,693.530000,1,26,reward_spike>=190,0.001
sarsa,0,104,27,808.230000,1,26,reward_spike>=190,0.001
sarsa,0,105,40,629.700000,0,,,0.001
sarsa,0,106,40,708.600000,0,,,0.001
sarsa,0,107,20,470.200000,1,19,reward_spike>=190,0.001
sarsa,0,108,40,845.100000,0,,,0.001
sarsa,0,109,35,993.650000,1,34,reward_spike>=190,0.001
sarsa,0,110,25,821.750000,1,24,reward_spike>=190,0.001
sarsa,0,111,21,583.690000,1,20,reward_spike>=190,0.001
sarsa,0,112,35,1112.450000,1,34,reward_spike>=190,0.001
sarsa,0,113,35,912.050000,0,,,0.001
sarsa,0,114,17,633.730000,1,16,reward_spike>=190,0.000
sarsa,0,115,40,848.500000,0,,,0.001
sarsa,0,116,19,581.210000,1,18,reward_spike>=190,0.000
sarsa,0,117,40,636.500000,0,,,0.001
sarsa,0,118,35,750.750000,1,34,reward_spike>=190,0.001
sarsa,0,119,25,694.450000,1,24,reward_spike>=190,0.001
sarsa,0,120,32,715.180000,0,,,0.001
sarsa,0,121,40,821.400000,0,,,0.001
sarsa,0,122,31,1034.690000,1,30,reward_spike>=190,0.001
sarsa,0,123,40,596.200000,0,,,0.001
sarsa,0,124,26,694.140000,1,25,reward_spike>=190,0.001
sarsa,0,125,19,692.910000,1,18,reward_spike>=190,0.000
sarsa,0,126,34,937.760000,1,33,reward_spike>=190,0.001
sarsa,0,127,21,861.990000,1,20,reward_spike>=190,0.001
sarsa,0,128,33,810.970000,1,32,reward_spike>=190,0.001
sarsa,0,129,40,677.800000,0,,,0.001
sarsa,0,130,20,693.600000,1,19,reward_spike>=190,0.001
sarsa,0,131,29,695.210000,1,28,reward_spike>=190,0.001
sarsa,0,132,40,668.300000,0,,,0.001
sarsa,0,133,40,739.400000,0,,,0.001
sarsa,0,134,28,768.420000,1,27,reward_spike>=190,0.001
sarsa,0,135,38,1066.420000,1,37,reward_spike>=190,0.001
sarsa,0,136,34,855.660000,1,33,reward_spike>=190,0.001
sarsa,0,137,40,923.600000,0,,,0.001
sarsa,0,138,38,660.920000,1,37,reward_spike>=190,0.001
sarsa,0,139,28,653.220000,1,27,reward_spike>=190,0.001
sarsa,0,140,25,693.050000,1,24,reward_spike>=190,0.001
sarsa,0,141,40,567.800000,0,,,0.001
sarsa,0,142,40,782.100000,0,,,0.001
sarsa,0,143,40,739.800000,0,,,0.001
sarsa,0,144,28,728.220000,1,27,reward_spike>=190,0.001
sarsa,0,145,33,770.770000,1,32,reward_spike>=190,0.001
sarsa,0,146,40,736.400000,0,,,0.001
sarsa,0,147,40,699.500000,0,,,0.001
sarsa,0,148,32,896.680000,1,31,reward_spike>=190,0.001
sarsa,0,149,32,974.880000,1,31,reward_spike>=190,0.001
sarsa,0,150,40,819.700000,0,,,0.001
sarsa,0,151,18,747.020000,1,17,reward_spike>=190,0.000
sarsa,0,152,40,598.000000,0,,,0.001
sarsa,0,153,39,959.910000,1,38,reward_spike>=190,0.001
sarsa,0,154,33,1013.470000,1,32,reward_spike>=190,0.001
sarsa,0,155,40,1157.500000,0,,,0.001
sarsa,0,156,40,711.300000,0,,,0.001
sarsa,0,157,30,710.000000,1,29,reward_spike>=190,0.001
sarsa,0,158,37,825.630000,1,36,reward_spike>=190,0.001
sarsa,0,159,40,914.800000,0,,,0.001
sarsa,0,160,40,637.000000,0,,,0.001
sarsa,0,161,40,520.200000,0,,,0.001
sarsa,0,162,40,811.600000,1,39,reward_spike>=190,0.001
sarsa,0,163,40,649.900000,0,,,0.001
sarsa,0,164,40,697.300000,0,,,0.001
sarsa,0,165,40,721.100000,0,,,0.001
sarsa,0,166,40,789.100000,0,,,0.001
sarsa,0,167,15,636.650000,1,14,reward_spike>=190,0.000
sarsa,0,168,13,692.070000,1,12,reward_spike>=190,0.000
sarsa,0,169,40,334.800000,0,,,0.001
sarsa,0,170,18,541.020000,1,17,reward_spike>=190,0.000
sarsa,0,171,40,469.700000,0,,,0.001
sarsa,0,172,40,897.600000,0,,,0.001
sarsa,0,173,40,918.800000,0,,,0.001
sarsa,0,174,33,925.970000,1,32,reward_spike>=190,0.001
sarsa,0,175,40,762.600000,0,,,0.001
sarsa,0,176,21,751.490000,1,20,reward_spike>=190,0.001
sarsa,0,177,24,808.760000,1,23,reward_spike>=190,0.001
sarsa,0,178,40,526.100000,0,,,0.001
sarsa,0,179,40,668.500000,0,,,0.001
sarsa,0,180,29,754.710000,1,28,reward_spike>=190,0.001
sarsa,0,181,40,726.500000,0,,,0.001
