policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,958.200000,0,,,0.001
sarsa,0,1,33,877.870000,0,,,0.001
sarsa,0,2,33,655.970000,0,,,0.001
sarsa,0,3,34,701.160000,0,,,0.001
sarsa,0,4,26,596.140000,0,,,0.001
sarsa,0,5,40,694.800000,0,,,0.001
sarsa,0,6,40,673.800000,0,,,0.001
sarsa,0,7,40,463.800000,0,,,0.001
sarsa,0,8,40,469.900000,0,,,0.001
sarsa,0,9,29,596.510000,0,,,0.001
sarsa,0,10,40,778.200000,0,,,0.001
sarsa,0,11,40,538.200000,0,,,0.001
sarsa,0,12,14,522.160000,0,,,0.000
sarsa,0,13,40,555.900000,0,,,0.001
sarsa,0,14,40,685.600000,0,,,0.001
sarsa,0,15,40,919.400000,0,,,0.001
sarsa,0,16,40,810.300000,0,,,0.001
sarsa,0,17,24,918.760000,0,,,0.001
sarsa,0,18,21,483.290000,0,,,0.001
sarsa,0,19,37,439.430000,0,,,0.001
sarsa,0,20,21,709.890000,0,,,0.001
sarsa,0,21,26,807.340000,0,,,0.001
sarsa,0,22,40,758.000000,0,,,0.001
sarsa,0,23,40,595.700000,0,,,0.001
sarsa,0,24,36,728.840000,0,,,0.001
sarsa,0,25,40,749.700000,0,,,0.001
sarsa,0,26,40,713.100000,0,,,0.001
sarsa,0,27,40,734.500000,0,,,0.001
sarsa,0,28,40,687.300000,0,,,0.001
sarsa,0,29,27,696.830000,0,,,0.001
sarsa,0,30,40,814.600000,0,,,0.001
sarsa,0,31,39,1058.010000,0,,,0.001
sarsa,0,32,40,465.300000,0,,,0.001
sarsa,0,33,26,712.240000,0,,,0.001
sarsa,0,34,40,818.300000,0,,,0.001
sarsa,0,35,29,756.810000,0,,,0.001
sarsa,0,36,33,615.570000,0,,,0.001
sarsa,0,37,34,972.560000,0,,,0.001
sarsa,0,38,31,672.390000,0,,,0.001
sarsa,0,39,37,799.630000,0,,,0.001
sarsa,0,40,25,786.650000,0,,,0.001
sarsa,0,41,40,623.000000,0,,,0.001
sarsa,0,42,40,773.300000,0,,,0.001
sarsa,0,43,40,819.300000,0,,,0.001
sarsa,0,44,24,710.460000,0,,,0.001
sarsa,0,45,40,893.100000,0,,,0.001
sarsa,0,46,25,783.250000,0,,,0.001
sarsa,0,47,40,1044.100000,0,,,0.001
sarsa,0,48,35,601.350000,0,,,0.001
sarsa,0,49,40,735.100000,0,,,0.001
sarsa,0,50,40,784.500000,0,,,0.001
sarsa,0,51,40,821.600000,0,,,0.001
sarsa,0,52,36,898.040000,0,,,0.001
sarsa,0,53,20,745.200000,0,,,0.001
sarsa,0,54,23,599.970000,0,,,0.001
sarsa,0,55,18,481.320000,0,,,0.000
sarsa,0,56,40,818.900000,0,,,0.001
sarsa,0,57,18,523.320000,0,,,0.000
sarsa,0,58,40,614.900000,0,,,0.001
sarsa,0,59,14,690.360000,0,,,0.000
sarsa,0,60,30,1124.500000,0,,,0.001
sarsa,0,61,40,967.400000,0,,,0.001
sarsa,0,62,15,467.250000,0,,,0.000
sarsa,0,63,32,713.880000,0,,,0.001
sarsa,0,64,37,833.130000,0,,,0.001
sarsa,0,65,40,772.400000,0,,,0.001
sarsa,0,66,40,610.100000,0,,,0.001
sarsa,0,67,40,1033.100000,0,,,0.001
sarsa,0,68,40,734.000000,0,,,0.001
sarsa,0,69,33,861.170000,0,,,0.001
sarsa,0,70,27,823.530000,0,,,0.001
sarsa,0,71,40,560.900000,0,,,0.001
sarsa,0,72,40,613.000000,0,,,0.001
sarsa,0,73,40,717.600000,0,,,0.001
sarsa,0,74,36,975.440000,0,,,0.001
sarsa,0,75,24,748.860000,0,,,0.001
sarsa,0,76,40,749.400000,0,,,0.001
sarsa,0,77,39,787.710000,0,,,0.001
sarsa,0,78,21,864.290000,0,,,0.001
sarsa,0,79,40,668.300000,0,,,0.001
sarsa,0,80,37,979.230000,0,,,0.001
sarsa,0,81,40,727.700000,0,,,0.001
sarsa,0,82,40,525.800000,0,,,0.001
sarsa,0,83,40,623.700000,0,,,0.001
sarsa,0,84,40,919.800000,0,,,0.001
sarsa,0,85,26,751.340000,0,,,0.001
sarsa,0,86,40,455.100000,0,,,0.001
sarsa,0,87,40,863.900000,0,,,0.001
sarsa,0,88,40,396.000000,0,,,0.001
sarsa,0,89,34,883.260000,0,,,0.001
sarsa,0,90,40,863.400000,0,,,0.001
sarsa,0,91,18,691.820000,0,,,0.000
sarsa,0,92,26,992.040000,0,,,0.001
sarsa,0,93,40,880.700000,0,,,0.001
sarsa,0,94,40,556.700000,0,,,0.001
sarsa,0,95,25,698.550000,0,,,0.001
sarsa,0,96,31,699.790000,0,,,0.001
sarsa,0,97,24,583.760000,0,,,0.001
sarsa,0,98,25,696.750000,0,,,0.001
sarsa,0,99,20,693.800000,0,,,0.001
sarsa,0,100,40,559.800000,0,,,0.001
sarsa,0,101,40,733.200000,0,,,0.001
sarsa,0,102,30,779.600000,0,,,0.001
sarsa,0,103,40,681.700000,0,,,0.001
sarsa,0,104,29,808.410000,0,,,0.001
sarsa,0,105,38,1011.120000,0,,,0.001
sarsa,0,106,40,719.200000,0,,,0.001
sarsa,0,107,40,1113.100000,0,,,0.001
sarsa,0,108,23,654.870000,0,,,0.001
sarsa,0,109,40,473.700000,0,,,0.001
sarsa,0,110,40,1159.100000,0,,,0.001
sarsa,0,111,23,599.070000,0,,,0.001
sarsa,0,112,23,751.270000,0,,,0.001
sarsa,0,113,17,764.930000,0,,,0.000
sarsa,0,114,22,638.180000,0,,,0.001
sarsa,0,115,31,857.490000,0,,,0.001
sarsa,0,116,40,712.100000,0,,,0.001
sarsa,0,117,38,832.220000,0,,,0.001
