policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,40,478.100000,0,,,0.001
sarsa,0,1,40,1015.500000,0,,,0.001
sarsa,0,2,40,830.900000,0,,,0.001
sarsa,0,3,26,694.940000,1,25,reward_spike>=190,0.001
sarsa,0,4,40,575.600000,0,,,0.001
sarsa,0,5,40,559.000000,0,,,0.001
sarsa,0,6,40,699.400000,0,,,0.001
sarsa,0,7,40,762.700000,0,,,0.001
sarsa,0,8,40,662.600000,0,,,0.001
sarsa,0,9,33,699.070000,1,32,reward_spike>=190,0.001
sarsa,0,10,40,922.300000,0,,,0.001
sarsa,0,11,32,1047.480000,1,31,reward_spike>=190,0.001
sarsa,0,12,37,1025.630000,1,36,reward_spike>=190,0.001
sarsa,0,13,32,813.080000,1,31,reward_spike>=190,0.001
sarsa,0,14,34,810.860000,1,33,reward_spike>=190,0.001
sarsa,0,15,34,829.060000,1,33,reward_spike>=190,0.001
sarsa,0,16,28,937.620000,1,27,reward_spike>=190,0.001
sarsa,0,17,40,800.300000,0,,,0.001
sarsa,0,18,29,656.710000,0,,,0.001
sarsa,0,19,40,722.500000,0,,,0.001
sarsa,0,20,40,791.800000,0,,,0.001
sarsa,0,21,40,778.700000,0,,,0.001
sarsa,0,22,22,651.080000,1,21,reward_spike>=190,0.001
sarsa,0,23,27,979.730000,1,26,reward_spike>=190,0.001
sarsa,0,24,40,632.700000,0,,,0.001
sarsa,0,25,19,579.910000,1,18,reward_spike>=190,0.001
sarsa,0,26,40,714.100000,0,,,0.001
sarsa,0,27,40,831.200000,1,39,reward_spike>=190,0.001
sarsa,0,28,35,1037.550000,1,34,reward_spike>=190,0.001
sarsa,0,29,40,766.300000,0,,,0.001
sarsa,0,30,19,652.210000,1,18,reward_spike>=190,0.001
sarsa,0,31,40,913.700000,0,,,0.001
sarsa,0,32,40,806.200000,0,,,0.001
sarsa,0,33,21,746.690000,1,20,reward_spike>=190,0.001
sarsa,0,34,40,665.000000,0,,,0.001
sarsa,0,35,32,882.280000,1,31,reward_spike>=190,0.001
sarsa,0,36,26,709.040000,1,25,reward_spike>=190,0.001
sarsa,0,37,31,900.090000,1,30,reward_spike>=190,0.001
sarsa,0,38,40,747.300000,0,,,0.001
sarsa,0,39,35,644.750000,1,34,reward_spike>=190,0.001
sarsa,0,40,15,705.950000,1,14,reward_spike>=190,0.000
sarsa,0,41,25,922.850000,1,24,reward_spike>=190,0.001
sarsa,0,42,40,963.300000,0,,,0.001
sarsa,0,43,40,572.100000,0,,,0.001
sarsa,0,44,40,507.400000,0,,,0.001
sarsa,0,45,22,752.880000,1,21,reward_spike>=190,0.001
sarsa,0,46,40,622.200000,0,,,0.001
sarsa,0,47,33,879.070000,1,32,reward_spike>=190,0.001
sarsa,0,48,32,877.080000,1,31,reward_spike>=190,0.001
sarsa,0,49,40,514.800000,0,,,0.001
sarsa,0,50,27,806.630000,1,26,reward_spike>=190,0.001
sarsa,0,51,39,713.710000,1,38,reward_spike>=190,0.001
sarsa,0,52,22,763.980000,1,21,reward_spike>=190,0.001
sarsa,0,53,40,790.100000,0,,,0.001
sarsa,0,54,40,848.000000,0,,,0.001
sarsa,0,55,32,883.580000,1,31,reward_spike>=190,0.001
sarsa,0,56,38,1084.520000,0,,,0.001
sarsa,0,57,36,1054.340000,1,35,reward_spike>=190,0.001
sarsa,0,58,16,763.840000,1,15,reward_spike>=190,0.001
sarsa,0,59,34,720.760000,1,33,reward_spike>=190,0.001
sarsa,0,60,39,664.310000,1,38,reward_spike>=190,0.001
sarsa,0,61,37,1044.030000,1,36,reward_spike>=190,0.001
sarsa,0,62,32,951.980000,1,31,reward_spike>=190,0.001
sarsa,0,63,40,872.700000,0,,,0.001
sarsa,0,64,16,805.040000,1,15,reward_spike>=190,0.000
sarsa,0,65,40,677.200000,0,,,0.001
sarsa,0,66,40,810.800000,0,,,0.001
sarsa,0,67,40,577.700000,0,,,0.001
sarsa,0,68,34,995.460000,1,33,reward_spike>=190,0.001
sarsa,0,69,40,764.300000,0,,,0.001
sarsa,0,70,20,707.100000,1,19,reward_spike>=190,0.001
sarsa,0,71,25,765.650000,1,24,reward_spike>=190,0.001
sarsa,0,72,29,1090.810000,1,28,reward_spike>=190,0.001
sarsa,0,73,36,865.940000,1,35,reward_spike>=190,0.001
sarsa,0,74,24,598.060000,1,23,reward_spike>=190,0.001
sarsa,0,75,22,485.580000,1,21,reward_spike>=190,0.001
sarsa,0,76,40,648.400000,0,,,0.001
sarsa,0,77,40,722.000000,0,,,0.001
sarsa,0,78,28,601.220000,1,27,reward_spike>=190,0.001
sarsa,0,79,40,831.200000,0,,,0.001
sarsa,0,80,40,560.000000,0,,,0.001
sarsa,0,81,31,650.190000,1,30,reward_spike>=190,0.001
sarsa,0,82,23,804.470000,1,22,reward_spike>=190,0.001
sarsa,0,83,39,1275.610000,0,,,0.001
sarsa,0,84,40,638.600000,0,,,0.001
sarsa,0,85,25,709.250000,1,24,reward_spike>=190,0.001
sarsa,0,86,27,661.030000,1,26,reward_spike>=190,0.001
sarsa,0,87,40,569.000000,0,,,0.001
sarsa,0,88,28,579.120000,1,27,reward_spike>=190,0.001
sarsa,0,89,40,637.400000,0,,,0.001
sarsa,0,90,40,569.600000,0,,,0.001
sarsa,0,91,29,631.410000,1,28,reward_spike>=190,0.001
sarsa,0,92,40,796.800000,0,,,0.001
sarsa,0,93,38,859.520000,0,,,0.001
sarsa,0,94,40,718.800000,0,,,0.001
sarsa,0,95,40,1116.600000,0,,,0.001
sarsa,0,96,38,1184.020000,1,37,reward_spike>=190,0.001
sarsa,0,97,23,526.670000,1,22,reward_spike>=190,0.001
