policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,30,991.400000,1,29,reward_spike>=190,0.001
sarsa,0,1,40,664.100000,0,,,0.001
sarsa,0,2,38,821.720000,1,37,reward_spike>=190,0.001
sarsa,0,3,35,1033.550000,1,34,reward_spike>=190,0.001
sarsa,0,4,40,682.500000,0,,,0.001
sarsa,0,5,40,639.800000,0,,,0.001
sarsa,0,6,40,703.100000,0,,,0.001
sarsa,0,7,31,918.890000,1,30,reward_spike>=190,0.001
sarsa,0,8,40,665.600000,0,,,0.001
sarsa,0,9,30,500.500000,0,,,0.001
sarsa,0,10,34,641.560000,1,33,reward_spike>=190,0.001
sarsa,0,11,39,843.710000,1,38,reward_spike>=190,0.001
sarsa,0,12,36,1179.840000,1,35,reward_spike>=190,0.001
sarsa,0,13,26,695.440000,1,25,reward_spike>=190,0.001
sarsa,0,14,28,617.520000,1,27,reward_spike>=190,0.001
sarsa,0,15,34,883.660000,1,33,reward_spike>=190,0.001
sarsa,0,16,20,751.900000,1,19,reward_spike>=190,0.001
sarsa,0,17,40,626.100000,0,,,0.001
sarsa,0,18,25,584.850000,1,24,reward_spike>=190,0.001
sarsa,0,19,40,745.600000,0,,,0.001
sarsa,0,20,26,766.340000,1,25,reward_spike>=190,0.001
sarsa,0,21,40,994.700000,1,39,reward_spike>=190,0.001
sarsa,0,22,27,823.330000,0,,,0.001
sarsa,0,23,40,574.100000,0,,,0.001
sarsa,0,24,40,515.400000,0,,,0.001
sarsa,0,25,26,751.940000,1,25,reward_spike>=190,0.001
sarsa,0,26,40,899.400000,0,,,0.001
sarsa,0,27,19,707.910000,1,18,reward_spike>=190,0.001
sarsa,0,28,40,770.300000,0,,,0.001
sarsa,0,29,24,978.060000,1,23,reward_spike>=190,0.001
sarsa,0,30,40,1065.700000,1,39,reward_spike>=190,0.001
sarsa,0,31,40,796.100000,0,,,0.001
sarsa,0,32,40,851.800000,0,,,0.001
sarsa,0,33,24,653.960000,1,23,reward_spike>=190,0.001
sarsa,0,34,38,1011.220000,1,37,reward_spike>=190,0.001
sarsa,0,35,25,525.850000,1,24,reward_spike>=190,0.001
sarsa,0,36,24,706.760000,1,23,reward_spike>=190,0.001
sarsa,0,37,24,711.460000,1,23,reward_spike>=190,0.001
sarsa,0,38,29,879.310000,1,28,reward_spike>=190,0.001
sarsa,0,39,32,933.080000,1,31,reward_spike>=190,0.001
sarsa,0,40,28,609.720000,1,27,reward_spike>=190,0.001
sarsa,0,41,34,1037.260000,1,33,reward_spike>=190,0.001
sarsa,0,42,21,636.690000,1,20,reward_spike>=190,0.001
sarsa,0,43,40,680.300000,0,,,0.001
sarsa,0,44,33,860.970000,0,,,0.001
sarsa,0,45,40,837.900000,0,,,0.001
sarsa,0,46,36,937.140000,1,35,reward_spike>=190,0.001
sarsa,0,47,40,972.500000,0,,,0.001
sarsa,0,48,38,943.720000,1,37,reward_spike>=190,0.001
sarsa,0,49,30,824.600000,1,29,reward_spike>=190,0.001
sarsa,0,50,37,773.930000,1,36,reward_spike>=190,0.001
sarsa,0,51,24,805.860000,1,23,reward_spike>=190,0.001
sarsa,0,52,24,767.160000,0,,,0.001
sarsa,0,53,19,779.410000,1,18,reward_spike>=190,0.001
