policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,29,500.210000,1,28,reward_spike>=190,0.001
sarsa,0,1,29,820.710000,1,28,reward_spike>=190,0.001
sarsa,0,2,40,649.300000,0,,,0.001
sarsa,0,3,40,414.300000,0,,,0.001
sarsa,0,4,40,657.100000,0,,,0.001
sarsa,0,5,21,693.190000,1,20,reward_spike>=190,0.001
sarsa,0,6,34,756.060000,1,33,reward_spike>=190,0.001
sarsa,0,7,40,783.300000,0,,,0.001
sarsa,0,8,40,714.100000,0,,,0.001
sarsa,0,9,40,674.300000,1,39,reward_spike>=190,0.001
sarsa,0,10,25,638.850000,1,24,reward_spike>=190,0.001
sarsa,0,11,40,765.800000,0,,,0.001
sarsa,0,12,40,670.000000,1,39,reward_spike>=190,0.001
sarsa,0,13,40,622.000000,0,,,0.001
sarsa,0,14,33,770.170000,1,32,reward_spike>=190,0.001
sarsa,0,15,24,638.260000,1,23,reward_spike>=190,0.001
sarsa,0,16,40,398.500000,0,,,0.001
sarsa,0,17,32,897.580000,1,31,reward_spike>=190,0.001
sarsa,0,18,36,880.940000,1,35,reward_spike>=190,0.001
sarsa,0,19,32,783.880000,1,31,reward_spike>=190,0.001
sarsa,0,20,40,807.400000,0,,,0.001
sarsa,0,21,40,640.600000,0,,,0.001
sarsa,0,22,36,827.240000,1,35,reward_spike>=190,0.001
sarsa,0,23,32,876.580000,1,31,reward_spike>=190,0.001
sarsa,0,24,19,635.810000,1,18,reward_spike>=190,0.001
sarsa,0,25,34,714.260000,1,33,reward_spike>=190,0.001
sarsa,0,26,40,567.500000,0,,,0.001
sarsa,0,27,40,604.400000,0,,,0.001
sarsa,0,28,40,792.500000,1,39,reward_spike>=190,0.001
sarsa,0,29,40,678.300000,0,,,0.001
sarsa,0,30,40,774.800000,0,,,0.001
sarsa,0,31,32,713.580000,1,31,reward_spike>=190,0.001
sarsa,0,32,26,692.840000,1,25,reward_spike>=190,0.001
sarsa,0,33,35,864.550000,1,34,reward_spike>=190,0.001
sarsa,0,34,40,474.100000,0,,,0.001
sarsa,0,35,27,540.430000,1,26,reward_spike>=190,0.001
sarsa,0,36,31,765.490000,1,30,reward_spike>=190,0.001
sarsa,0,37,17,707.830000,1,16,reward_spike>=190,0.000
sarsa,0,38,28,880.820000,1,27,reward_spike>=190,0.001
sarsa,0,39,40,618.200000,0,,,0.001
sarsa,0,40,29,881.710000,1,28,reward_spike>=190,0.001
sarsa,0,41,40,951.200000,0,,,0.001
sarsa,0,42,40,561.700000,0,,,0.001
sarsa,0,43,40,719.500000,0,,,0.001
sarsa,0,44,20,705.900000,1,19,reward_spike>=190,0.001
sarsa,0,45,40,543.500000,0,,,0.001
sarsa,0,46,27,937.230000,1,26,reward_spike>=190,0.001
sarsa,0,47,34,981.360000,1,33,reward_spike>=190,0.001
sarsa,0,48,40,682.900000,0,,,0.001
sarsa,0,49,40,959.000000,1,39,reward_spike>=190,0.001
sarsa,0,50,38,945.720000,1,37,reward_spike>=190,0.001
sarsa,0,51,40,639.900000,0,,,0.001
sarsa,0,52,40,695.800000,0,,,0.001
sarsa,0,53,30,655.700000,1,29,reward_spike>=190,0.001
sarsa,0,54,26,878.340000,1,25,reward_spike>=190,0.001
sarsa,0,55,15,692.150000,1,14,reward_spike>=190,0.000
sarsa,0,56,25,653.850000,1,24,reward_spike>=190,0.001
sarsa,0,57,27,768.430000,1,26,reward_spike>=190,0.001
sarsa,0,58,19,580.010000,1,18,reward_spike>=190,0.000
sarsa,0,59,35,759.350000,1,34,reward_spike>=190,0.001
sarsa,0,60,40,776.100000,0,,,0.001
sarsa,0,61,29,898.010000,1,28,reward_spike>=190,0.001
sarsa,0,62,37,951.930000,1,36,reward_spike>=190,0.001
sarsa,0,63,40,728.200000,0,,,0.001
sarsa,0,64,33,719.970000,1,32,reward_spike>=190,0.001
sarsa,0,65,40,595.400000,0,,,0.001
sarsa,0,66,37,926.230000,1,36,reward_spike>=190,0.001
sarsa,0,67,40,580.900000,0,,,0.001
sarsa,0,68,34,784.460000,1,33,reward_spike>=190,0.001
sarsa,0,69,31,700.190000,1,30,reward_spike>=190,0.001
sarsa,0,70,40,687.700000,0,,,0.002
