policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,27,804.330000,1,26,reward_spike>=190,0.001
sarsa,0,1,24,692.460000,1,23,reward_spike>=190,0.001
sarsa,0,2,40,608.500000,0,,,0.001
sarsa,0,3,40,478.800000,0,,,0.001
sarsa,0,4,25,806.150000,1,24,reward_spike>=190,0.001
sarsa,0,5,36,768.140000,1,35,reward_spike>=190,0.001
sarsa,0,6,23,638.770000,1,22,reward_spike>=190,0.001
sarsa,0,7,40,636.100000,0,,,0.001
sarsa,0,8,40,911.700000,0,,,0.001
sarsa,0,9,33,841.670000,1,32,reward_spike>=190,0.001
sarsa,0,10,40,753.700000,0,,,0.001
sarsa,0,11,26,710.740000,1,25,reward_spike>=190,0.001
sarsa,0,12,33,490.870000,0,,,0.001
sarsa,0,13,40,504.600000,0,,,0.001
sarsa,0,14,18,747.520000,1,17,reward_spike>=190,0.000
sarsa,0,15,40,918.500000,0,,,0.001
sarsa,0,16,40,563.300000,0,,,0.001
sarsa,0,17,31,786.590000,0,,,0.001
sarsa,0,18,40,739.700000,0,,,0.001
sarsa,0,19,18,581.020000,1,17,reward_spike>=190,0.000
sarsa,0,20,40,793.100000,0,,,0.001
sarsa,0,21,22,524.880000,1,21,reward_spike>=190,0.001
sarsa,0,22,40,857.200000,0,,,0.001
sarsa,0,23,40,245.800000,0,,,0.001
sarsa,0,24,40,695.500000,0,,,0.001
sarsa,0,25,40,978.000000,0,,,0.001
sarsa,0,26,22,918.580000,1,21,reward_spike>=190,0.001
sarsa,0,27,24,599.560000,1,23,reward_spike>=190,0.001
sarsa,0,28,40,728.500000,0,,,0.001
sarsa,0,29,32,805.980000,1,31,reward_spike>=190,0.001
sarsa,0,30,18,749.020000,1,17,reward_spike>=190,0.000
sarsa,0,31,21,695.090000,1,20,reward_spike>=190,0.001
sarsa,0,32,40,768.600000,0,,,0.001
sarsa,0,33,16,707.740000,1,15,reward_spike>=190,0.000
sarsa,0,34,39,1040.310000,1,38,reward_spike>=190,0.001
sarsa,0,35,33,657.370000,1,32,reward_spike>=190,0.001
sarsa,0,36,34,870.860000,1,33,reward_spike>=190,0.001
sarsa,0,37,40,911.000000,0,,,0.001
sarsa,0,38,40,932.900000,0,,,0.001
sarsa,0,39,40,667.300000,0,,,0.001
sarsa,0,40,17,806.130000,1,16,reward_spike>=190,0.000
sarsa,0,41,40,750.300000,0,,,0.001
sarsa,0,42,40,995.400000,0,,,0.001
sarsa,0,43,36,828.140000,1,35,reward_spike>=190,0.001
sarsa,0,44,40,519.900000,0,,,0.001
sarsa,0,45,40,419.600000,0,,,0.001
sarsa,0,46,40,802.900000,1,39,reward_spike>=190,0.001
sarsa,0,47,40,848.500000,0,,,0.001
sarsa,0,48,27,863.530000,1,26,reward_spike>=190,0.001
sarsa,0,49,40,636.700000,0,,,0.001
sarsa,0,50,40,780.200000,0,,,0.001
sarsa,0,51,40,897.000000,0,,,0.001
sarsa,0,52,21,641.390000,1,20,reward_spike>=190,0.001
sarsa,0,53,40,1049.000000,1,39,reward_spike>=190,0.001
sarsa,0,54,36,1051.340000,1,35,reward_spike>=190,0.001
sarsa,0,55,40,535.400000,0,,,0.001
sarsa,0,56,40,770.100000,0,,,0.001
sarsa,0,57,13,594.570000,1,12,reward_spike>=190,0.000
sarsa,0,58,31,846.590000,1,30,reward_spike>=190,0.001
sarsa,0,59,19,612.710000,1,18,reward_spike>=190,0.000
sarsa,0,60,40,616.700000,0,,,0.001
sarsa,0,61,18,639.720000,1,17,reward_spike>=190,0.000
sarsa,0,62,40,971.300000,0,,,0.001
sarsa,0,63,40,934.300000,0,,,0.001
sarsa,0,64,14,465.260000,1,13,reward_spike>=190,0.000
sarsa,0,65,40,895.100000,0,,,0.001
sarsa,0,66,24,842.260000,1,23,reward_spike>=190,0.001
sarsa,0,67,40,725.700000,0,,,0.001
sarsa,0,68,40,1159.900000,0,,,0.001
sarsa,0,69,25,808.150000,1,24,reward_spike>=190,0.001
sarsa,0,70,33,975.470000,1,32,reward_spike>=190,0.001
sarsa,0,71,40,708.800000,0,,,0.001
sarsa,0,72,24,807.960000,1,23,reward_spike>=190,0.001
sarsa,0,73,18,693.020000,1,17,reward_spike>=190,0.001
sarsa,0,74,21,637.690000,1,20,reward_spike>=190,0.001
sarsa,0,75,27,711.230000,1,26,reward_spike>=190,0.001
sarsa,0,76,23,808.470000,1,22,reward_spike>=190,0.001
sarsa,0,77,38,938.920000,1,37,reward_spike>=190,0.001
sarsa,0,78,33,1044.770000,1,32,reward_spike>=190,0.001
sarsa,0,79,40,757.500000,0,,,0.001
sarsa,0,80,38,1152.320000,1,37,reward_spike>=190,0.001
sarsa,0,81,22,691.680000,1,21,reward_spike>=190,0.001
sarsa,0,82,38,761.020000,1,37,reward_spike>=190,0.001
sarsa,0,83,40,943.000000,0,,,0.001
sarsa,0,84,40,414.900000,0,,,0.001
sarsa,0,85,40,460.800000,0,,,0.001
sarsa,0,86,16,633.640000,1,15,reward_spike>=190,0.001
sarsa,0,87,25,826.350000,1,24,reward_spike>=190,0.001
sarsa,0,88,40,727.300000,0,,,0.001
sarsa,0,89,33,871.370000,1,32,reward_spike>=190,0.001
sarsa,0,90,37,898.530000,1,36,reward_spike>=190,0.001
sarsa,0,91,40,671.400000,0,,,0.001
sarsa,0,92,25,749.850000,1,24,reward_spike>=190,0.001
sarsa,0,93,36,787.640000,1,35,reward_spike>=190,0.001
sarsa,0,94,40,915.700000,0,,,0.001
sarsa,0,95,40,637.000000,0,,,0.001
sarsa,0,96,37,999.130000,1,36,reward_spike>=190,0.001
sarsa,0,97,40,986.600000,0,,,0.001
sarsa,0,98,19,748.410000,1,18,reward_spike>=190,0.001
sarsa,0,99,40,636.700000,0,,,0.001
sarsa,0,100,40,762.800000,0,,,0.001
sarsa,0,101,40,634.700000,0,,,0.001
sarsa,0,102,40,873.800000,0,,,0.001
sarsa,0,103,40,738.700000,0,,,0.001
sarsa,0,104,27,1035.430000,1,26,reward_spike>=190,0.001
sarsa,0,105,34,996.760000,1,33,reward_spike>=190,0.001
sarsa,0,106,40,625.900000,0,,,0.001
sarsa,0,107,39,908.610000,1,38,reward_spike>=190,0.001
sarsa,0,108,40,701.300000,0,,,0.001
sarsa,0,109,40,441.000000,0,,,0.001
sarsa,0,110,40,588.200000,0,,,0.001
sarsa,0,111,23,710.470000,1,22,reward_spike>=190,0.001
sarsa,0,112,19,762.310000,1,18,reward_spike>=190,0.000
sarsa,0,113,40,653.300000,0,,,0.001
sarsa,0,114,40,726.200000,0,,,0.001
sarsa,0,115,40,668.300000,0,,,0.001
sarsa,0,116,30,1053.300000,1,29,reward_spike>=190,0.001
sarsa,0,117,17,695.030000,1,16,reward_spike>=190,0.000
sarsa,0,118,40,724.600000,0,,,0.001
sarsa,0,119,40,786.400000,0,,,0.001
sarsa,0,120,27,809.730000,1,26,reward_spike>=190,0.001
sarsa,0,121,40,884.900000,0,,,0.001
sarsa,0,122,25,764.550000,1,24,reward_spike>=190,0.001
sarsa,0,123,31,921.490000,1,30,reward_spike>=190,0.001
sarsa,0,124,38,945.920000,0,,,0.001
sarsa,0,125,40,701.100000,0,,,0.001
sarsa,0,126,32,1039.480000,1,31,reward_spike>=190,0.001
sarsa,0,127,28,729.420000,1,27,reward_spike>=190,0.001
sarsa,0,128,36,884.340000,1,35,reward_spike>=190,0.001
sarsa,0,129,40,918.500000,0,,,0.001
sarsa,0,130,40,687.700000,0,,,0.001
sarsa,0,131,20,747.900000,1,19,reward_spike>=190,0.001
sarsa,0,132,40,804.700000,0,,,0.001
sarsa,0,133,40,995.300000,0,,,0.001
sarsa,0,134,20,523.400000,1,19,reward_spike>=190,0.001
sarsa,0,135,40,830.100000,0,,,0.001
sarsa,0,136,35,1013.750000,1,34,reward_spike>=190,0.001
sarsa,0,137,40,1012.100000,0,,,0.001
sarsa,0,138,27,932.330000,1,26,reward_spike>=190,0.001
sarsa,0,139,29,725.610000,1,28,reward_spike>=190,0.001
sarsa,0,140,19,466.910000,1,18,reward_spike>=190,0.000
sarsa,0,141,40,581.600000,0,,,0.001
sarsa,0,142,40,704.800000,0,,,0.001
sarsa,0,143,40,583.000000,0,,,0.001
sarsa,0,144,26,825.540000,1,25,reward_spike>=190,0.001
sarsa,0,145,40,712.100000,0,,,0.001
sarsa,0,146,24,823.260000,1,23,reward_spike>=190,0.001
sarsa,0,147,35,1013.450000,1,34,reward_spike>=190,0.001
sarsa,0,148,40,845.200000,0,,,0.001
sarsa,0,149,40,747.400000,0,,,0.001
sarsa,0,150,30,896.500000,0,,,0.001
sarsa,0,151,40,999.300000,0,,,0.001
sarsa,0,152,36,881.940000,1,35,reward_spike>=190,0.001
sarsa,0,153,40,564.800000,0,,,0.001
sarsa,0,154,40,760.200000,0,,,0.001
sarsa,0,155,40,627.000000,0,,,0.001
sarsa,0,156,34,1151.560000,1,33,reward_spike>=190,0.001
sarsa,0,157,40,606.400000,0,,,0.001
sarsa,0,158,40,934.300000,0,,,0.001
sarsa,0,159,28,767.120000,1,27,reward_spike>=190,0.001
sarsa,0,160,40,819.900000,0,,,0.001
sarsa,0,161,39,1096.010000,1,38,reward_spike>=190,0.001
sarsa,0,162,40,585.000000,0,,,0.001
sarsa,0,163,40,961.700000,0,,,0.001
sarsa,0,164,40,643.500000,0,,,0.001
sarsa,0,165,40,817.300000,0,,,0.001
sarsa,0,166,40,744.200000,0,,,0.001
sarsa,0,167,40,787.100000,0,,,0.001
sarsa,0,168,31,756.690000,1,30,reward_spike>=190,0.001
sarsa,0,169,40,825.800000,0,,,0.001
sarsa,0,170,20,863.700000,1,19,reward_spike>=190,0.000
sarsa,0,171,40,826.200000,0,,,0.001
sarsa,0,172,29,810.210000,1,28,reward_spike>=190,0.001
sarsa,0,173,36,1072.040000,1,35,reward_spike>=190,0.001
sarsa,0,174,40,899.300000,1,39,reward_spike>=190,0.001
sarsa,0,175,30,612.400000,1,29,reward_spike>=190,0.001
sarsa,0,176,27,991.330000,1,26,reward_spike>=190,0.001
sarsa,0,177,27,750.430000,1,26,reward_spike>=190,0.001
sarsa,0,178,33,939.470000,1,32,reward_spike>=190,0.001
sarsa,0,179,40,840.400000,0,,,0.001
sarsa,0,180,18,693.220000,1,17,reward_spike>=190,0.000
sarsa,0,181,40,598.500000,0,,,0.001
sarsa,0,182,40,566.100000,0,,,0.001
sarsa,0,183,35,783.850000,1,34,reward_spike>=190,0.001
sarsa,0,184,40,809.000000,0,,,0.001
sarsa,0,185,40,668.400000,0,,,0.001
sarsa,0,186,31,584.590000,1,30,reward_spike>=190,0.001
sarsa,0,187,39,847.610000,1,38,reward_spike>=190,0.001
sarsa,0,188,37,915.830000,0,,,0.001
sarsa,0,189,21,821.290000,0,,,0.001
sarsa,0,190,40,608.900000,0,,,0.001
sarsa,0,191,40,537.800000,0,,,0.001
sarsa,0,192,40,790.800000,0,,,0.001
sarsa,0,193,31,619.190000,1,30,reward_spike>=190,0.001
