policy,seed,episode,steps,reward,success,success_step,success_reason,time_s
sarsa,0,0,33,753.670000,1,32,reward_spike>=190,0.001
sarsa,0,1,40,652.100000,0,,,0.001
sarsa,0,2,25,754.950000,1,24,reward_spike>=190,0.001
sarsa,0,3,33,684.870000,1,32,reward_spike>=190,0.001
sarsa,0,4,40,545.700000,0,,,0.001
sarsa,0,5,28,819.720000,1,27,reward_spike>=190,0.001
sarsa,0,6,40,506.900000,0,,,0.001
sarsa,0,7,40,538.700000,0,,,0.001
sarsa,0,8,40,335.500000,0,,,0.001
sarsa,0,9,40,669.800000,0,,,0.001
sarsa,0,10,40,872.000000,1,39,reward_spike>=190,0.001
sarsa,0,11,40,665.100000,0,,,0.001
sarsa,0,12,31,754.090000,1,30,reward_spike>=190,0.001
sarsa,0,13,29,752.510000,1,28,reward_spike>=190,0.001
sarsa,0,14,26,653.340000,1,25,reward_spike>=190,0.001
sarsa,0,15,13,579.170000,1,12,reward_spike>=190,0.000
sarsa,0,16,35,768.750000,1,34,reward_spike>=190,0.001
sarsa,0,17,27,581.030000,1,26,reward_spike>=190,0.001
sarsa,0,18,18,708.420000,1,17,reward_spike>=190,0.000
sarsa,0,19,27,698.130000,1,26,reward_spike>=190,0.001
sarsa,0,20,32,699.180000,1,31,reward_spike>=190,0.001
sarsa,0,21,29,713.010000,1,28,reward_spike>=190,0.001
sarsa,0,22,40,800.200000,1,39,reward_spike>=190,0.001
sarsa,0,23,40,622.700000,0,,,0.001
sarsa,0,24,40,707.600000,0,,,0.001
sarsa,0,25,39,735.410000,1,38,reward_spike>=190,0.001
sarsa,0,26,33,1037.270000,1,32,reward_spike>=190,0.001
sarsa,0,27,40,774.300000,0,,,0.001
sarsa,0,28,39,829.110000,0,,,0.001
sarsa,0,29,24,634.760000,1,23,reward_spike>=190,0.001
sarsa,0,30,40,551.500000,0,,,0.001
sarsa,0,31,40,713.400000,0,,,0.001
sarsa,0,32,27,730.030000,1,26,reward_spike>=190,0.001
sarsa,0,33,16,748.440000,1,15,reward_spike>=190,0.000
sarsa,0,34,40,335.800000,0,,,0.001
sarsa,0,35,37,883.930000,1,36,reward_spike>=190,0.001
sarsa,0,36,40,580.400000,0,,,0.001
sarsa,0,37,40,657.300000,1,39,reward_spike>=190,0.001
sarsa,0,38,21,639.690000,1,20,reward_spike>=190,0.001
sarsa,0,39,26,953.540000,1,25,reward_spike>=190,0.001
sarsa,0,40,34,657.560000,1,33,reward_spike>=190,0.001
sarsa,0,41,40,983.200000,1,39,reward_spike>=190,0.001
sarsa,0,42,30,941.200000,1,29,reward_spike>=190,0.001
sarsa,0,43,40,818.100000,0,,,0.001
sarsa,0,44,40,719.200000,0,,,0.001
sarsa,0,45,22,541.080000,1,21,reward_spike>=190,0.001
sarsa,0,46,19,803.110000,1,18,reward_spike>=190,0.000
sarsa,0,47,40,702.500000,0,,,0.001
sarsa,0,48,40,907.900000,0,,,0.001
sarsa,0,49,40,694.300000,0,,,0.001
sarsa,0,50,35,838.050000,1,34,reward_spike>=190,0.001
sarsa,0,51,40,583.400000,0,,,0.001
sarsa,0,52,40,609.900000,0,,,0.001
sarsa,0,53,27,1258.830000,1,26,reward_spike>=190,0.001
sarsa,0,54,34,853.060000,0,,,0.001
sarsa,0,55,39,1044.110000,1,38,reward_spike>=190,0.001
sarsa,0,56,14,577.460000,1,13,reward_spike>=190,0.000
sarsa,0,57,35,1150.150000,1,34,reward_spike>=190,0.001
sarsa,0,58,40,873.900000,0,,,0.001
sarsa,0,59,40,582.600000,0,,,0.001
sarsa,0,60,13,690.270000,1,12,reward_spike>=190,0.000
sarsa,0,61,33,812.370000,1,32,reward_spike>=190,0.001
sarsa,0,62,40,989.900000,0,,,0.001
sarsa,0,63,27,597.030000,1,26,reward_spike>=190,0.001
sarsa,0,64,40,791.500000,0,,,0.001
sarsa,0,65,40,1255.800000,0,,,0.001
sarsa,0,66,37,1140.630000,1,36,reward_spike>=190,0.001
