episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,47.20000000000006,120,1.0,0,0,0.34825
1,116.29999999999993,120,2.3333333333333335,0,0,0.34650875
2,39.499999999999964,120,1.3333333333333333,0,0,0.34477620625
3,114.1000000000001,120,1.6666666666666667,0,0,0.34305232521875
4,60.400000000000105,120,2.0,0,0,0.34133706359265625
5,85.10000000000014,120,2.0,0,0,0.33963037827469295
6,57.90000000000006,120,2.0,0,0,0.3379322263833195
7,73.3,120,1.3333333333333333,0,0,0.3362425652514029
8,57.94999999999999,61,3.0,1,1,0.3345613524251459
9,69.3999999999999,120,2.3333333333333335,0,0,0.3328885456630202
10,89.30000000000005,120,1.3333333333333333,0,0,0.33122410293470506
11,106.90000000000015,120,1.0,0,0,0.32956798242003155
12,102.59999999999991,120,1.0,0,0,0.3279201425079314
13,57.40000000000003,120,1.6666666666666667,0,0,0.32628054179539173
14,51.800000000000146,120,1.0,0,0,0.3246491390864148
15,84.9,120,2.0,0,0,0.3230258933909827
16,123.90000000000006,120,2.0,0,0,0.3214107639240278
17,132.60000000000005,120,2.6666666666666665,1,0,0.31980371010440767
18,166.5999999999998,120,1.3333333333333333,0,0,0.31820469155388564
19,87.30000000000004,120,1.0,0,0,0.31661366809611624
20,134.9999999999998,120,1.0,0,0,0.31503059975563563
21,120.30000000000001,120,2.3333333333333335,0,0,0.31345544675685744
22,118.10000000000007,120,1.3333333333333333,0,0,0.31188816952307313
23,87.34999999999994,111,3.0,1,1,0.31032872867545774
24,108.30000000000015,120,1.3333333333333333,0,0,0.30877708503208046
25,133.60000000000002,120,1.6666666666666667,0,0,0.30723319960692
26,57.60000000000004,120,1.0,0,0,0.30569703360888545
27,176.7999999999998,120,1.0,0,0,0.304168548440841
28,176.19999999999973,120,1.0,0,0,0.3026477056986368
29,94.19999999999996,96,3.0,1,1,0.30113446717014364
30,91.49999999999982,120,2.3333333333333335,0,0,0.29962879483429294
31,118.30000000000008,120,1.3333333333333333,0,0,0.29813065086012147
32,78.00000000000016,120,1.3333333333333333,0,0,0.2966399976058209
33,167.4999999999999,120,1.6666666666666667,0,0,0.2951567976177918
34,138.8999999999999,120,1.0,0,0,0.29368101362970284
35,128.90000000000006,120,1.0,0,0,0.29221260856155434
36,144.6,120,1.3333333333333333,0,0,0.29075154551874655
37,156.10000000000014,120,1.6666666666666667,0,0,0.28929778779115284
38,165.3000000000004,120,2.3333333333333335,0,0,0.28785129885219707
39,155.40000000000006,120,1.3333333333333333,0,0,0.2864120423579361
40,176.79999999999964,120,1.0,0,0,0.28497998214614645
41,120.00000000000013,120,1.0,0,0,0.2835550822354157
42,145.09999999999977,120,2.0,0,0,0.2821373068242386
43,184.19999999999968,120,1.0,0,0,0.2807266202901174
44,119.70000000000012,120,1.0,0,0,0.2793229871886668
45,191.09999999999962,120,1.0,0,0,0.2779263722527235
46,70.2999999999999,120,2.0,0,0,0.27653674039145987
47,85.69999999999999,120,1.3333333333333333,0,0,0.27515405668950255
48,156.5999999999999,120,1.3333333333333333,0,0,0.273778286406055
49,152.35,89,3.0,1,1,0.2724093949740247
50,135.99999999999991,120,1.3333333333333333,0,0,0.2710473479991546
51,166.7999999999999,120,1.6666666666666667,0,0,0.2696921112591588
52,231.09999999999945,120,1.3333333333333333,0,0,0.26834365070286303
53,205.69999999999945,120,1.3333333333333333,0,0,0.2670019324493487
54,209.89999999999975,120,1.0,0,0,0.26566692278710197
55,118.49999999999996,120,2.3333333333333335,0,0,0.26433858817316647
56,157.6999999999998,120,2.0,0,0,0.26301689523230065
57,167.09999999999977,120,1.0,0,0,0.26170181075613913
58,214.19999999999948,120,1.3333333333333333,0,0,0.2603933017023584
59,164.60000000000016,120,2.0,0,0,0.25909133519384664
60,134.7,120,1.0,0,0,0.2577958785178774
61,191.69999999999973,120,1.3333333333333333,0,0,0.256506899125288
62,192.7999999999999,120,2.0,0,0,0.2552243646296616
63,178.99999999999974,120,1.0,0,0,0.2539482428065133
64,191.55000000000013,93,3.0,1,1,0.25267850159248073
65,170.19999999999982,120,1.3333333333333333,0,0,0.2514151090845183
66,190.9999999999997,120,1.0,0,0,0.2501580335390957
67,242.79999999999967,120,1.3333333333333333,0,0,0.24890724337140024
68,178.70000000000005,120,2.0,0,0,0.24766270715454325
69,172.60000000000005,120,2.0,0,0,0.24642439361877053
70,151.30000000000032,120,2.3333333333333335,0,0,0.24519227165067667
71,195.09999999999965,120,1.0,0,0,0.24396631029242327
72,135.69999999999993,120,1.0,0,0,0.24274647874096114
73,212.89999999999978,120,1.0,0,0,0.24153274634725633
74,174.79999999999959,120,1.0,0,0,0.24032508261552005
75,230.4999999999997,120,1.0,0,0,0.23912345720244244
76,237.8999999999997,120,1.0,0,0,0.2379278399164302
77,202.79999999999964,120,1.3333333333333333,0,0,0.23673820071684806
78,127.70000000000002,120,1.3333333333333333,0,0,0.23555450971326383
79,187.1999999999996,120,1.0,0,0,0.2343767371646975
80,202.8999999999996,120,1.3333333333333333,0,0,0.233204853478874
81,95.10000000000007,56,3.0,1,1,0.23203882921147964
82,197.99999999999986,120,1.0,0,0,0.23087863506542225
83,184.09999999999962,120,1.0,0,0,0.22972424189009513
84,96.3,120,1.0,0,0,0.22857562068064466
85,144.99999999999972,120,1.0,0,0,0.22743274257724144
86,227.5999999999996,120,1.3333333333333333,0,0,0.22629557886435522
87,177.30000000000015,120,1.0,0,0,0.22516410097003345
88,166.09999999999988,120,1.3333333333333333,0,0,0.2240382804651833
89,200.49999999999972,120,1.0,0,0,0.22291808906285737
90,263.2999999999996,120,1.0,0,0,0.2218034986175431
91,164.35000000000014,85,3.0,1,1,0.22069448112445536
92,245.10000000000014,120,2.3333333333333335,0,0,0.21959100871883308
93,257.4999999999999,120,1.6666666666666667,0,0,0.2184930536752389
94,196.30000000000013,120,1.0,0,0,0.21740058840686272
95,216.9999999999995,120,1.0,0,0,0.2163135854648284
96,230.99999999999966,120,1.0,0,0,0.21523201753750426
97,150.60000000000002,120,1.0,0,0,0.21415585744981674
98,200.6999999999998,120,1.0,0,0,0.21308507816256766
99,179.7999999999997,120,1.0,0,0,0.21201965277175483
100,185.39999999999984,120,2.0,0,0,0.21095955450789605
101,179.49999999999986,120,1.3333333333333333,0,0,0.20990475673535658
102,163.10000000000016,76,3.0,1,1,0.2088552329516798
103,185.39999999999978,120,1.0,0,0,0.20781095678692138
104,251.59999999999945,120,1.6666666666666667,0,0,0.20677190200298678
105,148.80000000000004,120,1.0,0,0,0.20573804249297184
106,286.49999999999966,120,1.3333333333333333,0,0,0.204709352280507
107,324.69999999999965,120,1.0,0,0,0.20368580551910445
108,220.4999999999996,120,1.3333333333333333,0,0,0.20266737649150893
109,223.19999999999968,120,1.0,0,0,0.20165403960905137
110,171.39999999999975,120,2.0,0,0,0.20064576941100612
111,195.05000000000007,101,3.0,1,1,0.1996425405639511
112,202.7999999999996,120,1.0,0,0,0.19864432786113134
113,174.29999999999978,120,2.0,0,0,0.1976511062218257
