episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,55.69999999999999,90,2.0,0,0,0.2988
1,42.60000000000004,90,1.0,0,0,0.2976048
2,43.800000000000054,90,1.6666666666666667,0,0,0.2964143808
3,38.70000000000002,90,1.3333333333333333,0,0,0.2952287232768
4,72.60000000000022,90,1.6666666666666667,0,0,0.2940478083836928
5,92.60000000000024,90,1.3333333333333333,0,0,0.292871617150158
6,94.60000000000024,90,1.0,0,0,0.29170013068155737
7,62.100000000000065,90,2.0,0,0,0.29053333015883115
8,49.30000000000011,90,1.3333333333333333,0,0,0.28937119683819584
9,58.20000000000017,90,1.0,0,0,0.28821371205084306
10,75.50000000000003,90,2.3333333333333335,0,0,0.2870608572026397
11,87.36999999999993,63,3.0,1,1,0.28591261377382915
12,51.70000000000012,90,1.3333333333333333,0,0,0.28476896331873386
13,68.50000000000021,90,1.0,0,0,0.2836298874654589
14,62.40000000000016,90,1.0,0,0,0.2824953679155971
15,79.50000000000007,90,2.6666666666666665,1,0,0.2813653864439347
16,85.70000000000026,90,1.3333333333333333,0,0,0.28023992489815897
17,71.80000000000024,90,1.6666666666666667,0,0,0.2791189651985663
18,57.80000000000011,90,1.3333333333333333,0,0,0.27800248933777205
19,43.000000000000156,90,1.0,0,0,0.27689047938042094
20,73.70000000000012,90,1.0,0,0,0.27578291746289924
21,66.20000000000002,90,2.0,0,0,0.27467978579304764
22,88.50000000000011,90,2.0,0,0,0.27358106664987547
23,88.3000000000001,90,2.0,0,0,0.27248674238327597
24,59.80000000000017,90,1.6666666666666667,0,0,0.27139679541374284
25,110.20000000000014,90,1.6666666666666667,0,0,0.2703112082320879
26,80.99999999999989,90,2.0,0,0,0.2692299633991595
27,89.40000000000023,90,1.6666666666666667,0,0,0.26815304354556285
28,40.30000000000004,90,1.0,0,0,0.2670804313713806
29,65.79999999999988,90,2.0,0,0,0.26601210964589506
30,77.80000000000017,90,1.0,0,0,0.26494806120731146
31,65.90000000000009,90,2.0,0,0,0.2638882689624822
32,73.70000000000013,90,1.6666666666666667,0,0,0.26283271588663226
33,79.80000000000022,90,1.3333333333333333,0,0,0.26178138502308573
34,60.300000000000054,90,1.0,0,0,0.2607342594829934
35,48.50000000000017,90,1.3333333333333333,0,0,0.25969132244506143
36,63.759999999999984,64,3.0,1,1,0.2586525571552812
37,60.10000000000005,90,2.0,0,0,0.25761794692666007
38,61.200000000000045,90,1.3333333333333333,0,0,0.2565874751389534
39,68.89999999999993,90,1.6666666666666667,0,0,0.2555611252383976
40,50.29999999999999,90,1.6666666666666667,0,0,0.25453888073744396
41,58.500000000000156,90,1.0,0,0,0.2535207252144942
42,67.60000000000001,90,1.3333333333333333,0,0,0.25250664231363623
43,98.00000000000023,90,1.6666666666666667,0,0,0.2514966157443817
44,60.8000000000001,90,2.0,0,0,0.2504906292814042
45,50.70000000000006,90,2.0,0,0,0.24948866676427858
46,70.70000000000023,90,1.6666666666666667,0,0,0.24849071209722146
47,74.30000000000018,90,1.6666666666666667,0,0,0.24749674924883258
48,87.10000000000008,90,2.0,0,0,0.24650676225183726
49,63.600000000000094,90,2.3333333333333335,0,0,0.2455207352028299
50,63.80000000000017,90,1.6666666666666667,0,0,0.2445386522620186
51,62.500000000000185,90,1.6666666666666667,0,0,0.24356049765297053
52,87.09999999999994,90,2.3333333333333335,0,0,0.24258625566235864
53,40.200000000000145,90,1.0,0,0,0.2416159106397092
54,103.90000000000008,90,2.0,0,0,0.24064944699715035
55,81.3000000000002,90,1.3333333333333333,0,0,0.23968684920916175
56,82.60000000000005,90,2.6666666666666665,1,0,0.2387281018123251
57,52.50000000000013,90,1.0,0,0,0.2377731894050758
58,59.20000000000012,90,1.0,0,0,0.2368220966474555
59,96.69999999999997,90,2.0,0,0,0.23587480826086565
60,57.900000000000134,90,1.0,0,0,0.2349313090278222
61,52.400000000000205,90,1.3333333333333333,0,0,0.2339915837917109
62,100.05000000000013,85,3.0,1,1,0.23305561745654405
63,77.70000000000007,90,2.0,0,0,0.23212339498671786
64,63.400000000000176,90,2.0,0,0,0.231194901406771
65,80.80000000000007,90,2.0,0,0,0.2302701218011439
66,76.49999999999996,90,2.3333333333333335,0,0,0.22934904131393932
67,71.10000000000014,90,1.0,0,0,0.22843164514868355
68,109.59999999999995,90,2.0,0,0,0.2275179185680888
69,91.70000000000002,90,2.3333333333333335,0,0,0.22660784689381647
70,128.6000000000002,90,1.3333333333333333,0,0,0.2257014155062412
71,66.80000000000022,90,1.0,0,0,0.22479860984421624
72,120.20000000000003,90,1.6666666666666667,0,0,0.22389941540483937
73,71.90000000000015,90,1.6666666666666667,0,0,0.22300381774322
74,55.900000000000034,90,1.3333333333333333,0,0,0.22211180247224713
