episode,return,steps,avg_mastery,mastered_soft,mastered_hard,epsilon
0,41.20000000000006,120,1.0,0,0,0.34825
1,101.29999999999995,120,2.3333333333333335,0,0,0.34650875
2,33.49999999999996,120,1.3333333333333333,0,0,0.34477620625
3,97.10000000000004,120,1.6666666666666667,0,0,0.34305232521875
4,50.40000000000007,120,2.0,0,0,0.34133706359265625
5,74.10000000000014,120,2.0,0,0,0.33963037827469295
6,49.90000000000005,120,2.0,0,0,0.3379322263833195
7,63.30000000000002,120,1.3333333333333333,0,0,0.3362425652514029
8,52.94999999999999,61,3.0,1,1,0.3345613524251459
9,59.399999999999885,120,2.3333333333333335,0,0,0.3328885456630202
10,75.30000000000005,120,1.3333333333333333,0,0,0.33122410293470506
11,91.90000000000015,120,1.0,0,0,0.32956798242003155
12,87.59999999999997,120,1.0,0,0,0.3279201425079314
13,49.40000000000003,120,1.6666666666666667,0,0,0.32628054179539173
14,42.80000000000014,120,1.0,0,0,0.3246491390864148
15,71.9,120,2.0,0,0,0.3230258933909827
16,104.90000000000006,120,2.0,0,0,0.3214107639240278
17,113.59999999999997,120,2.6666666666666665,1,0,0.31980371010440767
18,141.5999999999999,120,1.3333333333333333,0,0,0.31820469155388564
19,73.30000000000001,120,1.0,0,0,0.31661366809611624
20,115.00000000000017,120,1.0,0,0,0.31503059975563563
21,102.30000000000003,120,2.3333333333333335,0,0,0.31345544675685744
22,100.10000000000008,120,1.3333333333333333,0,0,0.31188816952307313
23,77.34999999999991,111,3.0,1,1,0.31032872867545774
24,92.30000000000017,120,1.3333333333333333,0,0,0.30877708503208046
25,113.60000000000014,120,1.6666666666666667,0,0,0.30723319960692
26,48.60000000000004,120,1.0,0,0,0.30569703360888545
27,150.79999999999993,120,1.0,0,0,0.304168548440841
28,149.19999999999987,120,1.0,0,0,0.3026477056986368
29,83.19999999999996,96,3.0,1,1,0.30113446717014364
30,79.49999999999982,120,2.3333333333333335,0,0,0.29962879483429294
31,100.30000000000008,120,1.3333333333333333,0,0,0.29813065086012147
32,66.00000000000017,120,1.3333333333333333,0,0,0.2966399976058209
33,142.49999999999994,120,1.6666666666666667,0,0,0.2951567976177918
34,115.90000000000009,120,1.0,0,0,0.29368101362970284
35,107.90000000000013,120,1.0,0,0,0.29221260856155434
36,124.60000000000002,120,1.3333333333333333,0,0,0.29075154551874655
37,133.09999999999994,120,1.6666666666666667,0,0,0.28929778779115284
38,142.30000000000047,120,2.3333333333333335,0,0,0.28785129885219707
39,132.4000000000001,120,1.3333333333333333,0,0,0.2864120423579361
40,149.79999999999967,120,1.0,0,0,0.28497998214614645
