policy,seed,episode,phase,steps,reward,success,time_s
sarsa,0,86,,40,649.200000,0,0.001
sarsa,0,87,,40,508.200000,0,0.001
sarsa,0,88,,40,787.800000,0,0.001
sarsa,0,89,,29,769.310000,1,0.001
sarsa,0,90,,40,883.500000,0,0.001
sarsa,0,91,,40,789.700000,0,0.001
sarsa,0,92,,27,825.830000,1,0.001
sarsa,0,93,,20,636.700000,1,0.001
sarsa,0,94,,35,512.450000,1,0.001
sarsa,0,95,,36,746.940000,1,0.001
sarsa,0,96,,40,618.900000,0,0.001
sarsa,0,97,,31,881.890000,1,0.001
sarsa,0,98,,40,657.200000,0,0.001
sarsa,0,99,,20,583.400000,1,0.000
sarsa,0,100,,17,525.130000,1,0.000
sarsa,0,101,,28,752.020000,1,0.001
sarsa,0,102,,29,864.110000,1,0.001
sarsa,0,103,,28,801.920000,1,0.001
sarsa,0,104,,30,671.000000,1,0.001
sarsa,0,105,,40,878.200000,0,0.001
sarsa,0,106,,40,911.100000,0,0.001
sarsa,0,107,,40,701.400000,0,0.001
sarsa,0,108,,28,583.820000,1,0.001
sarsa,0,109,,25,822.850000,1,0.001
sarsa,0,110,,23,652.070000,1,0.001
sarsa,0,111,,40,855.300000,0,0.001
sarsa,0,112,,32,980.480000,1,0.001
sarsa,0,113,,32,882.880000,1,0.001
sarsa,0,114,,40,975.400000,0,0.001
sarsa,0,115,,40,869.700000,0,0.001
sarsa,0,116,,27,805.230000,1,0.001
sarsa,0,117,,40,823.900000,0,0.001
sarsa,0,118,,40,841.400000,0,0.001
sarsa,0,119,,34,971.360000,1,0.001
sarsa,0,120,,18,766.420000,1,0.000
sarsa,0,121,,31,885.790000,1,0.001
sarsa,0,122,,26,657.940000,1,0.001
sarsa,0,123,,39,1055.610000,1,0.001
sarsa,0,124,,27,769.130000,1,0.001
sarsa,0,125,,40,548.300000,0,0.001
sarsa,0,126,,39,896.310000,1,0.001
sarsa,0,127,,40,851.400000,0,0.001
sarsa,0,128,,31,543.890000,1,0.001
sarsa,0,129,,40,622.300000,0,0.001
sarsa,0,130,,40,793.100000,0,0.001
sarsa,0,131,,40,844.600000,0,0.001
sarsa,0,132,,27,656.730000,1,0.001
sarsa,0,133,,29,585.610000,1,0.001
sarsa,0,134,,19,693.310000,1,0.000
sarsa,0,135,,40,994.900000,1,0.001
sarsa,0,136,,37,1077.830000,1,0.001
sarsa,0,137,,40,640.000000,0,0.001
sarsa,0,138,,40,699.100000,0,0.001
sarsa,0,139,,40,756.900000,0,0.001
sarsa,0,140,,26,819.840000,1,0.001
sarsa,0,141,,31,583.690000,1,0.001
sarsa,0,142,,40,993.200000,0,0.001
sarsa,0,143,,40,694.100000,0,0.001
sarsa,0,144,,23,613.870000,1,0.001
sarsa,0,145,,31,772.490000,1,0.001
sarsa,0,146,,40,1225.100000,1,0.001
sarsa,0,147,,25,658.250000,1,0.001
sarsa,0,148,,40,563.800000,0,0.001
sarsa,0,149,,40,511.100000,0,0.001
sarsa,0,150,,40,625.400000,0,0.001
sarsa,0,151,,25,556.350000,1,0.001
sarsa,0,152,,40,1075.400000,0,0.001
sarsa,0,153,,19,749.610000,1,0.000
sarsa,0,154,,33,880.270000,1,0.001
sarsa,0,155,,40,519.100000,0,0.001
sarsa,0,156,,20,654.500000,1,0.001
sarsa,0,157,,40,692.900000,0,0.001
sarsa,0,158,,40,931.200000,0,0.001
sarsa,0,159,,36,733.340000,1,0.001
sarsa,0,160,,24,861.060000,1,0.001
sarsa,0,161,,26,694.940000,1,0.001
sarsa,0,162,,29,919.710000,1,0.001
sarsa,0,163,,40,523.000000,0,0.001
sarsa,0,164,,29,764.910000,1,0.001
sarsa,0,165,,40,990.200000,0,0.001
sarsa,0,166,,24,839.560000,1,0.001
sarsa,0,167,,40,635.200000,0,0.001
sarsa,0,168,,39,1057.710000,1,0.001
sarsa,0,169,,20,638.500000,1,0.000
sarsa,0,170,,38,845.520000,1,0.001
sarsa,0,171,,40,478.300000,0,0.001
sarsa,0,172,,38,1048.920000,1,0.001
sarsa,0,173,,40,563.700000,0,0.001
sarsa,0,174,,27,782.730000,1,0.001
sarsa,0,175,,40,803.300000,0,0.001
sarsa,0,176,,40,556.900000,0,0.001
sarsa,0,177,,40,651.900000,0,0.001
sarsa,0,178,,12,523.780000,1,0.000
sarsa,0,179,,20,692.800000,1,0.000
sarsa,0,180,,40,1301.900000,0,0.001
sarsa,0,181,,26,784.040000,1,0.001
sarsa,0,182,,31,712.290000,1,0.001
sarsa,0,183,,40,947.100000,0,0.001
sarsa,0,184,,30,523.400000,1,0.001
sarsa,0,185,,40,921.400000,0,0.001
sarsa,0,186,,40,712.500000,0,0.001
sarsa,0,187,,16,580.940000,1,0.000
sarsa,0,188,,23,638.870000,1,0.001
sarsa,0,189,,40,1130.700000,0,0.001
sarsa,0,190,,40,873.500000,0,0.001
sarsa,0,191,,40,606.700000,0,0.001
sarsa,0,192,,31,867.090000,1,0.001
sarsa,0,193,,25,693.450000,1,0.001
sarsa,0,194,,35,792.550000,1,0.001
sarsa,0,195,,40,690.500000,0,0.001
sarsa,0,196,,40,528.400000,0,0.001
sarsa,0,197,,30,898.400000,1,0.001
sarsa,0,198,,20,592.600000,1,0.001
sarsa,0,199,,37,1011.730000,1,0.001
sarsa,0,200,,26,751.440000,1,0.001
sarsa,0,201,,37,1167.230000,1,0.001
sarsa,0,202,,40,890.600000,0,0.001
sarsa,0,203,,27,996.730000,1,0.001
sarsa,0,204,,24,692.460000,1,0.001
sarsa,0,205,,27,894.830000,1,0.001
sarsa,0,206,,34,828.860000,1,0.001
sarsa,0,207,,40,590.700000,0,0.001
sarsa,0,208,,16,522.840000,1,0.000
sarsa,0,209,,29,640.010000,1,0.001
sarsa,0,210,,40,697.700000,0,0.001
sarsa,0,211,,40,1226.100000,0,0.001
sarsa,0,212,,34,1011.560000,1,0.001
sarsa,0,213,,40,448.000000,0,0.001
sarsa,0,214,,15,803.250000,1,0.000
sarsa,0,215,,15,801.650000,1,0.000
sarsa,0,216,,25,725.150000,1,0.001
sarsa,0,217,,40,843.500000,0,0.001
sarsa,0,218,,30,693.300000,1,0.001
sarsa,0,219,,30,932.300000,1,0.001
sarsa,0,220,,26,765.340000,1,0.001
sarsa,0,221,,40,703.500000,0,0.001
sarsa,0,222,,18,579.620000,1,0.000
sarsa,0,223,,33,954.870000,1,0.001
sarsa,0,224,,32,1154.680000,1,0.001
sarsa,0,225,,25,525.950000,1,0.001
sarsa,0,226,,39,730.110000,1,0.001
sarsa,0,227,,40,985.900000,0,0.001
sarsa,0,228,,29,968.510000,1,0.001
sarsa,0,229,,24,639.660000,1,0.001
sarsa,0,230,,40,724.200000,0,0.001
sarsa,0,231,,40,945.700000,1,0.001
sarsa,0,232,,34,654.560000,1,0.001
sarsa,0,233,,19,577.910000,1,0.000
sarsa,0,234,,40,805.900000,0,0.001
sarsa,0,235,,24,725.060000,1,0.001
sarsa,0,236,,39,603.210000,1,0.001
sarsa,0,237,,30,860.400000,1,0.001
sarsa,0,238,,32,865.180000,1,0.001
sarsa,0,239,,27,820.330000,1,0.001
sarsa,0,240,,27,975.030000,1,0.001
sarsa,0,241,,40,693.800000,0,0.001
sarsa,0,242,,33,771.770000,1,0.001
sarsa,0,243,,40,827.300000,0,0.001
sarsa,0,244,,40,857.100000,0,0.001
sarsa,0,245,,32,841.880000,1,0.001
sarsa,0,246,,40,658.400000,0,0.001
sarsa,0,247,,16,523.540000,1,0.000
sarsa,0,248,,40,725.000000,0,0.001
sarsa,0,249,,40,508.000000,0,0.001
sarsa,0,250,,20,636.500000,1,0.001
sarsa,0,251,,18,748.620000,1,0.000
sarsa,0,252,,40,984.100000,0,0.001
sarsa,0,253,,40,771.700000,0,0.001
sarsa,0,254,,31,924.790000,1,0.001
sarsa,0,255,,22,706.780000,1,0.001
sarsa,0,256,,25,693.550000,1,0.001
sarsa,0,257,,40,774.700000,0,0.001
sarsa,0,258,,40,703.600000,0,0.001
sarsa,0,259,,40,1120.400000,0,0.001
sarsa,0,260,,16,745.740000,1,0.000
sarsa,0,261,,35,886.850000,1,0.001
sarsa,0,262,,40,722.600000,0,0.001
sarsa,0,263,,21,581.990000,1,0.001
sarsa,0,264,,40,1163.900000,0,0.001
sarsa,0,265,,40,687.500000,0,0.001
sarsa,0,266,,22,635.380000,1,0.001
sarsa,0,267,,40,621.200000,0,0.001
sarsa,0,268,,37,1052.130000,1,0.001
sarsa,0,269,,29,1046.310000,1,0.001
sarsa,0,270,,33,1217.670000,1,0.001
sarsa,0,271,,40,541.700000,0,0.001
sarsa,0,272,,40,663.200000,0,0.001
sarsa,0,273,,40,947.400000,0,0.001
sarsa,0,274,,40,1180.800000,0,0.001
sarsa,0,275,,40,833.200000,0,0.001
sarsa,0,276,,40,616.000000,0,0.001
sarsa,0,277,,38,1069.420000,1,0.001
sarsa,0,278,,40,916.800000,0,0.001
sarsa,0,279,,40,795.500000,0,0.001
sarsa,0,280,,29,994.510000,1,0.001
sarsa,0,281,,38,742.520000,1,0.001
sarsa,0,282,,26,1089.740000,1,0.001
sarsa,0,283,,40,1144.200000,0,0.001
sarsa,0,284,,19,582.210000,1,0.000
sarsa,0,285,,40,839.800000,0,0.001
sarsa,0,286,,40,747.300000,0,0.001
sarsa,0,287,,28,796.920000,1,0.001
sarsa,0,288,,33,769.670000,1,0.001
sarsa,0,289,,40,874.200000,0,0.001
sarsa,0,290,,40,732.200000,0,0.001
sarsa,0,291,,36,989.340000,1,0.001
sarsa,0,292,,40,807.100000,0,0.001
sarsa,0,293,,40,611.000000,0,0.001
sarsa,0,294,,40,830.700000,0,0.001
sarsa,0,295,,34,1046.560000,1,0.001
sarsa,0,296,,33,1065.570000,1,0.001
sarsa,0,297,,40,1198.300000,0,0.001
sarsa,0,298,,40,615.900000,0,0.001
sarsa,0,299,,18,690.020000,1,0.000
sarsa,0,300,,40,878.000000,0,0.001
sarsa,0,301,,40,930.700000,0,0.001
sarsa,0,302,,40,858.600000,0,0.001
sarsa,0,303,,27,764.330000,1,0.001
sarsa,0,304,,35,724.650000,1,0.001
sarsa,0,305,,29,862.710000,1,0.001
sarsa,0,306,,40,899.300000,0,0.001
sarsa,0,307,,40,1141.600000,0,0.001
sarsa,0,308,,29,768.610000,1,0.001
sarsa,0,309,,31,990.890000,1,0.001
sarsa,0,310,,40,575.100000,0,0.001
sarsa,0,311,,40,1142.800000,0,0.001
sarsa,0,312,,19,746.110000,1,0.000
sarsa,0,313,,19,745.710000,1,0.000
sarsa,0,314,,40,719.200000,0,0.001
sarsa,0,315,,19,708.210000,1,0.000
sarsa,0,316,,30,1009.900000,1,0.001
sarsa,0,317,,27,649.430000,1,0.001
sarsa,0,318,,23,917.670000,1,0.001
sarsa,0,319,,40,1055.600000,0,0.001
sarsa,0,320,,30,806.100000,1,0.001
sarsa,0,321,,30,879.000000,1,0.001
sarsa,0,322,,40,894.400000,0,0.001
sarsa,0,323,,40,655.300000,0,0.001
sarsa,0,324,,40,986.700000,0,0.001
sarsa,0,325,,35,637.550000,1,0.001
sarsa,0,326,,40,975.200000,0,0.001
sarsa,0,327,,40,848.500000,0,0.001
sarsa,0,328,,27,600.430000,1,0.001
sarsa,0,329,,40,809.000000,0,0.001
sarsa,0,330,,40,390.900000,0,0.001
sarsa,0,331,,28,802.720000,1,0.001
sarsa,0,332,,27,782.230000,1,0.001
sarsa,0,333,,36,1069.440000,1,0.001
sarsa,0,334,,25,863.350000,1,0.001
sarsa,0,335,,27,692.130000,1,0.001
sarsa,0,336,,39,1107.010000,1,0.001
sarsa,0,337,,40,1113.000000,0,0.001
sarsa,0,338,,21,694.090000,1,0.001
sarsa,0,339,,40,974.000000,0,0.001
sarsa,0,340,,39,1142.210000,1,0.001
sarsa,0,341,,37,981.930000,1,0.001
sarsa,0,342,,40,994.200000,0,0.001
sarsa,0,343,,40,741.100000,0,0.001
sarsa,0,344,,40,1016.800000,0,0.001
sarsa,0,345,,40,776.300000,0,0.001
sarsa,0,346,,40,707.600000,0,0.001
sarsa,0,347,,20,763.100000,1,0.001
sarsa,0,348,,40,734.500000,0,0.001
sarsa,0,349,,40,1086.300000,0,0.001
sarsa,0,350,,38,1040.520000,1,0.001
sarsa,0,351,,40,528.600000,0,0.001
sarsa,0,352,,40,497.800000,0,0.001
sarsa,0,353,,36,1065.340000,1,0.001
sarsa,0,354,,37,1175.630000,1,0.001
sarsa,0,355,,39,1144.810000,1,0.001
sarsa,0,356,,40,931.100000,0,0.001
sarsa,0,357,,27,864.130000,1,0.001
sarsa,0,358,,40,845.500000,0,0.001
sarsa,0,359,,28,653.220000,1,0.001
sarsa,0,360,,36,881.740000,1,0.001
sarsa,0,361,,12,579.480000,1,0.000
sarsa,0,362,,38,1149.220000,1,0.001
sarsa,0,363,,40,698.100000,0,0.001
sarsa,0,364,,40,670.900000,0,0.001
sarsa,0,365,,26,860.340000,1,0.001
sarsa,0,366,,22,804.980000,1,0.001
sarsa,0,367,,40,744.700000,0,0.001
sarsa,0,368,,20,860.400000,1,0.001
sarsa,0,369,,26,918.240000,1,0.001
sarsa,0,370,,32,979.780000,1,0.001
sarsa,0,371,,40,586.700000,0,0.001
sarsa,0,372,,40,596.600000,0,0.001
sarsa,0,373,,40,734.600000,0,0.001
sarsa,0,374,,38,1218.020000,1,0.001
sarsa,0,375,,36,1118.840000,1,0.001
sarsa,0,376,,26,579.740000,1,0.001
sarsa,0,377,,31,1048.790000,1,0.001
sarsa,0,378,,40,864.400000,0,0.001
sarsa,0,379,,40,961.000000,0,0.001
sarsa,0,380,,33,829.870000,1,0.001
sarsa,0,381,,40,1062.500000,0,0.001
sarsa,0,382,,28,753.020000,1,0.001
sarsa,0,383,,40,576.200000,0,0.001
sarsa,0,384,,40,982.400000,1,0.001
sarsa,0,385,,38,932.320000,1,0.001
sarsa,0,386,,30,767.600000,1,0.001
sarsa,0,387,,40,689.100000,0,0.001
sarsa,0,388,,27,878.730000,1,0.001
sarsa,0,389,,40,495.300000,0,0.001
sarsa,0,390,,27,992.930000,1,0.001
sarsa,0,391,,40,875.200000,0,0.001
sarsa,0,392,,26,971.640000,1,0.001
sarsa,0,393,,28,595.020000,1,0.001
sarsa,0,394,,40,944.400000,0,0.001
sarsa,0,395,,16,577.940000,1,0.000
sarsa,0,396,,40,1311.300000,0,0.001
sarsa,0,397,,32,1036.980000,1,0.001
sarsa,0,398,,20,860.400000,1,0.000
sarsa,0,399,,40,439.000000,0,0.001
sarsa,0,400,,40,878.200000,0,0.001
sarsa,0,401,,33,1037.870000,1,0.001
sarsa,0,402,,32,1052.980000,1,0.001
sarsa,0,403,,32,866.080000,1,0.001
sarsa,0,404,,36,1122.940000,1,0.001
sarsa,0,405,,18,763.320000,1,0.000
sarsa,0,406,,40,994.200000,0,0.001
sarsa,0,407,,20,693.900000,1,0.001
sarsa,0,408,,39,1391.910000,1,0.001
sarsa,0,409,,40,911.100000,0,0.001
sarsa,0,410,,40,845.200000,0,0.001
sarsa,0,411,,26,665.740000,1,0.001
sarsa,0,412,,33,1040.470000,1,0.001
sarsa,0,413,,30,1048.300000,1,0.001
sarsa,0,414,,31,1050.990000,1,0.001
sarsa,0,415,,28,973.520000,1,0.001
sarsa,0,416,,40,969.100000,0,0.001
sarsa,0,417,,40,1201.600000,0,0.001
sarsa,0,418,,26,749.040000,1,0.001
sarsa,0,419,,30,1034.300000,1,0.001
sarsa,0,420,,28,860.320000,1,0.001
sarsa,0,421,,40,1008.900000,0,0.001
sarsa,0,422,,24,781.460000,1,0.001
sarsa,0,423,,40,788.900000,0,0.001
sarsa,0,424,,20,746.100000,1,0.000
sarsa,0,425,,28,878.420000,1,0.001
sarsa,0,426,,40,659.500000,0,0.001
sarsa,0,427,,21,917.190000,1,0.001
sarsa,0,428,,35,1050.350000,1,0.001
sarsa,0,429,,40,898.800000,0,0.001
sarsa,0,430,,21,694.190000,1,0.001
sarsa,0,431,,40,541.500000,0,0.001
sarsa,0,432,,40,846.400000,0,0.001
sarsa,0,433,,40,1335.600000,0,0.001
sarsa,0,434,,40,695.300000,0,0.001
sarsa,0,435,,40,1049.200000,0,0.001
sarsa,0,436,,38,1032.520000,1,0.001
sarsa,0,437,,24,614.060000,1,0.001
sarsa,0,438,,26,877.340000,1,0.001
sarsa,0,439,,40,844.200000,0,0.001
sarsa,0,440,,40,709.500000,0,0.001
sarsa,0,441,,40,664.000000,0,0.001
sarsa,0,442,,38,713.820000,1,0.001
sarsa,0,443,,28,859.420000,1,0.001
sarsa,0,444,,29,711.610000,1,0.001
sarsa,0,445,,37,901.030000,1,0.001
sarsa,0,446,,38,1013.420000,1,0.001
sarsa,0,447,,30,698.400000,1,0.001
sarsa,0,448,,40,773.800000,0,0.001
sarsa,0,449,,22,986.980000,1,0.001
sarsa,0,450,,31,766.890000,1,0.001
sarsa,0,451,,40,891.700000,0,0.001
sarsa,0,452,,27,805.430000,1,0.001
sarsa,0,453,,40,768.500000,0,0.001
sarsa,0,454,,40,1257.300000,1,0.001
sarsa,0,455,,40,1146.600000,0,0.001
sarsa,0,456,,40,1014.100000,0,0.001
sarsa,0,457,,40,996.800000,0,0.001
sarsa,0,458,,40,616.500000,0,0.001
sarsa,0,459,,18,482.020000,1,0.000
sarsa,0,460,,20,709.000000,1,0.001
sarsa,0,461,,24,1030.260000,1,0.001
sarsa,0,462,,40,932.200000,0,0.001
sarsa,0,463,,40,721.700000,0,0.001
sarsa,0,464,,40,921.400000,0,0.001
sarsa,0,465,,17,746.430000,1,0.000
sarsa,0,466,,32,711.980000,1,0.001
sarsa,0,467,,36,880.240000,1,0.001
sarsa,0,468,,37,938.630000,1,0.001
sarsa,0,469,,40,843.200000,0,0.001
sarsa,0,470,,30,823.800000,1,0.001
sarsa,0,471,,40,638.300000,0,0.001
sarsa,0,472,,22,710.780000,1,0.001
sarsa,0,473,,40,1138.200000,0,0.001
sarsa,0,474,,35,1156.450000,1,0.001
sarsa,0,475,,40,1085.200000,0,0.001
sarsa,0,476,,26,639.140000,1,0.001
sarsa,0,477,,40,997.300000,0,0.001
sarsa,0,478,,36,998.440000,1,0.001
sarsa,0,479,,40,855.000000,0,0.001
sarsa,0,480,,26,807.740000,1,0.001
sarsa,0,481,,40,725.500000,0,0.001
sarsa,0,482,,28,1275.220000,1,0.001
sarsa,0,483,,34,1180.860000,1,0.001
sarsa,0,484,,36,887.940000,1,0.001
sarsa,0,485,,22,862.380000,1,0.001
sarsa,0,486,,37,1220.430000,1,0.001
sarsa,0,487,,34,981.260000,1,0.001
sarsa,0,488,,23,689.570000,1,0.001
sarsa,0,489,,31,878.590000,1,0.001
sarsa,0,490,,25,580.350000,1,0.001
sarsa,0,491,,40,640.100000,0,0.001
sarsa,0,492,,40,1088.900000,0,0.001
sarsa,0,493,,40,1144.700000,0,0.001
sarsa,0,494,,40,749.100000,0,0.001
sarsa,0,495,,19,749.110000,1,0.000
sarsa,0,496,,29,540.910000,1,0.001
sarsa,0,497,,40,944.400000,0,0.001
sarsa,0,498,,40,619.500000,0,0.001
sarsa,0,499,,40,682.600000,0,0.001
sarsa,0,500,,27,991.830000,1,0.001
sarsa,0,501,,22,638.380000,1,0.001
sarsa,0,502,,27,819.430000,1,0.001
sarsa,0,503,,17,750.530000,1,0.000
sarsa,0,504,,40,722.900000,0,0.001
sarsa,0,505,,26,858.340000,1,0.001
sarsa,0,506,,40,657.300000,0,0.001
sarsa,0,507,,40,1065.100000,1,0.001
sarsa,0,508,,40,1264.100000,1,0.001
sarsa,0,509,,28,691.320000,1,0.001
sarsa,0,510,,26,640.440000,1,0.001
sarsa,0,511,,40,528.700000,0,0.001
sarsa,0,512,,40,890.300000,0,0.001
sarsa,0,513,,40,759.900000,0,0.001
sarsa,0,514,,40,1254.100000,0,0.001
sarsa,0,515,,40,1275.300000,1,0.001
sarsa,0,516,,15,747.450000,1,0.000
sarsa,0,517,,40,579.800000,0,0.001
sarsa,0,518,,40,1168.600000,0,0.001
sarsa,0,519,,24,822.560000,1,0.001
sarsa,0,520,,40,830.900000,0,0.001
sarsa,0,521,,40,1012.600000,0,0.001
sarsa,0,522,,40,1127.900000,0,0.001
sarsa,0,523,,40,911.100000,1,0.001
sarsa,0,524,,36,729.140000,1,0.001
sarsa,0,525,,10,634.900000,1,0.000
sarsa,0,526,,33,1038.170000,1,0.001
sarsa,0,527,,40,765.300000,0,0.001
sarsa,0,528,,19,861.710000,1,0.001
sarsa,0,529,,40,1038.900000,0,0.001
sarsa,0,530,,40,864.300000,0,0.001
sarsa,0,531,,40,684.200000,0,0.001
sarsa,0,532,,17,638.130000,1,0.000
sarsa,0,533,,40,854.700000,0,0.001
sarsa,0,534,,27,654.430000,1,0.001
sarsa,0,535,,40,830.600000,0,0.001
sarsa,0,536,,40,446.300000,0,0.001
sarsa,0,537,,37,1008.130000,1,0.001
sarsa,0,538,,33,885.770000,1,0.001
sarsa,0,539,,40,1027.200000,0,0.001
sarsa,0,540,,40,677.000000,0,0.001
sarsa,0,541,,25,697.550000,1,0.001
sarsa,0,542,,40,957.800000,0,0.001
sarsa,0,543,,40,1504.900000,1,0.001
sarsa,0,544,,40,617.900000,0,0.001
sarsa,0,545,,30,921.400000,1,0.001
sarsa,0,546,,40,1010.500000,0,0.001
sarsa,0,547,,40,691.400000,0,0.001
sarsa,0,548,,23,635.270000,1,0.001
sarsa,0,549,,40,576.600000,0,0.001
sarsa,0,550,,27,597.230000,1,0.001
sarsa,0,551,,40,786.500000,0,0.001
sarsa,0,552,,40,954.400000,0,0.001
sarsa,0,553,,35,1196.950000,1,0.001
sarsa,0,554,,32,1306.780000,1,0.001
sarsa,0,555,,27,693.230000,1,0.001
sarsa,0,556,,27,694.130000,1,0.001
sarsa,0,557,,23,693.570000,1,0.001
sarsa,0,558,,40,716.300000,0,0.001
sarsa,0,559,,39,889.910000,1,0.001
sarsa,0,560,,40,998.000000,0,0.001
sarsa,0,561,,40,694.800000,0,0.001
sarsa,0,562,,37,1262.730000,1,0.001
sarsa,0,563,,40,1408.100000,1,0.001
sarsa,0,564,,29,711.610000,1,0.001
sarsa,0,565,,18,635.720000,1,0.000
sarsa,0,566,,31,1091.590000,1,0.001
sarsa,0,567,,22,750.580000,1,0.001
sarsa,0,568,,34,769.360000,1,0.001
sarsa,0,569,,34,810.160000,1,0.001
sarsa,0,570,,40,590.000000,0,0.001
sarsa,0,571,,40,1276.100000,1,0.001
sarsa,0,572,,31,991.690000,1,0.001
sarsa,0,573,,32,583.080000,1,0.001
sarsa,0,574,,27,875.930000,1,0.001
sarsa,0,575,,40,689.900000,0,0.001
sarsa,0,576,,28,881.520000,1,0.001
sarsa,0,577,,40,917.300000,0,0.001
sarsa,0,578,,40,724.600000,0,0.001
sarsa,0,579,,40,671.200000,0,0.001
sarsa,0,580,,40,1130.900000,0,0.001
sarsa,0,581,,40,1404.800000,1,0.001
sarsa,0,582,,37,1069.730000,1,0.001
sarsa,0,583,,40,1033.000000,0,0.001
sarsa,0,584,,37,1039.930000,1,0.001
sarsa,0,585,,40,457.000000,0,0.001
sarsa,0,586,,27,636.830000,1,0.001
sarsa,0,587,,39,921.110000,1,0.001
sarsa,0,588,,40,1281.500000,0,0.001
sarsa,0,589,,40,612.900000,0,0.001
sarsa,0,590,,23,580.570000,1,0.001
sarsa,0,591,,28,1091.120000,1,0.001
sarsa,0,592,,40,844.000000,0,0.001
sarsa,0,593,,40,430.600000,0,0.001
sarsa,0,594,,40,1163.500000,1,0.001
sarsa,0,595,,14,691.760000,1,0.000
sarsa,0,596,,30,951.300000,1,0.001
sarsa,0,597,,32,597.080000,1,0.001
sarsa,0,598,,37,1234.730000,1,0.001
sarsa,0,599,,18,694.220000,1,0.000
sarsa,0,600,,21,802.790000,1,0.001
