tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
b,0,SARSA,11,0,5,59.25,mastery,12.333,62.65
b,0,SARSA,12,0,19,86.15,mastery,12.846,64.458
b,0,SARSA,13,0,6,61.1,mastery,12.357,64.218
b,0,SARSA,14,0,14,66.9,mastery,12.467,64.397
b,0,SARSA,15,0,5,59.25,mastery,12.0,64.075
b,0,SARSA,16,0,7,54.95,mastery,11.706,63.538
b,0,SARSA,17,0,18,48.3,mastery,12.056,62.692
b,0,SARSA,18,0,19,34.15,mastery,12.421,61.189
b,0,SARSA,19,0,8,66.8,mastery,12.2,61.47
b,0,SARSA,20,0,8,52.8,mastery,12.0,61.057
b,0,SARSA,21,0,12,61.2,mastery,12.0,61.064
b,0,SARSA,22,0,35,38.75,timeout,13.0,60.093
b,0,SARSA,23,0,25,76.25,mastery,13.5,60.767
b,0,SARSA,24,0,9,50.65,mastery,13.32,60.362
b,0,SARSA,25,0,5,59.25,mastery,13.0,60.319
b,0,SARSA,26,0,11,46.35,mastery,12.926,59.802
b,0,SARSA,27,0,6,64.1,mastery,12.679,59.955
b,0,SARSA,28,0,5,61.25,mastery,12.414,60.0
b,0,SARSA,29,0,9,57.65,mastery,12.3,59.922
b,0,SARSA,30,0,27,100.95,mastery,12.774,61.245
b,0,SARSA,31,0,12,58.2,mastery,12.75,61.15
b,0,SARSA,32,0,5,59.25,mastery,12.515,61.092
b,0,SARSA,33,0,6,64.1,mastery,12.324,61.181
b,0,SARSA,34,0,8,59.8,mastery,12.2,61.141
b,0,SARSA,35,0,5,59.25,mastery,12.0,61.089
b,0,SARSA,36,0,4,61.4,mastery,11.784,61.097
b,0,SARSA,37,0,12,54.2,mastery,11.789,60.916
b,0,SARSA,38,0,10,58.5,mastery,11.744,60.854
b,0,SARSA,39,0,5,59.25,mastery,11.575,60.814
b,0,SARSA,40,0,28,135.8,mastery,11.976,62.643
b,0,SARSA,41,0,10,58.5,mastery,11.929,62.544
b,0,SARSA,42,0,6,57.1,mastery,11.791,62.417
b,0,SARSA,43,0,10,55.5,mastery,11.75,62.26
b,0,SARSA,44,0,12,54.2,mastery,11.756,62.081
b,0,SARSA,45,0,4,61.4,mastery,11.587,62.066
b,0,SARSA,46,0,5,59.25,mastery,11.447,62.006
b,0,SARSA,47,0,23,155.55,mastery,11.688,63.955
b,0,SARSA,48,0,9,57.65,mastery,11.633,63.827
b,0,SARSA,49,1,9,62.65,mastery,11.58,63.803
b,1,Random,0,0,13,141.05,mastery,13.0,141.05
b,1,Random,1,0,7,40.95,mastery,10.0,91.0
b,1,Random,2,0,35,-33.25,timeout,18.333,49.583
b,1,Random,3,0,17,64.45,mastery,18.0,53.3
b,1,Random,4,0,21,101.85,mastery,18.6,63.01
b,1,Random,5,0,7,58.95,mastery,16.667,62.333
b,1,Random,6,0,20,49.0,mastery,17.143,60.429
b,1,Random,7,0,24,165.4,mastery,18.0,73.55
b,1,Random,8,0,22,161.7,mastery,18.444,83.344
b,1,Random,9,0,9,55.65,mastery,17.5,80.575
b,1,Random,10,0,11,77.35,mastery,16.909,80.282
b,1,Random,11,0,8,42.8,mastery,16.167,77.158
b,1,Random,12,0,7,54.95,mastery,15.462,75.45
b,1,Random,13,0,26,84.1,mastery,16.214,76.068
b,1,Random,14,0,6,69.1,mastery,15.533,75.603
b,1,Random,15,0,15,56.75,mastery,15.5,74.425
b,1,Random,16,0,15,117.75,mastery,15.471,76.974
b,1,Random,17,0,31,221.35,mastery,16.333,84.994
b,1,Random,18,0,35,70.75,timeout,17.316,84.245
b,1,Random,19,0,23,216.55,mastery,17.6,90.86
b,1,Random,20,0,16,90.6,mastery,17.524,90.848
b,1,Random,21,0,9,57.65,mastery,17.136,89.339
b,1,Random,22,0,35,-19.25,timeout,17.913,84.617
b,1,Random,23,0,20,72.0,mastery,18.0,84.092
b,1,Random,24,0,5,66.25,mastery,17.48,83.378
b,1,Random,25,0,15,75.75,mastery,17.385,83.085
b,1,Random,26,0,17,113.45,mastery,17.37,84.209
b,1,Random,27,0,15,165.75,mastery,17.286,87.121
b,1,Random,28,0,11,126.35,mastery,17.069,88.474
b,1,Random,29,0,10,79.5,mastery,16.833,88.175
b,1,Random,30,0,5,52.25,mastery,16.452,87.016
b,1,Random,31,0,7,44.95,mastery,16.156,85.702
b,1,Random,32,0,22,39.7,mastery,16.333,84.308
b,1,Random,33,0,6,62.1,mastery,16.029,83.654
b,1,Random,34,0,9,98.65,mastery,15.829,84.083
b,1,Random,35,0,6,52.1,mastery,15.556,83.194
b,1,Random,36,0,11,53.35,mastery,15.432,82.388
b,1,Random,37,0,4,51.4,mastery,15.132,81.572
b,1,Random,38,0,27,120.95,mastery,15.436,82.582
b,1,Random,39,0,2,45.7,mastery,15.1,81.66
b,1,Random,40,0,35,73.75,timeout,15.585,81.467
b,1,Random,41,0,31,194.35,mastery,15.952,84.155
b,1,Random,42,0,15,115.75,mastery,15.93,84.89
b,1,Random,43,0,11,53.35,mastery,15.818,84.173
b,1,Random,44,0,15,84.75,mastery,15.8,84.186
b,1,Random,45,0,8,52.8,mastery,15.63,83.503
b,1,Random,46,0,13,95.05,mastery,15.574,83.749
b,1,Random,47,0,5,66.25,mastery,15.354,83.384
b,1,Random,48,0,29,88.65,mastery,15.633,83.492
b,1,Random,49,1,23,121.55,mastery,15.78,84.253
b,1,SARSA,0,0,4,61.4,mastery,4.0,61.4
b,1,SARSA,1,0,8,52.8,mastery,6.0,57.1
b,1,SARSA,2,0,8,52.8,mastery,6.667,55.667
b,1,SARSA,3,0,4,61.4,mastery,6.0,57.1
b,1,SARSA,4,0,5,59.25,mastery,5.8,57.53
b,1,SARSA,5,0,14,53.9,mastery,7.167,56.925
b,1,SARSA,6,0,35,183.75,timeout,11.143,75.043
b,1,SARSA,7,0,8,59.8,mastery,10.75,73.137
b,1,SARSA,8,0,9,60.65,mastery,10.556,71.75
b,1,SARSA,9,0,6,57.1,mastery,10.1,70.285
b,1,SARSA,10,0,11,46.35,mastery,10.182,68.109
b,1,SARSA,11,0,6,69.1,mastery,9.833,68.192
b,1,SARSA,12,0,6,71.1,mastery,9.538,68.415
b,1,SARSA,13,0,6,57.1,mastery,9.286,67.607
b,1,SARSA,14,0,35,17.75,timeout,11.0,64.283
b,1,SARSA,15,0,12,54.2,mastery,11.062,63.653
b,1,SARSA,16,0,4,61.4,mastery,10.647,63.521
b,1,SARSA,17,0,10,72.5,mastery,10.611,64.019
b,1,SARSA,18,0,6,61.1,mastery,10.368,63.866
b,1,SARSA,19,0,8,52.8,mastery,10.25,63.312
b,1,SARSA,20,0,7,54.95,mastery,10.095,62.914
b,1,SARSA,21,0,9,62.65,mastery,10.045,62.902
b,1,SARSA,22,0,6,57.1,mastery,9.87,62.65
b,1,SARSA,23,0,7,54.95,mastery,9.75,62.329
b,1,SARSA,24,0,7,54.95,mastery,9.64,62.034
b,1,SARSA,25,0,13,56.05,mastery,9.769,61.804
b,1,SARSA,26,0,7,61.95,mastery,9.667,61.809
b,1,SARSA,27,0,9,64.65,mastery,9.643,61.911
b,1,SARSA,28,0,7,54.95,mastery,9.552,61.671
b,1,SARSA,29,0,7,54.95,mastery,9.467,61.447
b,1,SARSA,30,0,16,45.6,mastery,9.677,60.935
b,1,SARSA,31,0,5,59.25,mastery,9.531,60.883
b,1,SARSA,32,0,5,59.25,mastery,9.394,60.833
b,1,SARSA,33,0,10,48.5,mastery,9.412,60.471
b,1,SARSA,34,0,4,61.4,mastery,9.257,60.497
b,1,SARSA,35,0,17,53.45,mastery,9.472,60.301
b,1,SARSA,36,0,17,115.45,mastery,9.676,61.792
b,1,SARSA,37,0,6,59.1,mastery,9.579,61.721
b,1,SARSA,38,0,7,54.95,mastery,9.513,61.547
b,1,SARSA,39,0,20,131.0,mastery,9.775,63.284
b,1,SARSA,40,0,17,50.45,mastery,9.951,62.971
b,1,SARSA,41,0,7,54.95,mastery,9.881,62.78
b,1,SARSA,42,0,4,61.4,mastery,9.744,62.748
b,1,SARSA,43,0,6,64.1,mastery,9.659,62.778
b,1,SARSA,44,0,6,57.1,mastery,9.578,62.652
b,1,SARSA,45,0,16,66.6,mastery,9.717,62.738
b,1,SARSA,46,0,11,46.35,mastery,9.745,62.389
b,1,SARSA,47,0,5,59.25,mastery,9.646,62.324
b,1,SARSA,48,0,5,59.25,mastery,9.551,62.261
b,1,SARSA,49,1,4,61.4,mastery,9.44,62.244
b,2,Random,0,0,17,61.45,mastery,17.0,61.45
b,2,Random,1,0,11,46.35,mastery,14.0,53.9
b,2,Random,2,0,23,73.55,mastery,17.0,60.45
b,2,Random,3,0,35,106.75,timeout,21.5,72.025
b,2,Random,4,0,14,53.9,mastery,20.0,68.4
b,2,Random,5,0,23,106.55,mastery,20.5,74.758
b,2,Random,6,0,24,93.4,mastery,21.0,77.421
b,2,Random,7,0,21,106.85,mastery,21.0,81.1
b,2,Random,8,0,8,56.8,mastery,19.556,78.4
b,2,Random,9,0,17,117.45,mastery,19.3,82.305
b,2,Random,10,0,11,53.35,mastery,18.545,79.673
b,2,Random,11,0,11,99.35,mastery,17.917,81.312
b,2,Random,12,0,8,71.8,mastery,17.154,80.581
b,2,Random,13,0,30,25.5,mastery,18.071,76.646
b,2,Random,14,0,7,78.95,mastery,17.333,76.8
b,2,Random,15,0,13,62.05,mastery,17.062,75.878
b,2,Random,16,0,12,51.2,mastery,16.765,74.426
b,2,Random,17,0,3,46.55,mastery,16.0,72.878
b,2,Random,18,0,13,63.05,mastery,15.842,72.361
b,2,Random,19,0,26,74.1,mastery,16.35,72.447
b,2,Random,20,0,18,43.3,mastery,16.429,71.06
b,2,Random,21,0,24,185.4,mastery,16.773,76.257
b,2,Random,22,0,17,80.45,mastery,16.783,76.439
b,2,Random,23,0,9,62.65,mastery,16.458,75.865
b,2,Random,24,0,35,-14.25,timeout,17.2,72.26
b,2,Random,25,0,21,47.85,mastery,17.346,71.321
b,2,Random,26,0,19,58.15,mastery,17.407,70.833
b,2,Random,27,0,30,194.5,mastery,17.857,75.25
b,2,Random,28,0,4,61.4,mastery,17.379,74.772
b,2,Random,29,0,7,61.95,mastery,17.033,74.345
b,2,Random,30,0,29,67.65,mastery,17.419,74.129
b,2,Random,31,0,9,45.65,mastery,17.156,73.239
b,2,Random,32,0,15,134.75,mastery,17.091,75.103
b,2,Random,33,0,21,37.85,mastery,17.206,74.007
b,2,Random,34,0,33,37.05,mastery,17.657,72.951
b,2,Random,35,0,4,56.4,mastery,17.278,72.492
b,2,Random,36,0,16,59.6,mastery,17.243,72.143
b,2,Random,37,0,35,63.75,mastery,17.711,71.922
b,2,Random,38,0,28,217.8,mastery,17.974,75.663
b,2,Random,39,0,6,62.1,mastery,17.675,75.324
b,2,Random,40,0,15,97.75,mastery,17.61,75.871
b,2,Random,41,0,35,36.75,timeout,18.024,74.939
b,2,Random,42,0,14,46.9,mastery,17.93,74.287
b,2,Random,43,0,15,157.75,mastery,17.864,76.184
b,2,Random,44,0,22,46.7,mastery,17.956,75.529
b,2,Random,45,0,6,50.1,mastery,17.696,74.976
b,2,Random,46,0,7,92.95,mastery,17.468,75.359
b,2,Random,47,0,16,85.6,mastery,17.438,75.572
b,2,Random,48,0,13,85.05,mastery,17.347,75.765
b,2,Random,49,1,11,63.35,mastery,17.22,75.517
b,2,SARSA,0,0,6,57.1,mastery,6.0,57.1
b,2,SARSA,1,0,6,57.1,mastery,6.0,57.1
b,2,SARSA,2,0,8,52.8,mastery,6.667,55.667
b,2,SARSA,3,0,5,59.25,mastery,6.25,56.562
b,2,SARSA,4,0,5,59.25,mastery,6.0,57.1
b,2,SARSA,5,0,6,57.1,mastery,6.0,57.1
b,2,SARSA,6,0,4,61.4,mastery,5.714,57.714
b,2,SARSA,7,0,12,54.2,mastery,6.5,57.275
b,2,SARSA,8,0,6,57.1,mastery,6.444,57.256
b,2,SARSA,9,0,8,52.8,mastery,6.6,56.81
b,2,SARSA,10,0,5,59.25,mastery,6.455,57.032
b,2,SARSA,11,0,6,57.1,mastery,6.417,57.037
b,2,SARSA,12,0,5,59.25,mastery,6.308,57.208
b,2,SARSA,13,0,9,50.65,mastery,6.5,56.739
b,2,SARSA,14,0,4,61.4,mastery,6.333,57.05
b,2,SARSA,15,0,7,54.95,mastery,6.375,56.919
b,2,SARSA,16,0,6,57.1,mastery,6.353,56.929
b,2,SARSA,17,0,6,57.1,mastery,6.333,56.939
b,2,SARSA,18,0,21,43.85,mastery,7.105,56.25
b,2,SARSA,19,0,4,61.4,mastery,6.95,56.507
b,2,SARSA,20,0,4,61.4,mastery,6.81,56.74
b,2,SARSA,21,0,8,64.8,mastery,6.864,57.107
b,2,SARSA,22,0,7,68.95,mastery,6.87,57.622
b,2,SARSA,23,0,9,60.65,mastery,6.958,57.748
b,2,SARSA,24,0,8,54.8,mastery,7.0,57.63
b,2,SARSA,25,0,5,59.25,mastery,6.923,57.692
b,2,SARSA,26,0,6,57.1,mastery,6.889,57.67
b,2,SARSA,27,0,12,44.2,mastery,7.071,57.189
b,2,SARSA,28,0,6,57.1,mastery,7.034,57.186
b,2,SARSA,29,0,22,138.7,mastery,7.533,59.903
b,2,SARSA,30,0,35,130.75,timeout,8.419,62.189
b,2,SARSA,31,0,35,151.75,timeout,9.25,64.987
b,2,SARSA,32,0,35,165.75,timeout,10.03,68.041
b,2,SARSA,33,0,35,165.75,timeout,10.765,70.915
b,2,SARSA,34,0,35,165.75,timeout,11.457,73.624
b,2,SARSA,35,0,35,165.75,timeout,12.111,76.183
b,2,SARSA,36,0,35,165.75,timeout,12.73,78.604
b,2,SARSA,37,0,35,160.75,timeout,13.316,80.766
b,2,SARSA,38,0,35,158.75,timeout,13.872,82.765
b,2,SARSA,39,0,35,137.75,timeout,14.4,84.14
b,2,SARSA,40,0,6,57.1,mastery,14.195,83.48
b,2,SARSA,41,0,21,38.85,mastery,14.357,82.418
b,2,SARSA,42,0,35,29.75,timeout,14.837,81.193
b,2,SARSA,43,0,35,151.75,timeout,15.295,82.797
b,2,SARSA,44,0,27,172.95,mastery,15.556,84.8
b,2,SARSA,45,0,35,144.75,timeout,15.978,86.103
b,2,SARSA,46,0,9,60.65,mastery,15.83,85.562
b,2,SARSA,47,0,11,53.35,mastery,15.729,84.891
b,2,SARSA,48,0,4,61.4,mastery,15.49,84.411
b,2,SARSA,49,1,31,80.35,mastery,15.8,84.33
b,3,Random,0,0,35,30.75,timeout,35.0,30.75
b,3,Random,1,0,15,146.75,mastery,25.0,88.75
b,3,Random,2,0,9,79.65,mastery,19.667,85.717
b,3,Random,3,0,12,87.2,mastery,17.75,86.088
b,3,Random,4,0,15,114.75,mastery,17.2,91.82
b,3,Random,5,0,7,66.95,mastery,15.5,87.675
b,3,Random,6,0,4,61.4,mastery,13.857,83.921
b,3,Random,7,0,7,78.95,mastery,13.0,83.3
b,3,Random,8,0,11,84.35,mastery,12.778,83.417
b,3,Random,9,0,6,47.1,mastery,12.1,79.785
b,3,Random,10,0,7,64.95,mastery,11.636,78.436
b,3,Random,11,0,35,56.75,timeout,13.583,76.629
b,3,Random,12,0,35,-1.25,timeout,15.231,70.638
b,3,Random,13,0,9,50.65,mastery,14.786,69.211
b,3,Random,14,0,19,147.15,mastery,15.067,74.407
b,3,Random,15,0,4,51.4,mastery,14.375,72.969
b,3,Random,16,0,35,5.75,timeout,15.588,69.015
b,3,Random,17,0,12,56.2,mastery,15.389,68.303
b,3,Random,18,0,4,66.4,mastery,14.789,68.203
b,3,Random,19,0,21,41.85,mastery,15.1,66.885
b,3,Random,20,0,23,99.55,mastery,15.476,68.44
b,3,Random,21,0,11,82.35,mastery,15.273,69.073
b,3,Random,22,0,6,59.1,mastery,14.87,68.639
b,3,Random,23,0,15,63.75,mastery,14.875,68.435
b,3,Random,24,0,33,62.05,mastery,15.6,68.18
b,3,Random,25,0,15,37.75,mastery,15.577,67.01
b,3,Random,26,0,9,98.65,mastery,15.333,68.181
b,3,Random,27,0,13,86.05,mastery,15.25,68.82
b,3,Random,28,0,18,125.3,mastery,15.345,70.767
b,3,Random,29,0,10,55.5,mastery,15.167,70.258
b,3,Random,30,0,24,88.4,mastery,15.452,70.844
b,3,Random,31,0,6,69.1,mastery,15.156,70.789
b,3,Random,32,0,7,83.95,mastery,14.909,71.188
b,3,Random,33,0,35,125.75,timeout,15.5,72.793
b,3,Random,34,0,7,73.95,mastery,15.257,72.826
b,3,Random,35,0,14,54.9,mastery,15.222,72.328
b,3,Random,36,0,14,84.9,mastery,15.189,72.668
b,3,Random,37,0,10,89.5,mastery,15.053,73.111
b,3,Random,38,0,35,107.75,timeout,15.564,73.999
b,3,Random,39,0,10,53.5,mastery,15.425,73.486
b,3,Random,40,0,35,138.75,timeout,15.902,75.078
b,3,Random,41,0,3,53.55,mastery,15.595,74.565
b,3,Random,42,0,15,124.75,mastery,15.581,75.733
b,3,Random,43,0,14,89.9,mastery,15.545,76.055
b,3,Random,44,0,15,68.75,mastery,15.533,75.892
b,3,Random,45,0,15,85.75,mastery,15.522,76.107
b,3,Random,46,0,7,54.95,mastery,15.34,75.656
b,3,Random,47,0,8,69.8,mastery,15.188,75.534
b,3,Random,48,0,16,73.6,mastery,15.204,75.495
b,3,Random,49,1,9,50.65,mastery,15.08,74.998
b,3,SARSA,0,0,35,62.75,timeout,35.0,62.75
b,3,SARSA,1,0,20,186.0,mastery,27.5,124.375
b,3,SARSA,2,0,5,59.25,mastery,20.0,102.667
b,3,SARSA,3,0,5,59.25,mastery,16.25,91.812
b,3,SARSA,4,0,7,61.95,mastery,14.4,85.84
b,3,SARSA,5,0,5,59.25,mastery,12.833,81.408
b,3,SARSA,6,0,6,57.1,mastery,11.857,77.936
b,3,SARSA,7,0,16,45.6,mastery,12.375,73.894
b,3,SARSA,8,0,10,62.5,mastery,12.111,72.628
b,3,SARSA,9,0,5,59.25,mastery,11.4,71.29
b,3,SARSA,10,0,6,64.1,mastery,10.909,70.636
b,3,SARSA,11,0,4,61.4,mastery,10.333,69.867
b,3,SARSA,12,0,6,57.1,mastery,10.0,68.885
b,3,SARSA,13,0,11,65.35,mastery,10.071,68.632
b,3,SARSA,14,0,13,66.05,mastery,10.267,68.46
b,3,SARSA,15,0,8,59.8,mastery,10.125,67.919
b,3,SARSA,16,0,6,57.1,mastery,9.882,67.282
b,3,SARSA,17,0,6,61.1,mastery,9.667,66.939
b,3,SARSA,18,0,12,54.2,mastery,9.789,66.268
b,3,SARSA,19,0,9,66.65,mastery,9.75,66.287
b,3,SARSA,20,0,35,215.75,timeout,10.952,73.405
b,3,SARSA,21,0,35,122.75,timeout,12.045,75.648
b,3,SARSA,22,0,35,149.75,timeout,13.043,78.87
b,3,SARSA,23,0,35,141.75,timeout,13.958,81.49
b,3,SARSA,24,0,35,165.75,timeout,14.8,84.86
b,3,SARSA,25,0,35,165.75,timeout,15.577,87.971
b,3,SARSA,26,0,35,131.75,timeout,16.296,89.593
b,3,SARSA,27,0,35,136.75,timeout,16.964,91.277
b,3,SARSA,28,0,35,74.75,timeout,17.586,90.707
b,3,SARSA,29,0,35,155.75,timeout,18.167,92.875
b,3,SARSA,30,0,35,155.75,timeout,18.71,94.903
b,3,SARSA,31,0,35,158.75,timeout,19.219,96.898
b,3,SARSA,32,0,35,165.75,timeout,19.697,98.985
b,3,SARSA,33,0,35,181.75,timeout,20.147,101.419
b,3,SARSA,34,0,7,63.95,mastery,19.771,100.349
b,3,SARSA,35,0,35,137.75,timeout,20.194,101.387
b,3,SARSA,36,0,4,61.4,mastery,19.757,100.307
b,3,SARSA,37,0,12,61.2,mastery,19.553,99.278
b,3,SARSA,38,0,35,130.75,timeout,19.949,100.085
b,3,SARSA,39,0,35,165.75,timeout,20.325,101.726
b,3,SARSA,40,0,35,160.75,timeout,20.683,103.166
b,3,SARSA,41,0,35,165.75,timeout,21.024,104.656
b,3,SARSA,42,0,35,151.75,timeout,21.349,105.751
b,3,SARSA,43,0,9,71.65,mastery,21.068,104.976
b,3,SARSA,44,0,4,61.4,mastery,20.689,104.008
b,3,SARSA,45,0,18,135.3,mastery,20.63,104.688
b,3,SARSA,46,0,7,61.95,mastery,20.34,103.779
b,3,SARSA,47,0,5,59.25,mastery,20.021,102.851
b,3,SARSA,48,0,4,61.4,mastery,19.694,102.005
b,3,SARSA,49,1,6,57.1,mastery,19.42,101.107
b,4,Random,0,0,22,72.7,mastery,22.0,72.7
b,4,Random,1,0,10,65.5,mastery,16.0,69.1
b,4,Random,2,0,22,174.7,mastery,18.0,104.3
b,4,Random,3,0,13,47.05,mastery,16.75,89.987
b,4,Random,4,0,7,59.95,mastery,14.8,83.98
b,4,Random,5,0,24,150.4,mastery,16.333,95.05
b,4,Random,6,0,23,60.55,mastery,17.286,90.121
b,4,Random,7,0,5,59.25,mastery,15.75,86.262
b,4,Random,8,0,12,89.2,mastery,15.333,86.589
b,4,Random,9,0,12,51.2,mastery,15.0,83.05
b,4,Random,10,0,15,47.75,mastery,15.0,79.841
b,4,Random,11,0,9,40.65,mastery,14.5,76.575
b,4,Random,12,0,9,67.65,mastery,14.077,75.888
b,4,Random,13,0,11,51.35,mastery,13.857,74.136
b,4,Random,14,0,7,37.95,mastery,13.4,71.723
b,4,Random,15,0,18,63.3,mastery,13.688,71.197
b,4,Random,16,0,15,60.75,mastery,13.765,70.582
b,4,Random,17,0,8,105.8,mastery,13.444,72.539
b,4,Random,18,0,16,119.6,mastery,13.579,75.016
b,4,Random,19,0,20,58.0,mastery,13.9,74.165
b,4,Random,20,0,35,100.75,timeout,14.905,75.431
b,4,Random,21,0,13,83.05,mastery,14.818,75.777
b,4,Random,22,0,14,68.9,mastery,14.783,75.478
b,4,Random,23,0,24,54.4,mastery,15.167,74.6
b,4,Random,24,0,10,63.5,mastery,14.96,74.156
b,4,Random,25,0,35,202.75,timeout,15.731,79.102
b,4,Random,26,0,32,121.2,mastery,16.333,80.661
b,4,Random,27,0,15,117.75,mastery,16.286,81.986
b,4,Random,28,0,35,41.75,timeout,16.931,80.598
b,4,Random,29,0,20,152.0,mastery,17.033,82.978
b,4,Random,30,0,7,61.95,mastery,16.71,82.3
b,4,Random,31,0,6,86.1,mastery,16.375,82.419
b,4,Random,32,0,22,142.7,mastery,16.545,84.245
b,4,Random,33,0,4,68.4,mastery,16.176,83.779
b,4,Random,34,0,35,22.75,timeout,16.714,82.036
b,4,Random,35,0,25,153.25,mastery,16.944,84.014
b,4,Random,36,0,12,49.2,mastery,16.811,83.073
b,4,Random,37,0,14,46.9,mastery,16.737,82.121
b,4,Random,38,0,12,70.2,mastery,16.615,81.815
b,4,Random,39,0,14,68.9,mastery,16.55,81.492
b,4,Random,40,0,13,126.05,mastery,16.463,82.579
b,4,Random,41,0,7,44.95,mastery,16.238,81.683
b,4,Random,42,0,34,129.9,mastery,16.651,82.805
b,4,Random,43,0,14,84.9,mastery,16.591,82.852
b,4,Random,44,0,12,42.2,mastery,16.489,81.949
b,4,Random,45,0,14,140.9,mastery,16.435,83.23
b,4,Random,46,0,3,53.55,mastery,16.149,82.599
b,4,Random,47,0,10,44.5,mastery,16.021,81.805
b,4,Random,48,0,11,82.35,mastery,15.918,81.816
b,4,Random,49,1,12,77.2,mastery,15.84,81.724
b,4,SARSA,0,0,8,54.8,mastery,8.0,54.8
b,4,SARSA,1,0,7,61.95,mastery,7.5,58.375
b,4,SARSA,2,0,5,59.25,mastery,6.667,58.667
b,4,SARSA,3,0,8,52.8,mastery,7.0,57.2
b,4,SARSA,4,0,5,66.25,mastery,6.6,59.01
b,4,SARSA,5,0,13,52.05,mastery,7.667,57.85
b,4,SARSA,6,0,7,54.95,mastery,7.571,57.436
b,4,SARSA,7,0,5,59.25,mastery,7.25,57.663
b,4,SARSA,8,0,11,46.35,mastery,7.667,56.406
b,4,SARSA,9,0,5,59.25,mastery,7.4,56.69
b,4,SARSA,10,0,7,63.95,mastery,7.364,57.35
b,4,SARSA,11,0,5,59.25,mastery,7.167,57.508
b,4,SARSA,12,0,7,54.95,mastery,7.154,57.312
b,4,SARSA,13,0,9,50.65,mastery,7.286,56.836
