seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
4,SARSA,46,0,8,73.4,mastery,7.957,72.579
4,SARSA,47,0,4,75.2,mastery,7.875,72.633
4,SARSA,48,0,4,75.2,mastery,7.796,72.686
4,SARSA,49,1,6,70.8,mastery,7.76,72.648
5,Random,0,0,14,91.2,mastery,14.0,91.2
5,Random,1,0,13,72.4,mastery,13.5,81.8
5,Random,2,0,9,88.2,mastery,12.0,83.933
5,Random,3,0,11,52.8,mastery,11.75,76.15
5,Random,4,0,14,84.2,mastery,12.2,77.76
5,Random,5,0,6,82.8,mastery,11.167,78.6
5,Random,6,0,6,72.8,mastery,10.429,77.771
5,Random,7,0,18,135.4,mastery,11.375,84.975
5,Random,8,0,17,67.6,mastery,12.0,83.044
5,Random,9,0,13,67.4,mastery,12.1,81.48
5,Random,10,0,12,64.6,mastery,12.091,79.945
5,Random,11,0,15,75.0,mastery,12.333,79.533
5,Random,12,0,30,-3.0,timeout,13.692,73.185
5,Random,13,0,30,11.0,timeout,14.857,68.743
5,Random,14,0,6,70.8,mastery,14.267,68.88
5,Random,15,0,8,59.4,mastery,13.875,68.288
5,Random,16,0,8,78.4,mastery,13.529,68.882
5,Random,17,0,7,62.6,mastery,13.167,68.533
5,Random,18,0,30,-38.0,timeout,14.053,62.926
5,Random,19,0,12,121.6,mastery,13.95,65.86
5,Random,20,0,19,131.2,mastery,14.19,68.971
5,Random,21,0,20,163.0,mastery,14.455,73.245
5,Random,22,0,24,98.2,mastery,14.87,74.33
5,Random,23,0,17,79.6,mastery,14.958,74.55
5,Random,24,0,10,88.0,mastery,14.76,75.088
5,Random,25,0,30,147.0,timeout,15.346,77.854
5,Random,26,0,30,20.0,timeout,15.889,75.711
5,Random,27,0,6,64.8,mastery,15.536,75.321
5,Random,28,0,16,62.8,mastery,15.552,74.89
5,Random,29,0,24,94.2,mastery,15.833,75.533
5,Random,30,0,7,75.6,mastery,15.548,75.535
5,Random,31,0,8,78.4,mastery,15.312,75.625
5,Random,32,0,11,135.8,mastery,15.182,77.448
5,Random,33,0,21,162.8,mastery,15.353,79.959
5,Random,34,0,30,5.0,timeout,15.771,77.817
5,Random,35,0,16,119.8,mastery,15.778,78.983
5,Random,36,0,28,224.4,mastery,16.108,82.914
5,Random,37,0,15,58.0,mastery,16.079,82.258
5,Random,38,0,12,156.6,mastery,15.974,84.164
5,Random,39,0,30,6.0,timeout,16.325,82.21
5,Random,40,0,10,83.0,mastery,16.171,82.229
5,Random,41,0,16,67.8,mastery,16.167,81.886
5,Random,42,0,4,64.2,mastery,15.884,81.474
5,Random,43,0,10,98.0,mastery,15.75,81.85
5,Random,44,0,16,83.8,mastery,15.756,81.893
5,Random,45,0,23,190.4,mastery,15.913,84.252
5,Random,46,0,12,121.6,mastery,15.83,85.047
5,Random,47,0,19,80.2,mastery,15.896,84.946
5,Random,48,0,11,66.8,mastery,15.796,84.576
5,Random,49,1,5,90.0,mastery,15.58,84.684
5,SARSA,0,0,14,64.2,mastery,14.0,64.2
5,SARSA,1,0,4,75.2,mastery,9.0,69.7
5,SARSA,2,0,4,75.2,mastery,7.333,71.533
5,SARSA,3,0,11,66.8,mastery,8.25,70.35
5,SARSA,4,0,9,64.2,mastery,8.4,69.12
5,SARSA,5,0,9,75.2,mastery,8.5,70.133
5,SARSA,6,0,30,97.0,timeout,11.571,73.971
5,SARSA,7,0,30,96.0,timeout,13.875,76.725
5,SARSA,8,0,6,70.8,mastery,13.0,76.067
5,SARSA,9,0,4,75.2,mastery,12.1,75.98
5,SARSA,10,0,7,68.6,mastery,11.636,75.309
5,SARSA,11,0,10,62.0,mastery,11.5,74.2
5,SARSA,12,0,4,75.2,mastery,10.923,74.277
5,SARSA,13,0,4,75.2,mastery,10.429,74.343
5,SARSA,14,0,8,73.4,mastery,10.267,74.28
5,SARSA,15,0,9,75.2,mastery,10.188,74.338
5,SARSA,16,0,30,111.0,timeout,11.353,76.494
5,SARSA,17,0,12,68.6,mastery,11.389,76.056
5,SARSA,18,0,5,80.0,mastery,11.053,76.263
5,SARSA,19,0,30,95.0,timeout,12.0,77.2
5,SARSA,20,0,9,64.2,mastery,11.857,76.581
5,SARSA,21,0,11,70.8,mastery,11.818,76.318
5,SARSA,22,0,10,73.0,mastery,11.739,76.174
5,SARSA,23,0,5,73.0,mastery,11.458,76.042
5,SARSA,24,0,4,75.2,mastery,11.16,76.008
5,SARSA,25,0,4,75.2,mastery,10.885,75.977
5,SARSA,26,0,12,68.6,mastery,10.926,75.704
5,SARSA,27,0,5,75.0,mastery,10.714,75.679
5,SARSA,28,0,12,82.6,mastery,10.759,75.917
5,SARSA,29,0,4,75.2,mastery,10.533,75.893
5,SARSA,30,0,9,64.2,mastery,10.484,75.516
5,SARSA,31,0,7,68.6,mastery,10.375,75.3
5,SARSA,32,0,6,70.8,mastery,10.242,75.164
5,SARSA,33,0,12,68.6,mastery,10.294,74.971
5,SARSA,34,0,5,73.0,mastery,10.143,74.914
5,SARSA,35,0,6,72.8,mastery,10.028,74.856
5,SARSA,36,0,10,62.0,mastery,10.027,74.508
5,SARSA,37,0,6,70.8,mastery,9.921,74.411
5,SARSA,38,0,9,73.2,mastery,9.897,74.379
5,SARSA,39,0,5,73.0,mastery,9.775,74.345
5,SARSA,40,0,6,70.8,mastery,9.683,74.259
5,SARSA,41,0,8,73.4,mastery,9.643,74.238
5,SARSA,42,0,9,66.2,mastery,9.628,74.051
5,SARSA,43,0,6,79.8,mastery,9.545,74.182
5,SARSA,44,0,10,62.0,mastery,9.556,73.911
5,SARSA,45,0,5,73.0,mastery,9.457,73.891
5,SARSA,46,0,5,73.0,mastery,9.362,73.872
5,SARSA,47,0,6,70.8,mastery,9.292,73.808
5,SARSA,48,0,6,70.8,mastery,9.224,73.747
5,SARSA,49,1,6,72.8,mastery,9.16,73.728
6,Random,0,0,15,122.0,mastery,15.0,122.0
6,Random,1,0,14,87.2,mastery,14.5,104.6
6,Random,2,0,30,56.0,timeout,19.667,88.4
6,Random,3,0,13,62.4,mastery,18.0,81.9
6,Random,4,0,6,99.8,mastery,15.6,85.48
6,Random,5,0,8,87.4,mastery,14.333,85.8
6,Random,6,0,23,71.4,mastery,15.571,83.743
6,Random,7,0,17,81.6,mastery,15.75,83.475
6,Random,8,0,24,159.2,mastery,16.667,91.889
6,Random,9,0,17,67.6,mastery,16.7,89.46
6,Random,10,0,6,63.8,mastery,15.727,87.127
6,Random,11,0,6,87.8,mastery,14.917,87.183
6,Random,12,0,16,67.8,mastery,15.0,85.692
6,Random,13,0,30,-6.0,timeout,16.071,79.143
6,Random,14,0,8,83.4,mastery,15.533,79.427
6,Random,15,0,5,62.0,mastery,14.875,78.337
6,Random,16,0,7,68.6,mastery,14.412,77.765
6,Random,17,0,10,86.0,mastery,14.167,78.222
6,Random,18,0,6,95.8,mastery,13.737,79.147
6,Random,19,0,12,78.6,mastery,13.65,79.12
6,Random,20,0,29,97.2,mastery,14.381,79.981
6,Random,21,0,30,-10.0,timeout,15.091,75.891
6,Random,22,0,16,89.8,mastery,15.13,76.496
6,Random,23,0,29,202.2,mastery,15.708,81.733
6,Random,24,0,18,89.4,mastery,15.8,82.04
6,Random,25,0,18,67.4,mastery,15.885,81.477
6,Random,26,0,21,174.8,mastery,16.074,84.933
6,Random,27,0,11,106.8,mastery,15.893,85.714
6,Random,28,0,13,126.4,mastery,15.793,87.117
6,Random,29,0,8,68.4,mastery,15.533,86.493
6,Random,30,0,3,66.4,mastery,15.129,85.845
6,Random,31,0,7,68.6,mastery,14.875,85.306
6,Random,32,0,6,59.8,mastery,14.606,84.533
6,Random,33,0,9,53.2,mastery,14.441,83.612
6,Random,34,0,18,107.4,mastery,14.543,84.291
6,Random,35,0,4,69.2,mastery,14.25,83.872
6,Random,36,0,15,103.0,mastery,14.27,84.389
6,Random,37,0,4,68.2,mastery,14.0,83.963
6,Random,38,0,22,86.6,mastery,14.205,84.031
6,Random,39,0,8,78.4,mastery,14.05,83.89
6,Random,40,0,30,1.0,timeout,14.439,81.868
6,Random,41,0,14,96.2,mastery,14.429,82.21
6,Random,42,0,23,188.4,mastery,14.628,84.679
6,Random,43,0,7,69.6,mastery,14.455,84.336
6,Random,44,0,14,91.2,mastery,14.444,84.489
6,Random,45,0,11,59.8,mastery,14.37,83.952
6,Random,46,0,30,4.0,timeout,14.702,82.251
6,Random,47,0,18,164.4,mastery,14.771,83.962
6,Random,48,0,23,45.4,mastery,14.939,83.176
6,Random,49,1,30,106.0,mastery,15.24,83.632
6,SARSA,0,0,6,70.8,mastery,6.0,70.8
6,SARSA,1,0,13,66.4,mastery,9.5,68.6
6,SARSA,2,0,8,66.4,mastery,9.0,67.867
6,SARSA,3,0,9,83.2,mastery,9.0,71.7
6,SARSA,4,0,5,73.0,mastery,8.2,71.96
6,SARSA,5,0,6,70.8,mastery,7.833,71.767
6,SARSA,6,0,6,70.8,mastery,7.571,71.629
6,SARSA,7,0,7,72.6,mastery,7.5,71.75
6,SARSA,8,0,11,70.8,mastery,7.889,71.644
6,SARSA,9,0,11,70.8,mastery,8.2,71.56
6,SARSA,10,0,5,73.0,mastery,7.909,71.691
6,SARSA,11,0,11,70.8,mastery,8.167,71.617
6,SARSA,12,0,8,73.4,mastery,8.154,71.754
6,SARSA,13,0,8,73.4,mastery,8.143,71.871
6,SARSA,14,0,6,77.8,mastery,8.0,72.267
6,SARSA,15,0,4,75.2,mastery,7.75,72.45
6,SARSA,16,0,8,66.4,mastery,7.765,72.094
6,SARSA,17,0,4,75.2,mastery,7.556,72.267
6,SARSA,18,0,9,66.2,mastery,7.632,71.947
6,SARSA,19,0,10,76.0,mastery,7.75,72.15
6,SARSA,20,0,13,80.4,mastery,8.0,72.543
6,SARSA,21,0,8,75.4,mastery,8.0,72.673
6,SARSA,22,0,6,72.8,mastery,7.913,72.678
6,SARSA,23,0,30,88.0,timeout,8.833,73.317
6,SARSA,24,0,30,130.0,timeout,9.68,75.584
6,SARSA,25,0,5,73.0,mastery,9.5,75.485
6,SARSA,26,0,8,66.4,mastery,9.444,75.148
6,SARSA,27,0,8,66.4,mastery,9.393,74.836
6,SARSA,28,0,9,71.2,mastery,9.379,74.71
6,SARSA,29,0,24,173.2,mastery,9.867,77.993
6,SARSA,30,0,4,75.2,mastery,9.677,77.903
6,SARSA,31,0,8,66.4,mastery,9.625,77.544
6,SARSA,32,0,12,70.6,mastery,9.697,77.333
6,SARSA,33,0,11,70.8,mastery,9.735,77.141
6,SARSA,34,0,6,70.8,mastery,9.629,76.96
6,SARSA,35,0,6,70.8,mastery,9.528,76.789
6,SARSA,36,0,4,75.2,mastery,9.378,76.746
6,SARSA,37,0,7,68.6,mastery,9.316,76.532
6,SARSA,38,0,13,66.4,mastery,9.41,76.272
6,SARSA,39,0,12,57.6,mastery,9.475,75.805
6,SARSA,40,0,9,64.2,mastery,9.463,75.522
6,SARSA,41,0,8,73.4,mastery,9.429,75.471
6,SARSA,42,0,4,75.2,mastery,9.302,75.465
6,SARSA,43,0,5,73.0,mastery,9.205,75.409
6,SARSA,44,0,11,59.8,mastery,9.244,75.062
6,SARSA,45,0,10,69.0,mastery,9.261,74.93
6,SARSA,46,0,17,64.6,mastery,9.426,74.711
6,SARSA,47,0,5,80.0,mastery,9.333,74.821
6,SARSA,48,0,5,73.0,mastery,9.245,74.784
6,SARSA,49,1,9,78.2,mastery,9.24,74.852
7,Random,0,0,8,95.4,mastery,8.0,95.4
7,Random,1,0,11,71.8,mastery,9.5,83.6
7,Random,2,0,12,105.6,mastery,10.333,90.933
7,Random,3,0,24,103.2,mastery,13.75,94.0
7,Random,4,0,15,88.0,mastery,14.0,92.8
7,Random,5,0,11,73.8,mastery,13.5,89.633
7,Random,6,0,12,110.6,mastery,13.286,92.629
7,Random,7,0,12,86.6,mastery,13.125,91.875
7,Random,8,0,20,192.0,mastery,13.889,103.0
7,Random,9,0,11,88.8,mastery,13.6,101.58
7,Random,10,0,6,82.8,mastery,12.909,99.873
7,Random,11,0,12,46.6,mastery,12.833,95.433
7,Random,12,0,12,133.6,mastery,12.769,98.369
7,Random,13,0,11,135.8,mastery,12.643,101.043
7,Random,14,0,8,102.4,mastery,12.333,101.133
7,Random,15,0,7,75.6,mastery,12.0,99.537
7,Random,16,0,16,67.8,mastery,12.235,97.671
7,Random,17,0,10,93.0,mastery,12.111,97.411
7,Random,18,0,10,74.0,mastery,12.0,96.179
7,Random,19,0,25,97.0,mastery,12.65,96.22
7,Random,20,0,20,65.0,mastery,13.0,94.733
7,Random,21,0,30,76.0,timeout,13.773,93.882
7,Random,22,0,17,89.6,mastery,13.913,93.696
7,Random,23,0,16,153.8,mastery,14.0,96.2
7,Random,24,0,12,92.6,mastery,13.92,96.056
7,Random,25,0,5,78.0,mastery,13.577,95.362
7,Random,26,0,30,42.0,timeout,14.185,93.385
7,Random,27,0,30,-23.0,timeout,14.75,89.229
7,Random,28,0,16,89.8,mastery,14.793,89.248
7,Random,29,0,6,59.8,mastery,14.5,88.267
7,Random,30,0,9,78.2,mastery,14.323,87.942
7,Random,31,0,18,81.4,mastery,14.438,87.737
7,Random,32,0,15,100.0,mastery,14.455,88.109
7,Random,33,0,11,73.8,mastery,14.353,87.688
7,Random,34,0,16,167.8,mastery,14.4,89.977
7,Random,35,0,30,103.0,timeout,14.833,90.339
7,Random,36,0,17,48.6,mastery,14.892,89.211
7,Random,37,0,22,142.6,mastery,15.079,90.616
7,Random,38,0,19,70.2,mastery,15.179,90.092
7,Random,39,0,7,68.6,mastery,14.975,89.555
7,Random,40,0,13,76.4,mastery,14.927,89.234
7,Random,41,0,17,65.6,mastery,14.976,88.671
7,Random,42,0,21,116.8,mastery,15.116,89.326
7,Random,43,0,4,75.2,mastery,14.864,89.005
7,Random,44,0,30,2.0,timeout,15.2,87.071
7,Random,45,0,30,-23.0,timeout,15.522,84.678
7,Random,46,0,6,99.8,mastery,15.319,85.0
7,Random,47,0,30,-5.0,timeout,15.625,83.125
7,Random,48,0,6,70.8,mastery,15.429,82.873
7,Random,49,1,17,72.6,mastery,15.46,82.668
7,SARSA,0,0,11,72.8,mastery,11.0,72.8
7,SARSA,1,0,12,66.6,mastery,11.5,69.7
7,SARSA,2,0,5,73.0,mastery,9.333,70.8
7,SARSA,3,0,8,73.4,mastery,9.0,71.45
7,SARSA,4,0,7,75.6,mastery,8.6,72.28
7,SARSA,5,0,7,68.6,mastery,8.333,71.667
7,SARSA,6,0,9,64.2,mastery,8.429,70.6
7,SARSA,7,0,7,68.6,mastery,8.25,70.35
7,SARSA,8,0,4,75.2,mastery,7.778,70.889
7,SARSA,9,0,4,75.2,mastery,7.4,71.32
7,SARSA,10,0,7,70.6,mastery,7.364,71.255
7,SARSA,11,0,4,75.2,mastery,7.083,71.583
7,SARSA,12,0,11,75.8,mastery,7.385,71.908
7,SARSA,13,0,5,73.0,mastery,7.214,71.986
7,SARSA,14,0,5,73.0,mastery,7.067,72.053
7,SARSA,15,0,10,83.0,mastery,7.25,72.738
7,SARSA,16,0,7,68.6,mastery,7.235,72.494
7,SARSA,17,0,18,74.4,mastery,7.833,72.6
7,SARSA,18,0,8,68.4,mastery,7.842,72.379
7,SARSA,19,0,6,70.8,mastery,7.75,72.3
7,SARSA,20,0,4,75.2,mastery,7.571,72.438
7,SARSA,21,0,5,73.0,mastery,7.455,72.464
7,SARSA,22,0,5,80.0,mastery,7.348,72.791
7,SARSA,23,0,8,68.4,mastery,7.375,72.608
7,SARSA,24,0,7,68.6,mastery,7.36,72.448
7,SARSA,25,0,8,73.4,mastery,7.385,72.485
7,SARSA,26,0,5,75.0,mastery,7.296,72.578
7,SARSA,27,0,10,64.0,mastery,7.393,72.271
7,SARSA,28,0,7,70.6,mastery,7.379,72.214
7,SARSA,29,0,4,75.2,mastery,7.267,72.313
7,SARSA,30,0,14,78.2,mastery,7.484,72.503
7,SARSA,31,0,10,73.0,mastery,7.562,72.519
7,SARSA,32,0,10,83.0,mastery,7.636,72.836
7,SARSA,33,0,5,73.0,mastery,7.559,72.841
7,SARSA,34,0,13,92.4,mastery,7.714,73.4
7,SARSA,35,0,7,75.6,mastery,7.694,73.461
7,SARSA,36,0,5,73.0,mastery,7.622,73.449
7,SARSA,37,0,5,73.0,mastery,7.553,73.437
7,SARSA,38,0,5,73.0,mastery,7.487,73.426
7,SARSA,39,0,5,73.0,mastery,7.425,73.415
7,SARSA,40,0,10,69.0,mastery,7.488,73.307
7,SARSA,41,0,5,75.0,mastery,7.429,73.348
7,SARSA,42,0,19,71.2,mastery,7.698,73.298
7,SARSA,43,0,6,77.8,mastery,7.659,73.4
7,SARSA,44,0,4,75.2,mastery,7.578,73.44
7,SARSA,45,0,6,72.8,mastery,7.543,73.426
7,SARSA,46,0,5,73.0,mastery,7.489,73.417
7,SARSA,47,0,4,75.2,mastery,7.417,73.454
7,SARSA,48,0,5,80.0,mastery,7.367,73.588
7,SARSA,49,1,7,75.6,mastery,7.36,73.628
8,Random,0,0,7,92.6,mastery,7.0,92.6
8,Random,1,0,14,46.2,mastery,10.5,69.4
8,Random,2,0,17,93.6,mastery,12.667,77.467
8,Random,3,0,12,141.6,mastery,12.5,93.5
8,Random,4,0,24,151.2,mastery,14.8,105.04
8,Random,5,0,12,111.6,mastery,14.333,106.133
8,Random,6,0,27,97.6,mastery,16.143,104.914
8,Random,7,0,7,68.6,mastery,15.0,100.375
8,Random,8,0,25,69.0,mastery,16.111,96.889
8,Random,9,0,6,75.8,mastery,15.1,94.78
8,Random,10,0,12,122.6,mastery,14.818,97.309
8,Random,11,0,19,129.2,mastery,15.167,99.967
8,Random,12,0,6,75.8,mastery,14.462,98.108
8,Random,13,0,5,62.0,mastery,13.786,95.529
8,Random,14,0,7,61.6,mastery,13.333,93.267
8,Random,15,0,25,75.0,mastery,14.062,92.125
8,Random,16,0,25,58.0,mastery,14.706,90.118
8,Random,17,0,2,57.6,mastery,14.0,88.311
8,Random,18,0,18,65.4,mastery,14.211,87.105
8,Random,19,0,18,159.4,mastery,14.4,90.72
8,Random,20,0,7,68.6,mastery,14.048,89.667
8,Random,21,0,4,76.2,mastery,13.591,89.055
8,Random,22,0,17,58.6,mastery,13.739,87.73
8,Random,23,0,21,88.8,mastery,14.042,87.775
8,Random,24,0,25,43.0,mastery,14.48,85.984
8,Random,25,0,13,79.4,mastery,14.423,85.731
8,Random,26,0,6,70.8,mastery,14.111,85.178
8,Random,27,0,7,69.6,mastery,13.857,84.621
8,Random,28,0,21,179.8,mastery,14.103,87.903
8,Random,29,0,30,20.0,timeout,14.633,85.64
8,Random,30,0,16,92.8,mastery,14.677,85.871
8,Random,31,0,30,-1.0,timeout,15.156,83.156
8,Random,32,0,8,66.4,mastery,14.939,82.648
8,Random,33,0,8,48.4,mastery,14.735,81.641
8,Random,34,0,18,82.4,mastery,14.829,81.663
8,Random,35,0,18,75.4,mastery,14.917,81.489
8,Random,36,0,20,147.0,mastery,15.054,83.259
8,Random,37,0,23,37.4,mastery,15.263,82.053
8,Random,38,0,7,66.6,mastery,15.051,81.656
8,Random,39,0,8,55.4,mastery,14.875,81.0
8,Random,40,0,9,90.2,mastery,14.732,81.224
8,Random,41,0,12,78.6,mastery,14.667,81.162
8,Random,42,0,30,29.0,timeout,15.023,79.949
8,Random,43,0,30,-31.0,timeout,15.364,77.427
8,Random,44,0,5,85.0,mastery,15.133,77.596
8,Random,45,0,9,88.2,mastery,15.0,77.826
8,Random,46,0,23,99.4,mastery,15.17,78.285
8,Random,47,0,6,70.8,mastery,14.979,78.129
8,Random,48,0,7,97.6,mastery,14.816,78.527
8,Random,49,1,11,83.8,mastery,14.74,78.632
8,SARSA,0,0,13,55.4,mastery,13.0,55.4
8,SARSA,1,0,5,73.0,mastery,9.0,64.2
8,SARSA,2,0,11,77.8,mastery,9.667,68.733
8,SARSA,3,0,7,75.6,mastery,9.0,70.45
8,SARSA,4,0,5,80.0,mastery,8.2,72.36
8,SARSA,5,0,4,75.2,mastery,7.5,72.833
8,SARSA,6,0,6,70.8,mastery,7.286,72.543
8,SARSA,7,0,9,73.2,mastery,7.5,72.625
8,SARSA,8,0,7,68.6,mastery,7.444,72.178
8,SARSA,9,0,5,73.0,mastery,7.2,72.26
8,SARSA,10,0,6,70.8,mastery,7.091,72.127
8,SARSA,11,0,12,70.6,mastery,7.5,72.0
8,SARSA,12,0,13,73.4,mastery,7.923,72.108
8,SARSA,13,0,5,73.0,mastery,7.714,72.171
8,SARSA,14,0,6,70.8,mastery,7.6,72.08
8,SARSA,15,0,11,75.8,mastery,7.812,72.312
8,SARSA,16,0,8,73.4,mastery,7.824,72.376
8,SARSA,17,0,5,75.0,mastery,7.667,72.522
8,SARSA,18,0,5,73.0,mastery,7.526,72.547
8,SARSA,19,0,5,73.0,mastery,7.4,72.57
8,SARSA,20,0,30,275.0,mastery,8.476,82.21
8,SARSA,21,0,30,66.0,timeout,9.455,81.473
8,SARSA,22,0,6,82.8,mastery,9.304,81.53
8,SARSA,23,0,4,75.2,mastery,9.083,81.267
8,SARSA,24,0,6,70.8,mastery,8.96,80.848
8,SARSA,25,0,5,73.0,mastery,8.808,80.546
8,SARSA,26,0,30,40.0,timeout,9.593,79.044
8,SARSA,27,0,17,80.6,mastery,9.857,79.1
8,SARSA,28,0,7,57.6,mastery,9.759,78.359
8,SARSA,29,0,30,100.0,timeout,10.433,79.08
8,SARSA,30,0,14,146.2,mastery,10.548,81.245
8,SARSA,31,0,4,64.2,mastery,10.344,80.712
8,SARSA,32,0,10,74.0,mastery,10.333,80.509
8,SARSA,33,0,9,64.2,mastery,10.294,80.029
8,SARSA,34,0,5,73.0,mastery,10.143,79.829
8,SARSA,35,0,8,68.4,mastery,10.083,79.511
8,SARSA,36,0,7,68.6,mastery,10.0,79.216
8,SARSA,37,0,5,80.0,mastery,9.868,79.237
8,SARSA,38,0,30,59.0,timeout,10.385,78.718
8,SARSA,39,0,12,68.6,mastery,10.425,78.465
8,SARSA,40,0,7,68.6,mastery,10.341,78.224
8,SARSA,41,0,9,64.2,mastery,10.31,77.89
8,SARSA,42,0,6,70.8,mastery,10.209,77.726
8,SARSA,43,0,5,75.0,mastery,10.091,77.664
8,SARSA,44,0,10,69.0,mastery,10.089,77.471
8,SARSA,45,0,6,72.8,mastery,10.0,77.37
8,SARSA,46,0,6,79.8,mastery,9.915,77.421
8,SARSA,47,0,5,73.0,mastery,9.812,77.329
8,SARSA,48,0,5,73.0,mastery,9.714,77.241
8,SARSA,49,1,4,75.2,mastery,9.6,77.2
9,Random,0,0,17,187.6,mastery,17.0,187.6
9,Random,1,0,30,111.0,timeout,23.5,149.3
9,Random,2,0,8,71.4,mastery,18.333,123.333
9,Random,3,0,7,92.6,mastery,15.5,115.65
9,Random,4,0,30,152.0,timeout,18.4,122.92
9,Random,5,0,26,237.8,mastery,19.667,142.067
9,Random,6,0,17,169.6,mastery,19.286,146.0
9,Random,7,0,17,67.6,mastery,19.0,136.2
9,Random,8,0,7,81.6,mastery,17.667,130.133
9,Random,9,0,8,90.4,mastery,16.7,126.16
9,Random,10,0,5,85.0,mastery,15.636,122.418
9,Random,11,0,28,251.4,mastery,16.667,133.167
9,Random,12,0,12,129.6,mastery,16.308,132.892
9,Random,13,0,3,55.4,mastery,15.357,127.357
9,Random,14,0,8,74.4,mastery,14.867,123.827
9,Random,15,0,30,9.0,timeout,15.812,116.65
9,Random,16,0,30,32.0,timeout,16.647,111.671
9,Random,17,0,7,68.6,mastery,16.111,109.278
9,Random,18,0,7,80.6,mastery,15.632,107.768
9,Random,19,0,6,73.8,mastery,15.15,106.07
9,Random,20,0,30,-20.0,timeout,15.857,100.067
9,Random,21,0,30,34.0,timeout,16.5,97.064
9,Random,22,0,20,132.0,mastery,16.652,98.583
9,Random,23,0,21,154.8,mastery,16.833,100.925
9,Random,24,0,30,78.0,mastery,17.36,100.008
9,Random,25,0,27,190.6,mastery,17.731,103.492
9,Random,26,0,25,122.0,mastery,18.0,104.178
9,Random,27,0,11,107.8,mastery,17.75,104.307
9,Random,28,0,9,83.2,mastery,17.448,103.579
9,Random,29,0,2,57.6,mastery,16.933,102.047
9,Random,30,0,16,126.8,mastery,16.903,102.845
9,Random,31,0,22,104.6,mastery,17.062,102.9
9,Random,32,0,16,76.8,mastery,17.03,102.109
9,Random,33,0,11,71.8,mastery,16.853,101.218
9,Random,34,0,3,66.4,mastery,16.457,100.223
9,Random,35,0,7,80.6,mastery,16.194,99.678
9,Random,36,0,5,73.0,mastery,15.892,98.957
9,Random,37,0,11,66.8,mastery,15.763,98.111
9,Random,38,0,12,57.6,mastery,15.667,97.072
9,Random,39,0,15,113.0,mastery,15.65,97.47
9,Random,40,0,8,90.4,mastery,15.463,97.298
9,Random,41,0,10,69.0,mastery,15.333,96.624
9,Random,42,0,10,81.0,mastery,15.209,96.26
9,Random,43,0,30,-20.0,timeout,15.545,93.618
9,Random,44,0,28,97.4,mastery,15.822,93.702
9,Random,45,0,6,71.8,mastery,15.609,93.226
9,Random,46,0,6,83.8,mastery,15.404,93.026
9,Random,47,0,16,74.8,mastery,15.417,92.646
9,Random,48,0,15,115.0,mastery,15.408,93.102
9,Random,49,1,16,59.8,mastery,15.42,92.436
9,SARSA,0,0,9,78.2,mastery,9.0,78.2
9,SARSA,1,0,4,75.2,mastery,6.5,76.7
9,SARSA,2,0,5,73.0,mastery,6.0,75.467
9,SARSA,3,0,8,68.4,mastery,6.5,73.7
9,SARSA,4,0,5,73.0,mastery,6.2,73.56
9,SARSA,5,0,9,64.2,mastery,6.667,72.0
9,SARSA,6,0,4,75.2,mastery,6.286,72.457
9,SARSA,7,0,4,75.2,mastery,6.0,72.8
9,SARSA,8,0,23,175.4,mastery,7.889,84.2
9,SARSA,9,0,30,78.0,timeout,10.1,83.58
9,SARSA,10,0,6,72.8,mastery,9.727,82.6
9,SARSA,11,0,5,73.0,mastery,9.333,81.8
9,SARSA,12,0,7,68.6,mastery,9.154,80.785
9,SARSA,13,0,10,68.0,mastery,9.214,79.871
9,SARSA,14,0,10,62.0,mastery,9.267,78.68
9,SARSA,15,0,7,68.6,mastery,9.125,78.05
9,SARSA,16,0,8,73.4,mastery,9.059,77.776
9,SARSA,17,0,5,73.0,mastery,8.833,77.511
9,SARSA,18,0,5,73.0,mastery,8.632,77.274
9,SARSA,19,0,9,71.2,mastery,8.65,76.97
9,SARSA,20,0,4,75.2,mastery,8.429,76.886
9,SARSA,21,0,7,68.6,mastery,8.364,76.509
9,SARSA,22,0,4,75.2,mastery,8.174,76.452
9,SARSA,23,0,9,71.2,mastery,8.208,76.233
9,SARSA,24,0,8,66.4,mastery,8.2,75.84
9,SARSA,25,0,10,62.0,mastery,8.269,75.308
9,SARSA,26,0,6,84.8,mastery,8.185,75.659
9,SARSA,27,0,8,73.4,mastery,8.179,75.579
9,SARSA,28,0,6,70.8,mastery,8.103,75.414
9,SARSA,29,0,7,68.6,mastery,8.067,75.187
9,SARSA,30,0,10,73.0,mastery,8.129,75.116
9,SARSA,31,0,14,71.2,mastery,8.312,74.994
9,SARSA,32,0,8,73.4,mastery,8.303,74.945
9,SARSA,33,0,5,75.0,mastery,8.206,74.947
9,SARSA,34,0,7,68.6,mastery,8.171,74.766
9,SARSA,35,0,6,70.8,mastery,8.111,74.656
9,SARSA,36,0,11,70.8,mastery,8.189,74.551
9,SARSA,37,0,7,68.6,mastery,8.158,74.395
9,SARSA,38,0,7,68.6,mastery,8.128,74.246
9,SARSA,39,0,11,66.8,mastery,8.2,74.06
9,SARSA,40,0,6,72.8,mastery,8.146,74.029
9,SARSA,41,0,10,69.0,mastery,8.19,73.91
9,SARSA,42,0,8,75.4,mastery,8.186,73.944
