tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,1,Random,41,0,31,194.35,mastery,15.952,84.155
a,1,Random,42,0,15,115.75,mastery,15.93,84.89
a,1,Random,43,0,11,53.35,mastery,15.818,84.173
a,1,Random,44,0,15,84.75,mastery,15.8,84.186
a,1,Random,45,0,8,52.8,mastery,15.63,83.503
a,1,Random,46,0,13,95.05,mastery,15.574,83.749
a,1,Random,47,0,5,66.25,mastery,15.354,83.384
a,1,Random,48,0,29,88.65,mastery,15.633,83.492
a,1,Random,49,1,23,121.55,mastery,15.78,84.253
a,1,SARSA,0,0,4,61.4,mastery,4.0,61.4
a,1,SARSA,1,0,8,52.8,mastery,6.0,57.1
a,1,SARSA,2,0,8,52.8,mastery,6.667,55.667
a,1,SARSA,3,0,4,61.4,mastery,6.0,57.1
a,1,SARSA,4,0,5,59.25,mastery,5.8,57.53
a,1,SARSA,5,0,14,53.9,mastery,7.167,56.925
a,1,SARSA,6,0,35,183.75,timeout,11.143,75.043
a,1,SARSA,7,0,8,59.8,mastery,10.75,73.137
a,1,SARSA,8,0,9,60.65,mastery,10.556,71.75
a,1,SARSA,9,0,6,57.1,mastery,10.1,70.285
a,1,SARSA,10,0,11,46.35,mastery,10.182,68.109
a,1,SARSA,11,0,6,69.1,mastery,9.833,68.192
a,1,SARSA,12,0,6,71.1,mastery,9.538,68.415
a,1,SARSA,13,0,6,57.1,mastery,9.286,67.607
a,1,SARSA,14,0,35,17.75,timeout,11.0,64.283
a,1,SARSA,15,0,12,54.2,mastery,11.062,63.653
a,1,SARSA,16,0,4,61.4,mastery,10.647,63.521
a,1,SARSA,17,0,10,72.5,mastery,10.611,64.019
a,1,SARSA,18,0,6,61.1,mastery,10.368,63.866
a,1,SARSA,19,0,8,52.8,mastery,10.25,63.312
a,1,SARSA,20,0,7,54.95,mastery,10.095,62.914
a,1,SARSA,21,0,9,62.65,mastery,10.045,62.902
a,1,SARSA,22,0,6,57.1,mastery,9.87,62.65
a,1,SARSA,23,0,7,54.95,mastery,9.75,62.329
a,1,SARSA,24,0,7,54.95,mastery,9.64,62.034
a,1,SARSA,25,0,13,56.05,mastery,9.769,61.804
a,1,SARSA,26,0,7,61.95,mastery,9.667,61.809
a,1,SARSA,27,0,9,64.65,mastery,9.643,61.911
a,1,SARSA,28,0,7,54.95,mastery,9.552,61.671
a,1,SARSA,29,0,7,54.95,mastery,9.467,61.447
a,1,SARSA,30,0,16,45.6,mastery,9.677,60.935
a,1,SARSA,31,0,5,59.25,mastery,9.531,60.883
a,1,SARSA,32,0,5,59.25,mastery,9.394,60.833
a,1,SARSA,33,0,10,48.5,mastery,9.412,60.471
a,1,SARSA,34,0,4,61.4,mastery,9.257,60.497
a,1,SARSA,35,0,17,53.45,mastery,9.472,60.301
a,1,SARSA,36,0,17,115.45,mastery,9.676,61.792
a,1,SARSA,37,0,6,59.1,mastery,9.579,61.721
a,1,SARSA,38,0,7,54.95,mastery,9.513,61.547
a,1,SARSA,39,0,20,131.0,mastery,9.775,63.284
a,1,SARSA,40,0,17,50.45,mastery,9.951,62.971
a,1,SARSA,41,0,7,54.95,mastery,9.881,62.78
a,1,SARSA,42,0,4,61.4,mastery,9.744,62.748
a,1,SARSA,43,0,6,64.1,mastery,9.659,62.778
a,1,SARSA,44,0,6,57.1,mastery,9.578,62.652
a,1,SARSA,45,0,16,66.6,mastery,9.717,62.738
a,1,SARSA,46,0,11,46.35,mastery,9.745,62.389
a,1,SARSA,47,0,5,59.25,mastery,9.646,62.324
a,1,SARSA,48,0,5,59.25,mastery,9.551,62.261
a,1,SARSA,49,1,4,61.4,mastery,9.44,62.244
a,2,Random,0,0,17,61.45,mastery,17.0,61.45
a,2,Random,1,0,11,46.35,mastery,14.0,53.9
a,2,Random,2,0,23,73.55,mastery,17.0,60.45
a,2,Random,3,0,35,106.75,timeout,21.5,72.025
a,2,Random,4,0,14,53.9,mastery,20.0,68.4
a,2,Random,5,0,23,106.55,mastery,20.5,74.758
a,2,Random,6,0,24,93.4,mastery,21.0,77.421
a,2,Random,7,0,21,106.85,mastery,21.0,81.1
a,2,Random,8,0,8,56.8,mastery,19.556,78.4
a,2,Random,9,0,17,117.45,mastery,19.3,82.305
a,2,Random,10,0,11,53.35,mastery,18.545,79.673
a,2,Random,11,0,11,99.35,mastery,17.917,81.312
a,2,Random,12,0,8,71.8,mastery,17.154,80.581
a,2,Random,13,0,30,25.5,mastery,18.071,76.646
a,2,Random,14,0,7,78.95,mastery,17.333,76.8
a,2,Random,15,0,13,62.05,mastery,17.062,75.878
a,2,Random,16,0,12,51.2,mastery,16.765,74.426
a,2,Random,17,0,3,46.55,mastery,16.0,72.878
a,2,Random,18,0,13,63.05,mastery,15.842,72.361
a,2,Random,19,0,26,74.1,mastery,16.35,72.447
a,2,Random,20,0,18,43.3,mastery,16.429,71.06
a,2,Random,21,0,24,185.4,mastery,16.773,76.257
a,2,Random,22,0,17,80.45,mastery,16.783,76.439
a,2,Random,23,0,9,62.65,mastery,16.458,75.865
a,2,Random,24,0,35,-14.25,timeout,17.2,72.26
a,2,Random,25,0,21,47.85,mastery,17.346,71.321
a,2,Random,26,0,19,58.15,mastery,17.407,70.833
a,2,Random,27,0,30,194.5,mastery,17.857,75.25
a,2,Random,28,0,4,61.4,mastery,17.379,74.772
a,2,Random,29,0,7,61.95,mastery,17.033,74.345
a,2,Random,30,0,29,67.65,mastery,17.419,74.129
a,2,Random,31,0,9,45.65,mastery,17.156,73.239
a,2,Random,32,0,15,134.75,mastery,17.091,75.103
a,2,Random,33,0,21,37.85,mastery,17.206,74.007
a,2,Random,34,0,33,37.05,mastery,17.657,72.951
a,2,Random,35,0,4,56.4,mastery,17.278,72.492
a,2,Random,36,0,16,59.6,mastery,17.243,72.143
a,2,Random,37,0,35,63.75,mastery,17.711,71.922
a,2,Random,38,0,28,217.8,mastery,17.974,75.663
a,2,Random,39,0,6,62.1,mastery,17.675,75.324
a,2,Random,40,0,15,97.75,mastery,17.61,75.871
a,2,Random,41,0,35,36.75,timeout,18.024,74.939
a,2,Random,42,0,14,46.9,mastery,17.93,74.287
a,2,Random,43,0,15,157.75,mastery,17.864,76.184
a,2,Random,44,0,22,46.7,mastery,17.956,75.529
a,2,Random,45,0,6,50.1,mastery,17.696,74.976
a,2,Random,46,0,7,92.95,mastery,17.468,75.359
a,2,Random,47,0,16,85.6,mastery,17.438,75.572
a,2,Random,48,0,13,85.05,mastery,17.347,75.765
a,2,Random,49,1,11,63.35,mastery,17.22,75.517
a,2,SARSA,0,0,6,57.1,mastery,6.0,57.1
a,2,SARSA,1,0,6,57.1,mastery,6.0,57.1
a,2,SARSA,2,0,8,52.8,mastery,6.667,55.667
a,2,SARSA,3,0,5,59.25,mastery,6.25,56.562
a,2,SARSA,4,0,5,59.25,mastery,6.0,57.1
a,2,SARSA,5,0,6,57.1,mastery,6.0,57.1
a,2,SARSA,6,0,4,61.4,mastery,5.714,57.714
